"","baseMean","lgFC_PMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Gzma",93.3924572419199,-4.38573476087763,0.280165250047036,-15.6540997148695,3.11489986858818e-55,1.74868253694063e-52
"Tmcc2",139.116276164071,-4.0706220598089,0.260407067665585,-15.6317648990864,4.42378369662869e-55,2.39784330783815e-52
"Mmp25",340.954889306214,4.2960761914927,0.276010533549507,15.5648994125151,1.26068159850838e-54,6.60555134898439e-52
"Ppp1r15a",395.661848267796,-2.3173730155426,0.149063948938376,-15.5461668099282,1.6891790344712e-54,8.56522749769445e-52
"Car2",610.360625826119,-3.09778785727788,0.20003573247585,-15.4861724899669,4.3014827027167e-54,2.11296895637512e-51
"Rhd",67.9633294780509,-6.64641563048799,0.437862087457917,-15.1792443805192,4.85340500390429e-52,2.31183858352641e-49
"Vdr",65.6303059579285,6.43494746078383,0.424359048914607,15.1639218657942,6.12971762717779e-52,2.83391268769434e-49
"Crip2",33.5263007203287,-5.1764122497548,0.345328553140213,-14.9898182547709,8.55871041025293e-51,3.84383911253616e-48
"Car1",67.5371537682932,-5.73675825340552,0.383913561786516,-14.9428382438742,1.73428343822305e-50,7.57255593484116e-48
"Jup",68.9636485122307,-2.37354330265544,0.159511647469231,-14.8800626180811,4.44083674009918e-50,1.88663547885457e-47
"Sema7a",249.929870219148,2.79235291624345,0.189291787703136,14.7515798235403,3.00545993947578e-49,1.24323223127947e-46
"Atf3",350.030636299729,-2.94609152116458,0.201478413844836,-14.6223680489833,2.02241736358766e-48,8.15137911236778e-46
"Cela1",131.453702650624,-5.55535696572369,0.38186047023381,-14.5481331501063,6.00186997933942e-48,2.35858485513091e-45
"Dnajc1",131.607122679272,1.84938971357055,0.129406156213,14.2913580597085,2.47730854597061e-46,9.49775927661268e-44
"Tnfaip3",521.621502524119,-1.927238326321,0.137408398332876,-14.0256225216467,1.08654502969672e-44,4.06652412423877e-42
"Rab3il1",27.4767033817243,-4.85851910273055,0.347946942566286,-13.9633907023194,2.60728424134641e-44,9.53113976505216e-42
"Ncf1",1994.36970036984,0.943399040730256,0.0679114073360063,13.8916137617733,7.12125849267637e-44,2.54406959650863e-41
"Ppp2r5a",683.964642536814,-0.900972438930047,0.0648995934415695,-13.8825590601151,8.08065811325951e-44,2.82266366405169e-41
"Txndc17",503.873505357793,1.33269395195553,0.0960803719880311,13.8706160725683,9.54534091642031e-44,3.2618089970698e-41
"Treml4",31.1766773470051,-4.30323513967351,0.310321779306788,-13.8670097512533,1.00374787660734e-43,3.35700273880655e-41
"Fos",706.091090559011,-2.94108211688082,0.212626210849225,-13.8321710438906,1.63024878687615e-43,5.33872514185545e-41
"Gypa",82.6788929314012,-5.2356703200261,0.382457049589288,-13.6895641632141,1.1721018365348e-42,3.76005485071235e-40
"Glipr2",458.512542312734,1.27184288955641,0.0932447205722268,13.6398380707382,2.32075327059992e-42,7.29598413211203e-40
"Cacnb3",297.499541141024,3.94504019132593,0.289265491977415,13.6381293335672,2.3757691274347e-42,7.32249312042078e-40
"Tent5c",169.016879704901,-2.83904503110338,0.208836210350276,-13.5946013688982,4.31103084388321e-42,1.30317488144231e-39
"Hbb-bs",22293.6124264779,-4.45810416439062,0.329056108797341,-13.5481580350671,8.12432895038398e-42,2.4095533353035e-39
"Rnf19b",897.164439997086,1.34449406034239,0.0995403932324749,13.5070197804257,1.42160731086013e-41,4.13819357766858e-39
"Snca",185.320389849556,-4.68598191515971,0.34716950855267,-13.4976770704758,1.61384770608834e-41,4.61237674400047e-39
"Junb",1521.83642302556,-1.49754276892393,0.111595078476544,-13.4194338080841,4.65254165763774e-41,1.30595182707871e-38
"Fech",136.654373807978,-3.38471020609198,0.253857409758931,-13.3331156624744,1.4856118453579e-40,4.09690045564575e-38
"Jak2",498.813128983095,1.64252143453048,0.123893496160376,13.2575275170562,4.08131059349885e-40,1.10610553826221e-37
"Cadm1",35.0018742650835,-3.70736714073905,0.280413543719349,-13.2210701792976,6.63136664053859e-40,1.76675342750214e-37
"Ift140",96.6706261894463,-1.88272495051427,0.142417727472989,-13.219737345348,6.74992376116369e-40,1.76836752669553e-37
"Dusp1",449.513317043328,-2.27459627277939,0.172197531311415,-13.2092269584622,7.76174391069498e-40,2.00011233659368e-37
"Plxnb2",69.2531687297271,-2.43985690010375,0.18487147631124,-13.1975843368943,9.05938508684298e-40,2.2968463577433e-37
"Kdm4a",237.943183998636,2.52945392958326,0.192555554073008,13.1362293949942,2.04148703825278e-39,5.0936721832215e-37
"Traf1",466.344321555692,1.54052258111873,0.118272888512594,13.0251539511076,8.80233693809506e-39,2.16193647390494e-36
"Slc40a1",79.0553985219427,-4.05287587042635,0.314528932565856,-12.8855423167716,5.42925108611616e-38,1.31295996650246e-35
"Rhob",163.971741899004,-2.41105682030918,0.187182794962758,-12.8807608668782,5.77632774944902e-38,1.37572872566044e-35
"Tagap",200.915217748912,-1.92685339748186,0.149986862585125,-12.8468144760898,8.96255414692579e-38,2.10272221844069e-35
"Jun",519.350727106559,-1.59065161548778,0.123947318782205,-12.8332878122423,1.0673663677383e-37,2.46734293154092e-35
"Ace",33.3188416384237,-6.52945869708854,0.50986034581715,-12.8063669800087,1.51042312366389e-37,3.44091899722793e-35
"C1qb",220.813278732451,-3.89872388941541,0.306352483443421,-12.7262682697836,4.22557315472064e-37,9.48882634557911e-35
"Cd82",477.224295341426,-1.58479951636051,0.125556311612812,-12.622221025795,1.5926515395575e-36,3.52604078173301e-34
"Atf5",241.07897230472,2.6707970104552,0.211811316725005,12.6093215969319,1.87600877574385e-36,4.09569193693299e-34
"Ccnd1",45.0498159283792,-3.38982457060488,0.26889372011311,-12.6065590865378,1.94292103658125e-36,4.18366791424942e-34
"Klf2",1061.54818641629,-2.72124005298988,0.216044059388162,-12.5957643116707,2.22791332232101e-36,4.73250939372486e-34
"Oasl1",806.27872161581,2.125725796657,0.168914222965324,12.5846465699539,2.56488158287346e-36,5.37564981349172e-34
"Trim10",46.7146583958016,-5.34173427568548,0.425745109240461,-12.5467895220576,4.13955801330238e-36,8.56180426461843e-34
"Ube2o",209.352405373327,-2.4777782809379,0.197814302743431,-12.5257792109786,5.39587912299539e-36,1.10153018096577e-33
"Gadd45b",804.375631654614,1.14261610998631,0.0925529080698078,12.3455452002059,5.14842900994378e-35,1.03754045650393e-32
"Hebp1",42.5574039609006,-3.64131360413673,0.295370046909013,-12.3279717840124,6.40383453464375e-35,1.27420095000082e-32
"Il22",228.620141103703,7.11184816002991,0.577406200542099,12.3168891386219,7.34742563392021e-35,1.4436772942449e-32
"Tmem176a",182.831314378615,1.50307312801404,0.122388337673983,12.2811793719915,1.14319483850568e-34,2.21850366252725e-32
"Aqp1",38.6881119229433,-6.6678528483609,0.543484185791379,-12.2687154892128,1.33352082218044e-34,2.52549563901859e-32
"Net1",208.099782393254,2.17795048498743,0.177519584237323,12.2687899160229,1.33229572967875e-34,2.52549563901859e-32
"Anxa3",285.106903043172,1.96659652004862,0.16046103877235,12.2559129312299,1.56180511698167e-34,2.92262078974224e-32
"Rad23a",361.613520043232,-1.36608454911601,0.111627512499923,-12.2378839994034,1.95051588218645e-34,3.60707754730456e-32
"Selenop",267.422015331013,-2.28633841627483,0.186992249753021,-12.2269153897802,2.2325655415664e-34,4.08066252882351e-32
"Aif1",117.017293241684,-1.86029932303603,0.153080291959705,-12.152441697235,5.56775406945384e-34,1.00597156572121e-31
"Scin",40.471387476568,3.89624575949153,0.323004658476585,12.062506398105,1.66633402985474e-33,2.97648916082803e-31
"Ctrl",50.1602222941,-4.80711123345893,0.399567584549963,-12.030783825653,2.44825323926303e-33,4.3240553559523e-31
"Vps37b",444.022047928512,-1.38422096236433,0.115313387159512,-12.0039918734634,3.38564238803875e-33,5.91321252195345e-31
"Hbb-bt",13309.3073301189,-5.21824136499675,0.435585979095081,-11.9798194052011,4.53310097819241e-33,7.83030926112159e-31
"Ank1",28.5337879511225,-5.23278514719242,0.443750556779235,-11.79217708519,4.28323520997255e-32,7.31827981147374e-30
"Castor1",38.8946748314001,2.49318103723436,0.213351542083328,11.6857886888889,1.50674390938761e-31,2.52901438072154e-29
"Hemgn",36.3905425343264,-4.32969690753314,0.370519617613984,-11.6854727839105,1.51235671345394e-31,2.52901438072154e-29
"Tspo2",33.0549944789347,-5.55318082019214,0.476746599207979,-11.6480764192501,2.34696745033182e-31,3.88336645808061e-29
"5031439G07Rik",208.88904990293,-1.32509792065617,0.113963143812876,-11.6274251158948,2.98980447922821e-31,4.87797061954688e-29
"Irs2",182.066427240342,-1.49528040384653,0.128605843993143,-11.6268464746148,3.01013518732774e-31,4.87797061954688e-29
"Insl6",87.5413518474468,2.54901744554791,0.220153892760849,11.578343737564,5.30613147210108e-31,8.51092659285274e-29
"Nr1h3",18.0742912757866,-4.84080310054425,0.418940394491863,-11.5548731136698,6.97504278370345e-31,1.10748179310136e-28
"Slc4a1",266.633870978587,-6.43841977489105,0.558015657136508,-11.5380629424096,8.48136475199089e-31,1.33318572536545e-28
"Alas2",328.991788054958,-5.0760526282685,0.440219594381286,-11.5307285115346,9.23588332786254e-31,1.43741435673932e-28
"Ikzf4",65.0942575070524,4.20775726613058,0.366907535780538,11.468168014536,1.90652716496778e-30,2.93810789275769e-28
"Bcl3",350.007937467477,1.238307023738,0.108315133182239,11.4324470400139,2.87879924200509e-30,4.39338303738622e-28
"Gpc1",91.2361186248715,2.35643537330801,0.206245372368836,11.4253975555578,3.12223470327109e-30,4.71907762506907e-28
"Tnip3",69.563955299377,3.98154213940725,0.349412784234714,11.3949526721744,4.43070703391e-30,6.6329794158125e-28
"Arhgef40",53.2959019539107,2.86413655619198,0.252054837155693,11.3631485454208,6.38028853365545e-30,9.37633635586632e-28
"Procr",195.750678302666,2.99280988925219,0.263379283784886,11.3631180335981,6.38251790875817e-30,9.37633635586632e-28
"Alox15",692.917798798155,2.27743770529509,0.201499467277339,11.3024502549205,1.27607050868674e-29,1.85727336352286e-27
"Nrg1",43.2105325419654,4.54111858003313,0.402897099821516,11.2711622447639,1.82149452819732e-29,2.62679564116823e-27
"Tap1",1510.1227876006,1.18844678262771,0.105724463183461,11.2409819529225,2.56513055546763e-29,3.66557156376324e-27
"Klf6",556.307408457095,-2.16042395912653,0.192756073905315,-11.2080720226112,3.72212576843064e-29,5.27099954540191e-27
"Zbp1",1053.17737887658,1.65013145096963,0.148093742783512,11.1424792158967,7.79195408945345e-29,1.09358684225106e-26
"Rec114",42.3499311029818,-5.11706908329295,0.460180821789022,-11.1196921753487,1.00618550273967e-28,1.39966636438627e-26
"Cfp",439.174287284913,-1.85684473149731,0.167035387899696,-11.1164751065345,1.04312283817339e-28,1.43831999063574e-26
"Ahnak",173.52268290709,-2.11167378799175,0.1906766938846,-11.074629756638,1.66567203248367e-28,2.27675640683572e-26
"Mx1",368.511199202753,2.38508240814214,0.215570580438154,11.0640440977353,1.87450792842844e-28,2.5401198385316e-26
"Ptp4a2",572.198529034278,-0.840288077755011,0.0761179466617794,-11.0392898732375,2.46977298251758e-28,3.31815055659777e-26
"Ppfia4",28.2179816967445,-3.12468070466874,0.28328726851583,-11.0300781289581,2.73627236227406e-28,3.64503942903271e-26
"Sik3",171.806831272846,1.18783207280475,0.108204465126835,10.9776622564733,4.89425367195338e-28,6.46493894701137e-26
"Stat2",621.782638371567,1.72447925208696,0.157108932131914,10.9763285173311,4.96702868208079e-28,6.506393654469e-26
"Cish",407.362611080903,2.267112652425,0.206689997940204,10.9686616431283,5.4066740904017e-28,7.0237611592582e-26
"Pkib",535.058303664534,2.10418470204002,0.191917963429194,10.963979944568,5.69389891558487e-28,7.336262053613e-26
"Mkrn1",504.699100870941,-1.55512678233385,0.142155155784105,-10.93964389653,7.44919195079535e-28,9.51982506297172e-26
"Abcg3",22.5292626735366,-3.22344540101823,0.296575705963003,-10.8688787928582,1.62181601167529e-27,2.05591337802612e-25
"Thbs1",1293.95843944129,3.14360168137278,0.290102466880367,10.8361770073094,2.31963007479761e-27,2.91698121165949e-25
"Cdr2",56.9248054994362,-3.33852212365492,0.308664512950137,-10.8160218735422,2.89053159959513e-27,3.60605287412983e-25
"Cxcr4",327.866845816013,-2.06864002668937,0.191338004496738,-10.8114435087288,3.03850639581787e-27,3.76080960912292e-25
"Trf",276.377780480294,-2.5968218086471,0.241277661194601,-10.7627941840527,5.15820007830458e-27,6.3345114867867e-25
"Apol11b",30.7548468471555,-5.1545566801931,0.479264892905629,-10.7551309442732,5.60543501773583e-27,6.83037465455733e-25
"H1f2",174.798659095849,-2.14945576768244,0.2000330854274,-10.7455012409063,6.22230184824465e-27,7.46628723301967e-25
"Slc43a1",34.8886312846511,-3.37541526648723,0.314108970704974,-10.7460008509518,6.188702818687e-27,7.46628723301967e-25
"Fcer2a",173.364422495455,-2.41189736428994,0.22489924956639,-10.7243459857697,7.82385850028081e-27,9.31691149741773e-25
"Spint1",117.384896868806,3.08075698677883,0.288147199352258,10.6916082950111,1.11421862813755e-26,1.31687237711986e-24
"Mylk",45.2418812360709,2.42255512402858,0.226653806283826,10.6883496189557,1.15406244085384e-26,1.35378414237176e-24
"Fcgrt",59.5246049667364,-2.14261095900486,0.200517368756453,-10.6854133000681,1.19117297201564e-26,1.38696651460102e-24
"Gfra2",18.1111754436049,-6.48674126788367,0.607966267355004,-10.6695743106022,1.41272105993064e-26,1.63283546625366e-24
"Prf1",26.5321832765199,-2.67230574905806,0.251258987194485,-10.6356623454411,2.03378492989417e-26,2.33350841700777e-24
"Clec1b",14.0798956272368,-4.83425607997674,0.455094005983317,-10.6225439500822,2.34093070611673e-26,2.66645578039485e-24
"Nek6",87.4771513207802,2.24212501231242,0.211673626685824,10.5923682955567,3.23306894891037e-26,3.65615905092965e-24
"Hagh",149.797453256722,-1.48152935274762,0.140706990808051,-10.5291808476573,6.33836391397928e-26,7.11662445456002e-24
"Pfkfb3",179.297781269166,1.90588356774467,0.181991050214551,10.4724027115499,1.15669189352802e-25,1.28950637406858e-23
"Tmem51",57.3000052088327,-2.4215302403953,0.232853638590369,-10.3993661213738,2.49587947683364e-25,2.7628682743907e-23
"Parp9",420.570540052819,1.47712522695541,0.142446504196693,10.3696839405463,3.40649572075934e-25,3.74452491151161e-23
"Hs6st1",89.1210572076749,-1.43413675258293,0.138678790314175,-10.3414281977361,4.57665296921797e-25,4.99586166827342e-23
"Gnb4",72.8930491721941,2.3200637326744,0.224579005897331,10.3307240291866,5.11728545507088e-25,5.54749034953512e-23
"Nfkbid",262.540940099231,-1.52310618303521,0.147492271883345,-10.3266846702305,5.33735135629314e-25,5.74642643627205e-23
"Per1",128.028233562612,-1.91605207492638,0.185641416704698,-10.321253246921,5.64810468474479e-25,6.03962976459206e-23
"Tbc1d8",177.392155151916,1.1933330693751,0.116151942280068,10.2738968109351,9.23954258287377e-25,9.81326823379681e-23
"Il15ra",141.526919070653,2.12901105007415,0.207588275230625,10.2559311103138,1.11298112971788e-24,1.17415774349231e-22
"Tnni2",21.3326271628666,-3.05255001285846,0.297769639200233,-10.2513809703944,1.16664648281203e-24,1.22256773755482e-22
"Blvrb",358.421545163935,-1.68381527625816,0.164281159627453,-10.2495945370523,1.18841002534804e-24,1.23712696612224e-22
"Hmbs",101.630952149939,-2.17590110005982,0.212632902760949,-10.2331345328341,1.40884064968883e-24,1.45694514292492e-22
"Snord104",80.3894798701305,-2.08070440773571,0.203743994086833,-10.2123472010122,1.74589427745176e-24,1.79370667629178e-22
"C1qc",307.464463874173,-4.17552738653865,0.409335403546089,-10.2007482137286,1.96750867136388e-24,2.00826420812784e-22
"Dusp10",66.0084697209534,-2.6082750666956,0.256043138713042,-10.1868578857675,2.26982095610934e-24,2.30189132961824e-22
"Vcam1",119.000299672425,-3.74547166492045,0.367805723466231,-10.1832881490337,2.354675716285e-24,2.37263766565922e-22
"Epor",18.6902761091535,-4.94065526824061,0.485472101265194,-10.1770117280987,2.51155754769886e-24,2.51459701224703e-22
"Selenom",84.1121974307084,2.29027147609095,0.225285622610383,10.1660791734226,2.80992854120892e-24,2.79552321134576e-22
"Kit",84.6016523425186,1.74720518507878,0.171885399575173,10.1649423941598,2.8429002768169e-24,2.81053770133867e-22
"Stat1",2132.98513068461,1.54530898017629,0.152255120099245,10.1494713555052,3.33163196646147e-24,3.27312018005049e-22
"Cldn13",26.0671234644737,-6.28882158196226,0.620620331616362,-10.1331220741407,3.93868692325066e-24,3.84547948736504e-22
"Klk1",28.7077695260581,-3.67668484346898,0.363443542746722,-10.116247535126,4.68016059879762e-24,4.54120027484566e-22
"Kel",16.8580083005864,-4.80301528060805,0.476657453926122,-10.0764505853138,7.02169223390317e-24,6.77140982973766e-22
"Pnpo",71.1488795295594,-2.30308902037511,0.228742275577125,-10.0684887153646,7.61390007598456e-24,7.29773751795129e-22
"Irf1",1287.80084379601,1.34301773223934,0.134158852150066,10.0106531228896,1.368460974139e-23,1.30368715469642e-21
"Tarm1",146.094032013775,2.85789819264676,0.285610835931117,10.00626668568,1.43049157274343e-23,1.35457211035868e-21
"Pcyt1a",194.429584163332,1.59647977078764,0.159574922042628,10.004578102574,1.45510590035801e-23,1.36962932022321e-21
"Slc22a23",32.9804123358056,2.33182051781432,0.233612940947149,9.98155542394314,1.83566300144814e-23,1.71754682855734e-21
"Tppp3",37.9328289075773,-3.72822234932178,0.37396994528846,-9.96931009107172,2.07666294530401e-23,1.93154229806117e-21
"Amz1",27.3650255940022,-2.36309895389566,0.239002020426757,-9.88735973727821,4.72320445369818e-23,4.36729710633421e-21
"Sod1",1437.01237706207,-0.698905008839106,0.0708325654664249,-9.86700120540447,5.78688009223473e-23,5.31953030232969e-21
"Klf4",211.467735685015,-2.97514455470334,0.301930738738767,-9.85373190928221,6.60451026503603e-23,6.03583121256403e-21
"Slc27a3",18.454120130578,4.2645144585415,0.433970654760141,9.82673462310148,8.63740335976431e-23,7.84805453249336e-21
"Slc66a2",86.9586898952486,-1.60057798054482,0.162907411460118,-9.825077730958,8.78062656092702e-23,7.93233729374781e-21
"Fosb",256.503976922993,-4.13311744471569,0.420836315477348,-9.82119957976431,9.12511400776417e-23,8.19643811931686e-21
"Ptpro",33.5684679352949,-2.41296543728604,0.245761009611951,-9.81834116443465,9.38755350893208e-23,8.38425872766496e-21
"Rps14",6657.3351797609,-1.07464788565711,0.109948065952385,-9.77414087595233,1.45385521484367e-22,1.29113842497896e-20
"Dmtn",16.774115396385,-3.80931478430372,0.390663101391543,-9.7508947498111,1.82849485944793e-22,1.61472531998101e-20
"Ccl4",970.464072303588,-2.54785862474998,0.261521644111052,-9.74243884635436,1.9872667806834e-22,1.74513109081354e-20
"Ceacam15",47.5799527368517,7.56348665722133,0.77678344381904,9.73693082339087,2.09795027755211e-22,1.83209335626898e-20
"Fam117a",205.086015464622,-1.2020081258035,0.123589387088956,-9.72581994389477,2.34012366635417e-22,2.0322875089183e-20
"Marchf2",202.771884077065,-1.47270557137713,0.1520641965535,-9.68476212517917,3.50022384230165e-22,3.02307794379888e-20
"Klf1",26.5125396851403,-5.90408109133487,0.611496248864333,-9.65513869022073,4.6752622238027e-22,4.01587141507949e-20
"Il2ra",56.3925882564915,3.61382301719761,0.374539596141913,9.64870751830558,4.97791508715736e-22,4.22961336513657e-20
"Zg16",21.5209927991622,-6.2428649909975,0.647003011872128,-9.64889633656191,4.96875897932396e-22,4.22961336513657e-20
"Bcl2l11",268.160748158437,1.32380415241732,0.137774416355275,9.60849036735281,7.36204107147807e-22,6.22171632271848e-20
"Ermap",20.4702676416689,-5.09163860632184,0.531069890240035,-9.58751136130217,9.02351939581404e-22,7.58506424506957e-20
"Id3",325.948071167714,1.37927647410621,0.143948155099605,9.58175860713061,9.54063725825203e-22,7.97708920545019e-20
"Dhrs1",145.684290212052,-1.0027803543279,0.104805628459068,-9.5680009658979,1.0899262531408e-21,9.06484167889961e-20
"Basp1",826.209471208405,2.1833716500088,0.228484845075217,9.55587075934965,1.22548972899833e-21,1.00855879843585e-19
"Trbc2",7418.5889081189,-1.06509824818882,0.111455914243497,-9.55622907423198,1.22125589503138e-21,1.00855879843585e-19
"Tgfb3",18.7666990422707,3.78349245166509,0.397434237643079,9.51979495803506,1.73521092496611e-21,1.420613569247e-19
"Trim35",258.963813674737,1.12749326134945,0.11869534017613,9.49905244533092,2.11808802163579e-21,1.725089409953e-19
"Sptb",34.1325700453775,-4.65692913485416,0.490417000938615,-9.49585582461703,2.18409828799884e-21,1.76968252520895e-19
"Atp11a",72.6208238917806,1.735725223707,0.182889138914706,9.49058666909954,2.29737617556165e-21,1.85192082582839e-19
"Dnase1l3",16.387183932651,-3.26824808894129,0.344801572045314,-9.47863453624792,2.5763214571684e-21,2.05569527843807e-19
"Rilpl2",801.303405674526,-0.787894329350193,0.0831193783605629,-9.47906907980462,2.5656163449339e-21,2.05569527843807e-19
"Rasgef1b",104.802813176882,-2.46055854875501,0.259940290357748,-9.46586058424656,2.91153572129332e-21,2.31143585873786e-19
"Txnrd2",78.5153682613323,-1.66926286758347,0.176480945203711,-9.45860112918505,3.12090265352904e-21,2.4651994377298e-19
"Hcst",202.702966132333,-1.40620801902207,0.148949876313542,-9.44081360673287,3.69895931840082e-21,2.89304421814954e-19
"Slc9a9",19.2170271909312,-2.60423896395004,0.275849325871109,-9.44080235007308,3.6993567520075e-21,2.89304421814954e-19
"Ly75",106.251856701629,1.96011945478302,0.207689371736469,9.43774560245746,3.80885787223932e-21,2.96393251949158e-19
"Dnah2",20.4949867073768,3.61122035428123,0.382865923506446,9.43207564989897,4.02052713744036e-21,3.11323478194212e-19
"Ctse",59.5326856282253,-2.52150941064067,0.267733951490986,-9.41796659182971,4.59907971885607e-21,3.543771279446e-19
"Clu",69.4113968681561,2.24325565085763,0.239262952704065,9.37569157909802,6.87237389352866e-21,5.26960220645742e-19
"Slc35c2",174.22973981502,-1.69808862478669,0.181352336205212,-9.36347807984778,7.7154159658123e-21,5.88731182362153e-19
"Dnajc12",38.1016290650701,2.32762131537541,0.248669798051707,9.36028956315563,7.95184634428043e-21,6.03840930849005e-19
"Hba-a1",7784.50709736582,-5.86232109265451,0.626421674752843,-9.35842632675108,8.09330854291763e-21,6.11628447048665e-19
"Serpinb2",537.880406018892,2.20249000532652,0.235997077586754,9.33270033615932,1.03207304363872e-20,7.76227568084067e-19
"Snrnp25",194.590692351926,-1.01179204547417,0.108528461657092,-9.32282675000998,1.13281240583656e-20,8.47937057492617e-19
"Ltb",1053.10898019194,-0.980844515766483,0.105356557941912,-9.30976234348195,1.28118698092508e-20,9.54453940908117e-19
"Ido1",34.4266824853013,4.39210788493586,0.47210329795152,9.30327727849696,1.36181988977579e-20,1.00973805883895e-18
"Tfdp2",82.1334275261547,-1.898028465698,0.204048198589642,-9.30186337746157,1.38005525503335e-20,1.018454861684e-18
"Il12b",70.6955415233739,3.29340035236176,0.354621534243891,9.28708505924157,1.58571498792302e-20,1.16475952781131e-18
"Tep1",142.740810078703,-1.29698410157998,0.139824356638459,-9.27580954249307,1.76275278053292e-20,1.28877725382312e-18
"Cpa2",16.2597664845725,-4.59255587454344,0.495512006451244,-9.26830392553834,1.89129322222032e-20,1.37635361852228e-18
"Il17f",50.402752148661,5.56747091084836,0.600913620219671,9.2650103500951,1.950584093209e-20,1.41295997056002e-18
"Pnkd",56.4589695795786,1.8733172142901,0.202252817865411,9.26225520149096,2.00159107959731e-20,1.44325734771514e-18
"Tes",284.430948390711,0.890394011569193,0.0963248857543966,9.24365499731259,2.38217758351212e-20,1.70983787375466e-18
"Slc6a6",388.364656970749,1.46399862270536,0.158528633706897,9.23491604306729,2.58488649432633e-20,1.84690140019616e-18
"Pla1a",24.5785396885862,4.07582046525656,0.442730911848839,9.20608964988684,3.38221972440821e-20,2.40566116959152e-18
"Cmas",233.093124252439,-1.15164066952957,0.125156144819439,-9.20163106007322,3.52556979104855e-20,2.49632574529244e-18
"Pf4",615.266860013329,2.42258368973822,0.263453255061939,9.19549727775675,3.73264079972087e-20,2.63109330631446e-18
"Fabp5",269.668057951845,1.94647330593643,0.211944689713164,9.18387390866313,4.15855470377656e-20,2.91822863342249e-18
"Rhoc",42.5023524070078,1.89285971714846,0.206450269468793,9.16859891739976,4.79206663890883e-20,3.34784424431146e-18
"Ltc4s",19.440804042723,3.60385825788193,0.393514512257357,9.15813304370594,5.28028898379044e-20,3.67260453700008e-18
"Hba-a2",5186.20199598908,-6.03441144209311,0.660209413205575,-9.14014753711809,6.23671860042821e-20,4.31872157181194e-18
"Htra1",19.8731033774373,3.55703630205597,0.389858643137642,9.12391289680895,7.24598042430989e-20,4.99559501270733e-18
"Gbp2",1182.21138319245,2.06415595023573,0.226387588195822,9.11779645998204,7.66672388757508e-20,5.25918370906936e-18
"Rhag",20.2760384101307,-5.15681365297316,0.565601697443106,-9.11739423040166,7.69522395245214e-20,5.25918370906936e-18
"Zfp217",133.769239476076,1.36858283596013,0.150122756934182,9.11642487727661,7.76433865668242e-20,5.28344759066627e-18
"Igtp",985.105339718453,1.99713753038136,0.219186441004918,9.11159249278812,8.11814624459537e-20,5.50039400081012e-18
"Pla2g2d",18.4619198737781,-5.874436305211,0.645522707735294,-9.10027832455415,9.01006346940734e-20,6.07850590882464e-18
"Gpr55",41.1579829879804,2.54751455425426,0.280084849171723,9.09551002772149,9.41435569053318e-20,6.3241135512603e-18
"Inpp5j",105.564575022008,1.78111143150596,0.195928713740521,9.09060952579303,9.84853683158747e-20,6.58762342364781e-18
"H2-DMb1",222.755316211974,-1.4510023942653,0.159672651698084,-9.08735703224188,1.01475716165715e-19,6.73036617050157e-18
"Hmox1",1257.09666936416,-1.82183949394328,0.200472052934198,-9.08774797922217,1.01111587413822e-19,6.73036617050157e-18
"Hsh2d",167.493080509455,1.53594811112436,0.169324826191329,9.07101543035874,1.179129487672e-19,7.7877043767715e-18
"Slc45a3",21.0479254089108,-3.85494442828654,0.425154830218282,-9.06715425603266,1.22165896011804e-19,8.03483564606505e-18
"Prxl2a",147.433201214689,-1.81116279632581,0.200229515610036,-9.0454336405288,1.49072295805841e-19,9.76361424071673e-18
"Dok2",89.6258708274882,-1.12433470344845,0.124366919107253,-9.04046438972109,1.56007628801895e-19,1.01754519383277e-17
"Csf1r",412.486727822121,-2.01168832072928,0.222578340774133,-9.03811356366744,1.59398724493867e-19,1.03536716955335e-17
"Lactb",143.475617793428,1.28349296663169,0.142408924314137,9.012728470587,2.00992456327444e-19,1.30016478230909e-17
"Icam1",334.740345896839,1.09426256992531,0.121465656685744,9.00882273873008,2.082802290587e-19,1.34178562318595e-17
"Apoc1",20.3354892563204,-7.91591513974726,0.879026770466377,-9.00531747804152,2.15042712986237e-19,1.37969649201251e-17
"Parp14",730.709635020864,1.34970085655358,0.150446311549764,8.97131237482766,2.93002216707155e-19,1.87223652212186e-17
"Npr1",25.875134883447,9.34901368033525,1.04401820776202,8.95483777086229,3.40235557525636e-19,2.16524806831801e-17
"Alad",117.020521725,-1.49269028441158,0.166765789278387,-8.95081833552674,3.52856656778664e-19,2.23651362415476e-17
"Glrx5",227.517559626925,-1.72393831915292,0.192647409972715,-8.94867114692631,3.59787277699525e-19,2.27128362175054e-17
"Ears2",34.3182516335834,1.78258822358049,0.199445005528761,8.93774310795379,3.97199157575994e-19,2.49742942317482e-17
"Etv3",289.088370683338,1.47261526356148,0.165438724440901,8.90127307580602,5.5209740615411e-19,3.45753750093086e-17
"Plpp1",28.1999318963805,-2.54764507656167,0.28682230612362,-8.88231152936775,6.54851363951791e-19,4.08476531347548e-17
"Cyp4f16",36.3145745160015,-1.97702571665503,0.222798298185689,-8.87361228857906,7.08107744089602e-19,4.39950420132192e-17
"Plat",17.0537727888018,3.83517717911735,0.433518199331038,8.84663477804486,9.01979791365682e-19,5.58197651199888e-17
