"","baseMean","lgFC_PcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Tnfsf11",11.5462336417679,-1.91269665634549,0.553319081210372,-3.4567697397341,0.000546691764292239,0.00595038930697031
"Nr2f6",51.8303474181151,-0.682326017163161,0.197495923067627,-3.45488659494766,0.00055052433016757,0.00598766573322254
"Scarf1",12.052229913121,-1.37315748021045,0.397511523571787,-3.45438408394335,0.000551551260032043,0.0059943946343823
"Cdc123",288.211056841655,0.351675069150417,0.101823106862127,3.4537845091154,0.000552778883832358,0.00599936892945589
"Def8",55.8015916290121,0.728625614696835,0.210965819169324,3.45376145560353,0.000552826136453982,0.00599936892945589
"Mfsd10",190.197072748226,0.558540106105582,0.161731582356253,3.45350053445505,0.000553361207043373,0.0060007404749024
"Prtn3",1290.88523022706,1.3360000138291,0.386943534512941,3.45270018663256,0.00055500548984157,0.0060141295995157
"Ahnak",173.52268290709,-0.706266153886397,0.204748425642741,-3.44943386826691,0.000561763310367984,0.00608286923756129
"Ap1s2",45.2904580034275,0.784855112512695,0.22755610962338,3.44906192064753,0.000562537689436789,0.0060867655814299
"Cdca7",57.3094814096306,0.872286892231671,0.252943040015915,3.44855067835347,0.000563603696503342,0.00609380933413739
"Cct3",727.162495784192,0.326952046006286,0.0948835071568005,3.44582589538958,0.000569317029291808,0.00615105367262076
"Dcxr",53.2479421835439,-0.653267119874253,0.189910631144402,-3.43986598295032,0.000582002302089674,0.00628305534787528
"Snora57",36.5636171016799,1.02307012369169,0.297431293542646,3.4396855539513,0.000582390405806596,0.00628305534787528
"Tnfaip6",3.94346457729471,3.10594101672528,0.904853069935827,3.43253630884576,0.000597963809161535,0.00644633084428694
"Cpq",16.8168612803572,-1.15068819382302,0.3354120693488,-3.43067020831144,0.000602092110423452,0.00648607370311632
"Taf1d",108.153836332996,0.801855435705524,0.23382493938064,3.42929816566827,0.000605144331718647,0.00651417465001825
"Ccdc34",110.849891192951,0.590039215552846,0.172069580041751,3.42907337490844,0.00060564576794758,0.00651479619836946
"Rnh1",741.474741900615,0.26627775858091,0.0776585185780237,3.42882871649656,0.000606191961998211,0.00651589793412865
"Tjp2",35.0483893927192,-0.69072348589227,0.201546079817294,-3.42712439020608,0.000610009567894716,0.00655213641945729
"Pttg1",214.83424942159,-0.605060067930605,0.17666981780875,-3.42480722194212,0.000615235803976552,0.00660344101592669
"Spn",347.828760078817,0.542592842284322,0.158468861304753,3.42397135826487,0.00061713124869102,0.00661894676737053
"Cks1b",255.422306518907,0.507388907525697,0.148272494958539,3.42200289856576,0.000621616509181668,0.00664962125139248
"Ftsj3",195.189833402575,0.477345868618974,0.139486105852043,3.42217503100494,0.000621223087635384,0.00664962125139248
"Gbp3",435.655857707515,-0.787841800572852,0.230216374320478,-3.42217969029483,0.000621212441701398,0.00664962125139248
"Lrr1",21.2988391189387,0.97368922752896,0.284544588137088,3.42192144262415,0.000621802763615193,0.00664962125139248
"Gm17092",10.7713022471178,1.44351485754337,0.421939149945742,3.42114463123176,0.000623581605165213,0.00666379090876333
"Cuta",246.032399772308,0.534918226796049,0.156380490111614,3.42061996617519,0.000624785727550734,0.00667180279100176
"Hoxa9",10.2509424291774,1.69474468117553,0.495652062433524,3.41922249421252,0.000628003531262254,0.00669642400110652
"Samd14",24.2164290147908,1.40792459180527,0.411764109223336,3.41925039183448,0.000627939143959543,0.00669642400110652
"Ifit1",332.467311070648,-1.15595329881564,0.338147894081334,-3.41848439410241,0.000629709288124351,0.00670973982404198
"H2ac23",20.6626999775638,2.58139162757678,0.755762733157311,3.41561116250418,0.000636390485556812,0.00677491196099885
"Hspa9",473.666807961707,0.407041329445856,0.119176207495169,3.41545798445009,0.000636748519115877,0.00677491196099885
"Rigi",399.400762004492,-0.479617090967317,0.140566620727817,-3.41202689859077,0.000644817500176724,0.00685579678138656
"Klra2",10.6669662316307,-2.11669031070603,0.620567357040649,-3.41089534712245,0.000647499387225339,0.00687280176912663
"Oasl2",340.023720170438,-0.868989882148485,0.254778967253915,-3.41075988930609,0.000647821129773973,0.00687280176912663
"Tmem128",176.436242424052,-0.39400441114202,0.115507364816275,-3.41107609691139,0.000647070297590455,0.00687280176912663
"Vpreb3",171.329443584797,-0.669399849955288,0.196379994294448,-3.40869675834496,0.000652739941109243,0.00691998596051048
"Adgra3",6.80474826223568,1.56399506846939,0.458888982548984,3.40822100321931,0.000653879129483509,0.0069270615138574
"Rrp7a",62.2060591984079,0.879544976736633,0.258320142641538,3.4048640874171,0.000661969912264228,0.00700771753552679
"Map3k8",95.8971024101343,-0.566128268625135,0.166379198182951,-3.40263851976627,0.000667385149279812,0.00705914277422143
"Svbp",244.866981141375,-0.347598901068561,0.102160660374053,-3.40247312219651,0.000667789233357867,0.00705914277422143
"Cd93",29.0970602441424,0.904703091944391,0.265928205237072,3.4020576761982,0.00066880521617628,0.00706479639504772
"Pkdcc",9.97294665151853,-1.74565047984128,0.513294937573611,-3.40087219268735,0.000671712250452895,0.00709040328785036
"H3c8",4.81960798172449,2.33295683085917,0.686813282221769,3.39678467386697,0.000681825961709531,0.00718682741979974
"Zfp366",7.4895306971028,-1.58881427927118,0.467728115615378,-3.39687571952097,0.000681599155191523,0.00718682741979974
"Dpagt1",57.0109623393618,0.631073583599244,0.185889707876361,3.39488178667204,0.000686582385876277,0.00722141058153394
"Ncf4",582.883970533228,0.350666507994078,0.103287853951161,3.39504108740499,0.000686183020720424,0.00722141058153394
"Nop56",286.590358384468,0.592172966410369,0.174426352802368,3.39497419338535,0.00068635069697426,0.00722141058153394
"Dnmt3b",42.3754725530793,0.749718572172348,0.220935673989359,3.39337943318496,0.000690359410212523,0.00725232464986614
"E130102H24Rik",25.2957798870066,-0.95584532477541,0.281684411379651,-3.39331992173018,0.000690509423177339,0.00725232464986614
"Akr1b10",83.516688740479,-0.585133818032961,0.17249860079553,-3.39210761904408,0.000693571926937109,0.00727928277570948
"Plxnc1",53.7598945270316,-0.878384550075776,0.258964971860791,-3.39190487332765,0.000694085331072166,0.00727946779723758
"Sgpl1",330.842906331044,-0.488260175720866,0.144026647577205,-3.39006832370472,0.000698752062659633,0.00732318096790249
"Eif3i",1016.73123635165,0.37056821656272,0.109378266279719,3.38795109089631,0.00070416819756356,0.00736981326027136
"Ik",395.045862412039,-0.272542007221799,0.0804448369653651,-3.38793659733738,0.000704205407897617,0.00736981326027136
"Adgrl4",5.54258073913666,1.91872079569716,0.566447577803165,3.38728749293706,0.000705873773914099,0.0073820118393025
"Nudcd2",114.300676803785,0.535724098280171,0.158417264780936,3.3817279891872,0.00072031431951109,0.00752766914831412
"Fam32a",259.058818406949,-0.419901246035685,0.124185969211827,-3.38122936673667,0.000721622790050452,0.0075359796773192
"Ccdc125",52.0404034133914,0.599923314789029,0.177544209815321,3.37900805333534,0.00072747877066257,0.00759173474743321
"Prss34",866.91491127597,1.38146381383198,0.408948971533556,3.37808359965181,0.000729928863748222,0.00761189311535167
"Stt3b",199.258319137826,0.471317517954184,0.139540260768179,3.37764538606669,0.000731092943536253,0.00761862149747537
"Gm13822",15.0506190886329,-1.71231958519473,0.507107443789474,-3.37664060381176,0.000733768581428159,0.00764108090858841
"Borcs6",108.917000797491,-0.438678764306696,0.129958100621695,-3.37553997948676,0.000736709874218955,0.00766627291506514
"Mrps18a",146.598376992262,0.591537583138466,0.175419178086547,3.37213746861029,0.000745872096157353,0.00775611897158528
"Taf13",41.6991332438948,-0.719668039870484,0.213496818797783,-3.37086071784578,0.0007493373294129,0.00778663836360199
"Pdia4",115.414824697834,0.615042831398034,0.182497313188253,3.37014732246274,0.000751280062895975,0.00779579163498346
"Sp100",916.929234642636,-0.458276005583732,0.135974160562518,-3.37031685790792,0.000750817957133054,0.00779579163498346
"Pitrm1",166.159972111399,0.496313536473275,0.147278193910319,3.36990509793658,0.000751940756840022,0.00779713709935172
"Hrob",20.9094292457953,0.893968171002461,0.265507793097753,3.36701292482713,0.000759871269147237,0.00787381075856661
"Comt",81.6931546439755,0.594744991916636,0.176709677750003,3.36566168581917,0.000763603004027957,0.00790689908895803
"Rpl7l1",110.633761162259,0.5297964172253,0.157422593744393,3.36544078345914,0.000764214688869383,0.00790765629081688
"Speg",2.4619552661945,-3.23452341258005,0.961302591084225,-3.36472973502748,0.000766186692325955,0.00792247831226901
"Gimap7",77.5413835455773,-0.917579392184367,0.272754571855024,-3.3641210335865,0.00076787860157796,0.00793438529695228
"Banf1",532.080570457056,0.464035364788806,0.137964617965973,3.36343746411312,0.000769782743981344,0.00794846696897192
"Mtmr4",45.3293140497534,-0.665547297612102,0.197947015169753,-3.36224972648034,0.000773101720167765,0.00796782987923308
"Niban1",205.027557970917,-0.491335148151318,0.146124896408566,-3.36243282443495,0.00077258921243711,0.00796782987923308
"Tmem41b",32.0821958132873,0.763512221196928,0.227088177068087,3.36218393689428,0.000773285948233136,0.00796782987923308
"Mns1",33.3143289577158,1.26877364992744,0.377456233279453,3.36137951386829,0.000775541841503094,0.00797987446306232
"Rab29",116.388312910964,-0.525761187509809,0.156407616028042,-3.36148073131903,0.000775257655524989,0.00797987446306232
"B4galt5",570.100195864007,-0.311049326176677,0.0925539753022229,-3.36073437322369,0.000777355462293411,0.0079929343507382
"Bbs2",15.8400927781565,-1.10642537542975,0.329305922649816,-3.35987086574912,0.000779789118342286,0.00801234683318389
"Klhl23",5.87122820913768,1.92177857049168,0.57211339449857,3.35908683308494,0.000782004911721132,0.00802949518797299
"Pfdn5",1055.2855361732,-0.490727010978357,0.146123452360756,-3.35830424925104,0.000784222437572967,0.0080466373521201
"Pola1",40.0463367942752,0.748186880284498,0.222881176087284,3.35688681035807,0.000788253752317776,0.00808235324391194
"Wdr46",98.2921311802108,0.545319039641976,0.162463612372355,3.35656108884336,0.00078918284537378,0.00808623288110483
"Cstdc6",1.88149519837056,4.43487092100864,1.32159157332533,3.35570459930355,0.000791630761819721,0.00810001008766478
"Psmg1",65.5385506300081,0.695485051807022,0.207249757649999,3.35578221993171,0.000791408625725322,0.00810001008766478
"Zdhhc16",96.9443787357977,0.453685603903611,0.135245141103392,3.35454272295651,0.000794962763909194,0.00812843890144756
"Psmg3",143.659405429022,0.473285757418444,0.141141533810378,3.35327061171304,0.000798625819160976,0.00815453609370001
"Trappc2b",35.0541976683323,-0.916993042509074,0.273452809040795,-3.35338680822354,0.000798290581395639,0.00815453609370001
"Gm5345",4.03429077391071,-3.32154130129175,0.992102222224793,-3.34798292643996,0.000814020261404321,0.00830594822668495
"Cbarp",36.6712510380345,-0.748881397078529,0.223839329687479,-3.34562026308828,0.000820987474926419,0.00836541227921208
"Sypl",104.124963115725,0.529703374085333,0.158326070394198,3.34564846311467,0.000820903991160338,0.00836541227921208
"Btg1",57.4082078183438,-0.744465828404798,0.222543738827216,-3.34525622840733,0.000822065875848274,0.00837059171642178
"Gm16104",4.53256593300935,2.31873348149899,0.693191854562086,3.34500970581055,0.00082279691010986,0.00837222940481155
"Hnrnpa2b1",1967.27250803754,0.409492915195365,0.122452952544544,3.34408363935861,0.000825548444684575,0.00839440984300804
"Tedc2",24.2362456223624,0.799075116354248,0.238991501717892,3.3435294167802,0.000827199234915705,0.00840537464793585
"Cd24a",652.152790407384,0.548512906926558,0.164152306204459,3.34148766843008,0.00083330718056931,0.00845573554409066
"Slc7a1",201.88285497808,0.542029570366919,0.162202913264331,3.34167592590405,0.000832742257220547,0.00845573554409066
"Lin28a",4.62544380644625,2.39783308413214,0.717690788325395,3.34103923742293,0.000834654265357005,0.00846355564795366
"Adgrg5",32.1113200971335,-0.71963719220868,0.215426083437659,-3.34052952513958,0.000836187891612061,0.00847181557663623
"Cr2",53.7840892001158,-1.06430927468701,0.318618731331253,-3.3403851375596,0.000836622800934587,0.00847181557663623
"Fnbp4",328.03011904601,-0.560807667859837,0.16797909544633,-3.33855630291221,0.000842149617341309,0.00852190408781698
"Rnf115",209.304632667937,-0.379852889201513,0.113820065062628,-3.33731042055285,0.000845934099335042,0.00855430466979092
"Parp11",108.1631093731,-0.598326341619481,0.179361074872881,-3.33587620415151,0.000850310190802873,0.00859263904443124
"Tsn",103.480202674783,0.549862942357103,0.16484488907778,3.33563840185337,0.000851037800814476,0.00859407704907768
"Ppan",242.081147986342,0.465991182869225,0.139737779554783,3.3347544547646,0.000853747502570649,0.00861551517542601
"Tlr1",92.5356870020412,-0.55920343034988,0.167717029390277,-3.33420781648009,0.000855427200315847,0.00862653680098735
"Gfi1",57.0282872676202,0.894358241017857,0.268301772112757,3.33340415150889,0.000857902249405264,0.00864555849555079
"Glul",46.601273953288,-0.901892958581702,0.270655682992196,-3.33225206509966,0.000861461918013864,0.00866953073488524
"Mrps15",179.0138358684,0.467393589038031,0.140263385547989,3.33225657723855,0.000861447949918989,0.00866953073488524
"Ltb4r2",4.06541830335964,1.97525289300372,0.592943146474889,3.33126861276129,0.000864511378703092,0.00869426066677911
"Uqcrc1",290.119021617453,0.666456907425783,0.200362037535825,3.32626337614789,0.000880187170728135,0.00884585094305352
"Ppp1r14b",184.331906991393,0.851981156691195,0.256260159042903,3.32467270711619,0.000885223869395863,0.00889038445577254
"Mrpl57",370.051422616823,0.418802953893714,0.12600474154526,3.32370789192313,0.000888291866797781,0.00891509875611197
"Cbx7",187.637597411613,-0.599935456369222,0.180515146254313,-3.32346325955397,0.000889071333492683,0.00891682676890237
"Casp6",83.678668893327,0.494597653329666,0.14892495413365,3.32112006484688,0.000896569590061299,0.00898492299610989
"Nrp2",144.340179080558,-0.898784021700833,0.27063984523586,-3.3209597090833,0.000897084867690329,0.00898492299610989
"Rpl34",5292.9614895716,-0.378689302470102,0.114083121740948,-3.31941567421342,0.000902060442002698,0.0090285981390086
"Galk1",79.1457145874073,0.877450434650262,0.26445168678073,3.31799900893731,0.000906648061524778,0.00906216030453936
"Lrfn1",5.20385511321988,-1.82146886376003,0.548957887511597,-3.3180484426896,0.000906487615652647,0.00906216030453936
"Nrn1",5.17238250132359,-2.26221410075939,0.681864149084343,-3.31769034021991,0.000907650495115751,0.00906600831277862
"Ndufa8",310.856542034984,0.334698601969385,0.100960358121494,3.31514871972436,0.000915943805700074,0.00914262603609394
"Ifi44",12.4111318845764,-1.87890972749844,0.566825036025039,-3.314796644613,0.000917098148634964,0.00914792942690705
"Abhd5",101.490261905556,0.702543861324121,0.211997065088042,3.31393201614539,0.000919938714835228,0.00916381285612324
"Fas",51.119530490736,-0.878680865195177,0.26514469458313,-3.31396736629662,0.000919822419224322,0.00916381285612324
"Ldha",2094.26748519738,0.355659178424884,0.10734474287815,3.31324263199925,0.000922209389564881,0.0091802037064279
"Slc4a1",266.633870978587,-2.36799026214732,0.715177384124774,-3.31105305440446,0.000929455848280617,0.00924607060996226
"Mrpl51",160.993216800876,0.574155562318099,0.173609419384964,3.30716826513288,0.00094244263253656,0.00936891345533806
"Eif3l",293.504946059381,0.599126627821296,0.181413654377197,3.30254428685718,0.000958119570241499,0.00951831505402972
"Nfkbie",472.791741953959,-0.465023739177579,0.140832533175343,-3.30196247055078,0.000960109152848772,0.00953163129903889
"Lilra5",2.19575349884197,-4.05918361498091,1.22954390830074,-3.30137345041284,0.000962127267032522,0.00954521260935035
"Npdc1",2.05644843136587,-4.2918532189655,1.30019933744211,-3.3009194016426,0.000963685620018069,0.00955421739279224
"Tprgl",309.429125900446,-0.403678200158894,0.122315316662312,-3.300307853295,0.000965788226293084,0.00956860224471077
"Ampd2",182.865217399155,0.484462678282856,0.146824442332069,3.29960509699851,0.000968209666891054,0.0095732138309504
