"","baseMean","lgFC_PMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Bcl2l11",268.160748158437,-0.82854336410268,0.124520429727372,-6.65387491768793,2.85475315051545e-11,4.29364293737929e-10
"Klhdc4",76.931930919607,-1.17704017443269,0.176924024124657,-6.65280015111667,2.87568558979618e-11,4.32116527865985e-10
"Hsf1",217.702253731689,-0.919652253168368,0.138242448680851,-6.65245922612013,2.88235686625965e-11,4.32722724780006e-10
"Hmbs",101.630952149939,-1.43361619598708,0.215550915871657,-6.65093994237854,2.91227109219484e-11,4.36814043435331e-10
"Stk38",301.797506436896,0.68070946220687,0.10238992866358,6.64820721228802,2.9668443991727e-11,4.44593148365524e-10
"Mex3b",20.2328548638219,2.08747243820656,0.314025315093101,6.64746546815079,2.98182911495089e-11,4.46430966671798e-10
"Septin11",129.353454509972,-0.942543686788392,0.141844023502382,-6.64493056186159,3.0336005666238e-11,4.53768019122424e-10
"Map3k1",64.173994840909,1.64526518670059,0.247646550056363,6.6436022885283,3.0610786723111e-11,4.5746120158427e-10
"Ydjc",50.0864284728971,-1.39760381436387,0.210470005861823,-6.64039423879441,3.12845244984316e-11,4.67104424472032e-10
"Selenoh",400.294534108418,0.918438967131287,0.138329455729401,6.63950394576791,3.14740577700838e-11,4.69507103590277e-10
"Pkib",535.058303664534,-1.2184785233307,0.183559628865385,-6.63805288157494,3.17853840029737e-11,4.7372058683451e-10
"Psmb4",1090.67852888287,-0.681499280658456,0.102683249579264,-6.63690800058277,3.20331437480047e-11,4.76979905409265e-10
"Socs3",443.844852464471,1.18749152290527,0.178949391079093,6.63590703351663,3.22513074685983e-11,4.79793022894134e-10
"Tnfaip8",348.390236814321,0.964277612536141,0.145460928808184,6.62911766366975,3.37699322190945e-11,5.01930088571668e-10
"Egln3",69.8686780589587,1.92187954185632,0.290075272769642,6.62545112344873,3.46189270407506e-11,5.14083234218712e-10
"Lad1",82.2892777049252,-1.66102937296874,0.250781649016632,-6.62340876807371,3.51008599445625e-11,5.20768545054544e-10
"Gm36738",27.8144164114169,1.8486204457628,0.279212774675575,6.62083046848685,3.57186431651068e-11,5.29455479400395e-10
"N4bp3",50.2084423818318,1.47766286622038,0.22335438813102,6.61577718971694,3.69604712193095e-11,5.47368567001488e-10
"Fbxo34",65.9228539657093,-0.9689021845446,0.146650473689613,-6.60688070190136,3.92502075804266e-11,5.80754423974048e-10
"Tyms",114.7463237739,1.18892296294622,0.179978934229716,6.60590067406852,3.95107741051616e-11,5.84083146208646e-10
"Aif1",117.017293241684,1.16288855972662,0.176062416559378,6.60497897536485,3.97573763611127e-11,5.86671572580485e-10
"Cflar",303.586251775364,-0.900794909056203,0.136380003991308,-6.60503653536783,3.97419320812455e-11,5.86671572580485e-10
"Faap20",113.911132911364,0.845674617479296,0.12808107906906,6.60265063056909,4.03870565408779e-11,5.95427862335368e-10
"Gtf2f1",218.147396857233,-1.0861056858419,0.164635395163415,-6.59703634667287,4.19457958907539e-11,6.17853289740916e-10
"Slc3a2",1282.12138267871,-0.855827155741622,0.129761776100744,-6.59537177633248,4.24191518664953e-11,6.24265347961724e-10
"Utp14a",112.794670316183,-1.16782307255325,0.177122975160619,-6.59328961414659,4.30186216947498e-11,6.32520218090636e-10
"Tap2",530.445510230787,-0.571389714227878,0.0867004209541601,-6.59039146453489,4.38668384753609e-11,6.44414460646551e-10
"Nup188",142.608089107662,-0.958092619195238,0.145474866797439,-6.58596663662391,4.51935307904255e-11,6.63310059695968e-10
"Il9r",14.7603004946767,-2.71481959449476,0.412299354905362,-6.58458365795386,4.56161824696284e-11,6.68915047492523e-10
"Vsig10",16.6646455583071,2.85267606340248,0.433262022548121,6.58418212292226,4.57396181885834e-11,6.70126245407558e-10
"S100a10",1202.94549671189,0.790371914201052,0.120216088519164,6.574593500229,4.87862655273774e-11,7.14124737768721e-10
"Mmp9",98.5828236153263,2.06522204986394,0.314198542619025,6.5729841795227,4.93167001067098e-11,7.21245750491089e-10
"Bag5",104.005488617231,-0.809501439869234,0.123175143756892,-6.57195449649262,4.96590406714805e-11,7.25605697576423e-10
"Gpsm3",341.738113742373,1.29176858674762,0.196607804470774,6.57028132847921,5.02202860567755e-11,7.32823484465718e-10
"Pttg1",214.83424942159,-1.10842268947005,0.168704148038444,-6.57021598080364,5.02423316487253e-11,7.32823484465718e-10
"Fbxl20",51.5300453559274,1.4014571567808,0.213376882736357,6.56798964727779,5.09990859650841e-11,7.43200711901479e-10
"Bms1",120.739820764711,-0.891788633591782,0.135784418715743,-6.56768016556221,5.11051609221751e-11,7.44085701483559e-10
"Pdlim1",160.895145715507,-0.967217676600983,0.147307334081942,-6.56598452907277,5.1690182920835e-11,7.51936357755302e-10
"Clic4",674.645388579259,-1.09268378470669,0.166427012774091,-6.56554345651753,5.18434306577398e-11,7.53497656034413e-10
"Il1r1",15.1191324362626,2.75186957642745,0.419302820239216,6.56296462508285,5.27483648579767e-11,7.65294358049991e-10
"Larp7",189.420617036427,-1.01891628522099,0.155250579975015,-6.56304334183461,5.27205152235348e-11,7.65294358049991e-10
"Thyn1",99.8976816844959,-1.02275677642749,0.155977027017324,-6.55709879836275,5.48646666911827e-11,7.95295331921923e-10
"Vps54",103.497041238535,-1.1534426510755,0.175913243596218,-6.55688353813233,5.49438888185233e-11,7.95740751653264e-10
"Gpr18",261.374685303335,-1.02815165345405,0.156838442750862,-6.55548241503056,5.54622849677383e-11,8.02540241653984e-10
"Txnrd2",78.5153682613323,-1.17578343852009,0.17938363924837,-6.55457456124041,5.58007294361719e-11,8.06726140368409e-10
"Pals2",108.690485228084,-0.94208252850794,0.143777100164047,-6.55238231563329,5.66263412892823e-11,8.17941579415346e-10
"Acvr1b",70.3929536023307,1.06660255414868,0.162796835591879,6.55174008923972,5.68704620647228e-11,8.20745305206717e-10
"Slc1a4",25.3191913579424,-2.71312385014442,0.414171126541994,-6.55073151235068,5.7255917890752e-11,8.25582035737566e-10
"Dus4l",14.313002410755,-2.55494772804104,0.390034500902159,-6.55056853209495,5.73184447202657e-11,8.25757997730325e-10
"Prr12",95.3109803081521,1.02567789366579,0.156593262289671,6.54994907615156,5.75567068697595e-11,8.2846316054902e-10
"Stip1",371.137518353251,-0.902313995231695,0.137813764604662,-6.54734305981779,5.85697171981363e-11,8.42305424631217e-10
"Saraf",263.947061451127,0.919247418570871,0.140456362517518,6.54471895821896,5.96073729619064e-11,8.56477568241613e-10
"Crebl2",35.1064335741489,1.50816210447719,0.230522914481175,6.54235223370972,6.05586614900028e-11,8.69385018713435e-10
"Eaf2",18.3861358664635,-1.65406295507973,0.252908920790511,-6.54015267595016,6.14560623662638e-11,8.81496964482537e-10
"Sapcd1",15.2484788186809,3.08633079793676,0.472115701873622,6.53723395703312,6.26669806144847e-11,8.98080772841117e-10
"Med28",356.36340378467,-0.766724841248283,0.117296959094647,-6.53661311568709,6.29275491873848e-11,9.01028058128967e-10
"Rnf180",13.0275866918854,3.63782502626016,0.55666795755131,6.53499986286681,6.36095996044907e-11,9.09999930174445e-10
"Zbtb32",105.415059376031,-1.63470445370488,0.250267876343442,-6.53181893572939,6.49756799481615e-11,9.28733390478556e-10
"Ehbp1l1",328.303335052676,0.831530685051388,0.127332135058166,6.53040714876524,6.55911403999716e-11,9.36714554241195e-10
"Cd52",3659.1360195212,0.959659887389068,0.14703122738797,6.52691203384178,6.71394502211843e-11,9.57992381460359e-10
"Cbx7",187.637597411613,1.20399088816052,0.184515099528768,6.5251618498182,6.79281430492605e-11,9.67861034633466e-10
"Extl1",13.5475093793619,6.55963161229408,1.00528969612996,6.52511573285449,6.79490469801787e-11,9.67861034633466e-10
"Ccl24",9.64085043863276,-4.52171390711897,0.693042638123665,-6.5244382645215,6.82568563458424e-11,9.71402216633937e-10
"Ogfrl1",361.533963786976,-0.755954726881633,0.115876013995589,-6.52382404964683,6.85371047271151e-11,9.74545365222904e-10
"Nfix",64.7610695983792,-1.42527216484089,0.218505343046878,-6.52282523148699,6.89952410409994e-11,9.80210311897628e-10
"Rgl2",304.707045599798,0.735425134635548,0.112752211381701,6.52248967557635,6.91498243460648e-11,9.80708269398943e-10
"Rsl24d1",46.9024214044033,-1.5773575992476,0.241829759141811,-6.52259508856653,6.91012264219836e-11,9.80708269398943e-10
"Dtwd1",37.1926745174546,-1.28187070977447,0.196564344759822,-6.52137960900671,6.96636254035727e-11,9.87141994168587e-10
"Crybg1",186.309287937886,-0.825316526104414,0.126608503351538,-6.51865004527273,7.09429502687538e-11,1.00440282222604e-09
"N4bp1",325.83446388037,-0.85192020389672,0.130703206070267,-6.5179748034545,7.1262958819856e-11,1.00806369937501e-09
"Il27",23.4804045733489,-2.66307060883789,0.408641035064572,-6.51689473235864,7.17777599499052e-11,1.01447137210852e-09
"Sco2",89.1293678225415,-1.11984532305176,0.171937691967964,-6.51308802761184,7.36213358079665e-11,1.03963209920217e-09
"Poglut1",75.8314115428445,1.17200366095508,0.179991319737362,6.51144545562107,7.44310559318702e-11,1.05016267995362e-09
"Hmox2",385.237189623267,-0.726619915837867,0.1116244327715,-6.5095060086468,7.53983397807299e-11,1.0628963552079e-09
"Dnmt3b",42.3754725530793,-1.38204061674984,0.212393273375421,-6.50698863851012,7.66722085591706e-11,1.07992641222955e-09
"Abr",317.035914706867,-0.735219832541435,0.113035853076287,-6.50430648800645,7.80526187043725e-11,1.09842660404807e-09
"Prr14",201.3642331759,0.724451496324281,0.111451138809955,6.50017132224738,8.02285917017214e-11,1.12808137209387e-09
"Uqcrq",913.565867875998,-0.943889287686048,0.14533034902002,-6.49478442769049,8.31523913561427e-11,1.16819142959156e-09
"Sf3a3",262.743863536832,-0.558906841566983,0.0860670031084331,-6.49385735974604,8.36659688245129e-11,1.17440109704143e-09
"Isg20l2",119.408153479551,-0.962856688399485,0.148344595812463,-6.4906758694245,8.5452147791638e-11,1.19844811377178e-09
"Laptm4b",39.5227043514745,1.44480292406629,0.222622916041304,6.48991105568947,8.58870639147644e-11,1.20249217728444e-09
"Thra",41.4168516138507,1.63730250797554,0.252282704014293,6.48995147872992,8.58640230241252e-11,1.20249217728444e-09
"Mical1",236.333368385179,0.840138835236213,0.129642143929792,6.48044539969343,9.14522450066281e-11,1.27931789285061e-09
"Nr2f6",51.8303474181151,1.43555844879115,0.221564506064583,6.47918962422935,9.22165510152056e-11,1.28891089063757e-09
"Cinp",82.0779324643576,-1.08553950604877,0.167728093737097,-6.47201957562508,9.67015897448531e-11,1.35044798819004e-09
"Paqr7",50.6503138593422,1.67852823985303,0.259400367598229,6.47080131533511,9.74845481432503e-11,1.36022444768928e-09
"Pdap1",390.288960152696,-0.695734422360623,0.107522455562415,-6.47059647886074,9.76168008347435e-11,1.36091256151003e-09
"Gstt3",23.9101134551924,2.1373460857961,0.33032669713079,6.47040068017826,9.7743382239492e-11,1.36152050863143e-09
"Ifi205",20.213595701339,-3.77623949977162,0.583878612332768,-6.4675078346926,9.96323768770808e-11,1.38665621049705e-09
"Wdr75",72.1953705300978,-1.23900778436638,0.191588825991369,-6.4670148582788,9.99578245099371e-11,1.39000673083352e-09
"Snx20",413.429263337792,0.587960380099525,0.0909773493242392,6.46271170205301,1.02843116494867e-10,1.42891845771742e-09
"Coro7",189.284381880484,0.951029789858738,0.147202742816427,6.46067981929347,1.0423365109004e-10,1.44701352008161e-09
"Prkcq",134.656782679923,-0.952183553080768,0.147397139886632,-6.45998663076584,1.04712231679868e-10,1.45242857957308e-09
"Kcnk5",34.9322557108654,-1.54143626868744,0.238636907185954,-6.45933727043447,1.0516250136998e-10,1.45744213258446e-09
"Sfi1",44.6582400508923,-1.13318338679489,0.175479771577977,-6.45762971198849,1.06355582884495e-10,1.47273313042336e-09
"Unc13d",133.953642009698,0.985255026765121,0.152579133457586,6.45733793631094,1.06560767725958e-10,1.47433021721352e-09
"Caskin2",23.3314020956541,2.46066734858284,0.381103611548255,6.45668861175636,1.07018780770137e-10,1.47817438860032e-09
"Fhdc1",10.2938274356383,-4.33756715503262,0.671783047354661,-6.45679758087532,1.06941783241302e-10,1.47817438860032e-09
"Mrpl36",276.541713723549,-0.638033406670572,0.0988376586056737,-6.4553674750238,1.07956617807998e-10,1.48987396266731e-09
"Cpd",31.4639181714286,2.12380338502796,0.329175582872884,6.45188615295351,1.10466554702528e-10,1.52323167740654e-09
"Erp29",820.682922193689,0.565432680425441,0.0876454297163253,6.45136525949533,1.10846977531887e-10,1.5271940002693e-09
"Arhgap9",215.053696184696,1.12182231642488,0.173981738285591,6.44793141785608,1.13387049030487e-10,1.56087926807153e-09
"Nomo1",242.256688194098,-1.03013005378015,0.159802649777062,-6.44626390874787,1.14640970736652e-10,1.57681784477596e-09
"App",253.700958733382,1.13346486028366,0.175839377122131,6.44602408649572,1.14822421872837e-10,1.57799088820048e-09
"Procr",195.750678302666,1.62432206475447,0.252046936531781,6.44452214776139,1.15965200033512e-10,1.59236231577398e-09
"Pmepa1",24.1101149810554,-1.51960851125397,0.235906780575007,-6.44156351737762,1.18248941843166e-10,1.62236361764591e-09
"Flot1",249.866732881364,0.947186622398287,0.147119592552544,6.43820857551654,1.2089180209833e-10,1.65723774488846e-09
"Coa5",160.789561712244,-0.793927194892994,0.123353650806764,-6.43618725267158,1.2251188131392e-10,1.67804462477472e-09
"Rpp38",28.5148497018318,-1.6429773793259,0.25535117637156,-6.4341876261232,1.24135444066195e-10,1.69886447179499e-09
"Rrn3",69.0731837768209,-1.0139873745782,0.157610187155867,-6.43351418379718,1.24686953460666e-10,1.70499018278006e-09
"F730043M19Rik",14.8824761195755,2.06225818652111,0.320722491954776,6.43003917172076,1.27571065690708e-10,1.74297553448695e-09
"Ercc8",41.7265221707117,-1.29076602762378,0.200795183282399,-6.42827186650407,1.29062764034518e-10,1.7618892637624e-09
"Unc119",161.562855092644,1.20635491736652,0.187693253978427,6.42726838496374,1.29917329022953e-10,1.77208100742945e-09
"Ildr1",14.5867715826136,-1.99110798028574,0.309874459039711,-6.42553112139704,1.31409875745419e-10,1.79095070689916e-09
"Wdfy2",94.4579414351642,1.47685082246038,0.22990632160791,6.42370689127481,1.32995175371175e-10,1.81105214329097e-09
"Appl2",31.0191946292882,2.03966604773243,0.317577560461174,6.42257609375959,1.3398723353768e-10,1.82304851999982e-09
"Tmem229b",155.856013894356,-0.991708702669884,0.154421259074358,-6.42209957757404,1.34407447878949e-10,1.82725088007099e-09
"Sorl1",157.490104224346,1.10282960646577,0.171736885241004,6.4216234323694,1.34828621491227e-10,1.83145931295492e-09
"Golm1",42.9552590438957,1.48891418415464,0.231975683290644,6.41840628739164,1.37708334791021e-10,1.86748435172385e-09
"Relt",114.47430023762,1.21679770316466,0.189575921636055,6.41852452918915,1.3760143871949e-10,1.86748435172385e-09
"Stk4",363.120821786147,0.726817516119023,0.113288466646193,6.41563556852546,1.40236554407536e-10,1.90019952210839e-09
"Cyb5a",268.293720834127,0.932137991048826,0.145334270892526,6.41375214066432,1.41980979848557e-10,1.92224909103546e-09
"Atp6v0a1",212.910499135332,1.18542049170261,0.184854716717622,6.41271433454102,1.42951236157313e-10,1.93378964064745e-09
"Rasa3",427.382957860435,0.722838931665777,0.112759551229024,6.41044526860193,1.45095236877045e-10,1.96117606418075e-09
"Akap1",25.038790809813,-1.69926106144225,0.265084694819191,-6.41025715423247,1.45274386858928e-10,1.96198141067337e-09
"Glrx5",227.517559626925,-1.24118317658577,0.193632716827933,-6.40998689125827,1.45532149172886e-10,1.96384624652787e-09
"4930518I15Rik",12.8160515159438,-2.08453988854967,0.325656075934312,-6.40104712485125,1.54314930795145e-10,2.08065217700701e-09
"Themis2",405.247560634223,-1.12779711207528,0.176219934986415,-6.39994057518079,1.5543743549828e-10,2.09406640319481e-09
"Decr2",23.3590818843345,1.85242186256919,0.289465964713479,6.39944618153212,1.55941532786819e-10,2.09913421780059e-09
"Rcc1",144.801151228735,-1.03459948130415,0.161745795958413,-6.3964536152158,1.59027111574541e-10,2.13891465067758e-09
"Chst14",23.4347296073104,1.93491481871612,0.302583502333092,6.39464744044809,1.60918210027194e-10,2.16257732050469e-09
"Tns1",15.8811960050499,-2.17544017097898,0.340245980245596,-6.39372776544988,1.61889552088787e-10,2.17385078578143e-09
"Chi3l1",208.863351380763,-1.85884673018521,0.290740730992442,-6.39348578315823,1.62146079451934e-10,2.17551514123204e-09
"Nol12",149.826214873765,-0.872211939149392,0.136574567999735,-6.38634228849317,1.69900480701883e-10,2.27769361751405e-09
"Psmc2",556.106801916797,-0.629535159226259,0.0985925070035354,-6.38522316106319,1.71147698560208e-10,2.29254088626486e-09
"Keap1",358.946426466185,-0.752469937078938,0.117998623484801,-6.37693826297782,1.80663244707183e-10,2.41802869690062e-09
"Ezr",816.940782445795,-0.67778829353234,0.106294743617145,-6.37649869097586,1.81182298262359e-10,2.42299945573517e-09
"Fam89a",11.6212912527739,2.3534916137765,0.369223953992267,6.37415744111173,1.83971525218565e-10,2.45829703364123e-09
"Pnpla2",264.26220688886,-0.866671942653695,0.136016439679816,-6.37181758832865,1.86800987265282e-10,2.49407436943532e-09
"Tsc22d1",116.967552199872,-0.904304158314177,0.14192783936245,-6.3715770096718,1.8709430558548e-10,2.49595972386353e-09
"Ddx10",56.91665883879,-1.3476429901691,0.211522207158679,-6.37116550678827,1.87597061571941e-10,2.50063378012508e-09
"Mapk14",211.876457583037,0.950453620349656,0.149234330621015,6.36886711251018,1.90429505852124e-10,2.5363293518892e-09
"Timp2",105.385183073764,1.48818685547522,0.233678833775286,6.36851370503803,1.90868720232573e-10,2.54011746171638e-09
"Synpo2",10.9079090560571,4.13918593880222,0.65021706392902,6.36585252590982,1.94207966272064e-10,2.58246233270526e-09
"Smurf1",94.1714291680975,1.22966508084405,0.193191237964009,6.3650147584495,1.95270958941087e-10,2.59449487065935e-09
"Acer3",45.4823656110329,-1.39102291134935,0.218616062044994,-6.36285778061017,1.9803404395385e-10,2.62907817737761e-09
"Cacna1i",36.4840243027799,2.09396855117606,0.32912161384975,6.36229424948068,1.98762196675128e-10,2.63661187165899e-09
"Fpgs",26.066587647794,-1.76684371331552,0.277782531994609,-6.36052850634182,2.01060736116322e-10,2.66494799590689e-09
"Tnp2",8.0791877160834,-3.32531451016171,0.522886074298829,-6.35953924498914,2.02359825987763e-10,2.68000192464343e-09
