"","baseMean","lgFC_LcDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Tulp4",46.5968747221749,0.598682384678817,0.203287895727196,2.94499769667655,0.00322957067084159,0.0181337614378459
"Glmp",366.362077793552,0.339720059114471,0.115370056161169,2.94461206328868,0.00323359821963112,0.0181494352671421
"Dlgap4",236.904747117688,0.303196934612251,0.102976098982907,2.94434279028747,0.0032364132153801,0.0181582939401704
"Msh6",97.3423143128394,-0.585325286976773,0.198856536884101,-2.943455096565,0.00324570903857911,0.0182034934352395
"Ethe1",110.581450313478,-0.520702687154912,0.17696465564843,-2.94241064831259,0.00325667752276451,0.018258035917049
"Vps16",253.935688731132,0.349267230129539,0.118711310468149,2.9421563013008,0.00325935370748302,0.0182660650713638
"Pkm",424.330366205483,0.860327174610906,0.292433641684495,2.94195691595261,0.00326145299811045,0.0182708563034169
"Hnrnpa0",38.9721178333307,-0.964533191322874,0.327873967498438,-2.94178033920143,0.00326331316978029,0.0182743048329077
"Krt222",10.1758461137943,-1.23883208889229,0.421368089937781,-2.94002350551799,0.00328187349030506,0.0183712346390199
"Rnf115",209.304632667937,0.339259667441662,0.115412746980645,2.93953377176403,0.00328706446450034,0.0183932803095497
"Dcakd",97.6003204719531,-0.464067019888358,0.157882063257637,-2.9393270540877,0.00328925782987403,0.018398541987063
"Stap2",26.0338146641847,-0.959345264294256,0.326419692830161,-2.93899322058799,0.00329280276511178,0.0184113568165028
"Usp21",82.8334414678799,0.544780142977717,0.185415308416037,2.93816162015778,0.00330164856106754,0.0184537898066824
"Lrp12",39.6601043957291,0.965601594324461,0.328675111635133,2.93786039813197,0.00330485801866908,0.018464699500806
"Adgrg1",111.935909868607,0.830633550616218,0.282808048858757,2.93709303525184,0.0033130469541349,0.0185034113455925
"Bcor",131.989796549792,-0.407189769949992,0.138649670237784,-2.9368246549138,0.00331591534210082,0.0185123897216982
"Gm10384",2.73201224328495,-2.37329369313737,0.808225504195692,-2.93642514473626,0.00332018940570105,0.0185292060220101
"Rps6",1083.48246954148,0.686260392075821,0.233731499406301,2.9361057188226,0.00332361031605699,0.0185412501028362
"Tmcc1",97.5429610742929,0.436750577685623,0.148786744270381,2.93541323071054,0.00333103758354725,0.0185756266005409
"F13a1",95.2354988956501,-1.15124655866507,0.392227788986429,-2.93514786813054,0.00333388772844704,0.0185844622311267
"Tinagl1",18.1724215067967,1.1685694898671,0.398177633679166,2.93479440085448,0.00333768761729828,0.0185985834097877
"Wdr62",17.198282105988,0.877535927727119,0.299052154114772,2.93439092697634,0.00334202991396863,0.0186157151846742
"Mef2b",87.9682013442259,0.662655573311742,0.225881601568293,2.9336412027847,0.00335011231580616,0.0186431757313141
"Ryr1",11.2154320537837,-1.635070178034,0.557319516471762,-2.93381108988464,0.00334827928971275,0.0186431757313141
"Usp34",18.7109525658029,-1.39282656991489,0.474787255524739,-2.93358036406332,0.00335076896784974,0.0186431757313141
"C130050O18Rik",21.7270689299097,-0.964455062918365,0.328816131594326,-2.93311358613103,0.00335581095410695,0.0186641561511941
"Rps27l",868.752266619005,-0.475850988455461,0.162291527018414,-2.93207536584131,0.00336705025983708,0.0187195755263869
"Hid1",19.2058575707913,-1.02893281454621,0.351124966013412,-2.93038921791424,0.00338537679549386,0.0188143404573188
"Ankrd37",59.2647996472062,0.800587957001599,0.273243965611206,2.92993828870403,0.00339029325798667,0.0188345349629279
"Ccdc17",12.3283872997052,-1.24788504920689,0.425993141989429,-2.92935478580512,0.003396664814295,0.018862794806465
"Zfp950",51.1584306979154,0.683292707511746,0.233337556987309,2.92834431085138,0.00340772448123726,0.0189170580559571
"Gjb3",2.55900042951416,-2.14894493291937,0.733890582079751,-2.92815439439151,0.00340980677657639,0.018921463681206
"Osbpl2",89.0782777557533,-0.407343524503847,0.139160218141138,-2.9271549724844,0.00342078380768479,0.0189752053827864
"Nudt8",28.7365660487512,-0.808730936244017,0.276351145018724,-2.92646131858517,0.0034284213737189,0.0190103893619013
"Prkd2",166.120115531497,-0.505310682180197,0.172718440248355,-2.92563250023333,0.0034375675382976,0.0190539087069927
"Arg1",62.7319628018068,-2.09091442051487,0.715085601149438,-2.92400576539915,0.00345558346378516,0.0191465403768896
"Nr4a1",608.731583635289,-0.513411911274891,0.175597726979272,-2.92379588339145,0.0034579141346489,0.0191522267970765
"Abcb10",73.3594910732009,-0.602702276942456,0.20620768999848,-2.92279243779365,0.00346907685340647,0.0192068082347539
"Ell2",112.180251861145,0.476136141182516,0.163046110227001,2.92025452505192,0.0034974561024424,0.0193566332273508
"Mga",49.7772521454224,-0.886400740113421,0.303607130038516,-2.91956496542413,0.00350520325612804,0.0193922002297393
"Rpl10-ps1",3.87378685060115,2.10461763497165,0.720947153524638,2.91923981484966,0.00350886171470122,0.0194051286466885
"Atat1",37.5981522323192,0.633460675454844,0.21707825432537,2.91812128959436,0.00352147344449129,0.0194675431421181
"Wdr4",85.252814966558,0.451107592902979,0.154594730756239,2.91800109031059,0.00352283118124413,0.0194677193203641
"Or2v1",17.5828326210487,1.36380966302415,0.467496390739331,2.91726244317593,0.00353118519047956,0.019504584947444
"Tmem175",51.6427730562293,-0.554429317332868,0.190056833669347,-2.91717643942991,0.00353215905300372,0.019504584947444
"Acvrl1",22.3807250149733,-1.67606968360264,0.575109420422028,-2.9143492074477,0.00356430955736616,0.0196747207634614
"4931414P19Rik",19.8913261734133,-0.965896541543939,0.331458957768327,-2.91407584229192,0.00356743226300832,0.0196771630044144
"Mtmr11",3.22919176718969,-3.53872189120916,1.21432561303854,-2.91414580505668,0.00356663282727133,0.0196771630044144
"Pgam5",104.595030996085,0.470461368713709,0.161483114346041,2.91337809912163,0.00357541401115564,0.0197119182052458
"Rfwd3",40.0184099529232,-0.648611217929837,0.222638710023978,-2.91329040605734,0.00357641831361267,0.0197119182052458
"Pstpip1",197.120360837677,-0.515349108334226,0.177068307271535,-2.91045369030347,0.00360904445923167,0.0198842775965848
"Ffar2",92.7504687694466,-0.670448000152334,0.230389844956139,-2.91005881912882,0.00361360742378397,0.0199015487777294
"Gm45548",8.44627266775852,-1.45215704755687,0.499031974171307,-2.90994790457731,0.00361489004905022,0.0199015487777294
"Armcx2",14.1845296371413,-1.17088864574392,0.402423954708163,-2.90958982944505,0.00361903368681257,0.0199168934120948
"Parp14",730.709635020864,0.43506263250159,0.149547487975689,2.90919385133581,0.00362362096649079,0.0199346671603538
"Pcbp4",31.6625586414687,0.807333901884779,0.277583137104417,2.90844000938389,0.0036323686033447,0.0199696434828802
"Zc3h18",169.782308550804,0.306916519075786,0.105527196110043,2.90841157909413,0.00363269888597514,0.0199696434828802
"Fastkd3",39.3955097258039,0.700583066278122,0.240943239239182,2.90766849690545,0.00364134117121799,0.0200078631718008
"Zfand2a",91.9320486788358,0.508061750414502,0.174737007125308,2.90757956069465,0.00364237677982862,0.0200078631718008
"Gm10557",5.17252028004815,3.12777476234335,1.07602211604925,2.90679412225037,0.00365153437183661,0.0200506653633795
"Pdzd2",9.65764861254315,-1.99977728479026,0.688000501619476,-2.90665091098482,0.0036532063570666,0.0200523472675921
"Rps6ka2",10.298202488476,1.15667488641508,0.398175390264216,2.90493816216905,0.00367325664403424,0.0201548682004315
"Golga3",43.3084919342604,0.552439950752717,0.190238446894499,2.90393429809215,0.00368505483204933,0.0202120508401122
"Osm",121.950070727525,0.704497545371838,0.242646854867697,2.90338626377814,0.00369151028458855,0.0202398975013494
"Taok2",69.5544928022348,0.742459529693686,0.255836982992132,2.90208053976512,0.00370693223026836,0.0203168667178165
"Ergic1",107.745298152259,-0.517064140787746,0.178203227393649,-2.90154195493641,0.0037133105167925,0.0203442307156956
"Nlrc5",389.11784857478,-0.469552239297603,0.161843227102055,-2.90127827840156,0.00371643678942103,0.0203537640354603
"Acsl1",184.554057092458,0.678290803241336,0.23387036005063,2.9002854534217,0.00372822966553106,0.0204107368303477
"Abcf2",37.5951186687364,0.801226229933618,0.276304732108022,2.89979192111837,0.00373410454088267,0.0204283990326981
"Churc1",60.1186511673123,-0.706667328543014,0.243696819278667,-2.89978068090803,0.0037342384392673,0.0204283990326981
"Gm36161",14.4780060847459,-1.36756811234287,0.471656973561134,-2.89949728086786,0.003737615869153,0.0204392602632303
"Agrp",1.24746731876224,3.95742689831702,1.36493105801768,2.89936028275631,0.00373924954429335,0.0204405811834919
"Lrch1",124.673715524712,-0.417934082461053,0.144180388533731,-2.89868883494704,0.00374726581552754,0.0204767785520621
"Map3k8",95.8971024101343,0.49049127324587,0.169284542641087,2.89743685745601,0.00376225463528062,0.0205455779867631
"Ttyh3",350.814323481947,-0.344670795200572,0.118958507153666,-2.897403501839,0.00376265471677491,0.0205455779867631
"Ykt6",235.577214410899,0.283185472996396,0.0978034890887025,2.89545368611095,0.00378610894218052,0.0206659619323556
"Mrpl38",138.855835796211,0.407043537846086,0.140606260642386,2.89491759461087,0.00379258080281096,0.0206935949192394
"Eaf2",18.3861358664635,-1.01361495722845,0.350201536536118,-2.89437609912917,0.00379912810624765,0.0207216188647973
"Tnfaip8l2",233.737794056046,-0.468235348691744,0.161812767753186,-2.8936860495826,0.00380748648321558,0.0207594964846099
"1810021B22Rik",4.58264210426063,-1.81386601127773,0.626927334990827,-2.89326355709831,0.00381261226030826,0.020764312247072
"Cd164",348.539713558079,-0.569900499290045,0.196969926439723,-2.89333762565245,0.00381171319035509,0.020764312247072
"Herpud2",104.073030238253,0.406117000300067,0.140360563155667,2.89338394752422,0.00381115101723337,0.020764312247072
"Otub2",20.2974295803757,0.99430729368504,0.343715599295637,2.8928198071971,0.00381800268804197,0.020778255548006
"Txndc9",175.064116094385,0.410503243084607,0.141902980730329,2.89284439954593,0.00381770377266628,0.020778255548006
"Scfd2",25.0281287213464,-0.707491227470555,0.244578082772272,-2.89270084813488,0.00381944891333219,0.0207784247478535
"Cisd3",45.7110110932419,-0.634421270746969,0.219355624007844,-2.89220426244592,0.00382549144990011,0.0208035892440309
"Tnfrsf11b",5.88794537686601,1.38457482508487,0.478789957831487,2.89182093825823,0.00383016174063841,0.0208212753934816
"Tbx21",58.7958691634586,0.995407230041011,0.34429353643931,2.89115863264681,0.00383824325511571,0.0208574854607194
"Sac3d1",122.520930843575,0.394357310210252,0.136446406750383,2.89019930683624,0.00384997651147318,0.0209135054080506
"Rnf14",137.270206546622,0.324020852828382,0.112123371500906,2.88986005763986,0.00385413357037887,0.0209283443838287
"Scd2",280.186861948749,-0.60501618332679,0.209387179883387,-2.88946144488759,0.00385902326311918,0.0209471491949645
"C1rl",7.10660548514785,-1.64687085841384,0.570154796998574,-2.8884626895772,0.00387129952972089,0.0209982604340199
"Slc30a9",124.40214006513,0.500374735216141,0.17322898233666,2.88851627751119,0.00387063995048546,0.0209982604340199
"Dock11",23.9685318348573,-1.20370490590427,0.416752542765308,-2.88829648864825,0.00387334583896573,0.0210016015338013
"Tpx2",136.166862614636,0.392550190476761,0.135960109071834,2.88724533362471,0.00388631070944128,0.0210641196554915
"Tigd2",18.3550180844696,-0.959709826766423,0.332486933073097,-2.88645877868359,0.00389603779203094,0.0211090490407344
"Hsd17b1",4.78612894250994,1.74382731523222,0.604347167936569,2.8854728006523,0.00390826231175688,0.0211674716058747
"Fcgr2b",342.977366424195,0.36101589519641,0.125133761371286,2.88503990641851,0.00391364049175234,0.0211887844175515
"Gm43544",10.5854961136595,-1.09355439081176,0.379097634660419,-2.8846246740403,0.00391880556012207,0.0212089281383238
"Ccdc167",29.3574709161732,-0.7916451037472,0.274624813570251,-2.88264229825209,0.00394354973496418,0.0213349818564772
"Snx17",306.57733116698,0.335226381415667,0.116305637015241,2.8822883397452,0.00394798277338176,0.021351097996893
"Pigu",42.4779581293871,0.610579835170192,0.211931076448663,2.88103021700121,0.00396377637716144,0.0214286187576809
"Copz1",386.985048572216,-0.335281032095654,0.116383251469631,-2.88083575481772,0.00396622263376449,0.021433951759869
"Foxred2",27.2870725370957,-0.731074242626069,0.253856911530319,-2.87986739545105,0.00397842463042678,0.0214919826521547
"Lgals9",785.265447010852,-0.437561555892724,0.152018649997496,-2.87834128180939,0.00399772391714696,0.021588297269389
"Slc38a10",248.76235622598,-0.356293587557641,0.123889492935186,-2.87589834388975,0.00402879438892812,0.0217480838281734
"Zfp51",12.8860075447026,-0.991954627941804,0.345024556948613,-2.87502616252774,0.00403994021048223,0.0218002359832821
"Thap6",26.0714928057394,-0.825359957837093,0.287129923585459,-2.87451738756667,0.00404645489083089,0.0218273685386003
"Gm49602",13.903828391697,-1.1267964399468,0.392026953716373,-2.87428307993849,0.00404945832156823,0.0218320486484209
"Gmfg",369.505314751413,-0.553145479552613,0.192458553894009,-2.87410181756453,0.00405178318919478,0.0218320486484209
"Gpr35",15.9306512796063,-1.50347470896681,0.523100261255951,-2.8741616480118,0.00405101567114113,0.0218320486484209
"Mir146",1.39686133116993,3.75769187775771,1.30770584576073,2.87349933468543,0.00405951933132069,0.0218657088561195
"Helz2",984.867108233821,-0.470664399978676,0.163859011051165,-2.87237422561833,0.00407400212666621,0.0219329673445746
"Prpsap1",238.685537909244,0.389978326007411,0.135776258636332,2.8722129326891,0.00407608218429782,0.0219329673445746
"Rpl36al",474.643917921672,-0.529390804259841,0.184316626189447,-2.87218150204049,0.00407648763082095,0.0219329673445746
"Dhx34",52.3333867752877,-0.564522502653869,0.196579063936888,-2.87173258101946,0.00408228258202608,0.0219561007882377
"Gm527",2.52609124204952,2.64455647312808,0.92109278271369,2.871107583035,0.00409036289451707,0.021991504350126
"C2cd5",78.8974032467981,-0.466699370225107,0.162614750242933,-2.8699694801849,0.00410511419571802,0.0220546621791905
"Cux1",298.123252053936,-0.336666642047086,0.117302055347689,-2.87008306077151,0.00410363987721113,0.0220546621791905
"Selenbp1",19.0968750863567,-1.10216347849813,0.384259155199181,-2.86828163645657,0.00412707975773309,0.022156457799925
"Zfp639",93.5918017649901,0.48100208630785,0.167694911631352,2.86831652569907,0.00412662463248067,0.022156457799925
"Cog5",65.0451939799877,-0.670481232483804,0.233788884780709,-2.86789182947131,0.00413216783313878,0.022175665312126
"Grm6",29.5617961540706,0.693481110903786,0.241901496746014,2.86679131891404,0.00414656331869401,0.0222447896267388
"Dvl3",61.0024239748103,0.528871999530769,0.184602379846503,2.86492514327566,0.00417107830205223,0.0223599644793841
"Pcsk7",118.060640390893,0.441615768479876,0.154141032228471,2.86501110116679,0.00416994623521982,0.0223599644793841
"Mon2",181.928449263116,0.319198385411466,0.111432753817003,2.86449337809294,0.0041767688754226,0.0223822983203759
"Zfp219",42.3835687589057,0.655593045078325,0.228903177869311,2.86406266256655,0.004182452631269,0.0224045793451013
"Wdr70",96.3945932729518,0.428493373001473,0.149659940253069,2.86311335068628,0.00419500460807315,0.0224636224144194
"Plat",17.0537727888018,0.983896212779071,0.343668930871571,2.86291871157464,0.00419758237990785,0.022469231529051
"Anp32e",515.776577251538,-0.423773099797157,0.148044295746849,-2.86247502924256,0.00420346381537105,0.0224925142861127
"Nasp",248.112907424233,-0.292775504822873,0.102300562952716,-2.86191489442924,0.00421089961582551,0.0225240943749238
"Gabpb1",72.9528163350688,0.45511897874083,0.159054991637469,2.86139387425309,0.00421782687745448,0.0225529322802856
"Emid1",20.7362758903028,-0.916157800621402,0.320212362871729,-2.86109440748981,0.00422181313604648,0.0225618546677111
"Hdgf",721.31624348391,0.279141792032189,0.0975666258047843,2.86103767276638,0.00422256872756727,0.0225618546677111
"Slc25a4",546.410363651103,-0.417161003146898,0.145869642769479,-2.85982055777121,0.0042388078014818,0.0226403837574235
"Gm45778",3.43512017264287,-2.589636752714,0.905721272951234,-2.85919833181773,0.00424713156856449,0.0226765937531754
"Ankfy1",257.614291483048,-0.303645136823795,0.106213845737874,-2.85880936439457,0.00425234246960817,0.0226949236606504
"Cab39",259.641560683875,0.304100156153286,0.10637665530709,2.85871138996995,0.00425365592277532,0.0226949236606504
"Fam169b",171.414622425358,0.424992583406461,0.148672934844886,2.85857398221045,0.00425549864233426,0.0226965080150359
"1810006J02Rik",1.27175735008845,-3.85834886644884,1.35006214132285,-2.85790464627669,0.00426448519102753,0.0227361786709721
"Gm6394",7.38557443980468,-1.7479805585501,0.611741487328266,-2.85738436048251,0.00427148246708818,0.02276521853512
"Ostc",405.642391074346,-0.394111318099794,0.137954011009623,-2.8568311658028,0.00427893375086087,0.0227919520535872
"Sec61a2",45.3797680468049,0.541957750284748,0.189709204901035,2.85678151762573,0.00427960306556834,0.0227919520535872
"Cpsf4",108.873969847219,0.34748459695038,0.121677757593421,2.85577745532983,0.00429315937448466,0.0228475748805938
"Dnase1l1",57.5779205751945,0.568784468217317,0.199166258264,2.85582745378174,0.0042924834021565,0.0228475748805938
"Pecam1",245.856618278792,-0.412560472714116,0.144503569762303,-2.85501924549509,0.00430342210691571,0.0228938937666099
"Gm20186",1.5070537915393,3.72008232504785,1.30338746061042,2.85416458073457,0.00431501706863022,0.022947263896667
"Siae",21.3108600945734,-0.990411101843013,0.347090820687175,-2.85346382794619,0.00432454508172357,0.0229896073261938
"Shisa4",5.11634660392671,-1.48646440457336,0.52106366118535,-2.85275008660525,0.00433426930262381,0.0230329627833606
"Abca7",205.463476739724,0.607205410346856,0.213013493038047,2.85054905061061,0.00436438181837632,0.0231845941531185
"Usp6nl",42.7762542174098,-0.585620593593999,0.205451113293508,-2.85041333778211,0.00436624470686069,0.0231861016386385
"Ccdc86",25.9088195047717,-0.71734951062242,0.251709600691305,-2.84990921543025,0.00437317095360875,0.0232118473760129
"Mical1",236.333368385179,-0.35487087699999,0.124523507368544,-2.84983040149761,0.0043742546951868,0.0232118473760129
"Gm13012",33.1781170918014,0.629685571313462,0.220990439508883,2.84937924334121,0.00438046309288588,0.0232280027420886
"Tgs1",51.478131669154,0.566461689660298,0.198797019620391,2.84944759605538,0.00437952197653128,0.0232280027420886
"Exoc3",162.482503974384,0.352642673105924,0.123850225751597,2.84733169411584,0.00440873996721089,0.0233695050319702
"Actn2",9.9555894776797,-1.90434122532493,0.668886855706147,-2.84703041938911,0.00441291453676071,0.0233830341229754
"Gm7079",147.972620039543,0.630412923234005,0.221437002926088,2.84691770076218,0.00441447732676481,0.0233830341229754
"Tor1a",193.789474525892,-0.33474713303291,0.117589012107812,-2.84675521149881,0.00441673104562638,0.0233865351398962
"Rxrb",179.03806541071,0.457323267665934,0.160671501056595,2.84632473499358,0.00442270677725966,0.023409734538754
"Ap3s2",22.2777788845235,-0.812505313897764,0.285590706935849,-2.84499913395388,0.00444115438120917,0.0234989080285745
"Lins1",22.3428034052876,0.929219354140312,0.326637291939262,2.8448048556351,0.00444386388832521,0.023504774305576
"1700041G16Rik",2.77868582531826,-3.51871763923664,1.23696828509768,-2.84463044172451,0.0044462976319953,0.0235063667506189
"Inpp4a",36.7239744143387,0.741847402549602,0.26079569679926,2.84455384676311,0.00444736680741125,0.0235063667506189
"Prr13",674.296448951428,0.284544017043799,0.100062459558715,2.84366403043324,0.00445980468081463,0.023563624371501
"Cd74",8139.28203988403,-0.561742798966461,0.19757500825524,-2.84318752623188,0.00446647821896166,0.0235903955715878
"Xlr4b",17.9011637557056,-1.05449154089995,0.370965062027209,-2.84256294956048,0.00447523924519352,0.0236281689454069
"Gm31718",21.1284185978481,1.00245779297052,0.352702493346585,2.84221918438622,0.00448006792928009,0.0236451608215742
"Traf4",77.1818629866749,0.521822425876305,0.183653056924997,2.84134897950223,0.00449231233515214,0.0237012655469058
"C3",439.650551377181,0.791111551811591,0.278443880159701,2.84118850576946,0.00449457362389604,0.023704678347581
"Polr3c",179.995713539498,0.342370298702221,0.120517382254081,2.84083749828235,0.00449952338245221,0.0237222627736251
"Gm16675",6.48963298981746,-2.20996367538236,0.778172189787955,-2.83994173061435,0.00451217750914774,0.023780438753344
"Asb6",130.573072468771,0.399015515442462,0.140510924070243,2.83974728714325,0.00451492858409432,0.0237833096357807
"Dgke",20.6125689019473,-0.904718008203254,0.318599218308041,-2.83967428736287,0.00451596181056708,0.0237833096357807
"Rnf187",358.089246211838,-0.434103823644932,0.152892770563271,-2.83926978395154,0.00452169096610777,0.0238049438706921
"Ilf3",206.668878928112,0.432229255278272,0.152247807767667,2.83898508369894,0.004525727245237,0.0238176534558476
"Cyth2",169.136061987987,0.334534423387575,0.117864996259647,2.83828476650203,0.0045356697407166,0.0238528792274147
"Zfp787",56.4108396262224,0.546586074041327,0.192574091073468,2.83831574120114,0.00453522957095477,0.0238528792274147
"Ikzf3",180.823886934671,-0.474542766666429,0.16722689055338,-2.83771805536832,0.00454372989297586,0.0238867117860954
"Gm8566",10.7477715808844,2.34722921974084,0.82718903604692,2.83759711197103,0.00454545171150338,0.0238872109806743
"Ccl2",108.496189956444,0.84930446249454,0.299351162867911,2.83715103812473,0.00455180738194843,0.0239120528762607
"Kat8",71.6996938523605,0.449900810757643,0.158601911482051,2.83666701462521,0.00455871286514681,0.0239397643057763
"Cdc23",28.0386661096917,-0.66876931904424,0.23579964030481,-2.83617616286329,0.00456572545563916,0.0239680181856095
"Klhl21",63.0203487328449,0.467439013942507,0.164850407007624,2.83553448503702,0.00457490756915373,0.0240076368255483
"Akap10",72.7783803783877,0.422572915199443,0.149070588331636,2.83471689438394,0.00458663114439544,0.0240519661046994
"Nckap1l",344.974280007392,-0.292274547057092,0.103105049336327,-2.83472583484925,0.0045865027984966,0.0240519661046994
"Rif1",27.7263710115374,-0.835918758039548,0.294987447161853,-2.83374349004383,0.00460062443664676,0.0241167328108834
"Pkib",535.058303664534,-0.545828261560075,0.192637121352408,-2.83345316690828,0.00460480549116419,0.0241300353414575
"Cep57",135.244215947374,-0.559699165285354,0.197551442562324,-2.83318186911634,0.00460871566436858,0.0241419094184531
"Ing1",140.151984615257,0.463295305380234,0.163558497696462,2.83259697236908,0.00461715592208828,0.0241688771493841
"Iqcg",1.99356239396367,-2.62005642769611,0.92495415506678,-2.8326338265997,0.00461662369016275,0.0241688771493841
"Gm8899",10.1618421448153,-1.40131863484848,0.494835969331653,-2.83188515325828,0.00462744659454187,0.024214112026963
"Marchf3",6.2754413558874,1.35271253964044,0.477929891662219,2.83035768057061,0.00464959919520815,0.0243213626587963
"Kctd13",48.6842652542084,0.663542714940585,0.234479979088937,2.82984806429425,0.00465701138290998,0.0243427903649937
"Snx29",28.5670907709159,-1.33527494415983,0.471843634162126,-2.82990984191392,0.00465611227987332,0.0243427903649937
"Samd11",9.81040823017802,2.20549373453497,0.779729218908356,2.82853801172506,0.00467611475883855,0.0244339476882657
"Rps6-ps2",32.3473616111606,1.004296480244,0.355199019106279,2.82741906993697,0.00469248747636794,0.0245107768109251
"Mpnd",117.949893184405,-0.503925670767189,0.178242786516537,-2.82718689836256,0.00469589118027863,0.0245198329303098
"Fam107b",505.033858383448,-0.558598621774063,0.197589434232994,-2.82706726674146,0.00469764588760626,0.0245202753529053
"Eef1b2",4223.06397291011,0.240893059103383,0.0852229541324467,2.82662178934804,0.00470418518817859,0.0245456827000804
"Spef1",6.81076574133594,1.48756205553701,0.526326312646826,2.82631139616839,0.00470874641574615,0.0245520325363639
"Tns4",8.37123171180243,-2.69105987447033,0.952139684439577,-2.82632886586832,0.00470848959223237,0.0245520325363639
"Gm3699",32.4104739706619,1.22915066751078,0.434951785471927,2.82594694071008,0.00471410719845527,0.0245712587841387
"Idh3g",309.691030011067,-0.349375158401289,0.123654360375507,-2.82541721408226,0.00472190880909509,0.0246031891568287
"Inafm1",60.5855698264494,-0.547047779390323,0.193644353776518,-2.82501280683691,0.00472787262882785,0.0246255245864063
"Usp12",5.42783408551128,-2.21362030679252,0.783866973366175,-2.82397445230602,0.00474321655008683,0.0246966839024557
"Tpd52l2",171.010621744473,0.376504762638075,0.133333927337495,2.8237731397881,0.00474619658664184,0.0247034400856654
"Vasp",1098.34943342404,0.404675481623614,0.143320475030912,2.82357061359398,0.00474919629916223,0.024710293855634
"Cept1",17.8862389443976,1.32238486811496,0.468496330206966,2.82261521137374,0.00476337037344311,0.0247664897993149
"Gm48780",2.38360274236203,-3.32070853531748,1.17646145831107,-2.82262415981285,0.00476323743953181,0.0247664897993149
"Fam20b",120.121329179216,0.401566406564808,0.142285196815061,2.82226412552779,0.00476858859481788,0.0247848447213136
"Atxn2",86.7551886488325,0.446440303781042,0.158198888986056,2.82201921039022,0.00477223185392811,0.024791164675449
"Zfand5",232.454754262093,0.356743325804432,0.126417067082122,2.82195540553623,0.00477318140281239,0.024791164675449
"Nxnl2",3.00636273765134,-1.9661562323135,0.696844818557537,-2.82151230798189,0.00477978033392897,0.0248166600576659
"Milr1",125.040383098195,0.443764356595215,0.157286757496852,2.82137138343701,0.00478188081460787,0.0248187896786452
"Dars",256.42282495395,-0.443758602268051,0.157313881060857,-2.82084835283152,0.00478968389255196,0.0248505048036539
"Ube2m",459.099661082859,0.541842740634318,0.192097314329417,2.8206679647022,0.00479237776886549,0.0248556986154193
"Mon1a",30.3505421016323,0.770124915129919,0.273085430585281,2.82008788780631,0.00480104980485958,0.0248918835751247
"Adora2a",53.1495688382371,0.609941617077027,0.216318135098291,2.81965086653452,0.00480759256372438,0.0249170072760907
"Qtrt1",97.1473342770403,0.455785613427882,0.161657752590808,2.81944791464209,0.00481063375177178,0.0249239715516108
"Tsen34",58.5537448687822,0.493146582503131,0.174942613559624,2.81890485381972,0.00481877995791865,0.0249573707661797
"Tex9",21.2163444678738,-0.868475196081909,0.308238055700663,-2.81754695768424,0.00483920378829011,0.0250543121380337
"Ttc21b",15.2032521124498,0.941090048343466,0.334126228339995,2.81657041118558,0.00485394020082319,0.0251217497245988
"Ttc19",31.2855415955403,0.75535875849669,0.268237422039071,2.81600811980166,0.0048624437728822,0.0251568928531463
"Ncoa5",152.768168507635,0.458186483004177,0.162744818913818,2.81536755555217,0.00487214749168674,0.0251982182530597
"Rnf24",29.5209010534115,0.676979950936474,0.240575779673933,2.81399878181431,0.00489294137878199,0.0252968515016394
"Lipa",132.881048554841,0.708397335231308,0.251761402145607,2.81376465651237,0.00489650615025489,0.0253063709272061
"Ddx46",63.2005850477413,-0.571155230851268,0.203051347803491,-2.81286106706379,0.00491028616534796,0.0253572869414358
"Kctd21",7.35005584894105,1.4080830566434,0.500602086070963,2.81277904312168,0.00491153879053622,0.0253572869414358
"Ppp1r15b",357.486000717471,0.235700805154307,0.0837904879854868,2.81297806971994,0.00490849986428081,0.0253572869414358
"Ssr1",22.8778068058249,-0.705921606079457,0.251074408162535,-2.81160318666359,0.0049295276324783,0.0254412141397817
"Fastkd2",35.353356545212,-0.97323646568236,0.346175500456138,-2.81139613981918,0.00493270130217264,0.0254486483555168
"Fads3",11.1314927688095,1.36028106211982,0.483876742562127,2.81121397758681,0.00493549506191634,0.0254541180169011
"Cox7a1",6.97125398022871,-1.26110205946144,0.448751388785166,-2.81024658859648,0.00495035557005713,0.0255042266778988
"Kcng2",1.51872258737197,-3.79556157883827,1.35061721124215,-2.81024227090038,0.00495042198678822,0.0255042266778988
"Tpm4",434.183834323557,-0.477128980094226,0.169777407347541,-2.81032080503811,0.00494921406555429,0.0255042266778988
"Slc39a6",52.1089278878571,0.572759065479544,0.203844164724082,2.80978887109579,0.00495740087246502,0.0255312230832704
"Brwd1",67.2660597312239,-0.604249409156469,0.215107740810365,-2.80905469454567,0.00496872044099657,0.0255805477682863
"Dclre1a",24.5582247671109,-0.728934506295895,0.259545156230359,-2.80850745543842,0.00497717299801546,0.0256103392735382
"Trappc3",156.539235006082,0.358243108436934,0.127558819481706,2.80845424795039,0.00497799552453027,0.0256103392735382
"Nfkbil1",39.3374238364895,0.634980480750982,0.226117308333716,2.80819051593275,0.00498207433286018,0.0256223458596799
"Gm31597",9.89652802479611,-1.17776772069782,0.419560548584172,-2.80714601187421,0.0049982580542862,0.0256963898744921
