"","baseMean","lgFC_LMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"C1qb",220.813278732451,-6.02889077732657,0.376409167889221,-16.0168542417141,9.74575519302134e-58,5.10645086263675e-55
"Irs2",182.066427240342,-2.5293282424311,0.158380842328596,-15.9699128079105,2.07075159092795e-57,1.0500046534773e-54
"Atf3",350.030636299729,-3.41569640795516,0.215245478739161,-15.8688416033787,1.04145313570213e-56,5.11581307503181e-54
"Gadd45b",804.375631654614,1.50641415761949,0.0954816349737608,15.7770042169205,4.47950026567769e-56,2.1337352932178e-53
"Usp18",559.184001713474,3.48435186100056,0.221640639256429,15.7207264547244,1.09065943449178e-55,5.04237519140477e-53
"Tsc22d3",284.350619668027,-3.74281900802904,0.238939755833983,-15.6642790353799,2.6542237581423e-55,1.19204980726397e-52
"Pfkp",375.711237632167,1.53869463937442,0.0983143981952598,15.6507558162382,3.28297184893215e-55,1.43347318037123e-52
"Serpinb2",537.880406018892,3.67047008890814,0.235926024047417,15.5577160414082,1.4104277899208e-54,5.99203092696354e-52
"Glud1",492.102206151226,-1.67578119873084,0.107809616605716,-15.5438934994041,1.75019352480515e-54,7.23981368852951e-52
"Stk17b",757.606154965026,-2.58151110324012,0.167547267666252,-15.4076586219382,1.45384659093247e-53,5.85974732381216e-51
"Isg15",1870.77564816781,3.22125620794857,0.209106743024237,15.4048413808215,1.51861288166203e-53,5.96776897171137e-51
"Pck2",266.025101005587,1.7868631237624,0.117051020487544,15.2656774483444,1.29476148415175e-52,4.96398921204424e-50
"Irak3",166.484761974063,3.28679600175008,0.217999729783728,15.0770645679736,2.29236479604673e-51,8.57944814977585e-49
"Npepps",681.927007175513,1.90180067785341,0.126478322037603,15.0365742303886,4.22874644854208e-51,1.54585268429379e-48
"Alas1",841.225391757035,2.83810576399699,0.188766921223175,15.0349740601085,4.33218010204366e-51,1.5476713414551e-48
"Tuba8",101.161002324696,4.01034104262226,0.267609095014483,14.9858174379508,9.09002494160207e-51,3.17524671237873e-48
"Mthfd2",425.284682759813,2.13481760611575,0.143853971468261,14.8401714900639,8.05497819081619e-50,2.75252613437912e-47
"H1f2",174.798659095849,-3.4584004898134,0.233226619272738,-14.8284981388385,9.58535707520202e-50,3.20579208223618e-47
"Mef2b",87.9682013442259,4.93984463290037,0.334756488223713,14.756531409181,2.79279266640495e-49,9.14581415067071e-47
"5031439G07Rik",208.88904990293,-2.01341290290787,0.13712809286746,-14.6827164354565,8.31898448100336e-49,2.66869626646718e-46
"Vpreb3",171.329443584797,-3.40913998341581,0.232588894133968,-14.6573635689252,1.20876015701186e-48,3.80010018161388e-46
"Klf4",211.467735685015,-5.48555351773462,0.374850447980555,-14.6339788235205,1.70516624599072e-48,5.25558984720158e-46
"Chpt1",91.1073602132311,3.70413535601759,0.253964632479773,14.5852409441799,3.48688741912456e-48,1.05404583348498e-45
"Zfp36",677.074213263615,-2.11470232257187,0.145312945588721,-14.5527455520522,5.610526364761e-48,1.6639974325977e-45
"C1qc",307.464463874173,-6.98480888047352,0.48377270912175,-14.4382036207744,2.97495099487234e-47,8.65986197933302e-45
"Slc7a5",231.648462232209,3.12738395670301,0.217587010391763,14.373026914944,7.64169875814898e-47,2.18399750507898e-44
"Ramp3",132.240169853352,3.50007892462561,0.243767744933641,14.3582528754098,9.4581533340053e-47,2.65486986173624e-44
"Parp14",730.709635020864,2.16742097137908,0.151646036794692,14.2926318233656,2.43240337344599e-46,6.70788572406974e-44
"Fcer2a",173.364422495455,-3.67431306713364,0.25762500133062,-14.262253462032,3.76110372865464e-46,1.01932395708142e-43
"Cars",216.221664299573,2.25000395081987,0.157791103570601,14.2593840838001,3.91898000638922e-46,1.044109266448e-43
"Ptpn18",851.315375258657,-1.62417541875702,0.113935326712625,-14.2552399296982,4.15870526808712e-46,1.07165062473871e-43
"Tep1",142.740810078703,-2.57119715884528,0.180354292030255,-14.256368007111,4.09204060430709e-46,1.07165062473871e-43
"Tor3a",562.732844585927,1.98773005073346,0.139541485189207,14.2447247715491,4.8344889338489e-46,1.22569889598663e-43
"Ahnak",173.52268290709,-3.10312751122352,0.218733540451966,-14.1867932316716,1.10601884233188e-45,2.75960479089125e-43
"Pld4",223.793331386038,-3.6902409933015,0.26032731821763,-14.175388962508,1.30120180380193e-45,3.19587361780664e-43
"Slco4a1",132.40187075802,2.58276892572935,0.183791728299595,14.0526940446375,7.4158341352859e-45,1.79337687342398e-42
"Fgd2",168.826310841491,-3.77401268752368,0.269255690682108,-14.0164639713387,1.23622466772727e-44,2.94427508363711e-42
"Alox15",692.917798798155,2.84033389906804,0.202701275376219,14.0124125701543,1.30882061844545e-44,3.07064944796179e-42
"Rnase6",155.198803156762,-3.08790931025583,0.220691356964476,-13.991981166498,1.74482735749051e-44,4.03337371064607e-42
"Car2",610.360625826119,-2.87990246811337,0.205905925637121,-13.9864963050591,1.88470784643543e-44,4.29358299103167e-42
"Tnfaip3",521.621502524119,-2.01014647193902,0.143919988069965,-13.9671111629179,2.47462346545554e-44,5.55694375049938e-42
"Fosb",256.503976922993,-7.60840699562265,0.547415104427141,-13.8987889338287,6.44221768430793e-44,1.42627070112164e-41
"Shisa8",214.158323767278,4.15728040202093,0.300260033520031,13.8456002728168,1.3524618853434e-43,2.95268727440457e-41
"Psph",299.247065703759,1.79184510327487,0.129610334395139,13.8248628987572,1.80455953622023e-43,3.88573580134873e-41
"Stk10",278.953777190742,-1.77525792710905,0.128546137526421,-13.8102782492719,2.20976394625786e-43,4.69395668530098e-41
"Batf",316.118328597824,2.02084284249719,0.147612376729915,13.6901992046013,1.16190282996679e-42,2.43519341123305e-40
"Traf1",466.344321555692,1.66744641992872,0.121868137387191,13.6823820867224,1.29383619694818e-42,2.67602778681954e-40
"Slc39a4",104.814970202379,3.15924866869095,0.231686955330028,13.6358504266705,2.45116646622394e-42,5.00388125747715e-40
"Stat2",621.782638371567,2.16344035755639,0.158970229634987,13.6090912274826,3.53613439405953e-42,7.12621750515663e-40
"Ptges3",204.116574902264,2.05197667709779,0.151314052115076,13.5610450478006,6.81580474037795e-42,1.35617259131647e-39
"Gzma",93.3924572419199,-6.48965238501524,0.479372295759156,-13.537812765625,9.35325807462359e-42,1.8377982959376e-39
"Retnlg",383.589455483148,-7.30596328425382,0.542358021204846,-13.4707388820832,2.32527359479369e-41,4.51246612797062e-39
"Prcp",164.434006267534,-2.30286732101881,0.171978711277624,-13.3904208486672,6.87898547859779e-41,1.31866796022047e-38
"Atp5me",727.451940493379,-1.31989167637976,0.098843352707715,-13.3533681347572,1.13211985152016e-40,2.14407131880065e-38
"Upp1",138.742441639734,4.3916322225004,0.329116512920534,13.3437006351631,1.28898505242664e-40,2.4120900046541e-38
"Tspan13",264.752399128373,-1.89050992300919,0.142466846510723,-13.2698236067638,3.46395159796377e-40,6.40586531392853e-38
"Nrgn",102.835931568358,-2.30596577784359,0.173853364633478,-13.2638547588945,3.75107586790385e-40,6.85618157762566e-38
"Rn7sk",158.941540943996,4.97913014990357,0.376742123663774,13.2162820060632,7.0671862731157e-40,1.27688621870236e-37
"Chac1",62.1999184092056,4.33659933839695,0.328585659005867,13.1977742166755,9.03658237788228e-40,1.60270864895772e-37
"Ppp2r5a",683.964642536814,-0.958295837008288,0.0726121458692234,-13.1974592616255,9.07443665355539e-40,1.60270864895772e-37
"Cyp11a1",277.174950546037,3.80230702719501,0.288134316590351,13.1963005038406,9.21506932040749e-40,1.60946305163873e-37
"Trf",276.377780480294,-3.36521671217538,0.255189875381218,-13.1871090385079,1.04101384763566e-39,1.79820842538295e-37
"Snca",185.320389849556,-5.35030684066104,0.406360316501858,-13.166410752701,1.36955334045541e-39,2.34000097376289e-37
"Nars",617.089567330483,1.27479484396655,0.0973175313506925,13.0993339665873,3.32159638762851e-39,5.61421221689597e-37
"Hbb-bs",22293.6124264779,-4.30787033996556,0.329289593231286,-13.0823154709897,4.15584981086189e-39,6.9495535294615e-37
"Mkrn1",504.699100870941,-1.96790386436708,0.150681542880755,-13.0600193410842,5.57136297721706e-39,9.21855311988158e-37
"Cd3d",175.469591214161,-2.50789519175559,0.192792978452371,-13.0082288882484,1.09858811048209e-38,1.79882359465292e-36
"Fcgr2b",342.977366424195,1.77343545398106,0.136354121513971,13.0061008372186,1.12960437052568e-38,1.83054135054568e-36
"Fcgrt",59.5246049667364,-5.19892055040483,0.401261894676245,-12.9564272595571,2.16079395169326e-38,3.46586940068025e-36
"Cd8a",301.091834620033,-2.92392695935238,0.226660839622132,-12.9000093894776,4.50042340529216e-38,7.14567227351388e-36
"Crip1",1312.51104646571,-2.60660382849108,0.203017533213102,-12.8393040110235,9.87583138523556e-38,1.55238193544518e-35
"Il22",228.620141103703,7.38064704282567,0.578221081958073,12.7644032241648,2.5912899243115e-37,4.03291943764875e-35
"Rhob",163.971741899004,-2.63254679404292,0.20649633661108,-12.7486367905941,3.17244259155082e-37,4.8889828526066e-35
"Trib1",156.139027056514,-2.91378666460636,0.228631208382331,-12.7444835078409,3.34599408912432e-37,5.10637680455778e-35
"Rgs2",291.554590081015,-3.54483595417886,0.279084475719455,-12.70165939915,5.78890722969859e-37,8.74959930227232e-35
"N4bp1",325.83446388037,1.79806511740453,0.141625778658835,12.6958886611732,6.23185350289365e-37,9.3293814487605e-35
"Spint1",117.384896868806,3.69641207252763,0.291534162564608,12.6791729655644,7.71415005358969e-37,1.14395023294695e-34
"S100a10",1202.94549671189,-1.57948852690774,0.124986420682999,-12.6372810604263,1.31523828115537e-36,1.93217107864311e-34
"Tmcc2",139.116276164071,-3.61080189704152,0.286819711663387,-12.5890995291118,2.42423020490713e-36,3.52837727693844e-34
"Zbp1",1053.17737887658,1.8834363505789,0.149764861787529,12.5759562563542,2.86314707854482e-36,4.12897329611431e-34
"Shmt2",563.960237193688,2.2861723165698,0.182564665807159,12.522534448066,5.62111101562855e-36,8.0325676413332e-34
"H2-DMb1",222.755316211974,-2.19981432372359,0.176028691727973,-12.4969077604865,7.76118640338399e-36,1.09908188355669e-33
"Anxa3",285.106903043172,2.06203330939848,0.165111671252046,12.4887192635265,8.60273253295959e-36,1.2073781489785e-33
"Asb2",119.730557683453,-2.14444212372651,0.172059017757005,-12.4634102395903,1.18205583840456e-35,1.63999911326709e-33
"Tnip1",419.585921578393,1.53677554880008,0.12330785180059,12.4629172137822,1.18938799486257e-35,1.63999911326709e-33
"Cela1",131.453702650624,-5.10164521368335,0.410465721496332,-12.428919021753,1.82079841026182e-35,2.48879393138309e-33
"Srsf5",1205.75542872147,-0.949952604796924,0.0767590398204251,-12.3757749838886,3.53465927652879e-35,4.7897680317031e-33
"Egr1",461.185402467258,-1.79539209329983,0.145321950077553,-12.3545829954917,4.60135932193385e-35,6.18194591294685e-33
"AB124611",502.477514669862,-1.56508617778384,0.12696500843802,-12.3269095716862,6.4887920234592e-35,8.6438408319284e-33
"Psap",738.736677954228,-2.09025706205636,0.169803771507135,-12.309838842234,8.0183135661192e-35,1.0591585793767e-32
"Lst1",351.00760182336,-2.463697295151,0.200161071248423,-12.308573689103,8.14498678136843e-35,1.06692539346942e-32
"Hbb-bt",13309.3073301189,-5.36529971606908,0.436224827509749,-12.2993909968345,9.12595975339672e-35,1.18554513523672e-32
"6530402F18Rik",99.4869785513479,3.020582918137,0.245877004916043,12.2849345719353,1.09133279878373e-34,1.40611969377717e-32
"Ier2",588.140510288434,-2.04550344578404,0.166889302114622,-12.2566480886784,1.54770435816157e-34,1.97791583788144e-32
"Serpinb6a",83.0785044394552,-3.07564115169478,0.251610574485122,-12.2238151476286,2.31938784221692e-34,2.9401981848232e-32
"Gclm",953.656910605191,2.12305229660835,0.174453038059986,12.1697639675288,4.50382972733721e-34,5.66365595872108e-32
"Dll4",43.8496768101994,4.61853758535408,0.38116723130732,12.116827486753,8.60250581504046e-34,1.07319673735413e-31
"Rtp4",539.459799321767,1.95894851263156,0.163109847803284,12.0099953437154,3.14862781571081e-33,3.89710871142977e-31
"Asns",216.923549933901,3.0353853686592,0.252978682161627,11.998581630368,3.61437263028045e-33,4.43861901370143e-31
"Ift140",96.6706261894463,-2.10223801734527,0.175403377349184,-11.985162709611,4.25009030229017e-33,5.17885034586816e-31
"Fam43a",170.569088347608,-2.14920255531925,0.179524119555276,-11.9716646467524,5.00149711360874e-33,6.04757947144737e-31
"Sesn1",152.272700416842,-2.10192883847854,0.175652961990891,-11.9663728675839,5.33085079938915e-33,6.39661402409146e-31
"H2-T22",592.774979168123,1.91960954989124,0.160428493060171,11.9655150607895,5.38623183469786e-33,6.41410440981937e-31
"Rigi",399.400762004492,1.74603590756639,0.146108291988421,11.9502862144522,6.4702023761028e-33,7.64700083834285e-31
"Btg2",326.87148706384,-1.70304155660763,0.142878866443567,-11.9194783595255,9.36933202944972e-33,1.09907858336508e-30
"Fn1",109.382015674313,-4.82991049436577,0.406220402705876,-11.8898766831829,1.33603700043448e-32,1.55564189702441e-30
"Sod2",1051.08724922341,2.12028668774354,0.178349970266169,11.8883489836261,1.36069758827076e-32,1.57270627867853e-30
"Abcc1",214.324859966051,2.19051886229679,0.184713386253109,11.8590152383172,1.93234383563833e-32,2.20105164872456e-30
"Cd5l",47.849184090249,-5.86622794614275,0.494646926811164,-11.8594246283112,1.92291948495279e-32,2.20105164872456e-30
"Eif2ak2",246.632502868967,2.2467309463629,0.189563048116138,11.8521566765819,2.0972280831335e-32,2.37167829055939e-30
"Cebpe",262.305013797617,2.39124274729374,0.202368813303084,11.8162611534042,3.21685118577035e-32,3.61183455636601e-30
"Bst2",1220.08914050371,2.20715571559583,0.187207578115056,11.789884457772,4.4014445391606e-32,4.90683026319614e-30
"Tcp1",717.482188275374,1.27752426481856,0.108950298372062,11.7257527873476,9.40611058567324e-32,1.04122994574787e-29
"Ppa1",507.781085774931,1.88981242538042,0.16183769358923,11.6772080932954,1.66680619812811e-31,1.83220465932698e-29
"Hcst",202.702966132333,-1.93651712819797,0.16636974540083,-11.6398394643953,2.58501713310329e-31,2.82179752189241e-29
"Tarm1",146.094032013775,3.36389650677719,0.289273244574417,11.6287854817897,2.94254306657014e-31,3.18991961816662e-29
"Jup",68.9636485122307,-2.23823238018973,0.192483915004579,-11.6281528258425,2.96442962780207e-31,3.19163488489183e-29
"Ccnl1",659.059895545575,-1.41199841209731,0.121844026472526,-11.5885731371139,4.70911881690961e-31,5.03555365190491e-29
"Snora73b",92.6132290392885,2.93288202661661,0.253656609823767,11.5624112009314,6.38892271072447e-31,6.7856402763431e-29
"Atf5",241.07897230472,2.5106084697859,0.217550143318014,11.5403668850537,8.25722781416771e-31,8.71109825576525e-29
"Gars",568.846507783794,1.19111805029981,0.103514714475443,11.5067510579125,1.21988008511475e-30,1.27835300386125e-28
"Dok2",89.6258708274882,-2.00196200676651,0.174100793123493,-11.4988678158777,1.33657094477086e-30,1.39136150204326e-28
"Parp10",300.014856824044,1.78347500297516,0.155409131925207,11.475998745257,1.74155076845634e-30,1.80101556114245e-28
"Tent5c",169.016879704901,-2.57684928435682,0.225210107942125,-11.4419788165948,2.57934424879446e-30,2.64998119260131e-28
"Ifi35",605.810279324651,1.24526576378253,0.109349496847159,11.3879423288347,4.80195629341525e-30,4.90142538806457e-28
"Add3",467.981824939295,-1.67660530073997,0.147483002722445,-11.3681256130596,6.02678923137931e-30,6.11194193084202e-28
"Psmd7",439.247573487225,1.48119785794207,0.130532919457014,11.3473127246636,7.6477115912143e-30,7.70604990399343e-28
"Mx2",163.674386182253,2.15147360915849,0.189638333194141,11.3451408948841,7.83998630705575e-30,7.84947418857385e-28
"Rasa3",427.382957860435,-1.40912336030304,0.124418753904551,-11.3256508048944,9.79486821412781e-30,9.74465401632121e-28
"Fth1",19139.9476283306,1.59121445132688,0.140794866048898,11.3016510898505,1.28773812604397e-29,1.27255967776613e-27
"Kdm7a",149.625099002725,-2.09216334485371,0.185128581036368,-11.301136394724,1.29530853389262e-29,1.27255967776613e-27
"Gypa",82.6788929314012,-5.31564992674067,0.471730822930074,-11.2683964421138,1.87961884816794e-29,1.83513842697837e-27
"Macf1",332.622986865947,-1.79251701068608,0.159862601884798,-11.2128602284218,3.52611377720222e-29,3.42141867060751e-27
"Cdkn1a",1109.77387810629,2.03588615579745,0.181674312109566,11.2062411694705,3.7998989232552e-29,3.66445467329132e-27
"Ifngr1",343.786276759768,-1.79157361139731,0.160067550550653,-11.1926096528251,4.43194307988111e-29,4.24790934589337e-27
"Plxnb2",69.2531687297271,-2.38757960159774,0.213336503787316,-11.1916130582979,4.48204663191374e-29,4.26989642466982e-27
"Cr2",53.7840892001158,-4.96993593265057,0.445018531539008,-11.1679302780112,5.85287855241214e-29,5.54225288947991e-27
"Trbc1",638.355414505303,-2.08959407287856,0.187567801577088,-11.1404732331939,7.96947436394382e-29,7.50132739681634e-27
"Atp6v0e",516.016116527734,-1.26981334277323,0.114047488055797,-11.1340755015313,8.56288670529714e-29,8.01190572146225e-27
"Amigo2",126.854954980191,2.62282233574498,0.235646172790031,11.1303413278093,8.92929278949375e-29,8.30529901526937e-27
"Cd2",273.182193533362,-1.93629074094943,0.174029272245855,-11.1262359254941,9.35009481423508e-29,8.6455376697036e-27
"Ero1a",71.1839324451344,3.67916610898333,0.330886384048869,11.1191221106274,1.01263485646191e-28,9.30854228580392e-27
"Mov10",144.596328792858,2.07222202362698,0.18642567745128,11.1155397258435,1.05411281439336e-28,9.63348798223788e-27
"Bax",679.497638234809,1.54375810459093,0.138934835798669,11.1113825104886,1.10436308440581e-28,1.00343834241473e-26
"Pip4k2a",275.596720719836,-1.74867613923097,0.157797547698945,-11.0817700574612,1.53801488415051e-28,1.38942850367597e-26
"H2bc4",110.460946866953,-2.603332840234,0.235157530503218,-11.0705909977158,1.74247636579012e-28,1.56514205679171e-26
"Crip2",33.5263007203287,-3.89105180317024,0.353262149428474,-11.0146298137669,3.2486928282051e-28,2.90148878219068e-26
"Fech",136.654373807978,-2.95876603864673,0.268910136877724,-11.0028058927065,3.70423194670605e-28,3.28965095877245e-26
"Smim27",117.787790050623,-2.01204058281204,0.182977220609954,-10.9961260538602,3.98903056666362e-28,3.52267255490929e-26
"Bin1",314.864116779642,-1.25736762552608,0.114474352045385,-10.9838370172873,4.57087627169395e-28,4.01394436395292e-26
"Per1",128.028233562612,-2.26619496666833,0.206351614523021,-10.9822012873832,4.65441738340785e-28,4.06459926943266e-26
"Aldh18a1",65.9270435932568,2.76678931934029,0.25279944760139,10.9446019189999,7.0526852429329e-28,6.09127249086056e-26
"Wdfy4",333.273297529808,-1.52015454796608,0.138892700890736,-10.9448123495126,7.03632777485042e-28,6.09127249086056e-26
"Daxx",655.906716932377,1.80873109656348,0.165536177178834,10.9265003420336,8.61054706072321e-28,7.39613055997312e-26
"Sars",239.907816011921,1.87032123151327,0.171450118856218,10.9088360159246,1.04586876668342e-27,8.93478866494389e-26
"Hebp1",42.5574039609006,-4.92579369357481,0.451686917784634,-10.9053273398621,1.0870132592166e-27,9.23608725493281e-26
"Slc4a1",266.633870978587,-6.54909400837339,0.600601395510749,-10.9042270919202,1.10024296312722e-27,9.29823609537464e-26
"Ccnd1",45.0498159283792,-4.9797731969815,0.456724057983929,-10.9032425814467,1.11221631475184e-27,9.34915949282573e-26
"F10",403.756309865174,2.65827936643022,0.244133700311572,10.8886211245626,1.30602648787447e-27,1.09199097674994e-25
"Eif4ebp1",398.326121213291,2.24493005476106,0.20627743692792,10.88306160962,1.38820527511328e-27,1.15456077880982e-25
"Dnajb9",139.691243888645,-1.65731211723339,0.152422922139533,-10.873116024611,1.5482111076903e-27,1.28085949483073e-25
"Gm26532",38.2561553037859,-2.91567054719608,0.26824399252747,-10.869471930103,1.61130743352143e-27,1.32608070929442e-25
"Vps37b",444.022047928512,-1.33115757106697,0.12261913085416,-10.8560349579563,1.86679915633814e-27,1.52834458012912e-25
"H2-DMa",845.892366394225,-1.74027031722305,0.160456169062533,-10.845767584946,2.08875109913108e-27,1.70119577861355e-25
"Anapc13",216.441680706061,-1.65833689455764,0.152952708938923,-10.84215445455,2.17292617111775e-27,1.76063023112371e-25
"Pcbd2",124.81723065113,-1.84390467305015,0.170412489391585,-10.8202437487613,2.76042254698188e-27,2.22518369312862e-25
"Slc25a33",108.12673016713,1.81659131334465,0.169703240778563,10.7045175154612,9.69343013998957e-27,7.77403205971919e-25
"Trib3",97.4667183627537,4.29222513449646,0.40100476787064,10.7036760617298,9.78188932230302e-27,7.8051532110295e-25
"Itgax",64.9832371485004,-2.97692247879929,0.278463492263465,-10.6905305776411,1.1272425649851e-26,8.91154808346771e-25
"Stat1",2132.98513068461,1.63553281108778,0.15299004005231,10.6904528590787,1.12818758738474e-26,8.91154808346771e-25
"Mars1",276.68221537061,1.29261157882317,0.121019620818493,10.6810083363412,1.24907473657995e-26,9.81710289215015e-25
"Il17f",50.402752148661,6.42801990911869,0.602556209353094,10.6679174645297,1.43813455670488e-26,1.12467846252955e-24
"Entrep3",108.325403308171,-1.81795064498984,0.170649960974417,-10.6530973380204,1.68658138591379e-26,1.31244419827618e-24
"Igtp",985.105339718453,2.34364801569949,0.220270117195187,10.6398818212038,1.94375720165743e-26,1.50511918486961e-24
"Prkch",116.79434557648,-1.98182185288202,0.18645248670038,-10.6290985331116,2.18211453782563e-26,1.68140482451378e-24
"Tmc6",263.588710450014,-1.47571176354379,0.139102966428207,-10.6087727777209,2.71288823501935e-26,2.08018976420825e-24
"Dgat2",188.573381698486,3.26201786579438,0.308200095082346,10.5840910429402,3.53192008335857e-26,2.69506076652006e-24
"Timp2",105.385183073764,-2.46900799399294,0.233620196341386,-10.5684698183586,4.17246844285073e-26,3.16845562575703e-24
"Bcat1",54.2030177229508,4.58615907610361,0.433987702300519,10.5674862485571,4.21645037856703e-26,3.18646074522573e-24
"Rgs1",272.401854409295,-3.75605395714476,0.355658256540773,-10.5608512893167,4.52538990985312e-26,3.40356956904216e-24
"Aldoa",1762.3589506056,1.9223087386818,0.182120695154408,10.5551361807179,4.80941678084928e-26,3.59103059188344e-24
"Oasl2",340.023720170438,2.76174464130676,0.261654637401241,10.5549233475717,4.82032861433556e-26,3.59103059188344e-24
"Ube2o",209.352405373327,-2.21636415464046,0.210025470534583,-10.5528350870925,4.92870272921992e-26,3.65444708493434e-24
"Stmp1",381.188034426086,-1.12675224854685,0.106795749141043,-10.5505346196764,5.05088709505586e-26,3.72745982381141e-24
"Trim7",65.9104739594916,-2.87009646735007,0.273023368072851,-10.5122740504184,7.58423443371896e-26,5.57086827400132e-24
"Tsc22d1",116.967552199872,-1.85237928412263,0.176669429843047,-10.4850017672457,1.0124376902776e-25,7.40209676905745e-24
"Phf10",170.519306008907,1.36783586728119,0.130482940790453,10.4828712396806,1.03551301606229e-25,7.53575421272364e-24
"F13a1",95.2354988956501,-4.09882667851223,0.391281741528045,-10.4753844697822,1.12081240061786e-25,8.11891710843877e-24
"Egln3",69.8686780589587,2.99485066195281,0.286942420630589,10.4371136737861,1.6783627511187e-25,1.21019193049701e-23
"Crlf2",578.846595876936,-1.21062926192172,0.116091146094094,-10.4282652265357,1.84220845663091e-25,1.32226825250143e-23
"C1qbp",709.358707429359,0.910109599403508,0.0872879401447679,10.4265216694778,1.87631570319383e-25,1.34062756993199e-23
"Slc25a19",300.258865310194,1.83305998434433,0.17585616724982,10.4236320682475,1.93422500847287e-25,1.37575035783643e-23
"Fkbp3",256.371542229062,-1.5903129335183,0.152613635060996,-10.4205167047013,1.99864397414541e-25,1.41516597430593e-23
"Gngt2",273.882636326848,-1.47970218881053,0.142374113467097,-10.393056383473,2.66668122816804e-25,1.87971131056383e-23
"Cd300c2",87.4812145464031,-3.30799318568486,0.318844974325672,-10.3749265381427,3.22460298653224e-25,2.26283635470091e-23
"Ddx5",1757.51342965147,-1.27378256465314,0.12279272126387,-10.3734370534545,3.27527896879278e-25,2.28818267157572e-23
"Nkg7",223.859281837932,-2.85472789208428,0.276000192701628,-10.3432097787352,4.4923370969315e-25,3.12455959410027e-23
"Alpl",60.5954232516925,3.19851125142683,0.309390659922921,10.3380989336384,4.73844000484812e-25,3.2812131469695e-23
"Hsh2d",167.493080509455,1.82264243185145,0.176326353203011,10.3367556734584,4.80530943619681e-25,3.31292364156043e-23
"Ckb",54.1488452379807,-3.56403809984434,0.345072272668737,-10.3283815656372,5.24378425424597e-25,3.57304508468489e-23
"Tfdp2",82.1334275261547,-2.55234981013825,0.247117862219812,-10.3284715528492,5.23886798133361e-25,3.57304508468489e-23
"Xpot",179.890670690456,1.6185920305483,0.15671498242401,10.3282532755485,5.25080103417653e-25,3.57304508468489e-23
"Cish",407.362611080903,2.17902579157866,0.211071935022554,10.3236168813529,5.51072779563758e-25,3.73375561291496e-23
"Cfp",439.174287284913,-1.77647939448201,0.172190544272003,-10.316939306933,5.90764068327416e-25,3.98550231332131e-23
"Ctrl",50.1602222941,-5.1577978075247,0.500179272756256,-10.3118983301776,6.22592009058699e-25,4.18227512409986e-23
"Eef1g",2781.26375933307,0.779133999109673,0.0757341940654632,10.2877439804298,8.00294486812566e-25,5.35311873966244e-23
"Pdk1",106.626463194317,-1.78177723828685,0.173312914754325,-10.2806951277264,8.61043249153016e-25,5.73505882772723e-23
"Acss1",128.127818028817,-2.03604333070772,0.198080912198973,-10.2788467000925,8.77715673360261e-25,5.82143994495778e-23
"Srsf7",949.564179244316,1.01494962560946,0.0990032193390648,10.251683050159,1.16300557583175e-24,7.6812120363442e-23
"Fdps",415.612709042891,2.67216165158944,0.260727102389725,10.2488833232044,1.19718603326373e-24,7.87387751333583e-23
"Dhx58",301.103189086997,1.94331302444144,0.18965216598145,10.2467220154581,1.22425139718667e-24,8.01833654682384e-23
"Nedd9",173.526669905814,-1.51089288951339,0.147715313064528,-10.2284107054857,1.47927016472768e-24,9.64840154330061e-23
"Tomm40",347.6369010682,1.054553643382,0.103116011223007,10.2268661372222,1.50304699929365e-24,9.76297346359375e-23
"Ets1",757.205453989325,-1.41324538046402,0.138679705589327,-10.1907151768051,2.18153383359026e-24,1.41117408766277e-22
"Tnfrsf1b",470.229820797128,1.84541049259913,0.181459421779386,10.1698246059813,2.70395123036338e-24,1.74194300779024e-22
"Lsp1",1536.08432854736,-1.5161971805823,0.149148567625538,-10.1656838192973,2.8213524092082e-24,1.81015667429974e-22
"Saa3",1671.00834064708,4.66726884348103,0.459319144267411,10.1612765366553,2.95185946918139e-24,1.88619020309196e-22
"Treml4",31.1766773470051,-3.77094564931012,0.371290631617225,-10.1563177958061,3.10585560374437e-24,1.97655644677157e-22
"Fam117a",205.086015464622,-1.43065757295133,0.140899744782048,-10.1537272133768,3.18944537241968e-24,2.02156821810746e-22
"Marchf2",202.771884077065,-1.69658336313804,0.167147648487282,-10.1502077863042,3.3065865328432e-24,2.08739894416716e-22
"Pdk3",113.454994165089,1.88322398633875,0.185584025815234,10.1475543386136,3.39771290079537e-24,2.13634596350409e-22
"Uchl5",228.721005906021,1.47370907824159,0.145268265742077,10.1447420103311,3.49701193014355e-24,2.19002113665046e-22
"Tmem51",57.3000052088327,-2.99241879873094,0.295262080900764,-10.1347886921405,3.87209833478595e-24,2.41529816367065e-22
"Hmgn3",144.342395630379,1.96072466873266,0.193812297234368,10.116616420689,4.66256084942855e-24,2.89686932775365e-22
"Car1",67.5371537682932,-6.54881598429738,0.647512512730746,-10.1138060740775,4.79831462301924e-24,2.96947667556061e-22
"Rbpj",179.261639141751,1.42807093840553,0.141313048296917,10.10572594404,5.2108202183986e-24,3.21211305933363e-22
"Fam107b",505.033858383448,-2.06823399049615,0.204829282782644,-10.0973550382973,5.67522094373238e-24,3.48471867244255e-22
"Slc3a2",1282.12138267871,1.3237158266629,0.131520094365491,10.064742068876,7.90943824858167e-24,4.83768326184651e-22
