"","baseMean","lgFC_PcDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Cdk4",558.611293021919,0.434067421423322,0.171462295326042,2.53156194251294,0.0113555758482364,0.0410107847180912
"Dleu2",70.3164836698771,-0.496995636572274,0.196353472493715,-2.531127309644,0.0113696572876589,0.0410524105796703
"Atxn3",47.2019806255463,-0.797243027114246,0.315069073383468,-2.53037538261944,0.0113940551828065,0.0411312589790122
"Gm42647",1.50831790377229,3.36324403993255,1.33074686608409,2.52733568317871,0.0114931591519678,0.0414796918933297
"Peds1",242.640171802809,-0.449867584773987,0.178084334684656,-2.5261491167687,0.0115320521576123,0.0416107111095875
"Gm10136",9.17597819320608,-1.23932761288775,0.490769118463618,-2.52527627811533,0.0115607363798353,0.041695480288656
"Hyou1",19.185200842803,0.850104095789764,0.336632107487121,2.52532089744971,0.011559268514136,0.041695480288656
"Gys1",65.4471138022911,0.643430193574873,0.254849532326026,2.52474543587445,0.0115782124700877,0.041749136951625
"Lats1",52.2920598594144,0.541015044035987,0.214318027383345,2.524356213247,0.0115910411301509,0.0417860154207234
"Cdkn1a",1109.77387810629,0.46141335648937,0.182828755505624,2.52374608804454,0.0116111760539773,0.0418492107092419
"Neo1",1.51455330720646,-2.75753713124097,1.09280865859385,-2.52334853824197,0.0116243124063538,0.0418777650808853
"Orc2",34.1947045679764,0.691416264328217,0.274004325453641,2.52337718823785,0.0116233652755992,0.0418777650808853
"Lpin2",171.52671323585,-0.316519000567558,0.125460534375318,-2.52285710517289,0.011640569194122,0.0419269290435819
"Mical2",12.3669046271047,-1.15588179768492,0.458273573569136,-2.52225278599998,0.0116605879472884,0.0419882890152498
"Zfp39",8.66898539262296,1.24561506974774,0.493863468165834,2.52218507753538,0.0116628327680556,0.0419882890152498
"Erlin1",40.6336071235095,0.598489679526732,0.237310060747566,2.52197347909057,0.0116698506191877,0.0420041407901929
"Tmco1",210.242612281628,0.416657271253299,0.165221345322181,2.52181260502884,0.0116751886575035,0.0420139405452816
"Cd14",415.503739408983,-0.702799289352858,0.278726903119162,-2.52146198120098,0.011686830378567,0.0420464150506831
"Prss28",2.04964268253517,2.49242901659813,0.988608250210285,2.52114931882064,0.0116972203549297,0.0420743725440196
"Cdk7",175.529401651868,0.326022392576051,0.129374557731419,2.51998846058181,0.0117358681627886,0.042203936907776
"H4c3",12.5854610927748,-0.971164765400918,0.385406446941789,-2.51984566710583,0.0117406299211804,0.0422116112475025
"Rad51d",27.5510715520758,0.638642071314709,0.253602559847726,2.51827927800956,0.0117929771831874,0.0423903301567961
"Bltp1",67.8928802899533,0.593212253325236,0.235572947256819,2.5181679824998,0.0117967044396791,0.0423942416373613
"Ccr6",115.23991528115,0.936022847563536,0.3717917739358,2.51759967052194,0.0118157533473924,0.0424487801337834
"Tceal9",165.595824994977,-0.385735325676695,0.153218075095129,-2.51755757561373,0.0118171653858491,0.0424487801337834
"Macrod1",16.3260981086721,-0.830037835931282,0.329785636163174,-2.51690111670173,0.0118392051229939,0.0425184420066566
"Kcnab2",212.707810799415,-0.402202581699343,0.159848383643809,-2.51615044538438,0.0118644525857362,0.0425995901513784
"Cep192",106.034272163904,0.532898866263161,0.211814803568941,2.51587168264051,0.0118738404128969,0.0426237703671009
"Pabpc1l",4.59323600379664,-1.68769244989479,0.671266671481036,-2.51419074057585,0.011930588840279,0.0428179131211444
"Gm49336",32.3557779867107,0.618009280043275,0.245853199356581,2.51373291728828,0.0119460865139949,0.0428639566139857
"Kdm8",11.7871508155205,0.929882997743877,0.370041526147911,2.51291525960302,0.0119738092696577,0.0429538347717243
"Mrpl23",20.9334517060069,-0.900690724813978,0.358447250028352,-2.51275668802798,0.0119791922511761,0.0429635508646781
"Camk1",171.820773921393,0.585559468289273,0.233125539374992,2.51177743056018,0.0120124823682884,0.0430733296348625
"Adam33",1.58329105179628,-3.46998297010457,1.38153364171895,-2.5116890861862,0.0120154896878968,0.0430744981804003
"Larp1b",161.642182728607,0.439128526167558,0.174858227584886,2.51134037118373,0.0120273667683994,0.0431074564407781
"Serpinb9",11.5038350831152,1.05388418127249,0.419663361208397,2.51126087880983,0.0120300757000315,0.043107547634465
"Zfyve26",139.035315301201,0.432757414066396,0.172343732991007,2.5110133484748,0.0120385144737112,0.0431281660360607
"Nicn1",11.169326243381,1.11127575932049,0.442627688479572,2.51063317601691,0.0120514854846346,0.0431650084337056
"Plekhg1",8.12199173679512,1.63595587093903,0.651849802332015,2.50971292019472,0.0120829347670963,0.043268003588639
"Krcc1",141.457494136045,0.426075938226415,0.169823612864319,2.50893224469809,0.0121096709666771,0.043354079431402
"Gm10353",6.72424752910721,1.32778161519357,0.529284277959158,2.50863604018864,0.0121198289492427,0.0433807781284838
"Gorasp2",319.163495643171,0.278687483998075,0.111123018115197,2.50791859980953,0.0121444640196176,0.0434592715551652
"Ndufb9",671.215831174232,-0.182545775155323,0.0728031401847634,-2.50738875674935,0.0121626859543586,0.043514321126918
"Timm17b",199.557290405976,-0.268591205162019,0.107123090313103,-2.50731382353674,0.0121652649515058,0.043514321126918
"Parp8",38.8976901345315,-0.567509161277463,0.226390663331394,-2.50676928512169,0.0121840210420001,0.0435717083745969
"2810408I11Rik",17.1129887661076,0.84610612112545,0.337605744896437,2.50619586282514,0.0122037997046053,0.0436327261194702
"Fkrp",78.7431645949346,0.471072418728233,0.187986798058519,2.50588032560452,0.012214695444232,0.0436619643115582
"Ddx24",550.801688368396,-0.230869775118435,0.0921635645199767,-2.50500049906808,0.0122451220604256,0.0437609879374141
"Nlrp6",1.11090148330739,3.27677502759783,1.30854377689428,2.50413863522012,0.0122749925720785,0.0438579805778177
"Cntrl",209.127487071585,0.324200626532388,0.12948592285759,2.50375190891558,0.0122884167168856,0.0438961810407051
"Smurf1",94.1714291680975,0.514733798377388,0.205607780790238,2.50347431599645,0.0122980606119247,0.0439208638661534
"Setd3",196.226761806968,-0.27394486875865,0.109438686916195,-2.50318124675991,0.0123082494473937,0.0439474814676444
"Peg12",1.32309324541234,3.42002905720411,1.36638275257793,2.50298025992469,0.012315241271187,0.043962674617855
"Hcar2",43.7399333776067,-1.01892714732709,0.407142060241314,-2.50263297956289,0.0123273305691904,0.0439960538243667
"Dcp2",126.440023916076,-0.463600205501791,0.18530368578936,-2.50184017401995,0.012354968601782,0.0440848990713074
"Msrb3",4.07252037723363,1.90700214946962,0.762344686320269,2.50149595542464,0.0123669855022023,0.0441179780385026
"Gm9320",4.14752356733218,-2.22994702493681,0.891533713582648,-2.50124811991205,0.0123756440143103,0.0441390642641833
"H2ax",325.946065223461,0.34800259881255,0.139202030602293,2.49998220073966,0.0124199546470032,0.0442872700220774
"Eya3",166.362759533183,0.375185869806664,0.150111927405778,2.49937414228566,0.0124412882677353,0.0443534963899025
"Ttc27",40.6749708293695,-0.541513888240911,0.216667237083315,-2.49928828894737,0.012444303029644,0.0443544006807636
"Impa1",127.765559780377,0.45785404969671,0.18321138329303,2.49904804749176,0.0124527426082241,0.0443746355941685
"Pcf11",101.225198709982,0.481881671933129,0.19291934442162,2.49784008637303,0.0124952546248357,0.0445162497878379
"Ifitm3",811.102340433689,-0.780603033897138,0.312522880319131,-2.49774683088812,0.0124985419211715,0.0445180881201105
"Perp",25.650495794185,0.773611788304987,0.309764705812003,2.49741747135806,0.0125101581170512,0.0445495854560652
"Gm5302",10.5240915789933,2.05689979318948,0.823777322963038,2.49691237650368,0.0125279909020397,0.044597499438803
"Ubr4",316.248520709785,-0.338921658730858,0.135738111950255,-2.49687912894402,0.0125291655233639,0.044597499438803
"Ccdc124",129.151260521545,-0.504777051382228,0.202170665813634,-2.49678680807009,0.0125324276896573,0.0445992287121521
"Galnt14",1.50265982000899,-3.40347228671884,1.36358100240058,-2.49598100936215,0.0125609326023718,0.0446907688426359
"Dscaml1",11.165448076783,-1.48586850567464,0.595383138420301,-2.49565096790786,0.0125726242909584,0.0447224616053932
"Oaz2",93.2810689195929,-0.464733224803939,0.186235751486754,-2.49540284877575,0.012581420232159,0.044743842065398
"Mbnl3",26.481692450452,0.699858090006673,0.280491678411786,2.49511177646854,0.0125917458280686,0.0447607446298063
"St6gal1",245.435186180354,-0.441380933323297,0.176895122752529,-2.4951560362734,0.0125901752575074,0.0447607446298063
"Gm5530",2.14167973411689,3.32635407079527,1.33380672044109,2.49388012507182,0.0126355209253332,0.0448964848804584
"Il27",23.4804045733489,-1.15061905409054,0.461374729085582,-2.49389266805098,0.0126350744472444,0.0448964848804584
"Pih1d1",121.614849576384,-0.388272499034123,0.155712159364874,-2.49352716331098,0.0126480906292396,0.0449312091703019
"Tmem151b",9.29468612805826,1.29129036128475,0.517906548875782,2.49328834340432,0.0126566017810966,0.0449515036505719
"Blnk",552.01433524678,0.571476597897297,0.22922670030033,2.49306296844371,0.0126646384263533,0.044970104261923
"Gm49602",13.903828391697,-0.800533689044528,0.321169153120762,-2.49256094885153,0.012682556181318,0.0450237751373904
"Dcaf6",9.08042201740053,-1.32749447884732,0.532781128916712,-2.49163194189418,0.0127157728798088,0.0451317223909076
"Ankrd40",185.684729622919,-0.304029279967932,0.122080059639225,-2.49040900591308,0.0127596164141964,0.0452773311415179
"D630033A02Rik",10.9102658042464,-1.11601343682625,0.448242642876973,-2.48975293752351,0.0127831922470014,0.0453509717879485
"Derl3",29.310751312164,0.568748437576926,0.228502056711428,2.48902983965343,0.0128092214369192,0.0454332817758159
"Pdcd4",59.2028897055773,-0.477568298193614,0.191883044474268,-2.48885095346535,0.0128156679945543,0.0454461127294748
"Fuom",8.97106949466769,-1.15351762157849,0.463522784667188,-2.48858882397059,0.0128251195937707,0.0454695919563744
"Slc25a40",6.18247572485796,1.37153861639412,0.551249783081414,2.48805289088261,0.0128444629242532,0.0455281227747582
"Adam19",47.3017560517427,-0.801942063067295,0.322481962771013,-2.48678114018034,0.0128904673235245,0.0456609629735608
"Gm4258",4.51746837106527,-1.76779949625859,0.710851836547215,-2.48687476822911,0.0128870754514029,0.0456609629735608
"Shisa4",5.11634660392671,1.34632832127397,0.541390823859778,2.48679560483772,0.0128899432594411,0.0456609629735608
"Trmt1",207.186599312324,-0.373336302971031,0.150170767019682,-2.48607841845877,0.0129159501103951,0.0457411425426338
"Eri2",4.11678236692278,1.85921802870674,0.747879236399162,2.48598695914915,0.0129192699735182,0.0457428152644029
"Rab36",1.98801288105991,-2.421385326186,0.974561074089233,-2.48459064348418,0.012970048381968,0.045912485061246
"Ltn1",22.0636548349735,0.706161348468375,0.284244625155655,2.48434371654934,0.0129790464740024,0.0459342151483532
"Sla",206.949855489887,-0.342542208563956,0.137889142358177,-2.48418550370107,0.0129848147000755,0.0459445073440557
"Scly",111.596962294655,-0.365322488688789,0.147099845065463,-2.48350015954274,0.0130098276146745,0.046022873992982
"Adgrl1",58.7266753884731,-0.424557222781121,0.170981747522563,-2.48305581696722,0.0130260674913006,0.0460701779348862
"Rbm12b2",24.6914817276745,0.734549574102366,0.295848676068249,2.4828557080746,0.0130333869448843,0.0460859185301831
"Gm33280",1.220077766531,-3.29298164212882,1.32651839743396,-2.48242440398778,0.0130491752777757,0.0461315914749537
"Mefv",39.7909149285679,-0.706575911839838,0.284673911428579,-2.48205361809949,0.0130627617987773,0.0461694621640392
"Entpd6",43.5642437851191,-0.565651999527709,0.227915449013827,-2.48185018600206,0.0130702213727907,0.0461856656692717
"Gm10155",2.60426770731492,-2.93283358656116,1.18235128729952,-2.48050948822471,0.0131194772073228,0.0463495231709772
"Lmbr1l",152.822136158674,-0.277925956406305,0.11205991547157,-2.48015497099688,0.0131325292106292,0.0463854329902258
"Mtmr9",40.1223641234514,0.557881760205104,0.224950718045394,2.48001769033041,0.0131375864564868,0.0463930949300953
"Faap100",85.2306193618527,-0.415360440047615,0.16749787820012,-2.47979523389161,0.01314578512635,0.0464118444548763
"Fxyd1",0.812591687252952,-3.67216530673837,1.48111844405591,-2.47931913985385,0.0131633468574885,0.0464589561704647
"Marchf7",180.816458475642,0.485852780986465,0.195965533473222,2.47927669920004,0.0131649133769893,0.0464589561704647
"Slc35b2",121.291597978261,-0.445759218241839,0.179849953733536,-2.47850616020882,0.013193383285082,0.0465492003275989
"Tmem175",51.6427730562293,0.486049216604975,0.196123669662942,2.47827922779693,0.01320177836419,0.046568591928491
"Rtn2",0.967510822146675,-3.57648118171404,1.44317914134063,-2.47819628157298,0.0132048480338646,0.046569194032053
"Acin1",561.474354160687,-0.362440254935857,0.146283312411712,-2.47765961106879,0.0132247243638424,0.04662905447339
"Tmem181a",18.2474388242738,0.838291601861607,0.338394395578109,2.47726207294149,0.013239464784378,0.0466707839140328
"Trpc6",1.80903103197072,3.38805480160802,1.36783727153184,2.47694288796045,0.013251310439363,0.0467022928692251
"Il18bp",68.0611112056426,-0.697098561689632,0.281446592812605,-2.47684135992998,0.0132550803310671,0.0467053324058482
"Prok2",4.23361881398815,1.90454869301939,0.768986644793721,2.47669931059762,0.0132603564322525,0.0467136766946721
"Ly6a",2319.83513640159,1.08433543939749,0.43787627942644,2.47635117576552,0.0132732949649069,0.0467490046735944
"Sh2d1b1",1.75276224378927,-2.23971386816779,0.904821459289652,-2.47531028930958,0.0133120464066505,0.0468752111960618
"Cdk10",53.3568310269003,-0.669444495904304,0.270458195366588,-2.47522355533327,0.0133152799584821,0.0468763219927802
"Ttc39c",119.242999010764,0.582488076426018,0.235372611971577,2.47474874645295,0.0133329937379512,0.0469283986429552
"Aloxe3",0.915927049661527,-3.74033560010326,1.51172582421698,-2.47421558869025,0.0133529091733576,0.0469881999914165
"Ms4a4c",105.614340633266,-0.871225334870616,0.352150139509809,-2.47401672503483,0.0133603442041261,0.0470012605097304
"Zfp369",57.5828449438004,0.445081453570776,0.17990650046782,2.47395982031449,0.0133624724071177,0.0470012605097304
"Suv39h2",16.1340589387337,0.933800436232594,0.377607135457476,2.47294171255869,0.0134005997072099,0.0471250511595053
"Gatc",38.0230229778401,0.53747182583588,0.217397771961872,2.47229684548075,0.0134247991571057,0.0471998191419885
"Plat",17.0537727888018,1.2175640474798,0.492655509859601,2.47143089463627,0.0134573558008382,0.0473039307625087
"Gm2629",2.61032758649296,-1.97762882957801,0.800248677289827,-2.47126785173276,0.013463493427736,0.0473151517005364
"Med10",275.988323167264,-0.243738436528197,0.0986364518041775,-2.47107871451104,0.0134706164545528,0.0473298299925496
"Aldh18a1",65.9270435932568,0.6643645267801,0.268881841688844,2.4708419230069,0.013479538865855,0.0473404705599247
"Arf4",517.232851348411,0.40365845345271,0.163363862443893,2.47091644023381,0.0134767304599866,0.0473404705599247
"Sephs2",67.610841307237,0.566755470396133,0.229492508969068,2.46960335630181,0.0135262937692552,0.0474942913900142
"Cystm1",58.4280635358789,-0.668512793183693,0.270773680227683,-2.46889872243701,0.0135529570331066,0.0475775135008357
"Hcfc1r1",231.915798785168,-0.317305576833407,0.128544681237086,-2.46844578694138,0.0135701205678798,0.0476098512321284
"Pla2g4f",1.36277092735571,-3.28633489790935,1.33135104830749,-2.46842100893463,0.0135710600592577,0.0476098512321284
"Scamp1",40.741467202917,0.659534327699126,0.267183347423935,2.46847093599982,0.0135691670663368,0.0476098512321284
"Ncbp2as2",193.053316469973,-0.320485847313009,0.129841636023493,-2.46828257197115,0.0135763101399971,0.0476178703250903
"Zdhhc23",8.97468292098449,-1.13262004211735,0.458902438838184,-2.46810639094626,0.0135829942206133,0.0476309144640759
"Podnl1",7.77447781072286,-1.3810247251275,0.559600306237281,-2.46787700030656,0.0135917013621404,0.0476406481958158
"Sec16a",114.935217494316,-0.340867582397805,0.13811852272364,-2.46793533319094,0.0135894867125048,0.0476406481958158
"Csrnp2",4.72533527286019,-1.63141401748648,0.661193325578814,-2.46737823019966,0.0136106505478153,0.0476862574482237
"Gm2810",1.54089173193401,3.299857957561,1.33738919787407,2.4673879247765,0.013610282010879,0.0476862574482237
"Snhg10",3.90880742894843,-1.99957923123194,0.810647026765656,-2.46664598180286,0.0136385122814119,0.0477734542713915
"Tmem38b",26.3875731127274,0.830820693032388,0.336849221489085,2.46644682555489,0.01364609879966,0.0477896078303333
