"","baseMean","lgFC_Treatment_6H_vs_Control","lfcSE","stat","pvalue","padj"
"Synj1",60.052659847308,0.746543268624351,0.279296531325043,2.67294142566894,0.00751893779001487,0.0331819264634945
"Ppil3",11.0469643856765,1.38943006656163,0.519975770147087,2.67210540631267,0.00753769671968225,0.0332527974557043
"Mideas",54.1523920197866,-0.686323476393842,0.256887988725716,-2.67168379416385,0.00754717292665865,0.033281752926618
"Ndufa3",653.582722735504,-0.285107328171179,0.106718897886166,-2.67157301863532,0.00754966450247387,0.033281752926618
"Eeig1",35.5224877458069,-1.46159349028206,0.547146584068729,-2.67130149915816,0.00755577466900308,0.0332967715914529
"Zfp846",8.31373477934541,-1.70443590236446,0.638094270700565,-2.67113494138282,0.00755952501279099,0.0333013839708679
"Mrpl34",270.223380023674,-0.495001622329579,0.185379922964307,-2.67020082010114,0.00758058935540414,0.0333726371294115
"Tipin",19.9212799648021,-1.0514194020255,0.393763879172495,-2.67017737694755,0.00758111867241158,0.0333726371294115
"Cyfip2",164.931368070312,0.765271639848514,0.286623039427422,2.66995856780137,0.0075860607066829,0.0333763350089425
"Plekhg5",10.4503591681839,-1.72722513240261,0.646924966373094,-2.66990025456289,0.0075873782597255,0.0333763350089425
"Fam107b",78.0734353976741,-0.812863414340591,0.304524799803563,-2.66928478358721,0.00760129697592958,0.0334136955219574
"Fmo5",16.0172116057654,-1.62797025094647,0.609876442571246,-2.66934437421936,0.00759994834915491,0.0334136955219574
"Arid2",21.8244746733289,1.24389333776232,0.466392234646918,2.66705413460412,0.00765193453781716,0.0336122958995342
"Marf1",46.9940899044872,0.782774108985013,0.293490096722373,2.66712273336254,0.00765037279447089,0.0336122958995342
"Lrrc57",26.0084501878615,-0.974360355286393,0.365381592721168,-2.66669250640098,0.0076601722169676,0.0336364852750053
"Mcph1",10.2039054687877,-1.3203522714587,0.495303117394683,-2.66574593433575,0.007681772221322,0.0337193116357887
"Zmynd8",174.118027820174,-0.774642857899224,0.290626191491166,-2.66542686302508,0.00768906546117122,0.0337393014910032
"Stam",47.4206747540611,0.694127059803247,0.260598101949863,2.66359215439256,0.00773112326721506,0.0339117682629231
"Wdr91",106.691779789754,-1.09799680531318,0.412285358740373,-2.66319621115775,0.00774022664250071,0.0339396125153725
"Pink1",147.888757010863,-0.782621785347863,0.293923807811171,-2.66266891129368,0.00775236503294332,0.0339807402529405
"Gpx1",6221.397681586,-0.708077393669571,0.265986523293318,-2.66207996142998,0.00776594276326987,0.0340160444577507
"Zpr1",131.485337341982,-0.695685508099851,0.261322638773254,-2.6621708374202,0.00776384630651389,0.0340160444577507
"D8Ertd738e",341.5406331852,-0.597347234728659,0.224419377667038,-2.66174534899085,0.00777366645264144,0.0340377709552736
"Casz1",38.8208170436771,-0.895068895932165,0.336382725352655,-2.66086462969761,0.00779402855963145,0.0341148009129284
"Cxcl9",3.12137978583643,2.4842257637398,0.933860849056888,2.66016694697999,0.0078101927945535,0.0341612729582796
"Npepps",833.74612333525,0.49641328900147,0.186601745428077,2.66028213113797,0.00780752208664134,0.0341612729582796
"Pip4k2a",173.423819724955,-0.726951146230525,0.273420778729155,-2.65872677859143,0.00784365429998094,0.0342920300297599
"Rab1b",330.228888550807,-0.783545914296199,0.294716725021637,-2.65864081598584,0.00784565564860464,0.0342920300297599
"Clec1a",6.2501379486365,-3.05254271971953,1.14834285697989,-2.65821544599287,0.00785556568470514,0.0343231651431406
"Cish",136.786286572735,1.85282107315329,0.697446296004409,2.65657884165117,0.00789379904286599,0.0344779868124044
"Ranbp10",163.352926151749,-0.493086247523495,0.185623435161536,-2.65637928257493,0.00789847240365413,0.0344861696546643
"Meis3",21.0824533348462,-1.29800957531555,0.488939853761448,-2.65474283867407,0.00793688893469041,0.0346293521107268
"Rsl24d1",23.3701998972181,0.920836520738611,0.346855601518481,2.6548123101006,0.00793525465491529,0.0346293521107268
"Stt3b",259.105445897377,-0.418851673599652,0.157802810980971,-2.65427257598193,0.00794795955274834,0.0346653745790373
"P2ry6",254.34703696578,-1.1539284943516,0.434932495747255,-2.65312089952958,0.00797512999601202,0.0347715667826124
"Rex1bd",201.934569323094,-0.63039054824327,0.237732606787161,-2.65167894620216,0.00800926592431564,0.034908042600777
"Cry2",25.211609112643,-0.853127638159385,0.321753181184087,-2.65149713522577,0.00801357928198707,0.0349144874482613
"Coa8",126.052139096769,-0.544299380082242,0.205322826943801,-2.65094431137568,0.00802670748053902,0.0349593196739035
"Gm17949",15.0959959404869,-2.70134671788342,1.01955532817096,-2.64953420696601,0.00806028121708951,0.0350807363077355
"Micu1",116.92223831718,-0.609546157784781,0.230048803799427,-2.64963845809095,0.00805779476349814,0.0350807363077355
"Bcl2a1d",21.0540775744575,2.49355716128825,0.941291367039508,2.64908109072628,0.00807109630169266,0.035111627328701
"Vps26a",596.135595870461,0.746381849240168,0.281760061841292,2.64899803173874,0.00807308018144688,0.035111627328701
"Acsl3",9.02786409433643,-1.66174557290354,0.627647855512329,-2.64757627754039,0.00810710681188602,0.0352347334516585
"Dcaf12",104.706409727717,0.564686394228694,0.213278474498186,2.64764831780292,0.00810537960018668,0.0352347334516585
"Mocs1",143.667041654835,0.890349337288339,0.336337522056922,2.64719003649452,0.00811637280960105,0.0352625622207605
"Tmed5",144.827417430287,0.660103698695913,0.249433393892606,2.64641268915309,0.00813505026776207,0.0353187924385003
"Tmem71",11.3181832036476,-1.73264474397084,0.65468597278919,-2.64652797827509,0.00813227776866452,0.0353187924385003
"Uck2",92.319382310108,-1.81616789270874,0.686473407529546,-2.64564930380143,0.00815342969083801,0.035386114694169
"Lrsam1",23.2010147065837,-0.968649037465721,0.366304614021808,-2.64438120729774,0.00818404280355042,0.0355064653791231
"Gm45719",2.43153894174838,2.89409679467268,1.09480757384456,2.64347531366602,0.0082059749278224,0.0355890821077424
"Vapa",38.9474288478335,0.892487823327903,0.337667123594559,2.64309955268113,0.00821508770685899,0.0356160631064351
"5830416I19Rik",2.16524489034283,-3.35053630275782,1.26778018055097,-2.64283694772836,0.00822146165385921,0.0356311552394736
"Ppp1r8",54.7067266335324,0.901633546369957,0.341242853053951,2.64220492327031,0.00823682029709008,0.0356851620116984
"Btbd7",78.2254352355274,0.537175283892516,0.203354392548183,2.64157207110851,0.00825222477398381,0.0357393293042048
"Tnni2",8.19025571506268,-1.89973340873576,0.719243870379893,-2.64129245582914,0.00825903919511885,0.0357562691621367
"Dnajc4",84.470159097186,-0.675068402227576,0.255624893303968,-2.64085548751639,0.00826969850326285,0.0357772660571438
"Fam234a",285.591087989521,-0.49953393038694,0.189155523442447,-2.64086356716371,0.00826950129849328,0.0357772660571438
"Ppp4r3a",98.9603075745677,0.58288533935821,0.22076510184394,2.64029656177385,0.0082833507551117,0.0358237469279181
"Cyp2ab1",4.52313728237536,-2.28435958707404,0.865303713518374,-2.63995121179557,0.00829179630735355,0.0358476851939886
"9130015A21Rik",3.10197998327741,2.5574234508354,0.968930158053653,2.63943012773247,0.00830455402861079,0.0358902427966312
"Hsph1",201.565140601192,-0.769796481151335,0.2920643095166,-2.63570883558295,0.00839617424388543,0.0362734753286345
"Eif3m",339.718874424192,0.480591840184096,0.182364528333907,2.63533618393231,0.0084053987467902,0.0363005947981118
"Sec23b",221.167633263161,0.825108661540323,0.313175504463034,2.63465261421082,0.00842234318547907,0.036361023840009
"Cep192",62.4668870084076,0.599848432819315,0.227745797184824,2.63385072407073,0.00844225950544341,0.0364342362748937
"Fkbp2",321.873247995242,-0.705807579269609,0.267987799613093,-2.63373026790256,0.00844525487735019,0.0364343973114964
"Hspa9",482.93772127985,0.575128321386875,0.218389803677601,2.63349438344617,0.00845112334653565,0.036446948970336
"Brd1",136.547458376919,0.474842807119687,0.180321179841103,2.63331688234356,0.00845554172542733,0.0364532402632441
"Dock7",63.4019663784255,-0.955551289211504,0.362920988432388,-2.63294579169681,0.00846478563329852,0.0364803235288096
"Gtf2a1",69.7055065600124,0.633396373060006,0.240602833597196,2.6325391251227,0.0084749261188679,0.036511250439348
"Ppp4r1",149.228597162901,0.44962743394147,0.170811685264253,2.63229903297235,0.00848091806566489,0.0365242894457323
"Pitpnc1",20.7205933197189,-1.21797899028623,0.462775361445995,-2.63190111608473,0.00849085716537047,0.0365543123753471
"Gm13292",53.0917888414455,-4.76522726710178,1.81097708878286,-2.63130179648183,0.00850584652573326,0.0365932628911829
"Pptc7",165.031949512323,0.510169031481966,0.193878601100197,2.63138391027645,0.00850379141019873,0.0365932628911829
"Hyou1",20.6522422880955,-1.25836240269622,0.478339685951773,-2.63068785562377,0.0085212261026361,0.0366466277605338
"Rhob",999.034337650656,1.09072754824961,0.414735157698487,2.62993751072961,0.00854005644153394,0.0367147906423642
"Gm50431",5.28534168440191,-2.59732584238328,0.98773746525619,-2.62957104872965,0.00854926653249845,0.0367415617169516
"Fbxo22",173.635267111558,0.511730788920704,0.194747835979174,2.62765840938755,0.00859748013895616,0.0369229996065283
"Setd3",368.467413500845,0.337793969953003,0.128549864389743,2.62772715908019,0.00859574290141743,0.0369229996065283
"Phkb",27.6507176360143,-1.01605223828518,0.386743688021518,-2.62719798604354,0.00860912267872564,0.0369567410418106
"Vill",43.3654152900448,-1.17198928808731,0.446113442810769,-2.62711045133074,0.00861133772753076,0.0369567410418106
"Stard5",70.3246843954205,0.789169624371118,0.300460011397933,2.62653795657995,0.0086258371612548,0.0369931881320249
"Ube2k",336.162067961014,0.497961150636309,0.189584895383464,2.62658662563337,0.0086246036839127,0.0369931881320249
"Ramp3",20.2104967040702,-3.07607177955535,1.17137595700094,-2.62603288139103,0.00863864719136197,0.0370352305798836
"Srsf11",294.652480025982,0.508899526972916,0.193834171756851,2.62543762206845,0.00865376635531584,0.0370871399437805
"Ift20",217.679075231467,-0.589528403931102,0.224570953697957,-2.62513203165181,0.00866153731879706,0.0371075322280429
"Itpripl1",18.5298485482955,-1.31195486381436,0.499902902326191,-2.62441937766207,0.00867968387926489,0.0371723457374498
"Ttyh3",217.134784241047,-0.967396559139535,0.368639718977336,-2.62423311797015,0.00868443227310254,0.0371797540173111
"Akip1",94.1418816876566,-0.555986241799988,0.211939753687133,-2.62332210983287,0.00870769043678911,0.0372663735614773
"Kctd17",122.059138404158,-0.970447425607329,0.37009940847267,-2.62212638926439,0.00873830182249955,0.0373843916456155
"Eif2ak1",24.8068694897381,-1.00242165289906,0.382451193565954,-2.62104464507623,0.00876607813608566,0.0374785599134414
"Med10",322.991066257612,0.533965611391907,0.203723408915787,2.62103218394815,0.00876639856382437,0.0374785599134414
"Bclaf1",196.076853390149,0.76724476656211,0.292774075427727,2.62060349927229,0.00877742821535834,0.0374952970263817
"Fam216a",21.8619958400435,-1.18054943374872,0.450535301514981,-2.62032615375305,0.0087845706578492,0.0374952970263817
"Gm54786",100.911173370892,-1.7718371244351,0.676109479138334,-2.62063641925745,0.00877658077592972,0.0374952970263817
"Rab11a",585.617843563043,0.545069489922671,0.208001166116789,2.62051170240374,0.0087797916732739,0.0374952970263817
"Recql",27.0543786990513,-0.932908392309024,0.356032667613748,-2.62028874642794,0.00878553440108286,0.0374952970263817
"Plcg2",194.429422010227,-0.407107675045023,0.155407577824053,-2.61961276757003,0.00880296626122811,0.0375566800968294
"Ccdc50",254.528566187417,0.640181783657998,0.24439713818959,2.61943240579756,0.00880762257474892,0.0375635343674454
"Cd320",55.648112597785,-0.917778400020667,0.350466775395321,-2.61873154448215,0.008825737271795,0.0376143150746402
"Mtln",260.123769749781,-0.483002178076913,0.184442815300541,-2.61870963794325,0.00882630401161725,0.0376143150746402
"Txn1",8850.0039735513,0.906915837449815,0.346333847754016,2.61861739281675,0.00882869082412803,0.0376143150746402
"Flt3l",22.2598848220381,-1.03837416313235,0.396634409734892,-2.61796288382138,0.00884564259758028,0.0376344662778571
"Grin3b",4.85777673652313,-5.1046311758037,1.9495921567039,-2.6183071973545,0.00883672126072836,0.0376344662778571
"Hmgxb3",73.1569737365474,0.685346831949032,0.261778945350802,2.61803649270043,0.00884373467857404,0.0376344662778571
"Snrpa",78.8508015303614,-0.620657700681719,0.23706231432932,-2.61812048210885,0.00884155814857157,0.0376344662778571
"Mob4",191.731885581777,0.439376965107866,0.167861174960286,2.61750202339415,0.00885759631529796,0.0376723114003885
"Sp3os",17.4571885437443,-1.07501121151579,0.411054441551357,-2.6152526352923,0.00891614790368668,0.0379082477492954
"Pcgf6",14.3049908899605,-1.22211539565743,0.467329813357596,-2.61510256937594,0.00892006639357472,0.0379118211765562
"Ubqln2",103.771348127828,-0.52179481729693,0.199571538384204,-2.61457531229929,0.00893384621922034,0.037957290059378
"2310009B15Rik",135.843982507975,0.528854949089747,0.202322698551385,2.61391802737067,0.00895105093522896,0.038017273920419
"Fam53a",73.9865600949914,-0.565222550757635,0.216314995465579,-2.6129605556984,0.00897616611764241,0.0381108025063777
"Cdca4",123.367067887585,0.472328883003205,0.180784114646802,2.61266806503433,0.00898385090038569,0.0381302865403344
"Hmgn3",15.4057771640629,1.18258614379926,0.452767149992061,2.6119080057376,0.00900384787214142,0.0381876696726625
"Hnrnph1",197.327240682378,0.776718192638444,0.297391001168249,2.61177436300104,0.00900736808535534,0.0381876696726625
"Mapk14",247.362182443899,0.598185657344827,0.229052522129377,2.61156546884452,0.00901287291860274,0.0381876696726625
"Slc25a24",118.672180271368,-0.697104760383165,0.266924742239256,-2.61161537343855,0.00901155754669219,0.0381876696726625
"Tmem259",221.895541829887,-0.548267369843667,0.209916757674548,-2.61183230875589,0.0090058416157413,0.0381876696726625
"Ppp1r13b",23.5006422734352,-0.978489016508995,0.374736118144462,-2.61114146497025,0.00902405561723563,0.0382219026951483
"Atp1a1",1091.88372608826,0.750290996509548,0.287444996314175,2.61020719139424,0.00904873993017568,0.0382746707309284
"Fam117b",23.0836496274941,-1.11349708699526,0.426574834083784,-2.61032062378193,0.00904573973671609,0.0382746707309284
"Gpr160",25.359202921749,-1.50042010124498,0.574829667524498,-2.61019948345139,0.00904894383116535,0.0382746707309284
"Syn1",9.14754090559518,-1.45177921415713,0.556180096114259,-2.61026819244334,0.00904712639213855,0.0382746707309284
"Ccdc134",20.9465905609488,-1.83849866968865,0.704638193231001,-2.60913854422015,0.0090770484125305,0.0383803657044759
"Atad2",36.0079448197131,-0.837684223557091,0.32110455026337,-2.60875849585446,0.0090871349439889,0.0384098287937925
"Gm45894",5.29965271807728,-1.71538639361781,0.657752490432623,-2.6079511952734,0.00910859401336889,0.0384741263589385
"Nelfcd",40.0173550219353,-0.900629521349189,0.345336500100986,-2.6079766288412,0.00910791726744057,0.0384741263589385
"Pdap1",280.767517192271,0.42692555499102,0.163719504982167,2.60766458484908,0.00911622335502934,0.0384931515474448
"Tmem185b",61.8117279971119,0.533886145997922,0.204747393388215,2.60753574032388,0.00911965495217853,0.0384944448409811
"Hp1bp3",305.69470927334,0.416185520246424,0.159702658551545,2.6060024549441,0.00916058050658729,0.0386539465911736
"Ahsa2",22.5440943320318,1.00688642622195,0.386392835234263,2.60586205127612,0.00916433625965093,0.0386565512705892
"Adamts10",35.0039822807548,-1.15264082813374,0.4424095215072,-2.60537075288734,0.00917748915545783,0.0386987791604841
"1500004A13Rik",2.12959242027609,-3.57212764558438,1.37175497865232,-2.60405662904452,0.00921275333838782,0.0388341830489127
"Dand5",7.56099117828262,-1.63367324280535,0.627446261663345,-2.60368631167635,0.0092227125284883,0.0388628635694117
"Flot2",222.268371293121,-0.61121154914439,0.23476353865945,-2.60351991895564,0.00922719056577461,0.0388684357724507
"Unk",58.1980278638132,0.586165287538944,0.225186670533699,2.60301946891312,0.0092406706039378,0.0389119110525477
"Cox20",152.415744730707,0.565718687122915,0.217380488424127,2.60243544038393,0.00925642411808486,0.0389649268156019
"Slamf9",67.5420658597886,0.929606661042188,0.357223525691301,2.6023108619266,0.00925978758189534,0.0389657682426392
"Lmtk3",1.77235709894308,-3.76734202075815,1.44862242302607,-2.60063765469572,0.00930506791194611,0.039142937661011
"Gm47242",4.5091557212543,2.49683957656679,0.960294527891428,2.60007685563849,0.00932028840048215,0.0391887842361979
"Trub2",50.8561103748709,-0.842863771086565,0.324178161852424,-2.60000169743162,0.00932232993521636,0.0391887842361979
"Dph3",183.669422706806,0.591649055092917,0.227572120443385,2.59983100715584,0.00932696790533609,0.0391949040225263
"Ufd1",182.19228788739,0.504981876024369,0.194308170179777,2.59887103850112,0.00935309039538661,0.0392912736698421
