"","baseMean","lgFC_LMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Fscn1",1116.12982100654,2.66354924763119,0.187727458840007,14.1883838629128,1.08121854859177e-45,6.29469420937558e-43
"Lta",70.6469294489365,-3.42488429338053,0.243762437874162,-14.0500904210212,7.69357419791226e-45,4.31911760060653e-42
"Crlf2",578.846595876936,-1.60203606535562,0.115077589953908,-13.9213557217985,4.69905397177494e-44,2.54704928904587e-41
"Irak3",166.484761974063,2.86183595233907,0.206822221409389,13.8371782917576,1.5205935318937e-43,7.96740324261238e-41
"Zap70",93.3205662019228,-2.97925373280416,0.218419112024312,-13.6400780370929,2.313129290268e-42,1.17290578431363e-39
"Gstm1",511.073919625027,3.78159907046181,0.2781501857318,13.5955295536209,4.25668532328482e-42,2.09096364364731e-39
"Rnase6",155.198803156762,-2.98313805183213,0.220629308742659,-13.521041555325,1.17500327676485e-41,5.59693227498991e-39
"Mgat1",428.374348880118,-1.4024349561826,0.103923959246956,-13.4948183878365,1.67768060157106e-41,7.75631216943983e-39
"Plxnd1",182.703805076878,2.55962509064276,0.191788769003652,13.3460635048657,1.24875590926574e-40,5.60834118221378e-38
"Il12rb1",77.5588458675613,-3.04147439893773,0.229311218888014,-13.2635220103341,3.7677612038053e-40,1.64515106562821e-37
"Serpina3f",192.020136003035,-3.61785904129583,0.273100370339712,-13.2473604367345,4.67353390668401e-40,1.98549403997746e-37
"Ppa1",507.781085774931,-1.94831686659859,0.147619299092127,-13.1982530643414,8.97933056907038e-40,3.71437097934782e-37
"Pkib",535.058303664534,-2.50100551933729,0.190996283180636,-13.0945245514121,3.53883342677792e-39,1.42633134962877e-36
"Irf1",1287.80084379601,-1.77347068480043,0.135597180019745,-13.0789643600419,4.34317170272403e-39,1.70675789987798e-36
"Npepps",681.927007175513,1.63134011068771,0.124758953355392,13.0759361698124,4.51965119450639e-39,1.73279017381575e-36
"6530402F18Rik",99.4869785513479,3.27438469611732,0.250466551876774,13.0731415894937,4.68883420933158e-39,1.75485202229722e-36
"Gzmb",218.543567803278,-2.81917065615824,0.215880680950247,-13.0589297928329,5.65167030244474e-39,2.06601408102625e-36
"Gbp2",1182.21138319245,-2.8802806019138,0.221059757518758,-13.0294207966341,8.32370979268622e-39,2.97364532343715e-36
"Nr4a3",89.1693475439463,-4.42137249243698,0.341836191340156,-12.9341848652805,2.88668443436587e-38,1.00835094719549e-35
"Tmcc2",139.116276164071,-3.70358358638573,0.286431838747978,-12.9300695152273,3.04543378617166e-38,1.0406776888007e-35
"Itm2c",435.816773929824,1.87145009328209,0.147793730583542,12.6625810573489,9.53132713300896e-37,3.1877219405057e-34
"Mef2b",87.9682013442259,3.16576482489849,0.250945214646966,12.6153623983312,1.73756508496719e-36,5.6901636605415e-34
"Naaa",183.061775874977,-2.73143314756297,0.216868228479116,-12.594897679196,2.25251845801994e-36,7.22598727379905e-34
"Spry1",49.8387287129207,-5.65401088177204,0.449272227029177,-12.5848217219197,2.5591990098425e-36,8.04560984714285e-34
"Psmg4",265.229439545721,-1.60253051160972,0.12764778069915,-12.5543154987292,3.76422345566166e-36,1.16019271567736e-33
"Tbx21",58.7958691634586,-2.90650569948698,0.23164425370657,-12.5472816742898,4.11391540825833e-36,1.24358915966178e-33
"Tnfrsf9",252.130163509789,-2.47109737648534,0.197315001729505,-12.5236163232683,5.5449943778811e-36,1.64456163445119e-33
"Tap1",1510.1227876006,-1.31675464272035,0.105637435152577,-12.4648486667486,1.16091960137956e-35,3.37935096557137e-33
"Chst12",160.378277435888,2.13547279591282,0.172624046221158,12.370656595414,3.76729133834312e-35,1.07669186449846e-32
"Dbnl",668.592815408583,-1.25265074924632,0.101319975681709,-12.3633147443843,4.1277768793093e-35,1.15865222796184e-32
"Ccpg1",129.236384919566,2.3572473999249,0.190906901369561,12.3476279957093,5.01688717366256e-35,1.38351665759301e-32
"Alas1",841.225391757035,2.2976063656677,0.186331458392064,12.3307485783386,6.18692696379148e-35,1.67676387834204e-32
"Trac",687.554729403781,-2.29174957353074,0.186158643432008,-12.3107341742516,7.92985322639879e-35,2.1127010655214e-32
"Lif",56.9465176340736,-5.15087638299485,0.421609385454928,-12.2171767533992,2.51673879627094e-34,6.59343618976382e-32
"Tarm1",146.094032013775,3.56717978890866,0.292437975742776,12.198073043859,3.18266668415603e-34,8.20136682102437e-32
"Setdb2",133.643381271422,-2.44614368113155,0.200834481400409,-12.1798989101608,3.9777458433087e-34,1.0084868856608e-31
"Dtx1",292.575549524804,2.12903711035375,0.175010455470041,12.1651995284259,4.76280149478905e-34,1.18835677296173e-31
"Dop1b",139.566220179205,-1.97163238557828,0.162360110804639,-12.1435762503923,6.20533556021247e-34,1.52408858860906e-31
"Batf",316.118328597824,1.74808911274282,0.144256990706693,12.1178814571079,8.49260995580097e-34,2.05377439838824e-31
"Cd3g",168.720765178919,-2.56135507957176,0.211717822441104,-12.0979662932452,1.08260011093696e-33,2.539909125943e-31
"Dll4",43.8496768101994,5.05884494997198,0.418139082739887,12.0984743086523,1.07592218432972e-33,2.539909125943e-31
"Wdr43",359.201871745233,-1.24708061964679,0.10321536518148,-12.0823156266908,1.30978340789047e-33,3.02771843950446e-31
"Ncl",2645.34831534497,-1.17170923190229,0.0970929190678809,-12.0679164160582,1.56035065123519e-33,3.5546596937342e-31
"Cd8a",301.091834620033,-2.72782269852462,0.226752332201121,-12.0299653460902,2.47264529606293e-33,5.55250162983046e-31
"Rflnb",186.537695189382,2.22656809100928,0.185120343688974,12.0276791120818,2.54206507504882e-33,5.62798886122427e-31
"Anxa3",285.106903043172,1.95365014500554,0.162464205861194,12.0251112215739,2.62234748743853e-33,5.72509446597864e-31
"Phyh",131.866221518241,-2.39425026041572,0.199285317322937,-12.0141829442251,2.99313391468664e-33,6.44507835684375e-31
"Tpi1",481.366594369613,2.73902159403229,0.22867405421245,11.9778415765857,4.64253803501216e-33,9.86162910437245e-31
"Mat2a",637.858814747876,-1.14314891754001,0.0956890974200562,-11.9464907535057,6.77250058856544e-33,1.41942582335547e-30
"Slc39a4",104.814970202379,2.4474588467968,0.204966453856365,11.9407776284792,7.25417898869227e-33,1.50037420425334e-30
"Saa3",1671.00834064708,5.50346097147531,0.461001105063214,11.9380645968748,7.49468343027465e-33,1.5299860888375e-30
"Pitpnm1",296.232679500449,1.56674287174461,0.131850053215913,11.8827625285745,1.45478658645425e-32,2.93176799390696e-30
"Camk1",171.820773921393,3.09270118089772,0.260510472143562,11.8716961949744,1.66066073911638e-32,3.30429445040132e-30
"Tuba8",101.161002324696,2.55379723228015,0.21514739470837,11.8699891102181,1.69489692205977e-32,3.33026058973218e-30
"Hp",1211.95847322571,4.81674945614635,0.405962890790626,11.8649994012152,1.79903777323197e-32,3.49124379721398e-30
"Cd6",70.3419468371359,-3.2359836305819,0.275277712572937,-11.7553419066736,6.62918678752314e-32,1.27078276967166e-29
"Gar1",342.207730384747,-1.32260917929875,0.112805677669362,-11.7246685328673,9.52732347703546e-32,1.8043373221147e-29
"Ddit4",159.775352247201,2.64807915325905,0.225974046246842,11.7185101441536,1.02458007054825e-31,1.91730644392237e-29
"Parp9",420.570540052819,-1.60117007850346,0.136992189249207,-11.6880392033937,1.46735220642402e-31,2.71356580385637e-29
"Arap3",155.580371385995,2.27557195954666,0.194806022060305,11.6812197871492,1.58997338868659e-31,2.90613856939123e-29
"Dgat2",188.573381698486,3.64709434497637,0.312300198410665,11.6781685171412,1.64808289190256e-31,2.97772585951912e-29
"Slpi",860.58424205687,2.88711887695559,0.24735481284338,11.6719737278112,1.77262308800445e-31,3.16634799094794e-29
"Cyb561a3",429.200785029466,-1.12080362515494,0.0960820101822791,-11.6650726085834,1.92239025329368e-31,3.39528678556443e-29
"Nfkbid",262.540940099231,-1.75743281018764,0.150694612376708,-11.6622139469353,1.98804821152085e-31,3.47223664854403e-29
"Ifng",192.535300580715,-2.38424865783572,0.205140206797706,-11.6225321942221,3.1661077380729e-31,5.46901621261185e-29
"Chpt1",91.1073602132311,2.4452116435725,0.210514545753184,11.6154046972097,3.4415495523221e-31,5.88018667532077e-29
"Marchf5",412.972174165612,-1.39557053911929,0.120221271753083,-11.6083494939697,3.73760437235161e-31,6.31735517516075e-29
"Abtb2",116.538643717284,-1.96676902874781,0.169661126783541,-11.592337420092,4.50663582961302e-31,7.45682195849338e-29
"Snca",185.320389849556,-4.71608866960072,0.406816549572769,-11.5926667058001,4.4893399966772e-31,7.45682195849338e-29
"Fyn",266.544832074685,-2.02649644067249,0.17489226795001,-11.5871128233738,4.79007897905161e-31,7.84325536163669e-29
"Alox5ap",746.350579025103,2.10476719334244,0.18219438299003,11.5523165906691,7.18570452757604e-31,1.16445453060792e-28
"Mx1",368.511199202753,-2.37223876658709,0.205704603086773,-11.5322590306178,9.07312083110082e-31,1.45531006473545e-28
"Slc25a22",263.979483792015,-1.78176699952711,0.154608483250341,-11.5243805648237,9.94246765147267e-31,1.57864291932827e-28
"Orai2",137.98421953247,1.7664411310641,0.154858451300489,11.4068112926977,3.86644589573289e-30,6.07766630350253e-28
"Zbp1",1053.17737887658,-1.63303707975024,0.143734171598565,-11.3615089688704,6.5011876441882e-30,1.01180364929697e-27
"Utp20",94.9990664053607,-1.91022739955252,0.168260972500579,-11.3527657136651,7.18533089898124e-30,1.10731584706947e-27
"Ltv1",183.692773689984,-1.65676119216596,0.146011347490302,-11.3467974965165,7.69289760170681e-30,1.17402580001193e-27
"Car2",610.360625826119,-2.33653577018629,0.206179165503712,-11.3325503305727,9.05297386473322e-30,1.36830477095905e-27
"Carmil1",47.9201793328578,-3.4584208552804,0.30605778389167,-11.2998951090377,1.31374819860528e-29,1.96674361275014e-27
"Gpr171",152.336772598812,-1.80881520948168,0.160355821604159,-11.2800096147851,1.647279745281e-29,2.44279153925208e-27
"Cebpe",262.305013797617,2.2461670525427,0.199568671004516,11.255108536008,2.18556882693749e-29,3.21074358790938e-27
"Hbb-bs",22293.6124264779,-3.69966564249324,0.329294248865834,-11.2351359163901,2.74071750572235e-29,3.98901282152311e-27
"Crem",119.271119850052,-2.08243835178029,0.185860358582244,-11.2043168735134,3.88337973045072e-29,5.60026109935365e-27
"H6pd",56.4996219449593,2.89133412340137,0.259513271008207,11.141372894606,7.88936759607247e-29,1.12739062947876e-26
"Ebi3",312.54432457893,2.04234177372651,0.183373089031805,11.1376308514511,8.22790308557487e-29,1.16517485227163e-26
"Cmtm6",441.744967994397,-1.52211918866867,0.136795798342258,-11.1269440078882,9.27613795425598e-29,1.30188939734777e-26
"Svbp",244.866981141375,-1.18701935609136,0.107056362157227,-11.087798353806,1.43782975366918e-28,2.00011025645361e-26
"Nsmaf",103.685735421342,-2.02571164434421,0.183608452616527,-11.0327798937176,2.65528281363674e-28,3.66126232873297e-26
"Ctsc",612.913284861567,-1.96635707057112,0.178471719631732,-11.0177515778332,3.13799439929712e-28,4.28922904022186e-26
"Cnp",502.678789152966,-1.61027136251068,0.146327220974976,-11.0045919807775,3.63156113165188e-28,4.9210783990031e-26
"Egln3",69.8686780589587,3.20233566016902,0.291251509435312,10.995086914323,4.03524576313768e-28,5.42136992741549e-26
"Fth1",19139.9476283306,1.54723381468218,0.140773078398544,10.9909780498071,4.22324552510429e-28,5.62586410246732e-26
"Klrk1",57.294909715452,-3.74492230828762,0.34078470504093,-10.9891149834258,4.31132777873543e-28,5.69493792890271e-26
"Rasal3",222.958510453276,1.91508307100998,0.17443029494926,10.9790737415599,4.81838820384335e-28,6.31168701468446e-26
"Tnfsf8",42.5804628017266,-4.63646426677807,0.423582580896979,-10.9458331760477,6.95750800541583e-28,9.03843539976292e-26
"Inpp5j",105.564575022008,2.3054286491638,0.210837643376797,10.9346159074813,7.87386987849891e-28,1.01450295590266e-25
"Trbc1",638.355414505303,-2.04403890976822,0.187493807049545,-10.9019009317363,1.12874139973379e-27,1.44249480182239e-25
"Cd27",164.850744154809,-2.28039632145848,0.209848111496073,-10.8668898909827,1.65755181537591e-27,2.10121427305596e-25
"Plaat3",160.342760793698,-2.07195400213371,0.190750006891495,-10.8621437865127,1.74601417116229e-27,2.19564774052e-25
"Ccl6",2270.82137541036,2.54969382850002,0.23501652379314,10.8489981357406,2.01623184666009e-27,2.51532923790872e-25
"Klf4",211.467735685015,-4.07236306199212,0.376249325674365,-10.8235757092536,2.66185366182323e-27,3.29462029214168e-25
"Il17f",50.402752148661,3.4263406319776,0.31703207017746,10.8075521509849,3.17016545724952e-27,3.89311178300822e-25
"Slc16a3",263.517349582444,2.80661623727116,0.26075770102168,10.7633110212067,5.12934374956096e-27,6.25024452708129e-25
"Selenom",84.1121974307084,2.81919671480226,0.262205712615991,10.7518508528114,5.80842276174506e-27,7.02327672245158e-25
"Hivep2",101.482742343541,-1.91917043885403,0.178574809785879,-10.7471509624186,6.11203941379058e-27,7.33398072865452e-25
"Cd14",415.503739408983,2.97919590588553,0.277807350161684,10.723963581783,7.85628517141692e-27,9.35552625829564e-25
"Nlrc5",389.11784857478,-1.68437443850756,0.157077445307691,-10.7232100395325,7.92057372645275e-27,9.36116529369254e-25
"Slc17a9",96.7164625038498,2.14461740143425,0.201021003994135,10.6686234712907,1.42725053783333e-26,1.67425008986583e-24
"Pygl",293.373434240612,2.59937635818668,0.243753023451964,10.6639758612017,1.50042901868617e-26,1.74705509220207e-24
"Phf11d",64.24071386709,-2.87545415727208,0.26989835156412,-10.6538411242907,1.67315504157724e-26,1.93384736018769e-24
"Gsr",553.803880710889,2.41768206888113,0.227027958404674,10.6492701862369,1.75737386660202e-26,2.01636202986257e-24
"Tor1aip1",599.984801047305,-1.32021536425423,0.124077700644045,-10.6402307376865,1.93649197039035e-26,2.20577661467868e-24
"Tapbpl",236.12779128894,-1.50190967507213,0.141328756607783,-10.6270635298961,2.23024352195027e-26,2.5221005698947e-24
"Thap12",130.624011242777,-1.86983048898515,0.176084229370347,-10.6189548926182,2.43269392556944e-26,2.731393986859e-24
"Dnase2a",117.186696517967,1.87815516413885,0.1771097081794,10.6044732581029,2.840601077291e-26,3.16676654850619e-24
"Hbb-bt",13309.3073301189,-4.62400276853747,0.436232168899886,-10.5998665348283,2.98405776108565e-26,3.30326788355671e-24
"Rnf19b",897.164439997086,-1.10051742486084,0.103898786484737,-10.592206724402,3.23865534399194e-26,3.5600296050496e-24
"Tcn2",220.537816266181,1.99942073230856,0.188806635689244,10.5897799884502,3.32372116572601e-26,3.62816479194772e-24
"Bcl2l11",268.160748158437,-1.45416243009836,0.137562292418478,-10.57093775142,4.06410279944517e-26,4.40576771755025e-24
"Sdc3",277.935572046199,-1.68909950135667,0.160010434770374,-10.5561834375404,4.75608015263275e-26,5.12060437802974e-24
"G6pdx",541.322056663196,1.7123934602063,0.162496262348928,10.5380482938695,5.76835604204907e-26,6.16821691326322e-24
"Abhd8",104.872145174736,1.64816536910151,0.156597670728698,10.5248396188275,6.63743835903842e-26,7.04958740308952e-24
"Sgcb",39.358653261634,-3.90205179656441,0.370986358625502,-10.5180465692093,7.13372296521808e-26,7.52583834162839e-24
"Stxbp3",252.451831742919,-1.99597362695205,0.189880188685744,-10.5117529151787,7.62626776390236e-26,7.99182019871875e-24
"Fubp1",288.171843682333,-1.17296122628169,0.111618651615685,-10.5086489516136,7.88145130169462e-26,8.20453861002237e-24
"Coq2",158.651592503499,-1.35987858888192,0.1294271678531,-10.5069021553913,8.02876212729359e-26,8.30290209729789e-24
"Nkg7",223.859281837932,-2.89695305574392,0.27574787307979,-10.5058038105181,8.12278183794083e-26,8.34522926213019e-24
"Dph3",234.151782952221,-1.12743260192177,0.107814684540414,-10.4571339862257,1.35904377109238e-25,1.38370129056815e-23
"Fcgr3",624.410614065156,2.19728033823098,0.210130138804697,10.4567595620979,1.36442330961297e-25,1.38370129056815e-23
"Mindy1",138.225836115065,2.00968643848879,0.192315075266559,10.4499682913743,1.46574225450602e-25,1.47692323708847e-23
"Mndal",316.501633283915,-3.24493907878287,0.311244997601723,-10.425674641477,1.89311028448175e-25,1.89540130966679e-23
"Flot1",249.866732881364,1.57215964856975,0.150831007756658,10.4233185997549,1.94061262352581e-25,1.93066391324065e-23
"Atp5me",727.451940493379,-1.02941197666356,0.0991488968524251,-10.3824854269004,2.97916476432607e-25,2.94525100191456e-23
"Rpl13a",675.257104392077,1.06798704764037,0.102956815460559,10.3731554133927,3.28494940629191e-25,3.22725748234391e-23
"Ripor1",110.261144327987,1.70129120657358,0.164480466706832,10.3434239982182,4.48230309138335e-25,4.37623119835123e-23
"Cnn2",1565.23017914501,1.07718446945056,0.104237406143939,10.3339531296769,4.94784945552109e-25,4.80094108588494e-23
"Lyl1",300.581192926973,1.34663036738664,0.130407091920387,10.3263583870787,5.35553137811578e-25,5.16463789770564e-23
"Mkrn1",504.699100870941,-1.5592409224751,0.151057334816141,-10.3221794848488,5.59387105234506e-25,5.36158896779341e-23
"Helz2",984.867108233821,-1.64850654587914,0.159931391051423,-10.3075858656735,6.51164687302552e-25,6.20342892103565e-23
"Sec11c",802.577630623615,0.744141265883207,0.0722050534581487,10.3059443936916,6.62378568046464e-25,6.27224621151949e-23
"Tubb6",104.078480482277,1.95027847159808,0.189437947842694,10.2950781182319,7.41593580405207e-25,6.98030508406554e-23
"Capn5",56.30165719207,-2.20649097943904,0.214352183543736,-10.2937648824502,7.51781427647773e-25,7.03407872690199e-23
"Arrb2",440.132924655974,2.0841229828277,0.202727856534163,10.280397664425,8.63704961741564e-25,8.03347828024595e-23
"Chac1",62.1999184092056,2.15399507026714,0.209929657328617,10.2605563105138,1.06093755047777e-24,9.80992785644706e-23
"Lad1",82.2892777049252,-2.99299311399781,0.292569031291178,-10.2300407558141,1.45458151237055e-24,1.33710916917852e-22
"Crispld2",56.275484395883,3.40570033673874,0.33476447055349,10.1734223201998,2.60588501624232e-24,2.38150619594843e-22
"Bnip3",45.7375276414348,3.01318948131156,0.296743716713305,10.1541812399105,3.17463602002961e-24,2.8845146588928e-22
"Gys1",65.4471138022911,2.8824759307312,0.284404021057367,10.1351447845731,3.85801614190192e-24,3.4852963065837e-22
"Qdpr",182.2479591282,-1.60360411495751,0.15825548897194,-10.1330078683201,3.94329124357626e-24,3.5419768604443e-22
"Cyp11a1",277.174950546037,2.77344336006403,0.273986304821341,10.1225620086103,4.38777097316214e-24,3.91882795040544e-22
"Aldoa",1762.3589506056,1.83945763079838,0.181839726970455,10.1158182617446,4.7007243432219e-24,4.15116213208455e-22
"Ezr",816.940782445795,-1.13112098341173,0.111812140469283,-10.1162626765245,4.67943690033763e-24,4.15116213208455e-22
"Crat",61.2600367051883,2.37912904531283,0.236420487152555,10.0631255521339,8.04043252122952e-24,7.06075747492775e-22
"Ero1a",71.1839324451344,2.99852548747067,0.298131038135257,10.0577434212344,8.49225310972101e-24,7.41609592398358e-22
"Rbm43",90.7801350297967,-1.61651385782462,0.160789477343861,-10.0536047789221,8.85670673541932e-24,7.69163387701969e-22
"Mettl1",144.796673222678,-1.2513578741424,0.12448169216487,-10.0525454978957,8.95245151347292e-24,7.73206512858686e-22
"Itm2a",36.4457730522691,-3.56645632388977,0.355539147550631,-10.0311213222501,1.11245963589445e-23,9.5556027413251e-22
"Cd5",50.4285072837354,-2.58744747564844,0.258137133090653,-10.0235384373769,1.20123646936973e-23,1.02620848163167e-21
"Tbc1d31",62.1696469196993,2.48750471313059,0.248393913777882,10.014354519793,1.31819560538908e-23,1.12003874168167e-21
"Pf4",615.266860013329,2.67888637675509,0.267856859286656,10.0011863944398,1.50582082790602e-23,1.27258051579864e-21
"Trmt61a",73.8586248814349,-1.80924328579143,0.180966456732013,-9.99767204632118,1.56021616367008e-23,1.31149935169679e-21
"Ckap4",444.818454724072,1.58482520122638,0.158870959934633,9.97554998017544,1.95017999712863e-23,1.63057869015239e-21
"Thumpd1",115.746370293519,-1.51136308903695,0.151658266252851,-9.96558332347767,2.15604457922292e-23,1.79316744660344e-21
"Emilin1",41.8296233764128,3.30088297650663,0.33211109027955,9.93909289126166,2.81377663952571e-23,2.32788184193182e-21
"Timm10",151.163400918772,-1.22799896620865,0.123682186358631,-9.9286647686509,3.12410789665208e-23,2.57109172918712e-21
"Irf2",547.809600600364,-1.57782911946664,0.158993768908593,-9.92384248953646,3.27884868625259e-23,2.68438658850023e-21
"Lta4h",275.375836200975,1.97118995355389,0.198768960585258,9.91699080052487,3.51184399417156e-23,2.86024226654833e-21
"Insl6",87.5413518474468,-2.32000655862015,0.23468963833212,-9.88542389475672,4.81539448139214e-23,3.90171061097953e-21
"Tent5c",169.016879704901,-2.23034986495019,0.225685175218463,-9.88257143071634,4.954492223286e-23,3.99382888501706e-21
"Gnl3",208.459755173522,-1.50213442743811,0.152030323553476,-9.88049220923835,5.05838310920682e-23,4.05677163742969e-21
"Cyth1",473.776723808259,-1.20293839872121,0.121878664363931,-9.86996702826687,5.61830753745255e-23,4.48295310564552e-21
"Alox5",159.661184471419,2.41373243289761,0.244865233620506,9.85739133812043,6.36823936084502e-23,5.05567447035974e-21
"Sell",617.824587668879,-1.78652138045811,0.181343953302554,-9.85156299905672,6.74862050047065e-23,5.33073194205518e-21
"Ncf2",481.583201101928,1.3404929157656,0.13617268899223,9.84406583791617,7.2711547760429e-23,5.71476409623091e-21
"Eno1",176.917785328335,2.22467289174054,0.226197312411046,9.83509869338259,7.9489630730407e-23,6.21640549975755e-21
"Man2a1",143.602294179055,-1.65852250056945,0.168708370600624,-9.8307066487863,8.30340697269458e-23,6.4614482279102e-21
"Peli1",172.877065025194,-2.02991456853342,0.206770873348614,-9.8172171721256,9.49278512813287e-23,7.35059553838033e-21
"Scd2",280.186861948749,2.25832449886181,0.230343602959089,9.8041554870656,1.08046996230352e-22,8.32544477325931e-21
"Aff3",93.1562599399342,-2.2113650415115,0.225722553878507,-9.79682802411382,1.16176649246507e-22,8.90819877807727e-21
"Dnmt3l",39.7207106003214,4.037563380694,0.412253479515876,9.79388551295057,1.19609139766556e-22,9.12687411645872e-21
"Txndc17",503.873505357793,-1.01525993721317,0.103704273873271,-9.78995271162925,1.243540322457e-22,9.44309677715052e-21
"Siglece",69.1996164391145,3.69260524280977,0.377233426061455,9.78864805635809,1.25968879168587e-22,9.51973467139917e-21
"Lpcat3",220.975297237878,1.43125494791064,0.146595882044983,9.76326843527203,1.61853149816457e-22,1.21730605835641e-20
"Rbpms",131.950782077941,2.00842336790488,0.205771976663454,9.76043191337813,1.66444831858139e-22,1.24587919618004e-20
"Gramd1b",137.956485122487,-1.50340293665546,0.154190524256116,-9.75029395553681,1.83934886605269e-22,1.37027131874323e-20
"Pdlim7",99.8213375698823,2.67619910744883,0.274587028308723,9.74626923905501,1.91372250578918e-22,1.41895302209906e-20
"Galnt6",115.44858358181,2.32023492678371,0.238502732525294,9.7283368715184,2.28294864065283e-22,1.68477322452685e-20
"Gclm",953.656910605191,1.68148249658524,0.172933505197077,9.72328927623946,2.39903936833138e-22,1.75768996962747e-20
"Themis2",405.247560634223,-1.78811340790864,0.183904124011782,-9.72307400672587,2.40411822297796e-22,1.75768996962747e-20
"Cyp4f18",320.36354341672,1.80896642511487,0.186142295736421,9.71819122547184,2.52221912050579e-22,1.81865882363443e-20
"Gypa",82.6788929314012,-4.59463919198248,0.472746028111877,-9.71904345835168,2.50120012565308e-22,1.81865882363443e-20
"Rnf114",1022.6723870674,-0.983174979016397,0.101164018413285,-9.71862322629214,2.51154273731172e-22,1.81865882363443e-20
"Renbp",125.265123066566,1.75267322452423,0.181074421642363,9.67929765356865,3.69243837763515e-22,2.65029401178297e-20
"Arhgdib",2132.55511747682,0.92478849843274,0.0956167837642904,9.67182184994302,3.9724244112075e-22,2.83829724180776e-20
"Etnk1",527.243472508675,-1.1683279787418,0.120894546160834,-9.66402551515844,4.28680189061481e-22,3.04906058455087e-20
"Gypc",186.727858781301,-1.30524765313275,0.135273296801649,-9.64896756413524,4.96530936804565e-22,3.51575216019412e-20
"Ppm1m",191.281608644993,1.34832281060147,0.139775661347113,9.64633468807631,5.09441074580941e-22,3.59098845351472e-20
"Rin3",321.585397704686,1.55363858713228,0.161234997988005,9.63586446193189,5.64151303148484e-22,3.95888139919242e-20
"Il10ra",156.70522919374,-2.32163291013054,0.241279812637232,-9.62215978516673,6.4463166148284e-22,4.50354003859945e-20
"Cblb",113.158748698599,-1.70819311575201,0.177718202908032,-9.6118072757915,7.12865931780497e-22,4.95820335471576e-20
"Adam8",565.581084925958,1.1010410035121,0.114805808804275,9.5904642367808,8.76895606102246e-22,6.07221234904018e-20
"Lsm6",189.525489017586,-1.6490050407632,0.172076401361067,-9.58298190640969,9.42827500869487e-22,6.50013398516117e-20
"Fgl2",115.801897512356,-2.9676569194539,0.3098467131598,-9.57782281822483,9.91121215578313e-22,6.80324645750022e-20
"Eif4ebp1",398.326121213291,1.95217742250773,0.204270156960481,9.55684105576622,1.21405818722014e-21,8.29729593257103e-20
"Aida",198.151015798907,-1.47635505702913,0.154535319115988,-9.55351220338853,1.25372300908685e-21,8.53128657135768e-20
"Gpr18",261.374685303335,-1.60899178472797,0.168602016505329,-9.54313488105352,1.38578636948754e-21,9.38929997498907e-20
"Sars",239.907816011921,1.60487839470527,0.16864032206598,9.51657572189273,1.7897955534783e-21,1.2074590688895e-19
"Heatr1",226.311647753399,-1.11846900217762,0.117853435827111,-9.49033852367607,2.3028518495022e-21,1.54694565052671e-19
"Gadd45b",804.375631654614,-0.830394285649768,0.0875308187781106,-9.48687899007099,2.38054955390616e-21,1.59233440161068e-19
"Cd81",357.447145786661,1.56095950645891,0.164644534669224,9.48078543630329,2.5237618235592e-21,1.68097508917488e-19
"Cluh",182.20759910087,-1.31488373904702,0.139142481198865,-9.44990866712926,3.39126476623763e-21,2.24025232799621e-19
"Il2ra",56.3925882564915,-2.39685608835117,0.253638580917128,-9.44988763020364,3.39194639648259e-21,2.24025232799621e-19
"Slfn8",158.098519749376,-1.26224679514053,0.133827241624433,-9.43191221622011,4.02679786832668e-21,2.64841990344046e-19
"Ipo5",310.292380670545,-1.01415609881422,0.107568974822231,-9.42796099423849,4.18137999180304e-21,2.73862967046466e-19
"Thbs1",1293.95843944129,2.74026372685099,0.290888178293129,9.42033376168905,4.4965639997217e-21,2.93284188844919e-19
"Unc119",161.562855092644,1.82025546705537,0.193379224228567,9.41288018046804,4.82724353398861e-21,3.13551409548624e-19
"Vat1",69.0369000284811,2.47227244159333,0.262733901031177,9.40979611648961,4.97100215274355e-21,3.21560423205662e-19
"Dck",205.244439540406,-1.68854891422702,0.179685532860914,-9.39724466039257,5.60105786088351e-21,3.60591837468339e-19
"Il15ra",141.526919070653,-1.76480391538517,0.187807347726791,-9.39688428991863,5.62026847634983e-21,3.60591837468339e-19
"Sesn2",156.50086314941,1.31169807423558,0.139788370733989,9.38345634438852,6.3844758458307e-21,4.07957625287044e-19
"Atp6v0a1",212.910499135332,1.77024690443176,0.188796729695333,9.37647017132373,6.8218329547166e-21,4.34139239737612e-19
"Wfdc21",506.73851155937,2.06886375677435,0.220993495649157,9.36164999199261,7.85010592468601e-21,4.9756377028282e-19
"Trim30c",26.1185109661999,-3.2677852696832,0.349099125281522,-9.3606229091751,7.92679690869616e-21,5.00406910071465e-19
"Stk38",301.797506436896,1.01136992825759,0.108248252492376,9.34306009539345,9.35893040706445e-21,5.88452108274584e-19
"Rrp15",163.51949497667,-1.23936830236605,0.132862370935212,-9.32821154433868,1.07672340107676e-20,6.74303392092655e-19
"Gnl2",238.395879425727,-1.04520403857437,0.112143449372581,-9.32024156936556,1.1607571815569e-20,7.24045322892579e-19
"Lrch4",273.476226041866,1.62648290674945,0.174904274102962,9.29927478954564,1.41406864471128e-20,8.78566997083659e-19
"Lsm4",769.872403117414,-0.757044048577748,0.0814358004879526,-9.29620687758504,1.45545490299188e-20,9.00720300005095e-19
