"","baseMean","lgFC_LMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Bcorl1",20.7114280599228,1.48136817286763,0.335676002969379,4.413089287776,1.01905943434886e-05,0.000173066962673276
"Foxj1",10.7634055537996,-2.81118082255331,0.637071729862105,-4.41265981644138,1.02108369205179e-05,0.000173200547716033
"Wipf1",311.434506452903,-0.602763234675183,0.136618562463696,-4.41201564271589,1.02412712300648e-05,0.000173506476505481
"Slc7a3",10.3259380319572,3.05139106618861,0.691753495007645,4.41109598753077,1.02848709629116e-05,0.000174034442871807
"Fkbpl",32.9169678848616,1.26041758637766,0.285946957750009,4.40787199239793,1.04391208574547e-05,0.000176218404438144
"Rpl6l",9.70875421083666,4.68845339473906,1.0636475114951,4.40790143733688,1.04377021399122e-05,0.000176218404438144
"Ifitm3",811.102340433689,1.37794388428094,0.312644017209657,4.40738926200817,1.0462406070617e-05,0.000176398687412307
"Gsap",68.9542119912235,0.952663002811022,0.216274122240016,4.40488669168555,1.05839184818652e-05,0.000178232677780051
"Nsun2",309.972398893696,0.468639814926786,0.106467638700953,4.40171136173221,1.07400372919894e-05,0.000180644329163581
"Asl",61.0709035462447,1.24872412864011,0.283771944658114,4.4004495586925,1.08026837721573e-05,0.000181420369203699
"Gm7776",31.7307104051325,2.20067897480943,0.500124712134443,4.40026041788122,1.08121043244165e-05,0.000181420369203699
"Ctsz",1009.94573594106,0.903361957753914,0.205359329374548,4.39893313104029,1.08784336126815e-05,0.000182314730510018
"Sec11a",272.363687977731,-0.737920066398186,0.167969687827322,-4.39317400623374,1.11707645656467e-05,0.00018699004704744
"Tmsb4x",10937.4940887579,-2.06105707576331,0.469448891611023,-4.39037584834915,1.13154906623454e-05,0.000189186351647386
"Fbxl3",88.6083709501967,-0.968775032604989,0.220700233592444,-4.38955146007673,1.13584698342662e-05,0.000189678313676279
"Sptbn1",222.975510401088,-0.998627942207091,0.22754565141944,-4.3886927127704,1.14034059957818e-05,0.000190201744344422
"Snx30",110.266091511815,-0.83625459245989,0.190575307114957,-4.38805323270685,1.14369786209907e-05,0.000190534617645409
"Tarm1",146.094032013775,1.0947511549166,0.249500499427004,4.38777139697426,1.14518048988596e-05,0.000190554765463307
"Rnf144b",23.6875073931677,1.40015757946115,0.319134580356813,4.38735776579173,1.1473597647687e-05,0.000190690647840537
"Cd7",84.5954105694577,-1.19973938793085,0.273493023551997,-4.38672757479954,1.15068762783252e-05,0.000191016876202708
"Tnfaip2",426.21062707498,0.875045125351033,0.199776400740251,4.38012258759615,1.18612562109091e-05,0.000196666373715002
"Klhdc1",33.7724870529063,-1.4134269672053,0.322727737432027,-4.37962654977245,1.18882867059689e-05,0.000196881283033526
"Abcf2",37.5951186687364,1.25017559609817,0.28572232692724,4.37549144143899,1.21159196172107e-05,0.00020041392331353
"Msantd2",50.315047795063,0.922284383100615,0.210813495053371,4.3748830352019,1.21497606932782e-05,0.000200736424016216
"Art2b",19.3581252089364,-2.55278086148378,0.583558060269683,-4.37451049909936,1.21705265904409e-05,0.000200842392814422
"Pld3",288.439960574908,0.827890249659781,0.189422495009543,4.37060154665408,1.23904714938266e-05,0.000204231163821683
"Tmem256",381.988564950812,-0.529098092304711,0.121071601736367,-4.37012548538692,1.24175156792247e-05,0.000204436134605965
"Pgd",978.404024328917,0.755651107389348,0.173229959802137,4.36212713004407,1.28803984485341e-05,0.000211807633241818
"Fam172a",45.798586422941,-1.25588749652683,0.288140201918386,-4.3585986549789,1.30897912785134e-05,0.000214998285389103
"Uba1",627.984212539054,0.55380226771674,0.127157744153762,4.35523822321878,1.32922281292768e-05,0.000218067339321336
"Nck1",68.9849322904207,0.756599866560869,0.173875201616707,4.35139605605593,1.35273447761492e-05,0.000221664710535634
"Dhx9",304.316171675703,-0.627897779355576,0.144413306869077,-4.34792189839417,1.37433523903995e-05,0.000224940904504387
"Lage3",87.9147461849872,-0.730612990911564,0.168052595814469,-4.34752576936189,1.37681898448213e-05,0.000225084169028539
"AI837181",175.272164332011,0.697817875136673,0.160617426171632,4.34459629798202,1.39532025201136e-05,0.000227842609179079
"Ms4a3",32.5300347368983,-2.13108994290292,0.490584706902885,-4.3439795674772,1.39924535441405e-05,0.00022821724346935
"Rnf114",1022.6723870674,0.448659640945498,0.103403066422021,4.33893941901466,1.4317197930609e-05,0.00023324198817339
"Rpp30",28.3502700669915,-2.05067323901301,0.472797646521599,-4.33731693484504,1.4423257565887e-05,0.000234696588810491
"Rrp7a",62.2060591984079,1.08756574068763,0.250941929371477,4.33393392412183,1.46468153269696e-05,0.000238057530413023
"Ddx39a",443.323206618344,0.425951061631925,0.0983258751184344,4.33203428008002,1.4773793192691e-05,0.000239842763269743
"Dnah8",19.5042164439357,-1.87107580040458,0.432006825898783,-4.33112554763884,1.48349060924442e-05,0.000240277402613037
"Tspan31",160.791896566056,0.603504865778855,0.1393369894375,4.33126098256601,1.48257827368648e-05,0.000240277402613037
"Crlf3",384.8250001974,0.539552425639006,0.12460659725181,4.33004702430529,1.49077503786671e-05,0.000241178102657881
"Dach1",30.7714792301394,-1.24501665924931,0.287629881572072,-4.32853725921848,1.50102941488029e-05,0.000242556647018877
"Map4k1",396.870882510437,-0.571148420251965,0.132030445474664,-4.32588421707299,1.51921210202214e-05,0.000245211697297552
"Prxl2a",147.433201214689,0.913960784993807,0.211384295163292,4.32369294174756,1.5343882235537e-05,0.00024737590783883
"Itga5",7.73822992431583,2.63157534995158,0.608929315402726,4.32164338846315,1.54871354976233e-05,0.000249218360217194
"Snhg3",27.7959762331033,1.4338437338335,0.331789323169425,4.32154874706841,1.54937811482749e-05,0.000249218360217194
"Champ1",67.8144968398644,-0.889259466129554,0.205889739872824,-4.31910529722774,1.56663026231202e-05,0.000251608518578761
"Prrt1",13.5565472684399,-2.58084003209243,0.59756387527822,-4.31893583073578,1.56783355867285e-05,0.000251608518578761
"Runx1",310.353195248903,-0.48265065754377,0.111797682333402,-4.31717945730228,1.5803566795497e-05,0.000253327736238471
"Pir",12.4047495158341,2.04626578147141,0.474059155315143,4.31647771913846,1.58538675514851e-05,0.000253843275189339
"Amigo2",126.854954980191,0.881223702346471,0.204195704072074,4.3155839460532,1.5918154418344e-05,0.000254581317634635
"AI467606",165.708735031801,-0.670351506051415,0.155372672110842,-4.31447497776952,1.59982652113004e-05,0.000255329569996563
"Nploc4",129.058672196537,0.8163942772582,0.189224078199405,4.3144312554023,1.60014315340135e-05,0.000255329569996563
"Taok2",69.5544928022348,1.13164056150261,0.262336161784537,4.31370404219019,1.60541831383773e-05,0.000255879543096187
"Hmgb2",302.223774550814,-0.78703555137837,0.182560772295341,-4.31108798173316,1.62453246562525e-05,0.000258631482638906
"Uba2",336.550234487125,-0.494732078562554,0.114776390514799,-4.3103993455759,1.62959991075686e-05,0.00025914342217195
"Sgta",141.346442805703,0.665474665624256,0.154424279290432,4.30939142913318,1.63704400503276e-05,0.000260031711764228
"Gm3699",32.4104739706619,1.89289893466267,0.439496567639686,4.30697091635658,1.65505361134329e-05,0.0002625943337544
"Fcgrt",59.5246049667364,-1.82620899845915,0.424085935707946,-4.30622391523212,1.66064962938523e-05,0.000262886096307884
"Syk",706.689335478268,-0.563495559996226,0.130853211927901,-4.30631813842449,1.65994278156516e-05,0.000262886096307884
"Ripor1",110.261144327987,0.639207223726723,0.148447709023477,4.30594199083013,1.66276629631639e-05,0.000262923746335046
"Ccl22",1666.8993755889,0.930625872406169,0.216250860734008,4.30345511341503,1.68154928664913e-05,0.000265593687554943
"Gpr171",152.336772598812,-0.71194230741449,0.165459097253815,-4.30282963723878,1.68630513555603e-05,0.000266044577981635
"Itgam",622.167341955004,-0.707377088886379,0.164437531115684,-4.30179828222263,1.6941751167406e-05,0.000266985209275539
"Azin1",73.2035618471584,-1.18983106094558,0.276662581934464,-4.30065769149596,1.70291940111849e-05,0.000268061350947718
"Trim3",18.8461896753367,1.4126590147235,0.328651563689263,4.29834867926919,1.72075317380931e-05,0.000270564268699859
"Atp8a1",63.8007198605067,-1.07297679553068,0.249897664404022,-4.29366476109173,1.75747782323692e-05,0.000276028559577749
"Pdzd8",12.1956615589571,-2.46291815477982,0.573699931102943,-4.29304244475826,1.76241298313385e-05,0.000276493355223936
"Rpl13a",675.257104392077,0.43228601635115,0.100799954414197,4.28855368897137,1.79840331200442e-05,0.000281823694828553
"Cd53",41.7243408799305,-1.46874130876898,0.342891647738049,-4.28339773936698,1.84060713256033e-05,0.000288114722741043
"Ncapd3",80.6059926943145,-0.752838926542666,0.175783399239286,-4.28276463989562,1.84585391194105e-05,0.00028861318037657
"H6pd",56.4996219449593,0.858400892011532,0.200491064302052,4.28149202060346,1.85644381467866e-05,0.000289945030609522
"Mxd1",275.477980781255,0.957148719586021,0.223574762657628,4.28111253796455,1.85961280549434e-05,0.00029011618283264
"Skil",133.80815312929,0.713685160784004,0.166805309802429,4.27855181366422,1.8811320421959e-05,0.000293146567911908
"Tsc22d2",43.1593999102062,-1.01173141441881,0.236517255674029,-4.2776219922541,1.88900440477137e-05,0.000294045913685991
"Eno1",176.917785328335,0.924659114524819,0.216187532398652,4.27711581822275,1.89330312427229e-05,0.000294329928863935
"Prkag2",25.8882699025862,-1.41844743136185,0.331652225771953,-4.27691214210995,1.89503548596831e-05,0.000294329928863935
"Ggt1",12.0027832351398,-2.5698584337475,0.601002065212765,-4.27595607818374,1.9031874584624e-05,0.000295002218702109
"Wsb2",88.1437430870956,0.954357343293945,0.223193967038362,4.27591012408465,1.90358013068461e-05,0.000295002218702109
"Zfp747",27.9082956473736,1.09815911352349,0.257036844193886,4.27238016000202,1.93397495758791e-05,0.000299381034916871
"Golga7",96.1799637976,0.737763083838938,0.172724201088961,4.27133591695675,1.94305466174183e-05,0.00030045422029188
"Med11",166.542519512519,0.569519267283973,0.133353619658652,4.27074472175394,1.94821309362614e-05,0.000300919360178855
"Mif4gd",416.631326624239,0.709408599394479,0.166160531916332,4.26941699820563,1.95984562917487e-05,0.000302382356501358
"Ppp3r1",92.4962792371172,-1.21742762142696,0.285363202360386,-4.26623899422555,1.98795819824879e-05,0.000306382015708078
"Ppia",97.6149374710024,-1.6601706645099,0.389235490213736,-4.26520886776863,1.99715279602495e-05,0.00030746046454976
"Eef1g",2781.26375933307,0.32021239729062,0.0751279681414708,4.2622262415994,2.02400373964193e-05,0.000311251739918123
"Eci2",138.124238367324,-0.628780617200391,0.147657289923964,-4.25837842157458,2.0591515905107e-05,0.000315616290882878
"Phf11c",106.327753337396,1.14816473447045,0.2696213231531,4.2584344629838,2.05863553606824e-05,0.000315616290882878
"Slc16a6",284.64654270762,-1.00244735391566,0.235397286361286,-4.25853402735114,2.05771900640802e-05,0.000315616290882878
"Zfp358",52.0056283244159,0.869177713310942,0.204136289495264,4.25783046933998,2.06420387458745e-05,0.000316044518829067
"Acot9",107.077199807751,0.728109387274329,0.171084746735711,4.25584046016153,2.08265180333832e-05,0.000318520539190343
"Ppp1r12b",26.6351955677912,1.28617913830008,0.302257528939839,4.2552426826598,2.08822395162908e-05,0.000319024082741237
"Btla",54.2804696261919,-1.75175981411655,0.411738120671377,-4.25454852531057,2.09471230992144e-05,0.000319436349364756
"Hps1",108.116270351294,-0.670209546810157,0.157530838264235,-4.25446569189188,2.09548784276723e-05,0.000319436349364756
"Lrrcc1",22.8314931035932,-1.58736540552093,0.373324500131731,-4.25197222513072,2.11896145251757e-05,0.000322663183531347
"Sema4b",91.2264043954411,-1.11796949234577,0.263511564011043,-4.24258228112871,2.20962487608519e-05,0.000336103157781915
"Samd4b",195.463294694205,0.670995861601946,0.158213705643541,4.24107291383286,2.22453850661841e-05,0.000338004254740696
"Gem",91.6593588278066,0.798561053624501,0.188344537684782,4.23989494699863,2.23624417313978e-05,0.000339201048503192
"Rpl7a",4711.09659608119,0.567311743338598,0.13380648115772,4.23979270981572,2.23726288243851e-05,0.000339201048503192
"Dyrk1b",13.3939306862577,1.79234259909498,0.42278226204138,4.23939876389505,2.24119236038825e-05,0.000339429068087372
"Prss57",67.9376846457279,-1.40855238266231,0.332288165828762,-4.23894838129198,2.24569282274769e-05,0.000339742976881418
"Prrg2",31.6981705365814,1.16367457280123,0.274844789081315,4.2339335473337,2.29638827262268e-05,0.000347037337873453
"Tuba8",101.161002324696,0.814648483308465,0.192548349924594,4.23087751012927,2.3278141432675e-05,0.000351407023957772
"Phlda3",16.6392118166487,1.85385363830682,0.438353154599563,4.22913264990718,2.34593999546261e-05,0.000353761684229566
"Tbc1d14",112.484937766816,-0.646661182851789,0.152963047313055,-4.22756472370958,2.3623423252612e-05,0.000355851652311144
"Bcat2",28.436212363256,1.25278545737481,0.296674405516157,4.22276217321547,2.41326428980854e-05,0.000363131402920223
"Nle1",102.242065313329,0.740894452510744,0.175525586660075,4.22100541925873,2.43215088921936e-05,0.000365580231404251
"Tnks1bp1",21.0045700556092,1.69022737327277,0.400580133242413,4.21944882685911,2.44900300807836e-05,0.000367718327200091
"Irf3",298.148334108801,0.447873932397741,0.106211479677899,4.21681285070109,2.47779446358581e-05,0.000371642612255303
"Ikzf1",295.49728675119,-0.744781848232151,0.176632500717098,-4.21656176076579,2.48055372804293e-05,0.000371658124948958
"Eef1akmt1",91.6442648304439,-0.865174872154034,0.205336601776569,-4.21344691919781,2.51502714097017e-05,0.000376420211879535
"Ccdc88c",242.589540866731,-0.667799590260914,0.158529757000663,-4.21245577420597,2.52609185165546e-05,0.000377672322351138
"Pced1a",45.0173715852485,0.916881059994297,0.217711210300596,4.21145543552099,2.53730613684885e-05,0.000378944099029485
"Tcirg1",240.896345620099,0.953842422125068,0.226751959150807,4.2065454503557,2.59303952855104e-05,0.000386854959088947
"Tpra1",84.9919734470991,0.957263310300762,0.227693398842961,4.20417682359331,2.62034036193487e-05,0.000390511640307951
"Ino80c",84.5203298888606,-0.740571310845196,0.176173509005274,-4.20364738732102,2.62647992351764e-05,0.000391010213294743
"Utp14b",18.5192371648042,-1.60311355456309,0.381541089205663,-4.20167997606925,2.64941492934409e-05,0.000394005446559417
"Gucd1",209.240132002494,-0.559156485056268,0.133124320003701,-4.20025796218693,2.66611043346885e-05,0.00039606740346033
"Ptpn23",109.640745518847,0.923523079092179,0.21994150094999,4.1989486981912,2.68157059326358e-05,0.000397941663649317
"1810037I17Rik",605.7815377379,-0.454363133821539,0.108221105378838,-4.19847064240378,2.68723682885128e-05,0.000398360086683738
"Lrba",52.2261451255421,-1.01237171265343,0.24125549098741,-4.19626392133086,2.7135402541721e-05,0.000401833675310946
"Rnf126",187.316836856609,0.570230450319186,0.135943057707188,4.19462722066634,2.73320714633908e-05,0.000404318190336882
"Dlgap4",236.904747117688,0.468781724821237,0.11177950010685,4.19380766932333,2.74310587526493e-05,0.000405353998082971
"Selenof",637.511242384966,-0.585853015796634,0.139833019885119,-4.18966147107419,2.79370925959269e-05,0.000412396280366457
"Gclc",209.927823081761,0.558630987560145,0.133436492157481,4.18649335371355,2.83297224949005e-05,0.000417751461110261
"Pcmtd1",46.1361816715928,-1.56696996624713,0.374392836148665,-4.18536311315773,2.84710603257807e-05,0.000419209047025015
"Pdha1",97.5102210924535,-0.784223930201221,0.187379193476234,-4.18522417378579,2.84884810433607e-05,0.000419209047025015
"Dusp16",103.390061540639,0.979223643218974,0.233987803993175,4.18493454149233,2.85248287653802e-05,0.000419302997628919
"Matk",43.8064677568884,-1.19140202764877,0.284725863176287,-4.18438288098582,2.85941819941694e-05,0.000419881409051843
"Sdf2l1",87.1476437925051,-1.15239806091849,0.27546999492837,-4.1833886889138,2.87195740022462e-05,0.00042128062745014
"Gfer",192.346633336788,0.620092427373582,0.148321347199245,4.18073621284325,2.90566789965894e-05,0.000425779231286149
"Lsm7",59.9493176948131,-1.2283863008561,0.293996104865641,-4.17824005327377,2.93773502071606e-05,0.000430027864852517
"Kif11",60.0813902973042,-0.908258379958397,0.217448890310635,-4.17688211083032,2.95532092563264e-05,0.000432150063043921
"Inafm1",60.5855698264494,-0.997928354206832,0.239096977722453,-4.17373888918513,2.99641156188225e-05,0.000437088134416439
"Lsm4",769.872403117414,-0.344097256101321,0.0824464828401154,-4.17358320510303,2.99846083349851e-05,0.000437088134416439
"Pfdn2",229.407421863611,0.57816442771332,0.138524148356607,4.17374468330917,2.99633531944932e-05,0.000437088134416439
"S1pr1",264.764199371969,-0.876690405908474,0.210436334358955,-4.16606005126968,3.09909099156885e-05,0.000451286985806602
"Ifi208",85.9239421615774,1.18661518115937,0.284902508449292,4.1649867795761,3.1137060716192e-05,0.00045294389569895
"Abcg3",22.5292626735366,-4.49521882818422,1.0794409249016,-4.16439540551421,3.12178696045564e-05,0.00045364783722343
"Rps19-ps4",5.53347963556245,3.36253448606739,0.80751736010085,4.16403987357925,3.12665474892539e-05,0.000453883885440476
"Ndufb3",245.267545900451,-0.539128851838774,0.129483200558538,-4.16369729442269,3.13135201599889e-05,0.000454094716185372
"Tnfrsf8",7.85727558051478,2.19599740712553,0.5276044644784,4.16220398987059,3.15190586226351e-05,0.000456602180502231
"Lsr",29.2173080363602,-1.63597301976118,0.393270737113547,-4.15991546121274,3.18365411704533e-05,0.000460724464466725
"Cd274",375.330953223487,0.779297284546951,0.18738076480219,4.15889691436378,3.1978816901973e-05,0.000462305334427904
