"","baseMean","lgFC_CD3_CD28_vs_Naive","lfcSE","stat","pvalue","padj"
"Anxa6",346.473424810183,-1.55297227570646,0.19038627520675,-8.15695498018442,3.43576379131727e-16,6.95114729769782e-15
"Slc35c2",174.22973981502,-1.50141371235841,0.184121990732939,-8.15445078766359,3.50770209252477e-16,7.08776432884501e-15
"Nr2f6",51.8303474181151,-1.83131826444607,0.224605875438159,-8.15347443994309,3.53615024154534e-16,7.13627104022417e-15
"Pum2",191.33233323637,1.2031045769122,0.14769640797434,8.14579442664053,3.76799812433328e-16,7.59462005888203e-15
"Sp140l2",186.572276143851,2.50142313953956,0.30713795485297,8.14429835198003,3.81487528943559e-16,7.67946825181621e-15
"Abca7",205.463476739724,-1.8010538890776,0.221153720892307,-8.14390045896918,3.82743910467832e-16,7.69511661796653e-15
"Add3",467.981824939295,-1.13164433748,0.139037190833593,-8.13914845873444,3.98067628736792e-16,7.99319798503477e-15
"Uchl5",228.721005906021,1.15492766313067,0.141920811842947,8.13783157052924,4.02420133252235e-16,8.07050814052921e-15
"Lpcat1",104.433224518257,-1.55882911430859,0.191780383538617,-8.12819896146836,4.3571563656826e-16,8.72735160328245e-15
"Bmf",80.2887649353144,-1.82348724729033,0.224386764451171,-8.12653657068594,4.41730273139262e-16,8.83680586265143e-15
"Cib1",301.505239636192,-1.07493310693113,0.132453676848631,-8.11553995710944,4.83629543240227e-16,9.66296639628235e-15
"Ripk1",109.515115643181,1.41026059577924,0.173990438561065,8.10539135048091,5.25760082669322e-16,1.04916894012422e-14
"Ifi206",173.934052077356,3.06222819154704,0.378074355871536,8.0995395323441,5.51675979960384e-16,1.09951897544462e-14
"Pi16",24.0560390371658,-4.77956288893295,0.590189932058713,-8.09834703933492,5.57109535837644e-16,1.10897243911969e-14
"Atp13a2",222.378373544151,-1.21111854275182,0.149717317655741,-8.0893684292198,5.99749003902152e-16,1.19237227706487e-14
"Sult2b1",11.4156809628177,3.69006214252145,0.456788712926106,8.07826909488104,6.56925195113363e-16,1.30443094367133e-14
"Jade1",106.478594056963,1.40541610470251,0.174026742121477,8.07586286779696,6.70011458737268e-16,1.32877334236487e-14
"Tuba1a",482.73782769074,-1.35423963545009,0.167844836064613,-8.0684021457101,7.12241187271409e-16,1.41078205084191e-14
"Psmb10",846.061228481362,0.924403831771545,0.114581802189716,8.06763215541839,7.16746056588841e-16,1.41795673067034e-14
"Il12rb2",24.0072383435233,3.79907004258065,0.471506926482272,8.05729423939542,7.80017363017957e-16,1.54122987939981e-14
"Rnf157",104.58376644869,1.44022091054415,0.178774289283795,8.05608522519628,7.87767182338097e-16,1.55463046892865e-14
"Stat5a",194.358601424757,1.35514986210828,0.168280120891235,8.05294086390727,8.08279630830824e-16,1.59315386376274e-14
"Midn",247.509890740762,-1.13228072038043,0.140667789121589,-8.04932477755599,8.32520555040278e-16,1.63892281815772e-14
"Dedd2",98.6482611325729,-1.70277531061725,0.211626211937366,-8.04614558389965,8.54423447944759e-16,1.67998265211562e-14
"Leo1",104.246845752537,1.26310901814239,0.157052554745841,8.04258816538502,8.79605576935466e-16,1.72738190561019e-14
"Kbtbd11",82.9493137648063,-1.81787776165326,0.226151041577985,-8.0383346853894,9.10676130084788e-16,1.78403675044903e-14
"Sdad1",152.007690826316,1.20640332646925,0.150078978151525,8.03845642693029,9.0977199045778e-16,1.78403675044903e-14
"Ly6i",96.6606553391854,3.54898187383426,0.441625693970711,8.03617616068694,9.26854659223182e-16,1.81351927475776e-14
"Cpa2",16.2597664845725,-3.94106576223921,0.490466140195906,-8.03534727323896,9.33142280192003e-16,1.82360067992753e-14
"Pigyl",75.0927140733922,-1.88676664187941,0.234918675116559,-8.03157365391771,9.62302743746782e-16,1.87830270662798e-14
"Pinx1",101.306723368339,1.29407805502581,0.161283601008611,8.02361831539661,1.02674998350778e-15,2.00166404551808e-14
"Rassf3",147.534394338796,-1.20062960117019,0.14968032228488,-8.02129219688002,1.04638483577693e-15,2.03746981841461e-14
"Cyb5a",268.293720834127,-1.17852628940242,0.146941639003501,-8.02036983794868,1.05427251024842e-15,2.05034305140807e-14
"Crat",61.2600367051883,-1.87258456329812,0.233520617312018,-8.01892605823355,1.06673693307938e-15,2.07207522285214e-14
"Fgd2",168.826310841491,-1.77135963376836,0.221025961880581,-8.01426049092558,1.10801651501697e-15,2.14965909386868e-14
"Plekho1",405.468411686504,-1.16519736842604,0.145396779755267,-8.01391454740127,1.11113924068924e-15,2.15311710041398e-14
"Hif1a",137.813671223218,1.84605234471404,0.230594050557274,8.00563735383766,1.18849491285854e-15,2.3002388289349e-14
"Gpr68",40.6714185958412,2.02853622295397,0.253397389740477,8.005355639344,1.1912190099147e-15,2.30273672385917e-14
"Trpv2",145.422920519123,-1.24409622870519,0.155419363660806,-8.0047698008876,1.19690360653032e-15,2.31094465568546e-14
"Tubb2a",198.538574666965,-1.02715136839437,0.128499638421778,-7.99341835517796,1.31247809698777e-15,2.53105019808062e-14
"Ccr5",29.9489608174754,2.25226176413772,0.281788889989438,7.99272733648989,1.31985822602732e-15,2.54223052073176e-14
"Rbm34",105.81865530766,1.31413853541332,0.164560022076778,7.98577029115973,1.39647517371127e-15,2.68658409467041e-14
"Mcur1",129.52998106049,1.0314850429734,0.129213492717907,7.98279669775111,1.43054417180562e-15,2.74883511673272e-14
"Ctsc",612.913284861567,1.38795126128637,0.173911878421715,7.98077321619607,1.45419432898101e-15,2.79094118288542e-14
"Ifi204",185.463061273633,2.60128831912232,0.326016195637971,7.97901562538001,1.47504903525177e-15,2.82758803129885e-14
"Psmd1",423.018985806647,0.905883677139914,0.113544102706267,7.97825387271227,1.48417886428742e-15,2.84169836423279e-14
"Srpk3",54.6090833431312,-2.5159470191324,0.315369417589701,-7.97777742167022,1.48991754013613e-15,2.84928992437462e-14
"Flt3",81.3128396736596,-2.23592274415501,0.280372899556073,-7.97481763642368,1.52605982398684e-15,2.91493757580554e-14
"Ccdc28b",97.1860661940184,-1.58030460568906,0.19836228725922,-7.96675934485428,1.62889435686797e-15,3.10766733357803e-14
"Pparg",26.8126235507797,-3.37341143468251,0.423560351990051,-7.96441739372655,1.66004032107324e-15,3.16333187636069e-14
"Dop1b",139.566220179205,1.0982936936238,0.137936107524386,7.96233642760747,1.68820708389941e-15,3.21319414641707e-14
"Rbfa",231.967560505024,-0.90774403961773,0.114066840738439,-7.95800106096768,1.74840855845936e-15,3.32383847137174e-14
"Ifi27l2a",4508.36229060234,1.32789115640541,0.167044192127457,7.94934046789374,1.87507073365946e-15,3.5604179982867e-14
"Srsf1",256.998658980439,1.14839933406445,0.14450137155733,7.94732480174992,1.90582256241556e-15,3.61453762014682e-14
"Myd88",287.403874787132,1.03072465881016,0.129808355765124,7.94035678777998,2.01600501346996e-15,3.81899817646008e-14
"Trim30b",82.5414391683719,1.57976303606333,0.199162456313557,7.93203229817667,2.15588346152965e-15,4.07916512673879e-14
"Erap1",106.426700089174,1.14428815180327,0.144338375474513,7.92781648013853,2.23032574533907e-15,4.21505326742669e-14
"Fam107b",505.033858383448,-1.57315298501601,0.198517851726814,-7.92449128041582,2.29082225048163e-15,4.32429713651433e-14
"Cd209a",10.0318167490575,-4.47511121349464,0.564747089028853,-7.92409788457715,2.29808547714942e-15,4.33291609212774e-14
"Sema7a",249.929870219148,1.53477846596178,0.193693341673924,7.92375438772454,2.30444596646232e-15,4.33981477201063e-14
"Ctdsp2",272.572202459521,-1.10973355851297,0.140208344545161,-7.91488953181046,2.47472724511603e-15,4.65503729104729e-14
"Zfp622",286.764502609194,-0.99130048382711,0.125259043827176,-7.91400328103126,2.49241726757076e-15,4.68282935511774e-14
"Fam3c",170.475923278179,1.41282355241354,0.17865907598097,7.90793047963613,2.61702880443325e-15,4.91120919560932e-14
"Cpq",16.8168612803572,-2.592726917602,0.327952061411852,-7.90581070428452,2.66195429705447e-15,4.98968889473547e-14
"Sec14l1",156.613247130901,-1.33041763768572,0.168289569823511,-7.9055264035731,2.66803709542936e-15,4.99526199312089e-14
"Pcgf6",48.0502106960501,1.77744620989213,0.224988583238187,7.9001617962562,2.78541626723013e-15,5.2089554035838e-14
"Gm12216",35.0629106125746,1.97642601112185,0.25031689603991,7.89569558583344,2.88700549650737e-15,5.38639445945347e-14
"Nabp1",101.468341589695,1.52251359875271,0.192825517225763,7.89580974892514,2.88436384905016e-15,5.38639445945347e-14
"Asb13",25.770972980531,2.30187924980296,0.291653813164281,7.8925052439015,2.96179880826822e-15,5.51952854478197e-14
"Ppid",174.769176322098,1.58909335188117,0.201542081864233,7.88467270548316,3.15360974746783e-15,5.8701723039772e-14
"Tecpr1",249.265900904413,-1.288710042698,0.163633582301185,-7.87558412261603,3.39154590616014e-15,6.30576312923107e-14
"Or2v1",17.5828326210487,3.45061607294251,0.438253775400147,7.873556981436,3.44697980580747e-15,6.40142006942095e-14
"Cd22",653.658446385772,-1.47472729918856,0.187411530371775,-7.86892512036527,3.5770117880824e-15,6.63523295193483e-14
"Tbc1d14",112.484937766816,-1.08171945151712,0.137597609724845,-7.86146978628656,3.79652013476915e-15,7.03429059341773e-14
"Rpf1",215.202578443488,1.24329310586146,0.158163566917742,7.86080593710986,3.81669710001768e-15,7.06352790491751e-14
"Skap1",107.258518771676,-1.4102974162758,0.179618839522884,-7.85161189116869,4.10723840073317e-15,7.59248304595831e-14
"Gmfg",369.505314751413,-1.50170103335585,0.191322431378286,-7.84905890301311,4.19170727228475e-15,7.73972248528532e-14
"Gm12185",13.3790063439752,3.96661219786015,0.505662015864219,7.84439422660781,4.35048408640603e-15,8.02367122434288e-14
"Prkaca",120.580268219146,-1.05511800511177,0.134563942952662,-7.84101581716396,4.46916135824824e-15,8.23309725446097e-14
"Tcp11l2",148.299997164462,-1.353935909616,0.172682446309525,-7.84061112493816,4.4835894781591e-15,8.25021550711887e-14
"Nherf1",340.265170873822,-1.33118357690024,0.169884214973391,-7.83582852067066,4.65761167699824e-15,8.56062631342101e-14
"Mrm3",36.8589951385604,1.98981726339544,0.253965351047282,7.83499503058189,4.68861252241594e-15,8.60775674972454e-14
"Zap70",93.3205662019228,1.30523108995778,0.166593708784515,7.83481620933277,4.69529002134439e-15,8.61017567384432e-14
"Lst1",351.00760182336,-1.48009110796639,0.188963430803288,-7.83268541259275,4.77558174473394e-15,8.74742818100411e-14
"Nckap1l",344.974280007392,-0.807531706084149,0.10313030303589,-7.83020782750074,4.87064159768813e-15,8.91138799832142e-14
"Pold4",542.161695134879,-1.40938366339015,0.180082179089554,-7.82633612340548,5.02293308699138e-15,9.17956736170985e-14
"1110038B12Rik",255.880742111012,1.10111153918069,0.140759708386426,7.82263299493223,5.17297551979278e-15,9.43231313847346e-14
"Lsp1",1536.08432854736,-1.15240139223762,0.147314400825528,-7.82273413719046,5.16881945474453e-15,9.43231313847346e-14
"Camk1",171.820773921393,-2.04661801885083,0.262112828065554,-7.80815663985347,5.80304377440182e-15,1.05691717904751e-13
"Serpinb1a",30.5731592655947,-3.86227032163994,0.494838951556687,-7.80510570053112,5.94516959059557e-15,1.08157649267641e-13
"Slc2a3",97.5686071267579,-1.42735475217128,0.182879512050383,-7.80489151665082,5.95527492191104e-15,1.08218932517623e-13
"Coa5",160.789561712244,1.02082061660388,0.130845167270121,7.80174490125773,6.10569766420479e-15,1.10827036472074e-13
"Srsf2",427.31834990846,1.09728188968233,0.140666736233479,7.80057829635758,6.16241188726914e-15,1.11730230877078e-13
"Cbr1",74.7225597161178,-1.57260992314556,0.201865769791402,-7.7903743897275,6.68109300051589e-15,1.20997833100662e-13
"Usp31",40.1581844211305,2.38100004666535,0.30573462362268,7.78779981950571,6.81860967468485e-15,1.23349263304209e-13
"Gga2",205.955693041027,-1.69349009570683,0.21751539094937,-7.78561042653306,6.93774177213275e-15,1.2536319890612e-13
"Etv6",274.746968141295,1.12602064813972,0.144671319255335,7.78330255046864,7.06553895609158e-15,1.27529008753545e-13
"Rbm19",83.5420725473301,1.08682278522534,0.139648463285066,7.78256172434059,7.10705088172624e-15,1.28031452762538e-13
"Zc3h7a",363.959517315523,0.649448171070096,0.0834495835052453,7.78252141940618,7.10931622660507e-15,1.28031452762538e-13
"Pdcd5",439.634676666996,0.741126544486567,0.0952681152815369,7.77937657626988,7.28828116955772e-15,1.3110744536145e-13
"Fbxw11",250.051119595754,0.733986229159889,0.0943690381006244,7.77782887197864,7.37797783037055e-15,1.32572523341244e-13
"Agrn",51.394721476735,1.98091741708505,0.254732722907699,7.7764544518406,7.45854211510738e-15,1.33870414007916e-13
"Rpa1",233.270817707153,-0.962098125406529,0.123736767457238,-7.77536172293349,7.52321182057288e-15,1.34880440497414e-13
"Entpd5",66.1600197738656,-1.70347497905851,0.21912350919339,-7.77404024483329,7.60215691126788e-15,1.36143866914835e-13
"Rnf4",328.292379198675,1.12761433209807,0.145310463543083,7.76003533815548,8.49057242188012e-15,1.51884805551316e-13
"Cadm1",35.0018742650835,-1.91728951492404,0.247144991111808,-7.75775186176708,8.6448081246674e-15,1.54471855077483e-13
"Hnrnpab",2094.67708327575,0.568903553004073,0.0733753321068077,7.75333530587579,8.95098567285877e-15,1.59765148720892e-13
"Hars1",296.698200462823,0.694129985872958,0.0895443700714654,7.75179930708064,9.05995013370933e-15,1.61530564870041e-13
"Eva1b",81.0070519742016,-1.86079634403793,0.240144814622767,-7.74864261367032,9.28800179533882e-15,1.6541292776089e-13
"Lsg1",198.958832913854,0.934635626990315,0.120631523230837,7.74785563473178,9.34573026890147e-15,1.66256712114766e-13
"Clec1b",14.0798956272368,-2.48997904747495,0.321451352049242,-7.7460524947287,9.47933343883855e-15,1.68446916329096e-13
"Sun2",481.227077477839,-1.06946532647414,0.138070572452767,-7.74578758873468,9.49911927453519e-15,1.68611991189098e-13
"Cox18",73.0834817444827,1.29151847995301,0.166909122293436,7.73785436174331,1.01108568961044e-14,1.79272411897374e-13
"Trib2",51.9971144389787,-1.65124060675326,0.21341295396459,-7.73730261485082,1.01548159888769e-14,1.79853323092964e-13
"Tcof1",578.595221395477,1.25214512088948,0.161912928203471,7.73344744476455,1.04672593405549e-14,1.85182878906029e-13
"Lrp1",68.3116065108806,-3.22063375982059,0.416647831579787,-7.72987044624482,1.07656087754337e-14,1.90251638469271e-13
"Noc3l",44.5104172942984,1.63588313197775,0.211736871147444,7.72601920068325,1.10961899872045e-14,1.95878237312586e-13
"Gnl3",208.459755173522,1.08518675488411,0.140473993021265,7.72517909930732,1.11696185461218e-14,1.9695801572437e-13
"Pcbp1",1623.92315890484,0.562892775322122,0.0729031205115685,7.721106742376,1.15323922409883e-14,2.0313196157811e-13
"Rnf130",515.392980399113,-1.10589719127048,0.143246167198138,-7.72025676429308,1.1609559767213e-14,2.04267215882267e-13
"Phf6",21.5877081913087,2.41299788817403,0.312983068146837,7.70967548647701,1.26138065514385e-14,2.21693860440162e-13
"Rgs14",106.42167958011,-1.25712386487056,0.163068591384592,-7.70917228263581,1.26636365609332e-14,2.22326401874132e-13
"Wdr4",85.252814966558,1.21255322661834,0.157294519789238,7.70880783541006,1.26998470191167e-14,2.22718714536125e-13
"Rtl8b",24.6462115826769,-2.54106749461809,0.329765091694801,-7.70568977316088,1.30138424296813e-14,2.27976406532606e-13
"Siglece",69.1996164391145,-2.9075138064804,0.37746835879954,-7.7026689488018,1.33253261820504e-14,2.33178692580019e-13
"Slc2a6",157.152048825607,1.34397751072598,0.174503956261104,7.70170223943252,1.34265463953085e-14,2.34694277795686e-13
"Nfatc2",57.8849377589595,-1.43028987330781,0.185754477799963,-7.69989445340894,1.3617866563966e-14,2.37521616160206e-13
"Syf2",340.358825534522,-0.864348412846883,0.112252858664447,-7.70001248191502,1.36052940340661e-14,2.37521616160206e-13
"Dok3",500.57176457942,-0.890901829018253,0.115745760351953,-7.69705798561651,1.39234723733196e-14,2.42588568552067e-13
"Tob2",271.54098457752,-0.755761902046159,0.098190228318932,-7.69691561966194,1.39389876910998e-14,2.42595772773377e-13
"Ddx60",41.1586059600121,2.82923062797261,0.367724830311207,7.69387975671432,1.42739206288094e-14,2.48156126603025e-13
"Rasd1",20.9347229034081,-2.80600043841321,0.364954846418136,-7.68862358166444,1.48726318930552e-14,2.58285360789231e-13
"Nsd3",277.205509104784,0.996368369908151,0.129597584369575,7.68817084635464,1.49253422545501e-14,2.58920840148048e-13
"Naf1",31.7009318504256,2.13903183821806,0.27829173138466,7.68629318440457,1.51459205925968e-14,2.62463935706013e-13
"H2-DMb2",315.80522281311,-1.83508163564681,0.238997728583104,-7.6782388122518,1.61290605556466e-14,2.79199599963262e-13
"Bin2",323.4075488863,-1.53255197563795,0.199833599151651,-7.66914063572919,1.73152504782515e-14,2.99278833864582e-13
"Lamp1",1433.28763335472,-0.649087611526765,0.0846371913466683,-7.66905897040163,1.73262771099391e-14,2.99278833864582e-13
"Crls1",79.472061463943,1.52585839208197,0.199012679927996,7.66714157426571,1.75871624731272e-14,3.03458837774775e-13
"Cdkn2d",252.4712348461,-1.25139939366366,0.163395645130048,-7.65870713792684,1.8781413096306e-14,3.23717403411008e-13
"Mrpl36",276.541713723549,0.7948716305385,0.10379465451719,7.65811721457062,1.88678646939358e-14,3.24858926520241e-13
"H2-Ab1",4307.1625193751,-1.60423965248787,0.209518508986663,-7.65679204308385,1.90634947561898e-14,3.27875781331298e-13
"Cdc42se1",381.763186927584,-0.804075243161643,0.105078450582963,-7.65214217283115,1.97658525048624e-14,3.39592143997978e-13
"Slco2b1",13.0047555512271,-4.97445743485676,0.650220303231458,-7.65041849683063,2.00326276110086e-14,3.43807831135943e-13
"Metap1",149.322682224927,1.04749805999701,0.136932084835724,7.64976346671188,2.0134933372853e-14,3.45194844932242e-13
"Selenon",45.9837553393804,-2.35721200855338,0.308195876096545,-7.64842164148544,2.03461135527891e-14,3.48443462805974e-13
"Srsf6",556.171868691063,0.682333906384369,0.089236050633078,7.64639292689004,2.06695420959689e-14,3.53605457113572e-13
"Larp1",185.253950359043,1.51879207270486,0.198972018634904,7.63319427085728,2.29007386492854e-14,3.91359006023533e-13
"Txnrd3",30.2681347909969,2.03737435652698,0.267272759166631,7.62282831546177,2.48176870700998e-14,4.23667720610079e-13
"Btaf1",77.2222205137165,1.62384510778948,0.213170762395739,7.61757892845975,2.58477861314501e-14,4.40784327405111e-13
