"","baseMean","lgFC_LcDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Med22",79.8453740621777,0.87637893037494,0.152270646202131,5.75540297643182,8.6435354629319e-09,8.49398455609525e-08
"Bsdc1",100.948272643766,-1.18428071939237,0.205931816934653,-5.75083897680642,8.88016628340216e-09,8.72140598349374e-08
"Eif6",473.527998118751,0.66415898670698,0.115491608592375,5.75071206299596,8.8868356032639e-09,8.72284303062019e-08
"Hars1",296.698200462823,0.51195854687882,0.0890346451524555,5.75010487212237,8.91881091579638e-09,8.74398343441593e-08
"Snx9",125.003549024815,-0.909297291384331,0.158134786431712,-5.750140825447,8.91691446454326e-09,8.74398343441593e-08
"Psmd5",136.193195362237,0.796404667778878,0.13853005080926,5.74896683518465,8.97904267300653e-09,8.79788654890202e-08
"Rusc2",12.860187076899,2.6760187237089,0.465710688355093,5.74609685931989,9.13270045440999e-09,8.94321426730797e-08
"Thap6",26.0714928057394,-1.57817127922032,0.274680833628299,-5.7454728761888,9.16644508077795e-09,8.97101561497866e-08
"Endou",15.921744926745,-2.16351780786388,0.376714415383759,-5.74312455141889,9.29453086002123e-09,9.09106039460921e-08
"Tmem250-ps",41.8093495752899,-1.54654777489095,0.269306660785302,-5.74270153727797,9.3177877151973e-09,9.10849084994929e-08
"Zfp598",173.545462682462,0.787060796592875,0.13708907442861,5.74123649075143,9.39877241659442e-09,9.18229923265537e-08
"Rac2",183.65971793192,-0.899128074682431,0.156668222822208,-5.73905836477629,9.52044082936427e-09,9.29574511048941e-08
"Galnt12",44.1416866620612,-1.36628649544377,0.23811202931829,-5.73799861920215,9.58018969507436e-09,9.34863589638736e-08
"Romo1",500.662684745663,-0.603838891870538,0.10527100271804,-5.73604198952935,9.69146440711505e-09,9.45171630624055e-08
"Mfsd13a",46.8441958298226,2.16477285372452,0.377414170732665,5.73580173082027,9.70521436534483e-09,9.45961993550626e-08
"Polr3b",67.9020904534071,-1.12956830541249,0.196942458324219,-5.73552455384164,9.72110070629832e-09,9.46959548453653e-08
"Mogat2",24.374296827694,2.18974150758871,0.381947508915928,5.73309540309295,9.86141271389638e-09,9.60069552709668e-08
"Aig1",34.9743943841882,-1.37458242388635,0.239881480019023,-5.73025655743552,1.00278848458121e-08,9.75709701460987e-08
"Npepl1",170.217920371733,-0.887818851640766,0.155019218760932,-5.72715343772921,1.02129790186761e-08,9.93142562146939e-08
"Spib",870.181088973941,-0.98727777784333,0.172451238030642,-5.7249677596858,1.03453385469858e-08,1.00543008906466e-07
"Ccl24",9.64085043863276,-2.77926896361952,0.485941460386819,-5.71934932534295,1.06932750778744e-08,1.03864245756397e-07
"Rere",397.684756137267,-0.65688146234616,0.114901258664235,-5.71692138086756,1.08471271109021e-08,1.05297575169852e-07
"Fahd2a",20.0374892911082,-1.74803077630034,0.305801025558325,-5.71623582069036,1.08909572048224e-08,1.0566183437568e-07
"Clec4d",250.635609755495,1.79063272099755,0.31334204032887,5.71462648011796,1.09945249350283e-08,1.06604898892592e-07
"Lat",260.953731883749,-1.35763728606552,0.237612832781465,-5.71365304715743,1.1057633266312e-08,1.07154797788929e-07
"Sh3bp1",262.654444739744,-0.957481191080135,0.167587977609424,-5.71330476528342,1.10802980172169e-08,1.07312366056919e-07
"H2ac25",16.204264450474,-2.21968464640119,0.388539952014335,-5.71288649955691,1.11075766993598e-08,1.07514412245969e-07
"Rpl7l1",110.633761162259,0.941402436053171,0.16492817282464,5.70795407437221,1.14342260881399e-08,1.10612273733709e-07
"Ddx24",550.801688368396,-0.525951201332052,0.0921625422687212,-5.70677835468687,1.15134550734292e-08,1.11250253607443e-07
"Xkrx",11.281582836631,-2.4791706230334,0.434419206270906,-5.70686237451338,1.1507775519599e-08,1.11250253607443e-07
"Dpcd",73.3028974387594,-0.933468647073398,0.163607730703492,-5.70552896895278,1.15982328761898e-08,1.12004836795712e-07
"Ptpn7",172.512695979335,0.856109671323601,0.150083220557257,5.70423307912022,1.16868070684105e-08,1.12795191492637e-07
"Tmed7",193.735323180004,0.676020520638553,0.118514148665581,5.70413345790571,1.16936433296306e-08,1.12796196884261e-07
"Cops5",225.543587057341,0.641986889176803,0.112566477847591,5.703180035943,1.17592664340156e-08,1.13363929287648e-07
"Serf2",393.455180670064,-0.671622399276166,0.117807357841291,-5.70102251322001,1.19090905131097e-08,1.14742272310037e-07
"Apba3",40.2831984939001,1.55924810987709,0.273571649925339,5.69959683433071,1.20091095039973e-08,1.15639442379009e-07
"Tomm40",347.6369010682,0.567707461249739,0.0996138102417867,5.69908389079563,1.20452945173506e-08,1.15921257689953e-07
"Nab1",89.8560318736034,1.14896538855873,0.201619185719153,5.69869074939719,1.2073099921734e-08,1.16122152232292e-07
"Niban1",205.027557970917,0.815232161171016,0.143095876044364,5.69710451276924,1.21859232790532e-08,1.17140071451828e-07
"Dnase2a",117.186696517967,0.877804912544872,0.154097031477388,5.69644271618352,1.22332967888958e-08,1.17528031936898e-07
"Tspan33",65.7337401943435,-1.59575411006384,0.280150589170777,-5.69605837627236,1.22608911543735e-08,1.17725633977953e-07
"Otud1",39.1571226411447,-1.57847869672743,0.277153609061339,-5.6953207359392,1.23140208765183e-08,1.18168052569338e-07
"Mrpl13",119.612737144987,-1.23412726807264,0.216786318558919,-5.69282820187393,1.24952098392298e-08,1.19838145882253e-07
"Sel1l",241.309036652862,0.840064469982597,0.147570152126743,5.6926448734775,1.25086382633889e-08,1.19898303262633e-07
"Pced1a",45.0173715852485,1.16955643793801,0.205482207356384,5.69176500965631,1.25732818447023e-08,1.20449020759284e-07
"Kmo",88.1698725489184,-1.92814240807867,0.33882497937448,-5.6906737267078,1.26539094521151e-08,1.21152144497251e-07
"Ilvbl",93.0244896849701,-1.06030209393936,0.186474351863244,-5.68604788457429,1.30012954516086e-08,1.24336019002113e-07
"Litaf",423.327077430834,0.783801281130669,0.137845356681297,5.68609128374808,1.299799365762e-08,1.24336019002113e-07
"Ift57",67.2528706369937,1.12950232774576,0.198676427547606,5.68513507962646,1.30709304478988e-08,1.24930655821189e-07
"Gp2",4.24400708518554,-7.28798886272083,1.28202703111858,-5.68473884389318,1.31012706792996e-08,1.25149253267768e-07
"Itgad",21.5751293199196,-7.7284031885919,1.35977727705285,-5.68358018553026,1.31903835960756e-08,1.25885326229376e-07
"Ptms",258.931824516912,-0.729182686795698,0.128297235173197,-5.6835417054103,1.31933531995694e-08,1.25885326229376e-07
"Zfp52",31.9973417992638,2.00715039251462,0.353232636922159,5.68223369732657,1.32946825224673e-08,1.26779969074525e-07
"Klhl2",45.9043839630518,1.09570763299329,0.192861405265237,5.68132142087421,1.33658022845777e-08,1.2738567535728e-07
"Knl1",27.468175375408,1.66853474542677,0.293725791284214,5.68058643448258,1.34233694942613e-08,1.27861600839311e-07
"Ubd",4.67968696338996,-6.27388498141759,1.10448928774917,-5.68034932616062,1.34419921464678e-08,1.27966237735266e-07
"Adgrg1",111.935909868607,1.64571715639218,0.289739202344214,5.67999477832843,1.34698854142893e-08,1.28158960883826e-07
"Gamt",8.19756185819256,-2.95765716642568,0.520868305767413,-5.67832047693527,1.36023689600211e-08,1.29346022658998e-07
"Gfod1",82.718093099794,1.06682183589795,0.187925194413158,5.67684306103481,1.37203241140736e-08,1.30393664510099e-07
"Ly6g",6.91173437977264,-3.87885938107563,0.683721700696995,-5.67315528689738,1.40191040840087e-08,1.33157646784334e-07
"Limd2",178.264024074609,-0.945987603285628,0.166754516668116,-5.67293541540699,1.40371161295556e-08,1.33253190227028e-07
"Rel",97.9435097952586,-1.78011696926875,0.3137971004345,-5.67282797324739,1.40459260509172e-08,1.3326131992249e-07
"Mrc1",19.7588822266365,-8.10073636555766,1.42913671674397,-5.66827251070403,1.44244420992169e-08,1.36775057935698e-07
"Rtca",189.314768754193,0.706831996126979,0.124704282776891,5.66806512484879,1.44419076686287e-08,1.36863214359657e-07
"Ebf1",160.639283556991,-1.09418689606314,0.193174003336174,-5.66425542343274,1.47664311795933e-08,1.39859555915254e-07
"Lpcat1",104.433224518257,-1.03824743199289,0.183332463547032,-5.66319467870204,1.48580426468129e-08,1.40647742682119e-07
"Atg14",30.7264716267538,-1.27214256522219,0.22467786694896,-5.66207336084056,1.4955485759343e-08,1.41490211122412e-07
"Hadh",91.2401880643151,-0.999841061037227,0.176662876056894,-5.65959913793791,1.51726980666368e-08,1.43428086067587e-07
"Nme4",21.1388117857318,-1.85505100776382,0.327773847344459,-5.6595455152782,1.51774393672237e-08,1.43428086067587e-07
"Sltm",417.422249550386,1.05036355714542,0.185620382772976,5.65866496692913,1.52555033654282e-08,1.44084531503805e-07
"Wdr41",37.3443786008265,-1.19244249597075,0.210764939156475,-5.65768908597015,1.53424745990028e-08,1.44824316566925e-07
"Cdk1",184.956042237147,1.10162085671698,0.194809034228516,5.65487561231247,1.55959177640553e-08,1.47133784986907e-07
"Sec22b",117.030859378428,0.814941249103444,0.144246553016899,5.6496410628819,1.60783200728581e-08,1.51521600724478e-07
"Tmem168",62.4368597584397,1.22898622416407,0.217533828493926,5.64963266942358,1.60791051082138e-08,1.51521600724478e-07
"Lad1",82.2892777049252,1.6919275392716,0.299543723829047,5.64834915465364,1.61995906394232e-08,1.52571186713623e-07
"Gstt3",23.9101134551924,2.06486597586464,0.365579425487185,5.64820072440598,1.62135804531316e-08,1.52617157579899e-07
"Bclaf1",306.798583805724,0.763160543416278,0.135194143094213,5.64492311537825,1.65255082535857e-08,1.55465968999904e-07
"Tmem40",51.3092352295472,1.96005003705259,0.347495449891672,5.6405056171631,1.69551537199216e-08,1.59418406609027e-07
"Cstdc4",33.7724707732805,8.08857147083214,1.43422626300886,5.63967602563848,1.7037040805457e-08,1.60098496183642e-07
"Pla2g1b",3.41024279446058,-6.98050387993595,1.23830820769134,-5.63712962296371,1.7290796315915e-08,1.62391979973742e-07
"Nav1",15.3425910709309,-2.28086207234365,0.404839826951473,-5.63398638300734,1.76090931046869e-08,1.65288714268364e-07
"Lmo4",358.414212367695,0.860327722373642,0.1527767470447,5.63127399303719,1.78883278027369e-08,1.67815751587266e-07
"Irf5",457.597284184797,-0.780357456627989,0.138603398086355,-5.63014664432541,1.80056466439569e-08,1.68821829613597e-07
"Arfgap3",72.6541290168655,0.882394608389548,0.156768886127353,5.62863352663437,1.81642859743224e-08,1.70213988534548e-07
"Ly6c1",32.3554737012,-1.7279962938752,0.307162791356889,-5.62566932746571,1.84790036660898e-08,1.73066353507734e-07
"Irf2bpl",78.8409040619396,-1.04236447654311,0.185301138529119,-5.62524593651813,1.85243862595564e-08,1.73394464680931e-07
"Lss",10.0531830972877,3.05133902080063,0.542828676684697,5.62118243169567,1.89654866662161e-08,1.77424192681435e-07
"Cd53",41.7243408799305,-1.71229879827574,0.304726450338539,-5.61913413283765,1.91916822173412e-08,1.79440086803321e-07
"Txnl1",314.024245495922,0.776491387401312,0.138286021959263,5.61511117609598,1.96435902850868e-08,1.83562942123051e-07
"Rab27b",13.2170848848604,3.43071727964673,0.611014771659048,5.61478615374802,1.96805485399131e-08,1.83805791965576e-07
"Kcnip3",4.4314532538399,-5.28639854180365,0.942236510212,-5.610479412026,2.01766876326751e-08,1.88334485395806e-07
"Nmi",239.353418523189,-1.77671300973463,0.31680130250802,-5.60828820989348,2.04337548307742e-08,1.90627818591104e-07
"Dnajc21",163.270749301263,0.862427171628322,0.153852539986093,5.60554392996228,2.07601957068114e-08,1.93565430755496e-07
"Atp6v0d1",497.380077872767,0.705664574891388,0.125890368679894,5.60538969176987,2.07786923314426e-08,1.9363013905079e-07
"Ica1",18.936974232626,2.84133299968709,0.507078046286851,5.60334453540859,2.10254702109549e-08,1.9582087458841e-07
"Rnf181",265.721049825183,0.658892251545778,0.117620365295775,5.60185517098922,2.12069717621609e-08,1.97401562152781e-07
"Bbs9",27.6815541094554,-1.17955323945103,0.210678322932411,-5.59883533831554,2.15796643654119e-08,2.00647767171186e-07
"Hk2",55.0493836647475,1.25435037264004,0.224034894715556,5.5989062517811,2.15708401255842e-08,2.00647767171186e-07
"Rftn2",16.8999679840247,-1.96772938219509,0.351494609317372,-5.5981779806426,2.16616307826209e-08,2.01298182896735e-07
"Cep162",23.6169750320099,1.51387216908555,0.270464677281284,5.59730085386019,2.17714711857587e-08,2.02206762592787e-07
"N4bp2l2",51.757378002256,-1.47672441978877,0.263855024308907,-5.59672654957632,2.1843682576547e-08,2.02765042421078e-07
"Trim32",29.2900217432551,1.50026469649577,0.268071528346562,5.59650890845907,2.18711088576466e-08,2.02907214235807e-07
"Tmem219",164.155467072997,-0.859929733819316,0.153708821423354,-5.59453729367197,2.21210918542994e-08,2.05112835649577e-07
"Pdia2",3.18519472242921,-6.77530894407876,1.21127908556204,-5.59351599877992,2.22516710708103e-08,2.0620948495101e-07
"Ifit2",498.291229525901,-3.00945207429279,0.538476965036438,-5.58882230754131,2.28614736901988e-08,2.11743500099105e-07
"Gtf3a",127.219643290628,-0.865790368757449,0.154958901782955,-5.58722576628821,2.30725692557974e-08,2.13580606564025e-07
"C77080",12.0818503311724,2.53363501982626,0.453541898857718,5.58633067023669,2.31917457830861e-08,2.14565268136725e-07
"Psme1",2048.45421212264,-0.596593195827039,0.106801426188583,-5.58600401808881,2.32353861416717e-08,2.14850383445756e-07
"Psmg4",265.229439545721,-0.644760904199447,0.11548451181751,-5.58309416606709,2.36276728933288e-08,2.18357230737851e-07
"Lef1",53.0891470084949,-1.36186215228384,0.244082141417011,-5.57952394377398,2.41177746200516e-08,2.22763679029198e-07
"Nenf",32.4234213616268,-2.45378683991408,0.43986216572915,-5.57853580302023,2.42551556653734e-08,2.23909164282827e-07
"Map2k3",201.333978186177,0.874676687367347,0.156841486072551,5.5768196876351,2.4495553910629e-08,2.26003857804289e-07
"H6pd",56.4996219449593,1.12338242259193,0.201521194512947,5.57451252364306,2.48223949576568e-08,2.28893355814826e-07
"Tra2b",191.861946070204,-1.84336255610275,0.330720959648998,-5.57376997835019,2.49284839638091e-08,2.29745186366128e-07
"Lamp2",218.556766199948,1.21772398939071,0.218491295498155,5.57332953065396,2.4991619432622e-08,2.30200430782618e-07
"Coprs",20.454634142125,2.03391157515862,0.365224550357422,5.56893443545391,2.5630189920876e-08,2.35952655013339e-07
"Snx20",413.429263337792,0.521381703793281,0.0936270796767423,5.56870625030075,2.56637721368214e-08,2.3613207147306e-07
"Rpl38",5141.84266009745,-0.918873468962524,0.165074229011297,-5.56642593132839,2.60017229051951e-08,2.39110245486577e-07
"Pmvk",137.825780528512,1.15730499434828,0.207926670093727,5.56592857388906,2.60760045494424e-08,2.3966179716177e-07
"Abhd12",101.424751312422,-0.72754432880475,0.130760760774039,-5.56393465821128,2.63758742010846e-08,2.42284962850424e-07
"Ppp1r21",116.487862896803,-0.700681265528666,0.125957254771248,-5.56284960958526,2.65404604493569e-08,2.43663241002178e-07
"Cyth1",473.776723808259,-0.651635573015487,0.117155060030205,-5.56216328042066,2.66450808075877e-08,2.44392963284949e-07
"Nol7",633.199116460362,-0.499973136777585,0.089888679376469,-5.56213685912119,2.66491163188065e-08,2.44392963284949e-07
"Sdhaf4",49.3207739151602,-1.23569016667972,0.222204652743416,-5.56104542107225,2.68163386251345e-08,2.45791987781252e-07
"Ethe1",110.581450313478,-0.971493332035344,0.174711767278916,-5.5605489382087,2.68927426857737e-08,2.46357519792312e-07
"Oas3",492.462036999968,-1.29477177905184,0.232895123957271,-5.55946280476608,2.70606257009278e-08,2.47759991048659e-07
"Cct4",371.976718852843,0.949406791917898,0.170840991789927,5.55725404056028,2.74051758188855e-08,2.50777564634313e-07
"Nol9",128.898407770651,1.00505764003297,0.180859627245045,5.55711440603171,2.74271002037792e-08,2.5084119209297e-07
"Trappc9",60.0199231513032,-0.962283842423915,0.173168200080303,-5.55693159585696,2.74558294388668e-08,2.50966951581131e-07
"Prkcd",877.956835095998,0.571544519393518,0.102899213872223,5.5544109414018,2.7854948328094e-08,2.54476368177325e-07
"Ntpcr",52.1113248656122,-1.25204406451597,0.225420899792061,-5.55425014127312,2.78805994552228e-08,2.54571904017579e-07
"Il2ra",56.3925882564915,2.16769392463597,0.390314930371837,5.55370485718007,2.7967754919931e-08,2.55228613117345e-07
"Lyz1",4.50811845816048,-6.48939869894272,1.16852944923747,-5.55347467124376,2.80046259827403e-08,2.55425970789773e-07
"Riok3",460.948104354806,0.640501157987208,0.115389633668569,5.55076862300217,2.84416313816848e-08,2.59270693035979e-07
"Cenpt",65.2788671487606,0.911499603877641,0.164256282379677,5.54925261105518,2.86893396166051e-08,2.61386560780978e-07
"Prtn3",1290.88523022706,2.1521615578306,0.387889270173452,5.54839157285331,2.88309593730022e-08,2.62534089290572e-07
"Mapkap1",145.123403048077,-0.68140065549455,0.122829511607838,-5.54753207576109,2.89730020225865e-08,2.63684219928537e-07
"Ggt5",11.1907624391883,-2.21037208921269,0.398629253856716,-5.54493195827315,2.94068502237517e-08,2.67487391693246e-07
"Klrb1b",12.89378001212,-2.12816381537315,0.384087737870743,-5.54082727860826,3.01046036779184e-08,2.73685640056171e-07
"Gm5281",53.3869180668599,-2.49250706360478,0.449876841330605,-5.54042092105179,3.0174547694213e-08,2.74172747622852e-07
"Agpat2",130.116127340415,1.00763125305472,0.181935299491101,5.53840434414436,3.0523988727728e-08,2.77197523649367e-07
"Eefsec",83.0071270734674,-0.900188043608432,0.162558981275072,-5.53760879003782,3.06629229333741e-08,2.78308382312396e-07
"Tmem203",67.8282198609228,-0.975147909409369,0.176120023619223,-5.53683726228465,3.07982471040665e-08,2.79385289782693e-07
"Cdkn2b",14.1241466919419,2.67745366491296,0.4836210030395,5.53626424014981,3.08991286328827e-08,2.80148755543263e-07
"Rps3a1",4643.21610058215,-0.794065616069833,0.14351873747295,-5.53283585162179,3.15094326517717e-08,2.85527606317163e-07
"Smim8",37.5849312143471,-1.23937546882548,0.224078594561078,-5.53098555108825,3.18436557669981e-08,2.88400244527596e-07
"5430416N02Rik",84.999298274606,0.841642192921187,0.152188697845376,5.53025424907896,3.19766982029804e-08,2.89448718741727e-07
"Ap2a2",56.059432364528,-1.71174867432042,0.309542679173362,-5.5299278241426,3.20362571136716e-08,2.89831256986807e-07
"Tlr11",2.65813532759999,-6.57683216573539,1.18940592172083,-5.52951019128948,3.21126145918484e-08,2.90365276571192e-07
