"","baseMean","lgFC_MoDC_Treatment_48H_Wash_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Fam83d",4.78328876657063,-4.22697649491652,1.2028377742015,-3.51417006148032,0.00044113029912937,0.00142664753162356
"Prkcz",1.46692864433854,-5.82271387715256,1.65706239091804,-3.51387727406371,0.00044161679557867,0.00142793025334747
"Nudt16",77.0059250056232,-0.65647599422825,0.186831796023159,-3.51372736440898,0.00044186607972069,0.00142844560339411
"Cdc42ep3",86.9837304905485,-1.49348382280212,0.425132613023964,-3.5129834245813,0.000443105118622265,0.00143215972941196
"Adck1",55.8403268542863,0.827100648042089,0.235463533797277,3.51264858172979,0.000443663860251787,0.00143367400356735
"E230032D23Rik",27.979164174103,1.09857176964829,0.312769230237572,3.51240359805802,0.000444073073230589,0.00143470456701115
"Tuba4a",310.348541552627,-0.86045482884778,0.244980405643801,-3.51234143231387,0.000444176968949816,0.00143474849758968
"Dmap1",47.898293447899,-0.684768431408259,0.194987876984188,-3.51185131096015,0.000444996888805944,0.0014371047898857
"Cfap161",3.85204059219244,4.59405729861324,1.30833858622151,3.5113672767849,0.000445808011747186,0.00143943172092076
"Flt4",3.19560300074536,-3.55454869289087,1.01266799607019,-3.51008297555054,0.000447966879796038,0.00144610844231598
"P4htm",2.59500379770327,-3.24041997283335,0.923818864053672,-3.50763564040525,0.00045210780674951,0.00145917955341112
"Inpp5k",139.026391432247,-0.636389258014085,0.181459660331772,-3.50705637192609,0.000453093152056837,0.00146206277275205
"Rbpms2",10.9977647230928,2.54513987109642,0.725865904211602,3.50634994195081,0.000454297513434081,0.00146565140933079
"Xntrpc",1.76277818589271,-4.41329461083628,1.25876194873683,-3.50605975598883,0.000454793103799916,0.00146695242108747
"Tuba1b",835.901876002249,-0.781193989099545,0.222824972174559,-3.5058637345529,0.000455128161945265,0.00146773520705263
"Gstt3",39.2560294796859,-1.08248769802126,0.308776478278182,-3.50573237980267,0.000455352814634404,0.00146816170286649
"Sec63",150.529252886951,0.480819448517628,0.137155234027829,3.50565876632947,0.000455478759126648,0.00146826983237235
"Atp5mg",54.9873149889005,0.767854696067765,0.219041549793195,3.50552074157951,0.000455714991792207,0.00146873336807026
"Prrc2b",116.528114145289,-0.561382960262839,0.160153059389569,-3.50529026671471,0.000456109709911121,0.00146970739825143
"Apmap",78.2997988708641,0.992578528998524,0.28317855347316,3.50513312828473,0.00045637901275291,0.00147027699384245
"Msantd4",42.63376046851,0.918935333158657,0.26232688202476,3.503016259965,0.000460021381009586,0.00148171087023339
"Dcaf8",136.733280613506,-0.515650863790732,0.147231771460381,-3.5023069998821,0.000461247816426065,0.00148536006388199
"Cul4a",120.112571693108,0.550627309272552,0.1572472767516,3.50166515215629,0.000462360313039259,0.00148864093493025
"Cel",6.34838906678956,-7.15531485950457,2.04486505183786,-3.49916237899102,0.000466722257701506,0.00150238046041719
"Gm20186",3.13952134433432,-4.30401774632738,1.23018961952671,-3.4986620582795,0.000467598830715425,0.00150489726984756
"Lsg1",134.386472010343,-0.557613940360214,0.159454455338178,-3.49701072433254,0.000470502917284112,0.00151393698921168
"Setd7",90.8584366588446,0.662972721695883,0.189590835775167,3.49686058920112,0.000470767782269702,0.0015144825455524
"Glis2",2.61735643715227,-4.49797325502287,1.2865792828747,-3.4960715712542,0.000472162037629423,0.00151866044856152
"Bmal1",44.4008241120903,-0.797936823173055,0.228434983273395,-3.49305877645751,0.000477521391608114,0.00153558740968657
"Jmjd1c",77.0675599544542,-0.796230627960005,0.228021355390366,-3.49191252984563,0.000479575268778175,0.00154188009826314
"Dnajc15",220.926053234854,0.59406989329711,0.170133570040136,3.49178526705203,0.000479803809351562,0.001542302797246
"Fxyd7",1.46767287062697,-4.8867114726582,1.39973793479587,-3.49116170333044,0.000480925084137156,0.00154545454849467
"Ppif",84.7764251987465,-0.713066992202462,0.204250948977101,-3.49113184430005,0.000480978837076352,0.00154545454849467
"Cdk5",78.302749318533,0.574663814976307,0.164638121749505,3.49046629583549,0.000482178428765054,0.00154899576519368
"Snhg1",8.41035762347579,-2.72010432586715,0.779316417562828,-3.4903721576581,0.00048234832951053,0.00154922834194316
"Ngly1",49.6982316490225,-0.901093820710708,0.258186153892361,-3.49009351247541,0.000482851556111126,0.00155053119948458
"Gata2",89.1629166723918,1.07824852048899,0.309084756626363,3.48852053481379,0.000485701512661435,0.00155908447702616
"Glyctk",6.52163318974593,-1.87966422003231,0.538814987175891,-3.48851510215826,0.00048571138279813,0.00155908447702616
"Hnrnpa1",107.849780384727,-1.1112653058414,0.318607170075939,-3.48788542824235,0.000486856652753811,0.00156244503243896
"Haus3",13.74684786897,-1.26914691909271,0.363963760480265,-3.48701452424281,0.000488444830176692,0.00156722534464407
"Cdkl3",6.77296313967988,-1.9911902209627,0.571128530686394,-3.48641350235059,0.00048954366775077,0.00157043394647527
"Atp5mc1",367.438014118017,0.468821648370598,0.134505281981164,3.48552593225485,0.000491170612839709,0.0015753350559972
"Plcd3",2.41365816652474,-2.88340401513004,0.827550558492552,-3.48426327012864,0.00049349380406042,0.00158246681184985
"Hk2",78.5829373224225,1.18828367564498,0.341071297490763,3.48397441938709,0.00049402670310282,0.00158385598983065
"Sos2",86.9635421509602,0.637027324647763,0.182880968485708,3.48328932158704,0.000495292782405952,0.00158759471850881
"Mocs1",90.482325557907,1.1186426950051,0.321183925152254,3.48287260788291,0.000496064359757941,0.00158974719890963
"Snhg16",32.6275729453954,-1.49231719116145,0.428583898578902,-3.48197213220018,0.000497735488684013,0.00159478104047193
"Rheb",540.647621056709,0.553454025162355,0.158962997978471,3.48165316583493,0.000498328693643753,0.00159635980106968
"Ckap2l",12.3387559592169,-2.57719643936499,0.740265989714891,-3.48144650054447,0.000498713395969718,0.00159727013677945
"Gm19253",3.91808257665636,3.76770280107288,1.08269551893775,3.47992832257165,0.000501547946776512,0.001606024854158
"Whamm",154.617802531513,-0.58951496032366,0.169506802068102,-3.47782480190272,0.000505500205940278,0.00161835437682553
"Nisch",276.362621497803,0.549476764169559,0.15803416042809,3.47694930438529,0.000507153700493014,0.00162332094019611
"Clta",1322.0362734254,0.502889791015367,0.144648205044439,3.4766403832033,0.00050773834205647,0.00162486495809371
"Gpx4-ps2",159.467738931879,1.64321796375516,0.47267499704059,3.4764224341108,0.000508151194457019,0.0016258587049391
"Wrnip1",86.9812291289055,-0.726699826689609,0.209066123753616,-3.47593294237388,0.000509079560370194,0.00162850113443165
"Prxl2a",185.977109313901,-2.18717592264784,0.629332016220823,-3.47539274385238,0.000510105931480184,0.00163145594711929
"Cep85",31.1362903693822,-0.965812358354408,0.277953453076188,-3.47472696476872,0.000511373557994667,0.00163518101488776
"Tlr7",13.584998103833,1.45223131774535,0.418251010719953,3.47215256036217,0.000516302839798501,0.0016506108292874
"Fzr1",123.184204056267,-1.01116220861633,0.291333168278254,-3.47081046278454,0.000518890118320726,0.0016585485998789
"Wars1",253.206077651857,-0.671078708593143,0.19348234705048,-3.46842344442957,0.00052352166413446,0.00167301603407732
"Rnd3",18.1216362954947,1.94745976495484,0.561593758622176,3.46773755059667,0.000524859616751919,0.00167695444411245
"Actr3b",2.49242643031223,-3.25447942819891,0.938640458696801,-3.46722687909426,0.000525857837180303,0.00167980602632847
"Isg15",3586.27909403631,-2.44550765672992,0.705696106515154,-3.46538351870219,0.000529475831532523,0.00169102341451664
"Gsta4",13.4933982764803,2.80588547907758,0.809723920796172,3.46523723335067,0.000529763939446649,0.00169160354378372
"Frmd5",1.18428105617749,-5.92534010856386,1.71011281422146,-3.46488258510677,0.000530463023045408,0.00169349547381324
"Zswim8",259.693209611378,-0.501031254908112,0.144611231680251,-3.46467732199348,0.000530868030923115,0.00169444799986689
"Cenpa",94.495174555204,-0.787929191745631,0.227422718529083,-3.46460193969087,0.000531016841258344,0.00169458256492344
"Dcdc2b",5.61273829951318,-2.37594642122632,0.685824287088463,-3.46436611528144,0.000531482627427218,0.00169572840706648
"Tacc3",36.8367254496149,-1.5204051611325,0.438905773081324,-3.4640810269105,0.000532046225124344,0.00169684513669223
"Ube2j1",143.725511319289,-0.549880753120389,0.15873596934455,-3.46412193399484,0.000531965320769466,0.00169684513669223
"Rnaset2b",588.258144871483,0.962400651386789,0.27790266089824,3.46308541370604,0.000534018847026667,0.00170279459369992
"Krr1",63.0549186370454,-0.764759359212479,0.220842093946212,-3.46292387265058,0.000534339552342631,0.00170347535055619
"Ndufa9",183.108586505246,0.761983342970119,0.220108362163186,3.46185549463674,0.000536465111523477,0.00170990855707052
"Igsf9",5.71815132500505,-2.64526449566426,0.764141989509965,-3.46174471757617,0.000536685954881488,0.00171026938169113
"Adgrf5",3.24445023754023,-4.43576357493032,1.28165408413704,-3.46096784602921,0.000538237095101291,0.00171486849891005
"H2az1",218.581777940829,-1.08646942225504,0.313995341127787,-3.46014504021855,0.000539884504065197,0.00171942771799798
"Vti1b",189.839341413155,0.650853467428781,0.188099513235448,3.46015497984885,0.000539864575090106,0.00171942771799798
"Fbxo8",75.1265793128638,0.950150178778609,0.27466304026696,3.45933030470757,0.00054152038278584,0.00172419249411822
"Tnnt2",2.94793990844908,-4.48414813581513,1.29626185917739,-3.45929188926438,0.000541597629689977,0.00172419249411822
"Stac3",5.73591588685501,-2.43712252206508,0.704610769689831,-3.45882099295459,0.000542545356434934,0.00172686361546367
"Sytl2",1.22527565633156,-5.66317851515519,1.63738263452837,-3.45867752334286,0.000542834410563935,0.00172743760253362
"Ntmt1",57.5216889624141,-0.817769198271697,0.236471118546487,-3.45822019745272,0.00054375676171233,0.00173002626889211
"Tmed1",58.9269036684945,0.800793269526298,0.23159998975327,3.45765675715015,0.000544895135706511,0.00173330106331146
"Ahdc1",15.7493106313233,-1.02392582242,0.296203414209988,-3.45683328853901,0.000546562864697472,0.0017382271878347
"Dcxr",95.0522287204423,1.12172959592621,0.324500908946406,3.45678414143201,0.000546662550041537,0.0017382271878347
"Gm37529",3.13529817393529,-4.85703269656441,1.40531109084271,-3.45619751257484,0.000547853720896377,0.00174166622075281
"5031434O11Rik",4.28487004088563,-2.4944358775005,0.721777382569928,-3.45596292948238,0.000548330726657333,0.00174283394996167
"Rundc3b",4.76877157579014,-4.26741850482368,1.23611423312776,-3.45228490252535,0.000555860466784557,0.00176641339134796
"Hdhd5",7.44421541536916,-1.65817678912334,0.480385759537051,-3.45176091548036,0.000556940989209337,0.00176949317687406
"Kat6a",52.4517227072576,-0.768309997336736,0.222599471258548,-3.45153558987724,0.00055740623814153,0.00177061729664749
"Slc25a16",40.340366051609,0.770620462986835,0.223282514870295,3.45132471942323,0.000557841968179788,0.00177164721815084
"Zfp608",21.5761822934886,-1.06066394313114,0.307354504716139,-3.45094647013788,0.000558624354792383,0.00177377745269708
"Cox6b2",2.89179102787733,-3.4574618583245,1.00203943615865,-3.45042493694537,0.000559704791997988,0.00177685303497623
"Zfp414",90.8858320870766,0.628527496937415,0.182163734680713,3.45034371434614,0.000559873232310084,0.00177703271837294
"Gm48604",4.90796410556882,-1.89524930261846,0.549400246911361,-3.44966955015627,0.000561273144704046,0.00178112023091723
"U2af1l4",92.3743394130221,0.667331281824107,0.193506680495782,3.44862141252355,0.000563456094447697,0.0017876904721804
"Mta2",242.017645148596,-0.567532249651154,0.164606680370677,-3.4478081228121,0.000565155373034374,0.00179272384151391
"Smagp",20.0376001182406,-1.7425374937892,0.505476705579216,-3.4473151275932,0.000566187753898997,0.00179564016401221
"1700027J07Rik",0.976236886534107,-5.59396595707808,1.62310267835551,-3.44646462092327,0.000567972928679787,0.00180061552030857
"Gm45570",2.13181990391896,-3.96392473908376,1.15014392788332,-3.44645973689467,0.000567983195153035,0.00180061552030857
"Ppp2r5c",346.013205384636,0.537332714955447,0.155948962712408,3.44556773966087,0.000569861118750718,0.0018062085210114
"Lrba",30.4964576166127,-0.987766559671189,0.286716712574593,-3.44509586065447,0.000570856903412272,0.0018090038568643
"Clec4e",2575.56035859486,1.4996754180664,0.435376922051739,3.44454504156786,0.000572021321228212,0.00181197104724782
"Pptc7",168.053002275316,-0.536179428096153,0.155658210417503,-3.44459458102483,0.000571916505609173,0.00181197104724782
"Acadm",181.898274419785,-0.624753886079127,0.18141127709794,-3.44385363508485,0.000573486067782104,0.0018162487803448
"Mir17hg",2.47225147418488,-3.63237783955726,1.0548908735282,-3.44336834331343,0.000574516244885034,0.00181914878736116
"Cchcr1",5.19201661036987,-1.94654094351419,0.565421269135059,-3.44263834731911,0.000576069125888115,0.00182370239913055
"Cenpm",3.92202037372397,-3.73905615928027,1.08636620763939,-3.4418008706337,0.000577855458094874,0.00182826471000985
"Clk1",171.816563882645,-0.885551375480802,0.257285567024021,-3.44190070870989,0.000577642233693834,0.00182826471000985
"Scart2",4.08893233252233,-4.71484892843957,1.36986182736164,-3.44184269848617,0.000577766117339285,0.00182826471000985
"Nt5dc3",49.6912180530714,0.842561439475574,0.244848501654227,3.44115415770619,0.000579238420120419,0.0018322753846891
"Dmtn",6.86834663128101,-3.38477461703556,0.983641378268004,-3.44106570932942,0.000579427801755259,0.00183250962223115
"Rrp15",71.2062140925125,-0.914431671107471,0.265746388030938,-3.44099379067013,0.000579581833205943,0.00183263198961378
"Nabp1",105.376048371256,0.755307346072927,0.219512788890006,3.44083526928993,0.000579921480263167,0.00183334110622791
"Dcun1d3",20.4772967662182,1.12347140529707,0.326715394382157,3.4386852429211,0.000584546454541747,0.00184759471179905
"Shc1",134.574503136569,0.584133295361693,0.169894846989057,3.43820489975966,0.000585584414559251,0.0018505073116412
"Fam89a",5.09799588808658,-2.74408234283756,0.798420804946514,-3.43688732287154,0.000588440344272239,0.00185916258304665
"Ifngas1",1.67583959537497,-5.05491548830211,1.47115036829799,-3.43602910839785,0.000590307545206225,0.00186469117013553
"Gm6485",7.06588583937419,-2.71321516297125,0.789840641073449,-3.43514251087891,0.000592242289553361,0.00187043087630955
"Gm30025",15.4641814766279,1.5472078292903,0.450646405132659,3.43330782553306,0.000596264723506488,0.00188276037197826
"Kif4",3.79770427757502,-2.56670496205385,0.747605723443278,-3.43323342982484,0.000596428366728478,0.00188290290461927
"Heatr5b",43.1346411213299,0.8716866246182,0.253939431958807,3.4326556450658,0.000597700704672513,0.00188654479470432
"Gm10232",14.651593851348,-2.25931068695555,0.658339174296968,-3.43183388618525,0.000599514649442077,0.00189189439225127
"Myl12a",1935.62366073552,0.344419324565589,0.100366387806429,3.43162020765211,0.000599987160612894,0.00189300953037694
"Pot1b",10.5113311410255,-1.81396119885101,0.528725193439786,-3.43082043632104,0.000601758787617687,0.00189822223078369
"Pf4",1689.79814297898,1.26543238078474,0.368876130520285,3.43050763138267,0.000602453026359585,0.00190003496145841
"Gpd1l",52.3867380717022,-0.828895218351449,0.241635093728934,-3.43035941327837,0.00060278224158822,0.0019006959786853
"Grifin",1.48256563160866,-4.62334757056475,1.34784190461411,-3.43018536130795,0.000603169051562385,0.00190153830561007
"Ap5b1",43.4520848629263,0.766076651236891,0.223346800547989,3.42998712924159,0.000603609880328963,0.00190255056309202
"Pds5b",12.8527814950191,-1.51322519287974,0.441213514809675,-3.42968912349047,0.000604273150208201,0.00190426340413687
"Tpd52l2",195.92197359091,0.391845752301224,0.114260405581781,3.42940977940746,0.000604895500768505,0.0019058466412276
"Ccdc85c",1.21604505290403,-5.28029991551205,1.53997111429703,-3.42883049330598,0.000606187993661705,0.00190954025204021
"Tmsb4x",11147.7790874695,1.58122273899368,0.461195576167622,3.42852971863499,0.000606860090016525,0.00191127848766552
