"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Daxx",774.986550910387,3.80874294230198,0.239000061913773,15.9361588101851,3.55547933931121e-57,3.65110185818834e-55
"Ggh",236.102763024423,-2.76306019704259,0.173802739090922,-15.8976792396645,6.57559393548267e-57,6.71075892193426e-55
"Cd247",80.4837257635753,6.5819227880471,0.414537803127454,15.8777383833035,9.03788136591024e-57,9.1670731670303e-55
"Spib",214.10212375744,6.22973151982192,0.392522449900719,15.8710196611623,1.00593271160654e-56,1.01409058054823e-54
"Cd8b1",112.70891535153,7.0925341941867,0.447678596358597,15.8429155467274,1.57352722731792e-56,1.57667428177255e-54
"Lamp1",4802.249340234,-2.67747285991766,0.169398266228655,-15.8057866796794,2.83825068546501e-56,2.82679509534897e-54
"Nfam1",330.832004517994,-2.89600107732099,0.183530645529527,-15.779386973578,4.31357085408654e-56,4.27043514554567e-54
"Siglecg",100.32822008311,6.68067757182682,0.423625474400977,15.7702451234161,4.98559136477592e-56,4.90635607344287e-54
"Rnf130",698.280226586894,-2.48041123575568,0.157438842789503,-15.7547603361898,6.37003939596927e-56,6.23170777121657e-54
"Aldoc",88.0368719891913,-4.79793243571335,0.305177440435688,-15.7217795288654,1.07268022683181e-55,1.04321307001237e-53
"Rassf8",209.611827712457,-5.21066155503365,0.33150696883686,-15.7181056353536,1.1367185550606e-55,1.09902736086649e-53
"Vcam1",94.9648436828797,6.96732722491714,0.443587709481419,15.7067634562337,1.35944295712999e-55,1.30672502385058e-53
"Pla1a",82.699166934325,6.48386971587441,0.413696045073168,15.6730280433975,2.31292544334943e-55,2.21038129219052e-53
"Cd200r4",335.672064213912,-4.02311667299514,0.256998340976407,-15.6542515321703,3.10747597010635e-55,2.95263794332001e-53
"Vsir",189.450086543379,-3.4316356869084,0.219526851524012,-15.631963302371,4.41002944479255e-55,4.16634381775744e-53
"Tnf",4388.52096096886,5.89230218858113,0.376981461751298,15.6302173619041,4.53254286077862e-55,4.25775744984391e-53
"Fcrl1",92.5039596795273,4.81877100972456,0.30863628547868,15.613105899881,5.92795418173697e-55,5.5371111009411e-53
"Dusp3",334.519932277406,-3.57008228863105,0.229061959530605,-15.5856620450942,9.11144674970566e-55,8.46289601757774e-53
"Uchl1",273.365110065124,-3.83880574165384,0.246852452692574,-15.5510131650773,1.56608594689146e-54,1.44648597541657e-52
"Lpl",1109.14656930531,-4.07175354900099,0.26195411382801,-15.5437663852623,1.75366927156533e-54,1.61074522593276e-52
"Akna",151.069529636642,2.13247153128182,0.137227230920058,15.5397111563382,1.86823556266285e-54,1.70649384295607e-52
"Slc25a4",587.986826125182,-1.82863341711003,0.117704868529458,-15.5357500497303,1.98733373484537e-54,1.80530706803288e-52
"1600014C10Rik",175.058211893088,3.08246269720323,0.198437954098622,15.5336347383993,2.05400116892119e-54,1.85567220359421e-52
"Flt3",58.6446004118875,5.88834911783656,0.379429311806552,15.5189621218265,2.5819332469648e-54,2.31995121587332e-52
"Pdlim1",49.535177343687,4.12940782635952,0.266251401942453,15.5094312977629,2.99519951564057e-54,2.67673695092354e-52
"Edn1",245.100843802409,6.704972267928,0.432441216565831,15.5049334130881,3.212495506574e-54,2.85549398979505e-52
"Erp29",627.742138796301,-1.46415985212605,0.0945640421832523,-15.4832621186889,4.50060786851351e-54,3.97906683904459e-52
"Slc6a12",481.77436314817,-4.50985304107286,0.291419814856802,-15.4754509170521,5.08159576059412e-54,4.46883099520758e-52
"Slc38a2",549.677489807104,2.09310246110906,0.135301404595856,15.4699241102569,5.53722884355366e-54,4.84375685028956e-52
"Msi2",82.375666368292,3.19190624638897,0.206371439425637,15.4668022633003,5.81234554729754e-54,5.05765836491949e-52
"Dhrs3",451.114902749448,-4.93208160345019,0.319690091774581,-15.4276961668486,1.06608336502658e-53,9.2280399340233e-52
"Fchsd2",190.059540033857,3.00660169968111,0.195014561372013,15.4173189864816,1.25194831043218e-53,1.07804486543621e-51
"Atg7",212.492760464283,-2.52680042821294,0.16404584905934,-15.4030135032489,1.56216318406506e-53,1.33819916695065e-51
"Nr4a3",89.1588236453901,5.58387701575872,0.362549782521204,15.4016835341286,1.59463010537026e-53,1.35897007897353e-51
"Niban2",1616.3577914721,-2.74666984201827,0.178350836093812,-15.4003754744022,1.62721749633804e-53,1.37963009574137e-51
"Epsti1",791.228412020543,3.12781893264344,0.203252877674032,15.3888051595495,1.94592438428211e-53,1.6370602815847e-51
"Rnf128",1005.1238259898,-6.04284787112466,0.392682176212681,-15.3886482177683,1.95064946151446e-53,1.6370602815847e-51
"Srsf6",329.740674074372,1.41812492222671,0.0921694609872694,15.3860607085744,2.03021979842188e-53,1.69523353168227e-51
"Trim26",187.755776702766,2.30477087010438,0.149882442052752,15.3771905403917,2.32833534176416e-53,1.93439036207974e-51
"Bank1",75.6110372327481,5.63100672872921,0.366684702148401,15.3565357260262,3.20235422906642e-53,2.63405584423657e-51
"Trim56",132.997870639595,2.70452150650458,0.176113345748111,15.3567095952669,3.19377934606764e-53,2.63405584423657e-51
"Tlr13",291.783202103347,-4.00801245246184,0.261107012187373,-15.3500758899024,3.53772308761516e-53,2.89550375284859e-51
"Gbp2",1608.61407300126,4.04668135615783,0.263851287597341,15.3369778597912,4.32884105242532e-53,3.52555315860826e-51
"Tmem86a",150.278498110398,-4.7216471379134,0.308237068126891,-15.3182327051257,5.77669057254032e-53,4.68166790371613e-51
"Tmem131l",215.224943770628,2.72030541983838,0.178351618222756,15.2524852140158,1.58484268627884e-52,1.27815629913405e-50
"Tspan5",176.104497572885,-2.65109103292886,0.173981136894713,-15.2378072717918,1.98418293301914e-52,1.59245128308764e-50
"Cd300lb",233.147508463041,-3.98873295432984,0.262146581268556,-15.2156588692781,2.78402385336475e-52,2.22358774723089e-50
"Nsd3",283.344252697238,1.66448456555808,0.109460399634665,15.2062715933202,3.21330099015436e-52,2.55411083029914e-50
"Cd84",552.835109477398,-3.37643165436687,0.222468170190055,-15.1771448988967,5.01124310284617e-52,3.96415704398831e-50
"Pon3",147.14219139045,-4.37631130797472,0.288489619796736,-15.1697357813365,5.61022011313499e-52,4.41684614906956e-50
"Fam234a",171.378495195668,-3.63602751862901,0.239939062157713,-15.1539623683243,7.13331125046082e-52,5.58933814710279e-50
"Adcy6",196.079473726114,6.81755699917279,0.45006286576098,15.1480104621506,7.80951042568541e-52,6.09031301263476e-50
"Fxyd5",1654.30945801572,-2.71112603382855,0.179172222126185,-15.1313970528266,1.00538167635429e-51,7.80374425125138e-50
"Slc43a2",207.679166695121,-3.32191667746864,0.219758337908966,-15.1162258919374,1.26593068281693e-51,9.78020185935152e-50
"Ciao2a",471.441353557504,-1.90080804511644,0.125895792506545,-15.0982650593158,1.66250411411867e-51,1.27842700087088e-49
"Ly6d",313.294462319361,6.60934256126534,0.438354989828067,15.0776031176414,2.27374588721201e-51,1.74036299783686e-49
"Hgsnat",311.587784066796,-3.09321530512373,0.205292505465505,-15.0673562004117,2.6552772608538e-51,2.0230276015528e-49
"Prkcq",64.3063424044927,7.17146352087877,0.476002788262429,15.0660115816906,2.70985871587383e-51,2.05514193346523e-49
"Tamalin",58.369021747261,7.16789957760589,0.476124457311582,15.0546762879587,3.21670030678556e-51,2.42838840968428e-49
"Cd200r1",249.172966566955,-3.56413066864401,0.236778268398175,-15.0526088933569,3.31883578124932e-51,2.49410508960886e-49
"Adssl1",149.448879153177,-3.27393939957912,0.217595555207386,-15.0459847236254,3.66834097850665e-51,2.74428422613803e-49
"Mcub",209.454440974644,-2.83978330812169,0.188864867028028,-15.0360591295164,4.26177091516443e-51,3.17386750182043e-49
"Arrb1",146.87928092311,-3.14059004088877,0.20919173463384,-15.0129738461509,6.03788140003158e-51,4.45644166012152e-49
"Ptpre",627.181997308997,-2.05334104506227,0.136770803060941,-15.0130071558281,6.03484947059777e-51,4.45644166012152e-49
"Ifit3b",287.370175318314,5.85764790471999,0.390320387591501,15.0072814306857,6.57893590532999e-51,4.83420210323648e-49
"App",1051.21328485557,-2.17352963285536,0.144871053034137,-15.0032017254903,6.99614651752172e-51,5.11802169797286e-49
"Comtd1",161.438920717728,-2.42346559530982,0.16188250213755,-14.970522220188,1.14419254645392e-50,8.33345170507604e-49
"Cd302",441.175885591837,-3.47524901517417,0.232460714929126,-14.949833636336,1.56138758565575e-50,1.13221144533537e-48
"Egln1",96.6782825764992,-2.70174657871051,0.181130105957079,-14.9160547576267,2.59149571581819e-50,1.87096937421931e-48
"5031439G07Rik",525.25505210573,-3.15170745494369,0.211338120249464,-14.9131044187551,2.70860663350979e-50,1.94701710747032e-48
"Gbp8",85.1874885460877,6.19739885837271,0.416309594501396,14.8865146041018,4.03249933752014e-50,2.88611738299656e-48
"Usp18",967.351331371298,3.99837391586896,0.268881557954418,14.8703910609845,5.13127337688386e-50,3.65669580775952e-48
"Gaa",232.541753208385,-2.04622327839749,0.137760103083347,-14.8535260398251,6.60037076079021e-50,4.6834304630105e-48
"Pou2af1",81.3739798194475,6.15108290368591,0.414356108429022,14.8449190890583,7.50452995256054e-50,5.30223904725143e-48
"Dnase1l1",233.497672925723,-2.86573050899703,0.193150459097293,-14.8367781386091,8.47286855398754e-50,5.96093343842877e-48
"Mir142hg",252.655227050975,2.87742583436408,0.194016826520817,14.8308055850782,9.26147934183998e-50,6.48813720163731e-48
"Sumf1",158.084172805504,-2.49012588524579,0.167908229754806,-14.8302789498888,9.33442586716244e-50,6.51164822201674e-48
"Nfkb1",1189.38131146337,2.91847272429174,0.196990719735275,14.8152802741861,1.16701487790631e-49,8.10683066236342e-48
"Sort1",148.049283242139,-3.13827573543485,0.211867930632128,-14.8124151025193,1.21784756141908e-49,8.4245496790551e-48
"Gimap5",53.3012602557238,6.41307495468646,0.433383430608114,14.7976929936795,1.51593460260425e-49,1.044289449369e-47
"Pcgf5",252.424169610158,3.40375047221822,0.230249509383941,14.7828782841942,1.88917198370872e-49,1.29600333637578e-47
"Mxd1",190.067626366352,4.11497740766445,0.278560883096734,14.7722729836244,2.21127770423586e-49,1.51070472248477e-47
"Trim12a",257.016753378456,2.8296600168721,0.191794067315975,14.7536368380484,2.91522237652528e-49,1.9834309280285e-47
"Zfp296",48.550706178458,6.591624754353,0.447221001024337,14.7390769647562,3.61694471058636e-49,2.45077651230018e-47
"4930523C07Rik",49.5963950316622,5.4687821725818,0.372750771258996,14.67141745706,9.82705114764212e-49,6.6044974237385e-47
"Bcap31",435.027788856242,-1.92796357072417,0.131407941250389,-14.671591019378,9.8019442753586e-49,6.6044974237385e-47
"Lhfpl2",321.338731604434,-5.0121498477351,0.342001958802237,-14.6553249732507,1.24559254674037e-48,8.33740144747308e-47
"Lck",185.128406463808,5.57232234442355,0.381061250626723,14.6231671030809,1.99881595602511e-48,1.33251710487754e-46
"Lipa",1645.56434559957,-3.68292171450601,0.251877413409474,-14.6218815917358,2.03692132509418e-48,1.34705681071128e-46
"Tpi1",459.589746288203,-2.94067448061381,0.201112169760592,-14.6220613308207,2.03155029516875e-48,1.34705681071128e-46
"Gbp7",263.788470132112,4.08261401612033,0.279345402108115,14.6149318560834,2.25579990966772e-48,1.48586214767077e-46
"Cntrl",129.640455221203,3.0294052616344,0.207423948753239,14.6048962997919,2.6137967619661e-48,1.71483737561847e-46
"Birc2",132.160891226595,2.87313778290896,0.196782308709599,14.600589868823,2.78425900006536e-48,1.81945272917315e-46
"Cd2",63.3116449607488,5.64928363852065,0.387296330277136,14.5864631210893,3.42499484842857e-48,2.22934802476652e-46
"Cish",457.674924985288,4.86909238930868,0.334870831368195,14.5402105325652,6.73850904304577e-48,4.36893215720297e-46
"Junb",1257.71551555751,1.77349932622613,0.122186315518212,14.5147131960272,9.77657419818002e-48,6.31391020384806e-46
"Clmp",167.894681926361,-5.41593637755235,0.374214401693706,-14.4728165272091,1.79949899807296e-47,1.15763100914943e-45
"Gla",187.21023698408,-3.44808333990203,0.238346136845312,-14.4667053787402,1.96669318749002e-47,1.26028443677413e-45
"Tap1",1327.04145770674,3.09612937660777,0.214432391204069,14.4387205646617,2.95272426570663e-47,1.88484132374238e-45
"Plpp3",480.437234828967,-3.36893402502294,0.233397097942404,-14.4343441059164,3.14624419447352e-47,2.00064827950888e-45
"Treml2",103.989087931222,4.45123642774201,0.308593603534812,14.4242666625456,3.64119446719805e-47,2.30650835732511e-45
"Ccl3",6298.78319636602,4.23537486438231,0.293725406998292,14.419504623946,3.90132581598113e-47,2.46185571433649e-45
"Rhoh",123.964696932848,2.96192342678492,0.205443088263125,14.4172454368062,4.03112491114131e-47,2.53409080440682e-45
"Adar",356.029673136971,2.45253613219438,0.170162274356685,14.412925200174,4.29142538722491e-47,2.6875051487496e-45
"Kdelr1",291.577205671454,-1.40753983584652,0.0977288979673974,-14.4024936852975,4.9909705054102e-47,3.11380057984705e-45
"Dap",549.93286481889,-2.50191159555985,0.173874106675401,-14.3892132267318,6.04800061523247e-47,3.75908248765558e-45
"Ngp",1218.31444392495,6.71028535518989,0.466415191184165,14.3869356788174,6.25045380613107e-47,3.87036527253801e-45
"Tmem14c",593.805707041354,-1.84318051819047,0.128181196608247,-14.379492210731,6.96033557895767e-47,4.29385179578012e-45
"Ahnak2",284.106358127822,-6.32749574617136,0.440392364816612,-14.3678597806895,8.23365567474662e-47,5.06048435950133e-45
"Nlrc5",357.820833230291,4.13463940231259,0.287889370452846,14.3619036569807,8.97281834757432e-47,5.49435576816467e-45
"Eno3",71.7841591045466,3.66762296495592,0.255549914195695,14.3518849399704,1.03680473401217e-46,6.32527404701964e-45
"Cacnb3",541.825491704274,6.72503537789856,0.468947697202225,14.3406938940538,1.2183119576472e-46,7.40527632197839e-45
"Tap2",519.044077281316,1.97203174730639,0.137538247783402,14.3380607146601,1.26542280651432e-46,7.66345613923125e-45
"Clcf1",90.3945360934158,2.80494106824147,0.195683778008887,14.3340500514769,1.34068475194191e-46,8.08961350505677e-45
"Gng12",786.461453530045,-2.23636584713866,0.156224093416044,-14.3151148983335,1.76072901912838e-46,1.05855028629998e-44
"Elk4",201.033486323445,1.67813574620436,0.117299419296966,14.3064284227686,1.99499053851288e-46,1.19504270192875e-44
"Icosl",56.8273879536099,5.62073311217835,0.393010015774392,14.3017553919159,2.13359071997461e-46,1.27345326257546e-44
"Mtln",168.092021249545,-2.55979033040443,0.179653002113205,-14.2485252141316,4.5784831205395e-46,2.72287990762157e-44
"Tbxas1",285.170928141749,-3.63863023114976,0.255556952593036,-14.2380404611575,5.31979135577235e-46,3.15240539372703e-44
"Atp6ap1",494.75279236824,-2.24331807102004,0.157789416703999,-14.2171643566459,7.16998916344641e-46,4.23362252997355e-44
"Nmi",293.668383613874,3.13559101354099,0.220707143358363,14.207020968278,8.28767719057365e-46,4.87616252639694e-44
"Oas1b",75.6450111270796,3.51873792750996,0.248280711719886,14.1724175959341,1.35745519108886e-45,7.95844208307523e-44
"Samhd1",3054.26399375472,2.77418656495873,0.195872464008801,14.1632290122928,1.54718359024072e-45,9.03872307330381e-44
"Adora2a",90.1308920040672,3.57152875100514,0.252258962152016,14.1581837986508,1.66235096317585e-45,9.67734101203745e-44
"Smpdl3a",323.432000374893,-3.16750261379201,0.224171316901913,-14.1298300673229,2.48743809867814e-45,1.44297593282266e-43
"Acp2",183.300258137951,-2.29183387823644,0.162305867642276,-14.1204622576411,2.84121477790377e-45,1.6424406966113e-43
"Fam174a",369.06915906581,-2.20465641917222,0.156145884329401,-14.1192092807348,2.8921824717965e-45,1.66029350021568e-43
"Zdhhc9",112.750076395553,-3.34494957211069,0.236904074131054,-14.1194261195368,2.88329741359169e-45,1.66029350021568e-43
"Cd5l",76.6393028353349,6.38293912533903,0.452857880719868,14.0947952924936,4.08831638690305e-45,2.3388281946252e-43
"Nfkbie",476.541953873518,2.85130047901786,0.202484013671518,14.081607862848,4.9275764252389e-45,2.80922831167154e-43
"Phgdh",52.0865164931975,5.58531874909478,0.397001348534352,14.0687651810621,5.90922009189563e-45,3.35728988932338e-43
"Dtx1",57.282040244284,6.5343001910269,0.464673032244648,14.0621463644282,6.48879252938649e-45,3.67394544138174e-43
"Il17ra",369.93868743217,1.97629585011725,0.140570525292382,14.0591055344399,6.77369390531471e-45,3.82216659851768e-43
"Glmp",598.121438355132,-1.75967244289508,0.125252565416394,-14.0489932245712,7.81369443444376e-45,4.39400714573669e-43
"Ifit1",1325.35480141791,4.87118844323961,0.347227356687177,14.0288152688042,1.03872317999565e-44,5.82142723215864e-43
"Dnajc7",305.361272586856,2.03558783267513,0.14532560687295,14.0070829668355,1.41081771848729e-44,7.88008423640216e-43
"Fcgr4",93.3751056032907,-3.96696531851542,0.28344930006553,-13.9953258575636,1.6646494047592e-44,9.26654835315952e-43
"Ebf1",43.5152940040862,5.57184177017336,0.398479751944999,13.9827475373013,1.98667683323248e-44,1.10220564039707e-42
"Xrn2",369.731937357879,1.76753981769028,0.126516967254871,13.9707729013891,2.35061764892943e-44,1.29975791270068e-42
"Dll4",70.2462631346423,7.72695678352074,0.554049418266125,13.9463313718511,3.31209184154968e-44,1.82529381387803e-42
"Gstm2",108.398328559479,-5.70908791191012,0.409954473823555,-13.9261510154108,4.39405191203443e-44,2.41351695221479e-42
"Mfsd12",564.03393153984,-3.83634323337854,0.275714311294045,-13.914196964869,5.19400131128953e-44,2.84345773773344e-42
"Anpep",749.754896403093,-4.568416717401,0.328420885280667,-13.910250298171,5.48870366137879e-44,2.99487582949094e-42
"Mif4gd",264.387100525042,2.22587194454171,0.160132586346969,13.9001810644511,6.31813327753719e-44,3.43610846965534e-42
"Itgb5",377.331624941895,-5.14335451870062,0.370704088528407,-13.874555684342,9.03512232220584e-44,4.89762876567309e-42
"Zfp36l1",434.576802763544,2.57798975127927,0.185923445708636,13.8658668972782,1.01986449239438e-43,5.51026786037785e-42
"Plxnb2",157.148496340038,-3.92867344331428,0.283846701126596,-13.840828263007,1.44531561417146e-43,7.78351890850056e-42
"Kdm2b",53.9711035450747,3.35768947539819,0.242643458185689,13.8379559065987,1.50423553486186e-43,8.07452146034777e-42
"Wnk1",262.325400362197,2.09824290579727,0.151679904253329,13.8333612229401,1.6034924005154e-43,8.57946273712656e-42
"Ly6c1",75.4918201028739,8.02719593016996,0.580847323440912,13.8198035976429,1.93597325159327e-43,1.03249825059973e-41
"Plod1",106.177194015647,-2.8421438253565,0.205705791731118,-13.8165474167666,2.02554315655983e-43,1.07679437322841e-41
"Capg",3834.47126343248,-2.57411396840444,0.186470713257858,-13.8043874205859,2.39802291549833e-43,1.27072156608762e-41
"Vamp4",181.213514581937,-2.08027798148784,0.150711832969257,-13.8030169264293,2.44406044880773e-43,1.29097927795969e-41
"Arhgap22",108.957860892923,3.01603746704988,0.218520589247565,13.802074566223,2.47622524040758e-43,1.30380356368339e-41
"Gimap9",60.3144796942249,6.3193578291781,0.457953147550235,13.7991361408536,2.57924858324906e-43,1.35373704212243e-41
"Cd9",3225.17321643176,-2.00436907763628,0.145443041711483,-13.7811273337667,3.3106166305082e-43,1.73210204912e-41
"Tm6sf1",232.575661400863,-2.74463113828664,0.199419281351239,-13.7631181884188,4.24801935184891e-43,2.21553640202265e-41
"Ms4a1",168.91294701651,6.35527484509644,0.461863090990545,13.7600838193554,4.4301296135217e-43,2.30324946227529e-41
"Lynx1",38.2770418853425,5.4742699659275,0.398255088538838,13.7456372146106,5.40946718344886e-43,2.80359626783574e-41
"Slc37a2",162.916841153767,-3.92833063694774,0.285862401747599,-13.7420332752128,5.68563072527728e-43,2.93751664940654e-41
"A630001G21Rik",142.536536321113,2.1382922544346,0.15562137484085,13.7403506209952,5.81932881073481e-43,2.99722626878126e-41
"Thy1",70.1610183607963,4.95815418536603,0.361141374451825,13.7291225434693,6.79514690282207e-43,3.48894918460737e-41
"Aebp2",499.297806722337,2.44031576078229,0.177794143483817,13.7255126235607,7.14221846388072e-43,3.65579869545944e-41
"Nfkbid",195.808045098375,2.57177429022394,0.187391253494424,13.7240892638592,7.28386334026398e-43,3.71679359890693e-41
"Mmp25",154.085347739782,5.81962835359655,0.424292785129272,13.7160672006795,8.13603838168544e-43,4.13886530967401e-41
"Stat2",742.923852884007,3.06232096563353,0.223556196715858,13.6982155297881,1.04050119410543e-42,5.27687308041262e-41
"Rflnb",78.7063075550911,4.85313677647855,0.354705179883034,13.6821705791804,1.29760570858133e-42,6.56064684402907e-41
"Lrp8",74.112561654747,4.26429148681342,0.311674529288173,13.6818735125791,1.30291851752811e-42,6.56742434460127e-41
"Ralgps2",78.193642450007,4.04997371545967,0.296050546383475,13.6800075694295,1.3367878227373e-42,6.71766354812032e-41
"Il15ra",209.381167922187,3.62286111910457,0.265342488549872,13.6535280832857,1.92336426865005e-42,9.63605498593676e-41
"Pik3cd",263.4066113973,1.99797253452001,0.146423197884173,13.645191222367,2.15647099972539e-42,1.07712794678127e-40
"Slfn9",141.029152738869,3.80377883624637,0.279100757985279,13.6286940376099,2.70375438416309e-42,1.34642082028218e-40
"Lrp12",185.304408106956,-3.05401256131049,0.224633520325483,-13.5955335467538,4.25645300238557e-42,2.11327139604927e-40
"Pigk",211.863573542923,-2.12298129775763,0.156362715904276,-13.5772858988795,5.46129048100578e-42,2.70333878809786e-40
"Rnh1",1557.3266703589,-1.81100660967972,0.133439813437386,-13.5717111934475,5.89300042667498e-42,2.90832764340947e-40
"Crtc2",216.982989307572,1.85855775733643,0.136990774344167,13.5670286282718,6.28173471172885e-42,3.09094999967301e-40
"Pik3ip1",97.0510881811218,4.42400108696046,0.326188604963332,13.5627088734684,6.66292220636275e-42,3.26878613762004e-40
"Igf1",2078.43976130038,-5.22851042590456,0.386617443047755,-13.5237313264697,1.13281084489533e-41,5.54105375699838e-40
"Cd300ld",181.188586341749,-5.69062063271306,0.421459066109164,-13.50219058104,1.51794637138222e-41,7.40301102007735e-40
"Vps37b",241.19733312838,2.41715880002005,0.179246397057922,13.4851179141914,1.91359317750437e-41,9.3051282363764e-40
"Srsf7",507.453248806527,2.7757461995244,0.205852402736048,13.4841573993361,1.9386762248625e-41,9.39945279344623e-40
"Lmbr1l",93.5158580813382,2.89343572670169,0.214763859345839,13.4726379732371,2.26622235914783e-41,1.09553959835647e-39
"Skap1",68.9368704834487,6.9197546082808,0.514245481296818,13.4561310890484,2.83369672541869e-41,1.36587486767776e-39
"Mcfd2",232.154783091128,-2.37938585537571,0.177066049853982,-13.4378434337801,3.6285797902741e-41,1.74393342071516e-39
"Rabep2",141.36033077443,1.96205424770237,0.146097711774909,13.429739753387,4.04831686871981e-41,1.94002384900129e-39
"Clic4",2232.31981984752,2.0824752564453,0.155132080730464,13.4238852894878,4.3812729738814e-41,2.09351404847345e-39
"Ecm1",117.556046071484,-2.94960823321151,0.220122872898534,-13.3998261714998,6.06049325592717e-41,2.8875543227736e-39
"Lmnb1",52.5333011067094,4.31225009291261,0.322012620545722,13.3915561620055,6.77462728574144e-41,3.21853198032078e-39
"Ptpmt1",200.407484765153,-1.51896928931253,0.113460312210296,-13.3876706288025,7.13846080149848e-41,3.38166683183881e-39
"Iglc3",179.636358612907,6.33852954819073,0.473535535988006,13.3855414567055,7.34600693928391e-41,3.47004379220517e-39
"Abhd4",170.422629670525,-2.08668120790603,0.155904565717459,-13.384349575032,7.464797039328e-41,3.51611081057578e-39
"Jarid2",96.7670699641447,2.03561575891794,0.152242361184388,13.3708893049321,8.94647722606321e-41,4.20204852211656e-39
"Leprot",256.745832444105,-2.37738620541175,0.177848270763046,-13.3674968849106,9.36392699335947e-41,4.38566019776805e-39
"Arl11",262.633546490744,-4.95918727111739,0.371037098561935,-13.3657450706094,9.58702116818124e-41,4.47746386930905e-39
"Edem2",227.483495692135,-1.93234832198443,0.144630131827634,-13.3606206228682,1.02704254547147e-40,4.78312518430418e-39
"Pcyox1",78.0435954611995,-3.51411315764483,0.263227644894446,-13.3500915492899,1.18303439661527e-40,5.49413137057312e-39
"Sp140",198.636361298989,2.65533897034862,0.199000382320216,13.3433862758909,1.29443343262439e-40,5.99464087999412e-39
"Ccnl2",483.463539278222,1.53231193472826,0.114857450790262,13.3409885400153,1.33675078664435e-40,6.1733242334053e-39
"Trim30b",38.0136984251068,5.19386108181552,0.389618641180979,13.3306277802118,1.53599656774091e-40,7.07371344135389e-39
"Myo1f",839.477078344651,-3.5077323767213,0.263372070325427,-13.3185435053424,1.80596365716538e-40,8.29388809553199e-39
"Spsb1",51.0991550073347,2.6223211335537,0.196909130157765,13.3174176913619,1.83339878923792e-40,8.38763657623092e-39
"Tmem38b",68.7298683400738,-3.29039480993729,0.247076896233866,-13.3172905281392,1.836523583497e-40,8.38763657623092e-39
"Fads1",115.103282828651,-4.02133240940522,0.302370048158388,-13.2993741737897,2.33413806725627e-40,1.06309379245036e-38
"Tbc1d10c",138.613394068565,4.75869552063048,0.357849411220207,13.2980392629518,2.37618093402874e-40,1.07926921379937e-38
"Psmb8",2073.18135854229,1.84068078416718,0.13853638415735,13.2866235492081,2.76789017948877e-40,1.25374050239693e-38
"Fuca2",239.427358563655,-2.5435142992741,0.191663752265487,-13.270711176263,3.42316508991378e-40,1.54631662381269e-38
"Galm",76.1055589711372,-3.90444547172398,0.29435305516543,-13.2644978647483,3.71903594158012e-40,1.67539022403662e-38
"Tmem104",122.279299863719,-3.6053806836907,0.271829788770804,-13.2633759529961,3.77510838750677e-40,1.69602899376765e-38
"Fcrla",159.630485846145,4.56038687794708,0.343885244022031,13.2613624958415,3.8778560813225e-40,1.73746868814376e-38
"Dpp7",184.621725513164,-2.6933549630533,0.203180222473648,-13.2559898314051,4.16583858765486e-40,1.86145430728913e-38
"Dhrs1",197.003252957878,-2.57179583483265,0.194181114744282,-13.2443149181601,4.86702724558643e-40,2.16891001216389e-38
"Rab11fip5",139.76112629662,-5.02762842974102,0.380171881288817,-13.2246193818883,6.32566349438442e-40,2.81134931593166e-38
"Tex261",395.719833540113,-1.40204871810422,0.106075705381067,-13.2174347845955,6.95972567982008e-40,3.08485642532079e-38
