"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Hadh",125.834911772176,-0.720962524287418,0.167854717641102,-4.29515794622432,1.74569005024969e-05,0.000119509611612514
"Hsh2d",92.5383439859935,2.31942709219194,0.540024540208539,4.295040168538,1.74661708865953e-05,0.000119519408140499
"Rbm3",52.5302053444794,1.22843086605175,0.28601948490205,4.29492020962292,1.74756177789341e-05,0.000119530403166276
"Gm5970",2.44718835963097,5.36492462221683,1.24965996562049,4.2931075411006,1.76189613141101e-05,0.000120456809056019
"Ptpn1",561.604248580879,1.16885085015894,0.272343603663683,4.29182413111618,1.7721128393879e-05,0.000121100996635177
"Csgalnact2",46.7528283112456,-1.04364405294148,0.243243815744603,-4.29052656383776,1.78249961674916e-05,0.000121756223821495
"Anxa2",1971.62452333747,0.651522663827371,0.151876946102648,4.28980619209338,1.78829106751813e-05,0.000122097114265031
"Aatk",9.48328702436441,-3.61867735712086,0.843649027110724,-4.2893161028276,1.79224139759096e-05,0.000122261058631655
"Iffo1",43.7889237220756,-1.15860918442739,0.270115558850886,-4.28930932137451,1.79229611728814e-05,0.000122261058631655
"Trac",123.888250282986,1.8957828079374,0.442141387865551,4.2877298076286,1.80508470178185e-05,0.000123078360301279
"Arhgap25",483.331938520201,-1.30587326508816,0.304735968844187,-4.28526133636645,1.82524500363278e-05,0.000124355425787316
"Sell",277.679021571855,1.69336942375503,0.395163549451224,4.2852369002826,1.82544564418217e-05,0.000124355425787316
"Polr3d",48.2035832946265,0.906961356752391,0.211664062145453,4.28490952861492,1.8281356646654e-05,0.000124483056469355
"Dnajc1",154.558708021372,1.06320499707247,0.248241322397119,4.28294929629656,1.84432211156591e-05,0.000125529173718454
"Prr5l",32.1698604737326,1.48275685497704,0.34624886927547,4.28234425163532,1.84934572598341e-05,0.000125814926097024
"Ermard",43.7169894822666,-1.26152778983809,0.294605480953579,-4.28209205665414,1.85144351773088e-05,0.000125901462405553
"Ciao1",122.354899505656,-0.587610979135311,0.137255885351592,-4.28113503206146,1.8594248177828e-05,0.00012638783224216
"Tmt1a",98.9172195974212,-1.88184360761144,0.439862223893078,-4.27825692999015,1.88362529415229e-05,0.000127975718514464
"Creb3l2",31.4719475716962,-1.51698667585368,0.354646320212643,-4.27746345977623,1.89034975240732e-05,0.000128351960026915
"Metrn",19.5501789403698,-2.32481096128442,0.543509676196287,-4.27740491678905,1.8908467940473e-05,0.000128351960026915
"Sirpb1c",30.1531862172992,-2.80821523205027,0.65714202411461,-4.27337642244669,1.92535012267003e-05,0.000130635905519481
"Cic",508.054920178781,-0.784790279306829,0.183687346863946,-4.27242427257718,1.93359228924917e-05,0.000131136779545787
"Dcstamp",135.75351580433,1.49545250685772,0.35006138973493,4.2719721474856,1.93751781032353e-05,0.000131225507296031
"Pik3ip1",97.0510881811218,1.52675832823737,0.357377385118953,4.27211791179564,1.9362514011371e-05,0.000131225507296031
"Rpp21",115.186944343234,-0.616891643695821,0.144407626881607,-4.27187716478147,1.93834345028638e-05,0.000131225507296031
"Washc4",155.99723945879,0.765870507679156,0.179279989582531,4.27192409739955,1.937935445246e-05,0.000131225507296031
"Sdhd",463.647598234069,-0.730447363522833,0.171028627172255,-4.27090701480723,1.94679571982202e-05,0.000131739225674241
"Dhx38",194.701568315994,0.56627168156787,0.132615805844882,4.27001651847009,1.95458490722938e-05,0.000132149008849752
"Osgin2",57.4392249275259,1.42509560317412,0.333742825409894,4.27004116545084,1.95436892084608e-05,0.000132149008849752
"Mtbp",29.3344111760962,1.26157821766236,0.295478369236719,4.26961276698958,1.95812629951263e-05,0.000132329758698446
"Tgif1",384.12846885393,0.786183843231353,0.184228061608745,4.2674489237205,1.97721021033762e-05,0.000133560243096178
"Trappc2b",73.6171904557859,-1.23153309561683,0.288741590955192,-4.26517389317821,1.99746567835166e-05,0.000134868741063549
"Rnf150",4.59914651452363,-5.4456300027921,1.27685894436842,-4.26486420196219,2.00023821008985e-05,0.000134996156489729
"Ran",58.3265835453258,1.01862967864762,0.238944256613584,4.26304315945508,2.01661549214469e-05,0.000136016459894553
"Slc4a2",59.4738866584806,0.805439943485434,0.188938018119137,4.26298503341744,2.01714033727919e-05,0.000136016459894553
"Epb41l1",17.8599613612782,-1.63719231757495,0.384069097926193,-4.26275460956136,2.01922221404742e-05,0.000136096648432215
"Bcl2l13",24.0198234857183,-1.29342482319182,0.303445438820617,-4.26246256400787,2.02186378211946e-05,0.000136154307518521
"Haus4",36.7300462241442,-1.46520107758738,0.343737860316204,-4.26255366877406,2.02103938156777e-05,0.000136154307518521
"Zfp395",13.2216823727341,-3.80497110546543,0.892858744461071,-4.2615599937503,2.03004839472758e-05,0.000136645111814643
"Trim14",24.6424501925459,1.5787095397414,0.37047459928398,4.26131654583766,2.03226140526045e-05,0.000136733704256844
"Nudt17",24.6897465685885,3.85318636935804,0.904606719328366,4.25951552981928,2.04870465401586e-05,0.000137779228738976
"Paip2",245.580363851098,-0.594368858092002,0.13954671027622,-4.25928247907459,2.05084163729281e-05,0.000137862132284683
"Cobll1",11.5988049470958,4.28751064493633,1.0069304475814,4.25800079363446,2.06263217067392e-05,0.000138593609846164
"Slc7a7",41.4263752917796,-1.12605869210196,0.264494349227475,-4.25740170022878,2.06816548326133e-05,0.00013890418924142
"Atg10",20.320922799792,-1.48656190788225,0.34918075878138,-4.25728471714839,2.06924760377756e-05,0.000138915671365886
"Ncoa7",144.361264858574,0.830911008901821,0.195244363275167,4.25574902631518,2.08350318063747e-05,0.000139769990361745
"Nudt1",21.8977795613806,-1.26582659391364,0.297441480450373,-4.25571642528467,2.08380682206642e-05,0.000139769990361745
"Map3k1",41.5227804866556,-1.45862427277657,0.342758264503056,-4.25554807523412,2.08537548147493e-05,0.000139813696528438
"Trim36",23.4792725083116,1.64117457521387,0.38595222185065,4.25227394039707,2.1161078355855e-05,0.000141811780489391
"Slc9a1",160.966268399803,0.546821258171687,0.128602574949669,4.25202417903137,2.11846981260742e-05,0.000141907692280372
"Mfsd6",85.4992999995043,-0.814843051732775,0.191754621625073,-4.24940501995301,2.14339066732309e-05,0.000143513983812068
"St3gal5",212.069395588811,2.13337422868191,0.502349778023466,4.24679042772913,2.16854625334533e-05,0.000145134574971479
"Nostrin",20.9754755470868,-2.05765421441606,0.484559631140435,-4.24644168061065,2.17192279509443e-05,0.000145296774611715
"Mir9-3hg",2.86016519618655,5.09038976451221,1.19882201708254,4.24615972344269,2.17465633991638e-05,0.000145415835782303
"Wipf1",267.082422819538,-0.788939103517794,0.185846819087838,-4.24510415292561,2.18491909182224e-05,0.000146038038026839
"Dennd1b",43.8595435036554,1.13806821138892,0.268273037076838,4.24220124314227,2.21338079914512e-05,0.00014782030188423
"Zc3h8",14.6362823353542,-2.40429909931899,0.566759364577949,-4.2421868072871,2.21352321396889e-05,0.00014782030188423
"Josd1",82.5832213695473,-0.88086415742053,0.207685152538066,-4.24134391243534,2.22185380888002e-05,0.000148311660114644
"Pigx",76.0994667212714,-0.837450624271494,0.197457630226759,-4.2411661849166,2.2236141511216e-05,0.000148364207212254
"Pde8b",13.7538741073851,-1.43026112999795,0.33727698094276,-4.24061294073514,2.22910238425318e-05,0.000148665332241138
"Lats1",71.3077846869585,0.906238647899885,0.21375853524635,4.2395436835094,2.23974607289335e-05,0.000149309875939362
"Vrk1",109.490535433604,0.966478234236251,0.227996229693076,4.23900972194717,2.24507936876417e-05,0.000149600000245535
"H2-Ob",208.795944150383,1.37612176393574,0.324999375390891,4.23422894976528,2.29337207948204e-05,0.000152751204559996
"Gnpda2",62.1340337539339,-0.805710994281531,0.190306152936098,-4.23376218714314,2.29813966775943e-05,0.000153001909933014
"Bcs1l",14.0594497284935,-1.80187228743157,0.42583957349662,-4.2313406258516,2.32302565875884e-05,0.000154591223018059
"Cd79b",689.253829153736,1.35412159582365,0.32025270852751,4.2282908458441,2.35473272412426e-05,0.0001566328757068
"Dpf2",172.203656749643,0.603499542122705,0.142763382818666,4.22727123865685,2.36542461952454e-05,0.00015727546336359
"Fosb",4.89935969742767,6.0332147543424,1.42798336987966,4.22498950730135,2.38951911296199e-05,0.000158808231892844
"Il17rd",2.09026433853399,4.56788844799092,1.0813520821749,4.22423789928219,2.3975068995275e-05,0.000159269674031356
"Rab4a",8.10858506303934,-2.05884122605682,0.487408218870954,-4.22405931279939,2.39940857650028e-05,0.000159326581695659
"Igf2bp1",5.59091150702978,2.06377760638622,0.488664443256175,4.22330217569015,2.40748689770942e-05,0.000159793405496203
"Thoc6",87.6828607406951,0.696011559375794,0.164847840536192,4.22214544704932,2.41987867016768e-05,0.00016054599741243
"Bcl3",348.175629761045,1.19926413443189,0.284131239338078,4.2208105565081,2.43425447248314e-05,0.000161359320380339
"Ldlrap1",25.5422485005003,-1.61504199892936,0.382631715008017,-4.22087855131278,2.43352025811404e-05,0.000161359320380339
"Pigs",157.82545947475,-0.559988454710322,0.132703047623285,-4.21986129738336,2.44452669704266e-05,0.000161899452750271
"Pip5k1a",117.919451298101,0.803663054091146,0.19044608364817,4.21989803463658,2.4441283859939e-05,0.000161899452750271
"Or10aa1",1.65542455101107,5.89855453188804,1.39814853553864,4.21883253599776,2.45570579959569e-05,0.000162498657207621
"Prpf4",14.9601828936206,1.44040910983686,0.341420185898949,4.21887506751925,2.45524266584239e-05,0.000162498657207621
"Zfp219",34.0644247604203,-1.38213139221026,0.327786036487204,-4.21656580317513,2.48050928226678e-05,0.000164068739771971
"Smad2",62.6759077453442,0.898142425174524,0.213014638172984,4.21634134103575,2.48297836212564e-05,0.00016416083308312
"Aprt",609.457738367212,-0.736763856601479,0.174744234145137,-4.21624129806508,2.48407958624308e-05,0.000164162450679939
"Pdrg1",135.0372907029,-0.659110450444469,0.156353623509153,-4.21551119604137,2.4921302715858e-05,0.000164623128772084
"Trmt1l",102.768566172168,0.662589298046773,0.157201358121722,4.21490822956966,2.49879776652861e-05,0.000164992077732764
"Bst2",1675.62941800237,1.04227631010006,0.247348072736036,4.21380404775724,2.51105162361343e-05,0.000165729407158486
"Mcm2",40.1987918982639,-1.5777366760675,0.374501534879214,-4.21289775641736,2.5211520467346e-05,0.00016632403333845
"Erbin",329.510810181368,0.751328195748189,0.178345064759261,4.21277817113902,2.52248768159811e-05,0.000166340169522685
"Cipc",129.879966634445,-0.789717330037103,0.187515672058972,-4.21147374705164,2.53710043082884e-05,0.000167231444740236
"Mark2",243.252962305905,0.90410436299598,0.214737993211192,4.21026735640024,2.55068660532224e-05,0.000167981719156557
"Vnn3",21.4234968351817,1.61997998728609,0.384765803988195,4.21030135863058,2.55030273183103e-05,0.000167981719156557
"Csf2",16.0135840258001,4.50100927498483,1.06913439341889,4.20995648694031,2.55419876375037e-05,0.000168140390121494
"Numa1",129.569533197931,-0.881266160402078,0.209366997682265,-4.20919328336305,2.56284084716422e-05,0.000168636476287724
"Cdk2ap1",262.175045829446,-1.042897570633,0.247838299423609,-4.20797581753282,2.57668433175633e-05,0.000169474242113706
"Pcgf2",10.866972013519,-2.10190072472593,0.499531308743315,-4.2077457167074,2.5793087266078e-05,0.000169573699205962
"Esyt3",5.48111319419998,-3.13283940447377,0.744608828061036,-4.20736269355239,2.58368290272147e-05,0.00016978805834005
"Sdr42e1",8.13796432501314,-2.09131371991403,0.49722081511878,-4.20600597626719,2.59923362159091e-05,0.000170736388603081
"Grtp1",10.8429762657954,-1.64580042549398,0.391394702274969,-4.20496347019472,2.61124328354746e-05,0.000171451400090286
"Slc16a3",329.169616419386,-1.07615438748627,0.256053654074801,-4.20284721721599,2.63578499593163e-05,0.000172988282599972
"Lpcat1",102.904544421773,-1.24298395872112,0.295897229184455,-4.20072861833482,2.6605735331959e-05,0.000174540034798213
"Mettl23",84.4421375199268,-0.817989711118814,0.194766255129369,-4.19985336050891,2.67087901190987e-05,0.000175140737271303
"Cd22",255.105749982754,-1.05099230988373,0.250338893031625,-4.19827817066747,2.68952134522396e-05,0.000176141483564041
"Hspa5",1274.94964914512,1.11889901206458,0.266514240587579,4.19827101770534,2.6896062818909e-05,0.000176141483564041
"Kmt2c",88.2990174671332,0.776028788002138,0.18484116306918,4.19835482052066,2.68861133930144e-05,0.000176141483564041
"Relt",57.3854967621177,-1.905611003355,0.453934138276432,-4.19799006655574,2.69294440822917e-05,0.000176284372897647
"Nosip",146.902366078152,-0.66248795506205,0.157818441978879,-4.19778542200228,2.69537837585628e-05,0.000176367977331781
"Marchf9",8.59907907784287,-2.2109365718134,0.526719551610568,-4.19755933694307,2.69806978112714e-05,0.000176468347846694
"Pigb",18.8430435453078,-1.50611900544289,0.358826248958756,-4.19734902285815,2.70057573668891e-05,0.000176556508068435
"Hes6",73.7654302919647,-0.897834749466057,0.213913591737043,-4.19718420963982,2.70254108237364e-05,0.000176609264217182
"Mrpl2",133.754891365972,-0.694803670836579,0.165562891395831,-4.1966147424632,2.70934227237849e-05,0.000176902065459026
"Rab3gap2",88.1726369267646,-0.705871988986937,0.168197370083781,-4.19668862025211,2.7084590264509e-05,0.000176902065459026
"Pigv",14.2840771918393,1.47072339007293,0.350477889400036,4.19633715721862,2.71266339133605e-05,0.000177043091028722
"Il2ra",31.7694669686786,3.60120460194267,0.858204783262025,4.1962066306069,2.71422639136278e-05,0.000177069300653474
"Abhd5",138.589812977843,-0.63418140985447,0.151154088284189,-4.1955954817585,2.72155603427682e-05,0.000177471528223201
"Tlr3",3.82407534732014,2.77225350669325,0.660934452516948,4.19444544937256,2.73539968612741e-05,0.000178298006048305
"Sppl2a",163.682107974121,0.768631472438901,0.183275633668058,4.19385521716988,2.742530651267e-05,0.000178686420124858
"Actr10",172.301648336741,0.652132920081757,0.155630519353611,4.19026372712946,2.78630416302532e-05,0.000181460885388655
"Fam234b",9.73860968491542,-2.84443107772592,0.679009738761297,-4.18908730663416,2.80078637227922e-05,0.000182326170075871
"Cd3g",25.4510663153041,3.41101716502664,0.814534276198434,4.18769014969685,2.8180789054806e-05,0.000183373585117188
"Ccni",498.74669160736,-0.632709669625968,0.151092497238969,-4.18756510871131,2.81963146959505e-05,0.000183396336968627
"Prkag1",134.572519808204,-0.744902934953382,0.177968736978261,-4.18558308386699,2.84435003152506e-05,0.000184925205034674
"Cdin1",7.50896452210912,-3.32777640559828,0.795157825945775,-4.18505144137915,2.8510152983165e-05,0.00018527953639443
"Tmem62",27.8765320516826,-1.24002173256455,0.296350707496791,-4.18430495084266,2.86039920675339e-05,0.000185810167474061
"5330406M23Rik",71.0605655197305,1.06514762973247,0.254729064139375,4.18149233708832,2.89602013117128e-05,0.000188043964735253
"Selenos",339.683645054119,0.731622424957143,0.175060825111315,4.17924698168154,2.92475916170457e-05,0.000189829196165806
"Dtwd1",38.5893132937688,1.15052433399238,0.27532171058055,4.1788362115227,2.93004598973513e-05,0.000190091409189369
"BC035044",20.3657875245769,2.62794154036169,0.629169322258394,4.17684309674974,2.95582764945663e-05,0.000191682468496877
"P3h2",3.60908075435486,4.56281579307147,1.09244608503543,4.17669654875781,2.95773178616945e-05,0.000191724399710627
"Slc19a2",19.9161394997684,-1.61691355947818,0.387234063041051,-4.17554578432519,2.97272454689316e-05,0.000192614358019265
"Mrpl46",108.403175626527,0.608698468731609,0.145855018460062,4.17331179385015,3.00203660900383e-05,0.000194430969162584
"Efhd2",1412.92035880455,0.718754903373094,0.172261164349264,4.17247210703744,3.01312495538001e-05,0.000195066255073136
"1110065P20Rik",52.100699408538,-0.792219262503309,0.189916241050589,-4.17141397766124,3.02715334509402e-05,0.000195891255939318
"Trim47",41.8202208699318,-1.68516910806787,0.404072862529595,-4.1704585096814,3.03987398844275e-05,0.000196630966600756
"Ptgs2",716.802474513605,4.19767504259791,1.00675488109527,4.16951049497887,3.05254559876303e-05,0.000197366879553609
"Polr2c",209.1050111716,0.632726716689233,0.15175791118151,4.16931619421448,3.05514890516579e-05,0.000197451463366501
"Tcirg1",833.948923214143,0.968603492595132,0.232352043496766,4.16868936471657,3.063561765981e-05,0.000197911282559942
"Rnpc3",14.0626817558237,1.53821092991279,0.369087590885087,4.16760402652416,3.0781804891264e-05,0.00019877145166125
"Rora",51.0120426138923,-1.11616199411324,0.267996964146203,-4.16483073854648,3.11583637701418e-05,0.00020111787215901
"Lmna",235.629730813921,-0.769230039119621,0.18474507271715,-4.16373778096552,3.13079653639612e-05,0.000201997985585676
"Prpsap2",50.3083771413507,-0.847021377703343,0.203560237743869,-4.16103551013295,3.16807814934306e-05,0.00020431691821017
"Map3k20",26.5169243473074,-1.20026875582033,0.288465083236065,-4.16088055564802,3.1702287010177e-05,0.000204369161842351
"Ctns",62.2175932479908,-1.05119902319769,0.252680073042594,-4.16019755946677,3.17972427500571e-05,0.000204894658904214
"Id2",1680.06808770548,0.707619339038275,0.170172521162911,4.1582467851014,3.20699458492819e-05,0.000206564594177504
"Tmed4",135.568942486424,-0.548660368744398,0.132038265086739,-4.15531337361915,3.24842004663833e-05,0.000209144476482466
"Mrpl18",218.536221624998,-0.566895731604206,0.136429960478031,-4.1552143650697,3.24982706964924e-05,0.000209146743367971
"Stra6l",34.0907436908202,-1.277752378578,0.307769162378007,-4.15165823861407,3.30074921969341e-05,0.000212334272588378
"Galnt2",170.919714860853,-0.810858351661672,0.195320178953033,-4.15143154183087,3.30402098519541e-05,0.00021245509886246
"Gp5",2.97947359065169,3.4154657943073,0.822785881690853,4.15109917453664,3.30882339356794e-05,0.000212674205136327
