"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Ighm",4194.03454341775,-4.2381383634606,0.24762719500077,-17.1149956427339,1.14724284856472e-65,7.28399448590893e-63
"Slc6a8",523.708621397805,5.47723632252928,0.320010105075588,17.1158230182623,1.13105706755001e-65,7.28399448590893e-63
"Ptprcap",277.835302932289,-5.43635158783852,0.322561536286047,-16.853688292883,9.85708468105113e-64,5.9976253165579e-61
"Ctsl",8461.10075048896,3.97129567448088,0.238719060385828,16.6358550006954,3.83246052188097e-62,2.23861684004111e-59
"Ctsa",1747.39648451739,3.07527828213819,0.185559701175058,16.5729857434775,1.09263130998904e-61,6.13680577683458e-59
"Zfp36l1",434.576802763544,-4.08281412712358,0.246675784580344,-16.5513373518582,1.56585301144794e-61,8.46894500969418e-59
"Trf",926.262261358287,4.76388948090207,0.289964281105571,16.4292286716777,1.18152238607861e-60,6.1620612156807e-58
"Akr1a1",6926.65106110588,2.86994663544607,0.176367050672966,16.272578265017,1.54512465402534e-59,7.78050183542483e-57
"Rassf8",209.611827712457,4.94047923800596,0.305787894683274,16.1565559785261,1.02109204578705e-58,4.9703357148761e-56
"Lamp2",980.69813674754,3.03615442671719,0.188308769586706,16.1232768573702,1.7507448068706e-58,8.24713755313917e-56
"Ctsd",19932.4948566377,4.43385257436973,0.275476543837167,16.0952090969697,2.75638719878048e-58,1.25786007074348e-55
"Apobec3",767.429406170881,-3.2827290356546,0.203982920529614,-16.093156363932,2.84933170016887e-58,1.26087244901715e-55
"Itgb2",4035.79679780784,2.80045818196291,0.174649753827763,16.0347101589658,7.31239678413229e-58,3.14067441878482e-55
"Gng12",786.461453530045,2.97443522616844,0.185659404784852,16.0209240658469,9.12835627089392e-58,3.80861104639611e-55
"Hgsnat",311.587784066796,3.79115240721501,0.238690751212254,15.8831139789064,8.29557436811063e-57,3.36500756937554e-54
"Spp1",7166.89032426587,5.60330906037285,0.353834780948163,15.8359476288843,1.7579073038635e-56,6.93803252927532e-54
"Atp6v1a",1116.72199984427,3.0305790915188,0.192271529127867,15.7619752922616,5.6828648966871e-56,2.18386516016636e-53
"Cd19",388.227756844512,-6.40682967694145,0.41044943263068,-15.6093032846418,6.29203272741903e-55,2.35596292098718e-52
"Cybb",4048.97073976355,3.08905587170197,0.198787653269986,15.5394755201749,1.87511720490443e-54,6.84558413580484e-52
"Ctss",16763.1398269775,3.65770993641272,0.235907119268306,15.5048730524011,3.21551586139088e-54,1.14527263716807e-51
"Hexa",1783.54491674312,3.26579803303812,0.211150115438561,15.4667120415967,5.82049564633478e-54,2.02373090293873e-51
"Lyz2",38386.783735581,4.26507322602532,0.28137149411077,15.1581567973131,6.69211609575554e-52,2.27267375223996e-49
"Abcc5",519.966697678215,2.41884867153696,0.161094869439441,15.0150571520607,5.85114195895283e-51,1.941914227877e-48
"H2-Ob",208.795944150383,-5.21851384782962,0.35097924175795,-14.8684401439004,5.28299350847269e-50,1.71439009342726e-47
"Ets1",298.084889448639,-4.88618518883326,0.329386765827638,-14.8341879387775,8.80631460122918e-50,2.79562200264673e-47
"Naglu",255.032074962263,2.65745962220108,0.180341247430857,14.7357282932178,3.80077717083115e-49,1.18090955373718e-46
"Tcf7",302.457364709491,-6.2210035777194,0.424046755026014,-14.6705605077387,9.95195564215238e-49,3.02767517171565e-46
"Fth1",77820.9187381808,2.34722922989832,0.160302761726529,14.6424753049645,1.50488133904312e-48,4.48485350898912e-46
"Cd68",2690.04316995007,3.44968979660958,0.235852367401776,14.6264794142728,1.90386989561141e-48,5.56044241712269e-46
"Atp6v1e1",1138.76499268968,2.00162239117943,0.136910722530481,14.6199096329639,2.09678444857005e-48,6.00379280440558e-46
"Gimap6",160.61930979639,-5.10056272619783,0.350392060353454,-14.5567303124754,5.29295211431158e-48,1.48640345625561e-45
"Dusp3",334.519932277406,3.44940041022025,0.23853910355967,14.46052390885,2.15153885984176e-47,5.92809848495645e-45
"Grn",3012.9464122131,3.18856459557569,0.220662179757356,14.4499823172321,2.50750227482818e-47,6.78093624431777e-45
"Lpl",1109.14656930531,4.03410750233811,0.279954675300343,14.4098593745942,4.48622901679939e-47,1.19113458786039e-44
"Cd83",344.096072326003,-4.87895851642681,0.339947663480119,-14.3520872197792,1.03378470116397e-46,2.69577821269598e-44
"2510009E07Rik",154.402614264262,3.54249449000375,0.247816284500855,14.2948414271441,2.35641927084224e-46,6.03698080914196e-44
"Npc2",3860.55706049703,2.19029044044577,0.15426257400289,14.1984564603774,9.36525332693515e-46,2.35794472988334e-43
"Ablim1",185.654950195108,-4.74901549463818,0.334625337237976,-14.1920379784655,1.0263214555777e-45,2.54023257894936e-43
"Anpep",749.754896403093,4.99355529516313,0.35463937039687,14.0806568925919,4.9943380377883e-45,1.21553863943037e-42
"Chd2",231.934247063019,-2.20023704459091,0.157911699549837,-13.9333377505479,3.97343779475614e-44,9.51214952734819e-42
"Cd9",3225.17321643176,2.21699222500186,0.159334318588953,13.914091105013,5.20169662506565e-44,1.22516735186828e-41
"S100a1",430.550971181442,5.48379741939585,0.394246100055389,13.9095793683829,5.54043171356032e-44,1.28423689385907e-41
"Myof",701.449136705641,3.67856561249935,0.264854268059273,13.889017683023,7.38410581458839e-44,1.68484526891304e-41
"Dhrs3",451.114902749448,4.71704081156938,0.344206687814203,13.7040940184043,9.59575610613919e-43,2.12313373360531e-40
"Soat1",384.945834373439,2.68761190834155,0.196103117097933,13.7050952994254,9.4642966785296e-43,2.12313373360531e-40
"Psmd8",1333.15958904693,1.85960440990112,0.13586048717936,13.6876029853044,1.20416467097919e-42,2.62453980452375e-40
"S1pr1",186.450560873555,-4.88500402255456,0.357770131240204,-13.6540297693963,1.91016496096061e-42,4.10207925366291e-40
"Adamtsl5",155.36036540112,5.94164571079452,0.438404490238428,13.5528851622006,7.61761207040125e-42,1.61217375455173e-39
"Wfs1",309.601545361999,5.45919578156242,0.402960898792041,13.5477059881678,8.17450731081585e-42,1.70531900371206e-39
"Mllt6",631.401173789897,-2.36914441868987,0.175745091435539,-13.4805723410991,2.03521915094255e-41,4.18595848749493e-39
"Rnh1",1557.3266703589,1.97081536576101,0.146924262286091,13.4138183516855,5.01868607033979e-41,1.01788712062739e-38
"Lipa",1645.56434559957,3.65261278191262,0.272545508707705,13.4018454357651,5.89781718936426e-41,1.17980581392173e-38
"Gla",187.21023698408,3.68301841116217,0.275124916486888,13.3867134180037,7.23103564967777e-41,1.42695694043574e-38
"Tspan5",176.104497572885,2.4875541375085,0.185978271791944,13.3755094804373,8.407562513632e-41,1.63700847182091e-38
"Ahnak2",284.106358127822,6.64201380366705,0.497558124132485,13.3492218929149,1.19692612453508e-40,2.29983055218234e-38
"Tpp1",651.803015979669,1.94150602122052,0.146018689105586,13.2962844216237,2.43259716145544e-40,4.61340472061478e-38
"Atg7",212.492760464283,2.34997349500304,0.177135294420296,13.2665457931109,3.61880900564812e-40,6.70688475912073e-38
"Ctsb",626.10214466505,4.28069403057921,0.32267310544224,13.2663490026921,3.62832223495541e-40,6.70688475912073e-38
"Ckb",684.197002769523,5.33527257197966,0.404039927083174,13.2048152035266,8.23014391737767e-40,1.50230989531833e-37
"Bach2",130.514043750707,-5.1205851241349,0.388826357088861,-13.1693364680128,1.31750462834524e-39,2.37524939354636e-37
"Dtnbp1",599.670238481782,1.63570914729749,0.12443259318207,13.1453432373954,1.80982414472814e-39,3.22303194944696e-37
"Lhfpl2",321.338731604434,4.67950379244195,0.356872422114398,13.1125396709469,2.79093362476743e-39,4.91036189427455e-37
"Idh1",348.88650939145,2.72103233911356,0.207704916880622,13.1004714764527,3.27218641098325e-39,5.68854025709386e-37
"Itgb5",377.331624941895,5.17980595506437,0.39698441065359,13.0478825265113,6.53382312709948e-39,1.12251081323569e-36
"Cndp2",574.682365198675,2.12144336242754,0.162674725856414,13.0410139083317,7.14998399055423e-39,1.21408390946585e-36
"Klf9",216.330112894061,3.48592364870018,0.267885559772065,13.0127344365491,1.03568613584403e-38,1.73840513123338e-36
"Capg",3834.47126343248,2.63166518369275,0.202662969848275,12.9854269167326,1.48010548987854e-38,2.43459019006937e-36
"Cish",457.674924985288,-5.61036318728732,0.432057072024621,-12.985236327685,1.4837946101224e-38,2.43459019006937e-36
"Gas2l3",88.9389406674815,3.83265208833682,0.295468267367809,12.9714507838021,1.77635977381504e-38,2.88224241966901e-36
"Ighd",340.761738028411,-5.83066737230328,0.449575224915405,-12.9692808881994,1.82736658039932e-38,2.93242133775509e-36
"Relb",339.820093949749,-2.65036869571826,0.204889334493068,-12.9356108373124,2.83361937112763e-38,4.497754747454e-36
"Lamp1",4802.249340234,2.38500396148555,0.184401798600355,12.933734809466,2.90363669804702e-38,4.5593340539334e-36
"Satb1",175.622982773205,-5.08139105911736,0.393864267806075,-12.9013761198039,4.42130547357257e-38,6.86854508835959e-36
"Jaml",167.528888657149,-6.5232250742253,0.506024964837898,-12.891113141651,5.05094524179765e-38,7.76410035431275e-36
"Pi4k2a",590.58670283841,2.39913687849129,0.187496167687196,12.7956582157659,1.73377219789078e-37,2.63732035477074e-35
"Mgst1",598.009069703803,2.87566734913265,0.224793271039756,12.7924974614746,1.80576179595729e-37,2.71850922746023e-35
"Cd63",3467.14685582287,2.54885393426053,0.199686952565705,12.7642487479088,2.59643548032662e-37,3.86895380808261e-35
"Csf1r",1523.25293972351,2.68795953821307,0.210632194311216,12.7613898103417,2.69352023156789e-37,3.97307837793797e-35
"Rab7",1776.86052936524,1.72071932242662,0.135049497120939,12.7413974809968,3.48102981191824e-37,5.08334783434421e-35
"Kmt2e",199.375354505992,-1.86610194909209,0.146486507958747,-12.739070478884,3.58642250881163e-37,5.1853988016016e-35
"Cyba",3349.10808489907,2.0972860118335,0.164674179975502,12.7359736186056,3.73161731551415e-37,5.34243212337776e-35
"Asah1",646.414476500134,1.96593691536638,0.155701014962365,12.6263590243235,1.51109896569617e-36,2.14238623262729e-34
"Tbc1d10c",138.613394068565,-6.42792914671306,0.509458302055367,-12.6171840183586,1.6978454654368e-36,2.38400358959362e-34
"Ecm1",117.556046071484,3.2353647994804,0.257252605308678,12.5766065443663,2.83968212627621e-36,3.94932172285824e-34
"Mir142hg",252.655227050975,-3.01022782194365,0.240022759834501,-12.5414265881254,4.42949021591856e-36,6.10224958708102e-34
"Cyb5r3",739.211430661557,2.05590470392611,0.16447656441509,12.4996817098977,7.49507681835211e-36,1.02290286708781e-33
"Chst3",92.7000871316895,-5.57235951883562,0.447400558118063,-12.4549677413794,1.31404608226295e-35,1.77676064252647e-33
"Ptpre",627.181997308997,1.92774070003061,0.155168991053334,12.4234918777555,1.94866625348703e-35,2.61067644951111e-33
"Tnfrsf13c",150.791055324899,-5.34544949217668,0.430555751261035,-12.4152318869755,2.16059946505386e-35,2.86829399892559e-33
"Pon3",147.14219139045,4.24138184229011,0.342157782629613,12.3959823730837,2.74757789865688e-35,3.61467387874653e-33
"Igf1",2078.43976130038,5.22456161725207,0.422040693127399,12.3792840413968,3.38347581782739e-35,4.41150869354763e-33
"Akna",151.069529636642,-2.67137606974674,0.21609329677574,-12.3621422302566,4.18843891402686e-35,5.41272331518002e-33
"Arid5a",205.530195918181,-4.76567274158862,0.385531632690173,-12.3613014795559,4.23248108778744e-35,5.42165976534737e-33
"Ltbp3",91.4838437318108,5.25796001105491,0.425746539164545,12.3499771046237,4.87252927924837e-35,6.18726478824904e-33
"Gstm2",108.398328559479,5.07055475201801,0.411755170091426,12.3144895810103,7.56925428434767e-35,9.52877761330423e-33
"Myo1g",1137.95222964173,-1.92075111657215,0.156089132254865,-12.3054762930959,8.46356777603628e-35,1.0563545319099e-32
"Fnip2",165.04414038013,3.36698095754259,0.273682290023188,12.3025167512933,8.77952632699674e-35,1.08650358434859e-32
"Igkc",1798.08633443018,-4.54445249878925,0.369598888771953,-12.2956335553087,9.56042217974546e-35,1.17320037891448e-32
"Il16",169.214274777574,-4.03229963684933,0.328144668895558,-12.2881765851047,1.04844282979636e-34,1.27586755362636e-32
"Tnfrsf18",94.682053993613,-4.74225454710778,0.387100445915465,-12.2507080452793,1.66535557218932e-34,2.00985020005626e-32
"Lmna",235.629730813921,2.66740433987736,0.217819424292578,12.2459433934344,1.76611399233502e-34,2.11398054344823e-32
"Ccnd2",961.419718488379,-5.40057038110062,0.441115599904823,-12.2429820715157,1.83176534368219e-34,2.17473734258464e-32
"Grk3",134.574262278338,-3.90487919482082,0.319137562426917,-12.2357241971949,2.00310241705586e-34,2.35897617711828e-32
"Atp6v1b2",765.052088170006,2.40138500125418,0.196919798636778,12.1947362219457,3.31575942723105e-34,3.8736027932684e-32
"Dusp2",258.815797232299,-4.03342132048252,0.330839755482872,-12.1914650631863,3.45159705936655e-34,4.00029141729601e-32
"Mfsd12",564.03393153984,3.61285090834867,0.297832975675084,12.1304596986267,7.28393930244008e-34,8.37538312075059e-32
"Ap1s1",329.201105237506,2.3210904255957,0.191848674670418,12.0985481373961,1.07495510746459e-33,1.22637261205511e-31
"Sell",277.679021571855,-5.47006732842225,0.452977335688287,-12.0758079874143,1.41764858468567e-33,1.604800176912e-31
"Aopep",481.856118502761,2.80257199844433,0.232871001237048,12.0348690200009,2.33003526707474e-33,2.61734653885327e-31
"Tnfsf12",286.377951694065,3.67400877990896,0.306293564981385,11.995057030115,3.77157291637333e-33,4.20429612960304e-31
"Gimap1",150.902635287301,-6.68043666479969,0.558857413343095,-11.9537408027518,6.2067224756734e-33,6.86642184183778e-31
"Apbb2",193.633886250874,4.39560412001859,0.367880533850937,11.9484553151151,6.61431757473919e-33,7.26232177021927e-31
"Dap",549.93286481889,2.27331401335762,0.190313054204616,11.9451291602596,6.88433232829895e-33,7.50238096941415e-31
"Ahnak",433.206487184185,2.53446284753159,0.212216119493881,11.9428385250663,7.07662178530841e-33,7.5985226419749e-31
"Rilpl2",866.816505814058,1.59815629380037,0.133816185640205,11.9429221970007,7.0695049052913e-33,7.5985226419749e-31
"Ccnl2",483.463539278222,-1.71077249925347,0.143690804483332,-11.9059288825397,1.10228965505071e-32,1.17494422136536e-30
"Stx3",213.531954932573,2.82389495796838,0.237469913391936,11.891590465642,1.3089005128713e-32,1.38506334706229e-30
"Ltb",483.822368492033,-5.39376923051084,0.454097071843508,-11.878009273686,1.53991055035518e-32,1.61779235732638e-30
"App",1051.21328485557,1.93482778774984,0.163233193403795,11.8531516011183,2.0724702006847e-32,2.16173445289991e-30
"Arl11",262.633546490744,4.58871446468552,0.387240874806059,11.8497678401942,2.15787797998115e-32,2.23485759869962e-30
"Sort1",148.049283242139,2.67023734645717,0.225498478398273,11.8414872039227,2.38191330575979e-32,2.44951267633875e-30
"Nup210",179.356569198148,-4.56444035057649,0.385718137578786,-11.8336160680133,2.61623121180346e-32,2.67166604097664e-30
"Nceh1",135.472231500821,3.25221932644519,0.276016633333138,11.7826932644306,4.79364902368081e-32,4.86122615922298e-30
"Rhoh",123.964696932848,-3.10250276485164,0.263389113013159,-11.7791609886952,4.99881588842958e-32,5.03432471853359e-30
"Cd302",441.175885591837,3.11427783818892,0.26443093283138,11.7772826531411,5.11144309179777e-32,5.11249338832348e-30
"Trbc1",198.672225603144,-6.46733634535031,0.5494721361636,-11.7700897273974,5.56652755421487e-32,5.52979604586393e-30
"Iglc1",357.697167624106,-5.28452027744031,0.449621071881117,-11.7532753866073,6.79336232643692e-32,6.70293716574043e-30
"Plk2",321.685097155281,3.0970497637331,0.263574276296054,11.7501973533047,7.04541113314304e-32,6.90497575686495e-30
"Cbx7",124.56679128373,-4.02962022422629,0.3430253492453,-11.7472957409474,7.291507587075e-32,7.09852568627042e-30
"Vwf",53.0824907970983,4.45046224160106,0.379956533743088,11.7130825406737,1.09234667385254e-31,1.05639327670654e-29
"Gaa",232.541753208385,1.8883073975237,0.161437481923072,11.6968338147365,1.32298107549079e-31,1.27101925298632e-29
"Siglecg",100.32822008311,-5.77445427135024,0.493895925253064,-11.6916418542864,1.40641133775478e-31,1.34234148792373e-29
"Rbm47",209.560781994511,2.39658467457416,0.205044042558138,11.688145847469,1.46551115881156e-31,1.38966619818995e-29
"Litaf",1010.37255000459,1.48835152641398,0.127831426494357,11.6430800095912,2.48863174910525e-31,2.34461222143122e-29
"Sgk1",1369.81407471254,2.61627850719321,0.225130378630054,11.6211704662587,3.21698403684162e-31,3.01138576217937e-29
"Tcn2",267.618964981954,1.84634969883105,0.159598301096987,11.5687302818407,5.93545326512868e-31,5.52072764526587e-29
"Acp2",183.300258137951,2.11607357265602,0.183152693371388,11.5536033552351,7.0788952725256e-31,6.54260175092983e-29
"Fcgr3",1502.44394799456,1.97244479544428,0.170750105075373,11.5516461590088,7.24198674680527e-31,6.65124103544637e-29
"Il11ra1",216.58686134322,3.7055296021914,0.321974606697923,11.5087635021725,1.19174844740618e-30,1.08769391109203e-28
"Tnfrsf4",104.994546940124,-5.10281162251686,0.443535223302671,-11.504862194529,1.24688349559705e-30,1.13094656436048e-28
"Cd84",552.835109477398,2.79210897237792,0.242973004515199,11.4914369929654,1.45668422961866e-30,1.31308393858773e-28
"Fcrla",159.630485846145,-5.02167409212574,0.437324341567902,-11.4827225809612,1.61125513954737e-30,1.44350667501904e-28
"Sumf1",158.084172805504,2.21923769065822,0.193418014108946,11.4737900752522,1.78659197000837e-30,1.59082942305075e-28
"Pax5",172.24601783303,-5.51767467040572,0.481207376133755,-11.4663135771885,1.94781449748399e-30,1.72387485495507e-28
"Rbm5",303.98892840246,-1.45529136636,0.127189561642599,-11.4419088136285,2.58142661462755e-30,2.27087788273531e-28
"Slc43a2",207.679166695121,2.59605866223815,0.227476360804902,11.4124327163151,3.62448422668103e-30,3.16936186600138e-28
"Ciita",377.49393926862,-4.29185312752654,0.376092019525843,-11.411710179167,3.65472195539703e-30,3.17678004253945e-28
"Adssl1",149.448879153177,2.43239529643316,0.213177546365025,11.410185255947,3.71936329327143e-30,3.21383799832205e-28
"Plod3",452.395308238662,2.18310294677002,0.191376956891556,11.4073448665352,3.84280708235466e-30,3.30097128374266e-28
"Elovl1",431.562591564112,1.27744160101294,0.112303945574733,11.3748594893566,5.57926379274132e-30,4.76456076990652e-28
"Ralgps2",78.193642450007,-4.28506487693718,0.376824208568397,-11.3715222629052,5.79676963304699e-30,4.92152482275495e-28
"Tmbim1",273.25765712314,2.08639039405038,0.183506110976339,11.3695962654856,5.92610596669643e-30,5.0022500249519e-28
"Rabgap1l",83.6540208060499,-3.78502280160498,0.333611002173607,-11.3456174315117,7.79739126867225e-30,6.54398302852994e-28
"Tbc1d4",200.389569318237,-4.59517309113958,0.405241084156663,-11.3393564245898,8.37581464948737e-30,6.98925836151223e-28
"Cd300lb",233.147508463041,3.02974893591111,0.267213578635736,11.338304555403,8.47708540089981e-30,7.03357261984886e-28
"Hsd17b11",175.579758128802,2.3443118298844,0.206790810593287,11.3366344624237,8.64037872657303e-30,7.12855652791786e-28
"Atp6v1c1",461.158602776752,1.98925965548666,0.175699094394826,11.3219687462729,1.02151693288964e-29,8.3804560511165e-28
"Anxa5",2386.79143019223,2.34741210790378,0.20750740961761,11.3124254802734,1.13896767767964e-29,9.29181284757307e-28
"Cd300ld",181.188586341749,4.6156628874569,0.408881040000926,11.2885226652878,1.49528788294838e-29,1.2130938308164e-27
"Pirb",1260.08113004493,1.61185945746032,0.142996875912578,11.2719907142988,1.80443367473509e-29,1.45580911337881e-27
"Lck",185.128406463808,-6.02095162566068,0.535503444083791,-11.2435348309704,2.49200010154176e-29,1.999487773781e-27
"Dgka",272.344591612375,-3.84891602427471,0.343491801483203,-11.2052631464711,3.84210307097923e-29,3.06591427024643e-27
"Dennd2a",90.5210359146999,4.95370719549436,0.442206824195462,11.2022405002614,3.97549998023592e-29,3.15512098974919e-27
"Rhoc",638.894395500377,3.6353768707838,0.325453275172523,11.1701959946683,5.70548470249981e-29,4.50363206003269e-27
"Mif4gd",264.387100525042,-2.27907907649159,0.204241521342484,-11.1587451048697,6.49011911259844e-29,5.09544136565995e-27
"Lgals3",18932.3270248687,2.57297447312949,0.231057888623524,11.1356270433241,8.41506876372978e-29,6.57140369822171e-27
"Fcer1g",2755.99274615809,2.07692560143917,0.186600036191191,11.1303601212121,8.92741034097421e-29,6.93441346857693e-27
"Plpp3",480.437234828967,3.20149505812725,0.2881073938957,11.1121586115428,1.09480488577298e-28,8.45896071266819e-27
"Il17ra",369.93868743217,-2.04465358025042,0.184336814100277,-11.0919437890369,1.37272053230797e-28,1.05504410175227e-26
"Cmtm3",331.489231082352,2.47716824991553,0.223440173747417,11.0864944668177,1.45893542780264e-28,1.11543633781162e-26
"Cacnb3",541.825491704274,-6.70492172614142,0.606102584893751,-11.0623546133148,1.91016113556239e-28,1.452816826178e-26
"Stk40",265.511281322809,-2.70441910406523,0.245146628790843,-11.0318429317362,2.68309670375813e-28,2.03011715880725e-26
"Pld3",1501.59032451841,3.39537747531753,0.308095118137684,11.0205494194172,3.04196638837228e-28,2.28978531801033e-26
"Sash1",232.272100034295,3.35001036897511,0.304301009020092,11.0088703937026,3.46318517753437e-28,2.59348169987356e-26
"C77080",159.724477195859,5.5250513120757,0.502616238014797,10.9925841908694,4.14874453035386e-28,3.08197866891759e-26
"Glmp",598.121438355132,1.57985209162559,0.143722353846886,10.9923894880588,4.15770593560751e-28,3.08197866891759e-26
"Tut4",190.784863266771,-2.49286660140946,0.227064418887988,-10.978675627022,4.83966744156867e-28,3.56937695198117e-26
"Vat1",462.841952666786,3.28390687642417,0.299238842003811,10.9741999214873,5.0854044447387e-28,3.73176688977483e-26
"Rflnb",78.7063075550911,-5.645157762715,0.515674351507281,-10.947136979403,6.85811144197741e-28,5.00745006935981e-26
"Dnase1l1",233.497672925723,2.30257135694496,0.210379801652525,10.9448309146522,7.03488645204642e-28,5.11096750543452e-26
"Bank1",75.6110372327481,-5.32294385057972,0.48672025598449,-10.9363516005986,7.72462170802877e-28,5.5842896436804e-26
"Zfand2a",247.473022623951,2.16282251747264,0.198253750201335,10.9093649692689,1.0398014544726e-27,7.47991164515436e-26
"Rusc2",167.394569532535,3.56187419610156,0.327529682479128,10.8749661073193,1.51712165336867e-27,1.08600625020308e-25
"Leprot",256.745832444105,2.13500223098549,0.197020951457707,10.8364222951374,2.3134211456899e-27,1.64794580441511e-25
"Cd8b1",112.70891535153,-5.31777940072186,0.491096379748554,-10.828382411299,2.52577706790547e-27,1.79048167585551e-25
"Tyrobp",3191.71368984531,2.29256247382739,0.21233583167212,10.7968704847115,3.56135814477697e-27,2.51239193179604e-25
"Aldh1a2",206.890375692301,-5.50168421773404,0.510072684763745,-10.786078890467,4.00515675937611e-27,2.81188962294084e-25
"Fuca1",582.295577835857,2.54145723467092,0.236121602241421,10.7633406284971,5.12769555561828e-27,3.58276259323893e-25
"Tlr13",291.783202103347,2.96894347973266,0.276257303606255,10.7470225799505,6.12055014416829e-27,4.25611398834712e-25
"Dennd4a",136.058165977234,-3.8852219587259,0.361695391681871,-10.7416960461115,6.48420805998883e-27,4.48762513270223e-25
"Msrb1",843.736396589641,1.86780920148233,0.173908990451645,10.7401532067525,6.59348780302126e-27,4.54173124469431e-25
"Slc39a11",79.234651911604,2.83526024452182,0.264142962454819,10.7338095180438,7.06233354323088e-27,4.84184303905167e-25
"Comtd1",161.438920717728,1.85230761515703,0.172644504901276,10.7290273514135,7.43748800633872e-27,5.07521669890488e-25
"Pkdcc",67.4459377598685,3.05279848939248,0.284822032949461,10.7182666234749,8.35545087820073e-27,5.67509996159838e-25
"Speg",111.470169470248,7.48451984440219,0.698428837823641,10.7162239573677,8.54198394315063e-27,5.77493479267725e-25
"Traf1",656.807031019227,-5.46450495611793,0.51000430451359,-10.7146251664084,8.69085852263622e-27,5.84850723530216e-25
"Spib",214.10212375744,-5.27920961742113,0.493039264578137,-10.7074831493151,9.38794014636792e-27,6.28862797969774e-25
"Adam15",146.825855537993,2.41389052782221,0.22566127920058,10.6969637696532,1.05167908757801e-26,7.01263457347109e-25
"Nagpa",175.393004456926,1.88046174101339,0.176025309298964,10.6829054782093,1.22380304609779e-26,8.12327085553e-25
"Slc23a2",264.514548335692,2.1576190763264,0.202159799061691,10.6728394386066,1.36393512310675e-26,9.01246362114381e-25
"Grap",146.538576133855,-5.05305522729835,0.474134576847721,-10.6574282367119,1.60987602893861e-26,1.0589648491257e-24
"Fcrl1",92.5039596795273,-4.57262965033113,0.429396626123444,-10.6489650177563,1.76314389724597e-26,1.15458252607546e-24
"Tnfrsf1b",1849.50872303771,1.44515992499473,0.135769786034119,10.6441938755914,1.85583628870197e-26,1.20985613053191e-24
"Creg1",4763.47549953609,2.93532810030239,0.275830233062637,10.6417924812318,1.9043014732549e-26,1.23593397395295e-24
"Cd151",118.007460881788,2.53600111097286,0.238377203666744,10.6386058396684,1.97055687633574e-26,1.27327619757216e-24
"Plin2",995.825813030402,2.70631492350184,0.254435454905125,10.63654797839,2.01455235349346e-26,1.29596951621432e-24
"Pik3ip1",97.0510881811218,-4.51810607659557,0.425403851021201,-10.6207455944502,2.3864729352647e-26,1.52530702646147e-24
"Snx7",59.33719161953,3.55955251977784,0.33515764994252,10.620531920988,2.39194212873846e-26,1.52530702646147e-24
"Slc48a1",1490.59902893974,2.92325928827802,0.275366774129866,10.6158751269657,2.51427260800506e-26,1.59634447368252e-24
"Msi2",82.375666368292,-3.41988146202301,0.322386062398985,-10.6080313664136,2.73449759647272e-26,1.72865231174421e-24
"Slc6a12",481.77436314817,3.68339867261273,0.347768391925728,10.5915280345529,3.26222605483124e-26,2.05337444304744e-24
"Serpinb6a",445.452821172216,3.18293425423911,0.300538755275758,10.5907614188347,3.28905498674181e-26,2.06137639362192e-24
"Eno3",71.7841591045466,-3.8692428688995,0.365553986002366,-10.5846004066673,3.51276358250183e-26,2.19217464082368e-24
"Fads1",115.103282828651,3.26870577141371,0.309634005724619,10.5566756589417,4.73121435884682e-26,2.93999673541447e-24
"Abhd4",170.422629670525,1.87158353601246,0.177315509663069,10.5551033836172,4.81109667217391e-26,2.97696799592185e-24
"Dpp7",184.621725513164,2.27667701758466,0.215761536742652,10.5518205513161,4.98222221140127e-26,3.06984771953978e-24
"Map4k2",192.859989053004,-2.8912492207946,0.274020271065166,-10.5512238549207,5.01396817083538e-26,3.07642761339114e-24
"Nfkb2",958.695872675353,-2.46872649044615,0.234350594002153,-10.5343299894664,6.00090746703335e-26,3.66657957075682e-24
"Colgalt1",582.769504038481,1.84228259939179,0.174987377726982,10.5280885017098,6.41233542990127e-26,3.90163892845201e-24
"Spsb4",58.4232464131068,5.19809625349624,0.493996647765089,10.5225334564782,6.8019598220815e-26,4.12153606978656e-24
"Aplp2",713.459497827089,2.34108579581907,0.222507041227964,10.5214009538717,6.88422598457129e-26,4.15414677903697e-24
"Tmem131l",215.224943770628,-2.32428866628832,0.221208686707907,-10.5072214879039,8.00162982164576e-26,4.8085514520779e-24
"Tmem205",85.0963995570486,2.91856461275355,0.277798546553192,10.5060470940755,8.10186281534559e-26,4.84883207756113e-24
"Cd200r4",335.672064213912,2.89111209258772,0.275259033490048,10.5032414592572,8.34638622991864e-26,4.97478686185722e-24
"Nrp2",1414.29213753853,2.45058393520847,0.234408127711455,10.4543471215513,1.39959365640616e-25,8.30823827825172e-24
"Oit3",53.9857802597606,4.64089290137972,0.444893532071426,10.4314685802954,1.78113859053238e-25,1.05303509463742e-23
"Edem2",227.483495692135,1.76180508591708,0.169104604958638,10.4184335272715,2.04290121150038e-25,1.20292283836855e-23
"Oasl1",1635.30781822112,-3.33537486416649,0.320782223146431,-10.3976299916219,2.54176395374563e-25,1.49065779182921e-23
"Sirpa",1483.40528849714,2.86939654762909,0.276078762675976,10.3933983179894,2.6571353154165e-25,1.55208588044109e-23
