"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Naglu",169.796997729788,2.66411039734536,0.187563642242203,14.2037676678573,8.68164436893341e-46,1.50684058769704e-43
"Soat1",226.509100964213,2.69938222162883,0.190246123308852,14.18889475738,1.0733709698668e-45,1.84083121332157e-43
"Cd63",2619.2704923928,2.5558492645636,0.181715353436817,14.0651255726296,6.22123359977446e-45,1.05438930868648e-42
"Pi4k2a",492.641343373674,2.40781145516423,0.171966901499379,14.0015981806413,1.52404509321691e-44,2.55295274568405e-42
"P2rx4",548.8840053952,1.95881500829252,0.140630257584131,13.9288304092074,4.23229377050101e-44,7.00809471929168e-42
"Cd200r1",167.113901196111,2.20161479905359,0.158267757163821,13.9106969006626,5.45453769210121e-44,8.92932613550115e-42
"Cd302",279.118338170845,3.12426960447542,0.22508015864419,13.8806975403563,8.29329192943777e-44,1.34239509590427e-41
"Pde4b",257.01329938202,-4.04721589476196,0.292070474185169,-13.8569840243286,1.15422991330432e-43,1.84753734789578e-41
"Sirpa",934.696904357229,2.87843730290992,0.208436574636285,13.8096555651651,2.22894766201329e-43,3.52859560647951e-41
"Rhoc",519.89906974653,3.63733315714767,0.264218827992492,13.7663662532446,4.06133006460938e-43,6.35951314247421e-41
"Dusp5",190.55208835736,-4.3226578479649,0.316329151939519,-13.6650631832737,1.64161229702711e-42,2.54291040333038e-40
"Leprot",176.946215311966,2.14304483447493,0.156861966798765,13.6619786058414,1.71266125747144e-42,2.62474447607803e-40
"Cd200r4",231.196875814073,2.86717265645011,0.211724501106384,13.5419974611699,8.835331078256e-42,1.33980820540375e-39
"Rassf8",141.222050601564,4.94132304796129,0.36711009309807,13.4600577343464,2.68706179604276e-41,4.03227210768667e-39
"Atg7",140.872471519236,2.3574930821388,0.175262174672556,13.4512371910443,3.02763845201458e-41,4.49651129275485e-39
"Aopep",372.689620053693,2.81791363216726,0.209546135794537,13.4477002951286,3.17596792511847e-41,4.66867284992416e-39
"Adamtsl5",113.600565168923,5.94614400198637,0.443220591284446,13.4157665932319,4.88851826643021e-41,7.11353476224178e-39
"Satb1",177.035882327391,-5.06461343464379,0.379528510214584,-13.3444874319989,1.275448292646e-40,1.83741081038583e-38
"Procr",1037.09638094209,2.8613599083921,0.214494388432394,13.3400222229775,1.3541916170699e-40,1.93153311242663e-38
"Rnh1",1130.5662796799,1.97755364715831,0.148418432746115,13.3241782073061,1.67466658022243e-40,2.3652202700671e-38
"Tpp1",435.999387276816,1.94897615264357,0.146345812601475,13.3176079178362,1.82873420346359e-40,2.55774222670839e-38
"Gstm2",60.9554043042948,5.0590423227786,0.383199250444719,13.2021195681029,8.53006617417698e-40,1.18157820485763e-37
"Abcc5",393.96222936596,2.42436271262501,0.184185591176812,13.1626078735861,1.44027393409748e-39,1.97605583758174e-37
"S1pr1",177.910419767101,-4.87866185335321,0.371051708901807,-13.1481993919189,1.74275233522298e-39,2.36849906992662e-37
"Atp6v1e1",899.524489379181,2.00252978720896,0.152395253665911,13.1403684762979,1.93283242450659e-39,2.58636547537523e-37
"Dap",401.280225409949,2.2876735852981,0.174098262909689,13.1401287242298,1.93896620394644e-39,2.58636547537523e-37
"Slc6a12",246.919156087978,3.65308770708651,0.278505984686085,13.1167296501871,2.64087485865701e-39,3.4903158911755e-37
"Igkc",1814.7561482961,-4.54350596438726,0.346560044765689,-13.1102994502992,2.8746116105434e-39,3.76469589649893e-37
"Rin2",99.7016472348921,3.36845810603113,0.257633711434092,13.074601484724,4.59968169450238e-39,5.96964094513525e-37
"Lipa",1156.55447561065,3.65979403202479,0.280074956313946,13.0671948687993,5.07008929058543e-39,6.52140235001551e-37
"Gas2l3",65.0140775884819,3.84125109828318,0.294157803582138,13.0584708326821,5.68584241683561e-39,7.24869432362246e-37
"Bach2",131.727682682755,-5.11154045726099,0.391819466505932,-13.045652128628,6.72788431129661e-39,8.50192117443324e-37
"Pirb",925.368981617585,1.61856142830147,0.124080280149543,13.0444694866159,6.83309683340783e-39,8.55979069409332e-37
"Cndp2",450.29095712474,2.1289261995188,0.163238916896302,13.0417809674099,7.07840394101401e-39,8.79064544605584e-37
"Pltp",182.566258772809,5.20412181119783,0.400564398119123,12.9919729153018,1.35878535528323e-38,1.67304801950515e-36
"Jaml",168.8613014101,-6.51698989460831,0.502858581464862,-12.9598860093505,2.06554243951087e-38,2.52171223589776e-36
"Cbx7",121.424192056255,-4.02535600504217,0.311713046234453,-12.913659064544,3.76953694109318e-38,4.56335707339398e-36
"H2-M2",1351.45370600888,5.0276264267679,0.390193665950599,12.8849514112933,5.4709949304368e-38,6.56792941398938e-36
"Gadd45b",1101.81316839052,-2.39185456714124,0.185938380866411,-12.8636947143241,7.20487455121074e-38,8.57796882518528e-36
"Ighd",344.648024793812,-5.82430003528847,0.455233445490652,-12.7940951900206,1.76900798525823e-37,2.08887942915e-35
"Chd2",212.301998342505,-2.18795367396474,0.171197049868648,-12.7803234672762,2.11189370445696e-37,2.47349111434203e-35
"Psmd8",1032.3693066615,1.86651968853937,0.146122584071609,12.7736564501532,2.30086477096655e-37,2.67308531375356e-35
"Sell",280.951044277611,-5.46004943389323,0.428040056535447,-12.7559310175006,2.88902364616501e-37,3.32954197173225e-35
"Lamp1",3124.20295360857,2.39209032405057,0.188435699426027,12.6944646441033,6.34624163125174e-37,7.25586959839782e-35
"Dusp2",260.863392849656,-4.01838419287118,0.317793880487789,-12.6446242032832,1.19795948780344e-36,1.35888223474775e-34
"Mllt6",603.079474183527,-2.36373902788542,0.187075302395601,-12.635227620196,1.35002913543489e-36,1.51941560352149e-34
"Idh1",170.362169871969,2.72948506953686,0.216117947982876,12.6296084846832,1.44997868117875e-36,1.61925526209776e-34
"Cd9",2398.12350350429,2.22447715496768,0.176470444155984,12.6053808364728,1.97217666957853e-36,2.18547516168833e-34
"Cd300lb",137.943638347343,3.0425430598969,0.241951423411588,12.5750161623194,2.89741040934655e-36,3.1862667448127e-34
"Pld3",1068.64294896802,3.40249845193179,0.271006214449363,12.5550569341927,3.72912927128745e-36,4.06983608198235e-34
"Tcn2",173.865960523594,1.85497968573792,0.147857822504748,12.5456986604706,4.19696277074569e-36,4.5459733590498e-34
"Csf1r",901.096472274368,2.69500969628611,0.214866920309323,12.542692436818,4.35928681022537e-36,4.68655864090349e-34
"Ccnd2",968.860693844214,-5.39654032532209,0.430606813599517,-12.5324081154487,4.96324036391783e-36,5.29632893945187e-34
"Klf9",158.020980425074,3.49273037429644,0.278846122812635,12.5256551501105,5.40432344015318e-36,5.72460907932696e-34
"Gla",116.163258698573,3.68625969954639,0.294417253720339,12.5205287834384,5.76497907077922e-36,6.06206485355077e-34
"Relb",324.632208115931,-2.64248600843628,0.211162642762399,-12.5139843575912,6.2603503044545e-36,6.53526133956316e-34
"Ltbp3",61.8901056662127,5.26810060803058,0.421871116613174,12.4874645373294,8.73945866405146e-36,9.05760010894427e-34
"Arid5a",206.616820615729,-4.75846102407316,0.38172575108925,-12.4656537068693,1.14925470138337e-35,1.18258308772349e-33
"Tlr13",171.557075486746,2.96650330948005,0.23823873683789,12.4518092601315,1.3671048258357e-35,1.39677390929e-33
"Fcrla",160.026131102666,-5.01414442600912,0.404428720542245,-12.3980918548176,2.67620680738071e-35,2.71503065261455e-33
"Chst3",93.1548684681767,-5.56120889146141,0.450783150314702,-12.3367718770744,5.7411896783531e-35,5.78374674869614e-33
"Cebpa",129.174714869182,3.55316837545327,0.288171712266929,12.3300387380217,6.24167113769609e-35,6.24427183400347e-33
"Tbc1d10c",139.72734299446,-6.40886570725262,0.520165820210386,-12.3208128220737,6.99853108125897e-35,6.95316129355977e-33
"Fads1",62.9402435036288,3.27108909110998,0.265713304666146,12.3105957950428,7.94346170966327e-35,7.83791160201432e-33
"Atp1a1",638.950312751421,1.57801734897951,0.128278798020502,12.3014665972104,8.89443424938119e-35,8.71654556439357e-33
"C77080",81.3864834597955,5.55627502637808,0.452222417823352,12.2865979380714,1.06911405604175e-34,1.04065250617145e-32
"Gusb",424.994036946793,2.50427760912054,0.203918273626812,12.2807905568266,1.14870258581041e-34,1.11061808397213e-32
"Plpp3",368.474648083236,3.22813595368863,0.263493749922983,12.251280930315,1.65363201022656e-34,1.58814818262158e-32
"Sort1",90.2705589608202,2.68178426183902,0.218997741257457,12.2457165377166,1.77105952801883e-34,1.68966116295624e-32
"Tnfrsf18",94.8880683715514,-4.73380762442422,0.387643645514598,-12.2117508675786,2.69036446791549e-34,2.54982832399937e-32
"Mif4gd",245.44394097682,-2.27762449009924,0.186685323688556,-12.200340364725,3.09527411447477e-34,2.91441299955056e-32
"Stx3",171.179475178976,2.83197156080263,0.232531023703993,12.1788977474579,4.02687232169425e-34,3.76695601729399e-32
"Sgk1",939.990827450254,2.62066196999429,0.215465593353969,12.1627863140499,4.90564293427268e-34,4.55939949104078e-32
"Akna",140.440500987259,-2.66403022105574,0.21939681381513,-12.1425200974,6.28597051139993e-34,5.80485199918124e-32
"Ahnak",307.127769569353,2.54207218337534,0.210426522772667,12.080569264178,1.3379023772946e-33,1.22763195205771e-31
"Itm2b",4213.42278156012,2.24209266568899,0.185702450438898,12.0735760911605,1.4566385537731e-33,1.32812246871236e-31
"Nup210",181.021221291662,-4.556519947109,0.378700168719439,-12.0319987247872,2.41248720768218e-33,2.18580444741318e-31
"Cyba",2541.97073390444,2.10249665023425,0.175355719496796,11.9898949191256,4.01414062588902e-33,3.61423186603483e-31
"Myo1g",1073.87743039511,-1.91220161051375,0.159610122304731,-11.9804532626254,4.49857353095321e-33,4.02524535943553e-31
"Cacnb3",547.700609738353,-6.73585955471752,0.563445457768768,-11.9547676919633,6.13047687672657e-33,5.45158332630389e-31
"Lgals3",14332.8829354708,2.57891484961772,0.21596034290478,11.9416130523316,7.18167571758531e-33,6.34719143481803e-31
"Cyb5r3",554.7385249471,2.05875854380047,0.172515745552315,11.9337428430622,7.89425356082589e-33,6.93442785349132e-31
"Apbb2",154.853155599798,4.4014735161177,0.369223517420386,11.920891569608,9.21174349350882e-33,8.04268950105988e-31
"Tnfrsf13c",151.99340981659,-5.34975855685665,0.448966663229849,-11.9157144505356,9.80223168935419e-33,8.50668371788171e-31
"Mir142hg",244.743375526471,-2.996996879301,0.251679518143014,-11.9079887843634,1.07539895497721e-32,9.27676487748602e-31
"Grk3",133.153363651376,-3.89448995970591,0.327383752887286,-11.8957948443053,1.24462369021114e-32,1.06726481435605e-30
"Lhfpl2",195.668368668718,4.67570693533805,0.393884278912811,11.87076302777,1.67928974038872e-32,1.43147029586035e-30
"Sash1",158.122082611548,3.35932821349006,0.283740042982767,11.8394576182329,2.44025947666479e-32,2.06790458946077e-30
"Lmna",169.059451572234,2.67031023399224,0.225768621102167,11.8276411529477,2.80925656496395e-32,2.3666754429749e-30
"Kmt2e",172.718692632429,-1.86145314358969,0.15741571082723,-11.8250785376353,2.89631715969751e-32,2.4258340117792e-30
"Il16",160.458554382723,-4.01728074150761,0.339765939176336,-11.8236711756521,2.94526424007591e-32,2.45257090419269e-30
"Trbc1",201.22329387617,-6.45910236760444,0.54795955050207,-11.7875532266684,4.52496581243121e-32,3.74635962608528e-30
"Gimap1",152.636813294055,-6.6713904021771,0.566806072338784,-11.7701463123874,5.56279504389237e-32,4.5792928801322e-30
"Dtnbp1",421.378976881579,1.64173504616456,0.139545520864586,11.7648709610514,5.92168167591781e-32,4.84703103541318e-30
"Rbm47",155.192481717516,2.40456470913611,0.205100681476523,11.7238260342462,9.62257921206656e-32,7.83180091124468e-30
"Siglecg",101.518339164511,-5.76517021017835,0.492580906268629,-11.7040066653219,1.21574592442245e-31,9.83934594788194e-30
"Gaa",148.401504080021,1.89651545348701,0.162046457200076,11.703529261028,1.22260699837864e-31,9.83959576460486e-30
"Blvra",134.152547892099,2.14316175256087,0.183526566881629,11.6776649232651,1.65787418333652e-31,1.32685197139699e-29
"Ccnl2",437.340814038067,-1.70156526459579,0.145776908091608,-11.6723923347757,1.76392070994799e-31,1.40392495842601e-29
"Asah1",406.421256300012,1.96873510840872,0.169377176535848,11.6233789503041,3.13487521949307e-31,2.48137430835259e-29
"Ecm1",76.0733907795206,3.22892056394188,0.279109445978909,11.5686538397768,5.94074320248818e-31,4.65121448777417e-29
"Oasl1",1648.85471379966,-3.3405278690905,0.288745871206563,-11.5690931099089,5.91040856716336e-31,4.65121448777417e-29
"Itgax",868.545756071216,4.00171629590887,0.346267840389612,11.5567079270377,6.82764121596629e-31,5.31670266795732e-29
"Fnip2",114.977427081751,3.36953358505802,0.291691705503459,11.5516948939025,7.23788078274517e-31,5.60585540624876e-29
"Vwf",44.8760290155811,4.46404464685481,0.38684381625275,11.5396562108625,8.32573063015319e-31,6.4139291688763e-29
"Gde1",198.711251457488,1.89434024633564,0.164276537028731,11.5314108794753,9.16296218190049e-31,7.02136346768396e-29
"Lmbr1l",89.7601343782597,-3.11117260144942,0.269853620053129,-11.5291119712861,9.41094156914624e-31,7.17322879603814e-29
"Fuca1",401.853916882565,2.55064752350341,0.221244586880514,11.5286324491226,9.46350051988432e-31,7.17532570997123e-29
"Ehd1",600.276382848931,-1.85183395856327,0.160706914169034,-11.5230509411405,1.00971292999847e-30,7.6156672615487e-29
"Arhgap25",338.796020412648,2.14831777026434,0.18691072201052,11.493817728356,1.41707904654559e-30,1.06325212211124e-28
"Ltb",489.569529846884,-5.37923299344579,0.46879578129282,-11.4745763680109,1.77042616172859e-30,1.32149011843845e-28
"Tspan5",123.269400813084,2.46115340066787,0.214808456252941,11.4574325592183,2.15817840553519e-30,1.60261433557422e-28
"Tmbim1",168.96933806646,2.09396336215246,0.18282891640188,11.453130081183,2.26805061503057e-30,1.67556600821181e-28
"Cmtm3",239.646503186134,2.48470149575154,0.216956570298204,11.4525293810478,2.28382598020561e-30,1.67861209545112e-28
"Tbxas1",192.885111175715,2.54570843858647,0.222334315709169,11.449912400911,2.35383258957012e-30,1.72128488758107e-28
"Iglc1",361.964663987853,-5.27363799487212,0.460732417613181,-11.4462056353493,2.45665136057312e-30,1.78739997476851e-28
"Eno3",70.6974103695602,-3.85246672237572,0.337307797469819,-11.4212204736252,3.27600717523898e-30,2.3715657973112e-28
"Tnfrsf4",106.053628686316,-5.09549586508027,0.446199463372375,-11.4197713878195,3.33109022203723e-30,2.39938428693342e-28
"Oxct1",127.526750167605,2.27205007737251,0.199364515056902,11.3964617862112,4.35459359942759e-30,3.12100872603751e-28
"Tbc1d4",200.943858216325,-4.58887393376314,0.40334974080672,-11.3769105803444,5.44962194592008e-30,3.88649771054082e-28
"Pon3",81.2368105229032,4.26793998638997,0.375245575053002,11.3737250220396,5.65227911980373e-30,4.0111691132952e-28
"Mgst1",356.120067970041,2.88452385682627,0.253900259825727,11.3608542929659,6.55009484937256e-30,4.62552286274809e-28
"Lgals1",1204.88461595988,2.57647497342695,0.226889020379308,11.3556617641508,6.95115577411761e-30,4.8847975649726e-28
"Elovl1",327.205687133417,1.28494579150398,0.11333812402145,11.3372777483135,8.57711508802574e-30,5.99815145427664e-28
"Man2b1",768.208869182363,2.87730322895462,0.25384793820624,11.3347512266061,8.82825913260492e-30,6.1439565731549e-28
"Tnfsf12",161.307852632408,3.68543425134158,0.325301143053672,11.3293000348711,9.39525442096218e-30,6.50711707636448e-28
"Ier3",693.580160091636,-3.93865957120708,0.34855970002736,-11.2998134061336,1.3149710159871e-29,9.06386241928716e-28
"Traf3ip3",87.6149876888064,-2.75960589184015,0.244278400534954,-11.2969705295138,1.35822999844489e-29,9.31745778933193e-28
"Dennd2a",61.1656615936037,4.9622544996296,0.441211069343626,11.2468948410831,2.39889295090607e-29,1.6378413199409e-27
"Arhgap6",61.3116858481606,3.65334361770792,0.324872244261759,11.2454778216274,2.43773055803694e-29,1.65650690656038e-27
"Nceh1",88.3454087826824,3.2545468139619,0.289440703762569,11.2442609890544,2.47157894491014e-29,1.67162283006458e-27
"Plk2",269.209521124233,3.09846420246942,0.27565449598162,11.2403905890801,2.58237242044702e-29,1.73839519107289e-27
"Msrb1",553.50324191753,1.87387036923978,0.166999172090477,11.2208362818982,3.22208920541175e-29,2.15894963224008e-27
"Grap",146.19285796956,-5.04429556552127,0.44973090127595,-11.2162529886425,3.39346033429884e-29,2.2632495174032e-27
"Colgalt1",423.874106941489,1.84877376926426,0.164855929280752,11.2144815010916,3.46209385530921e-29,2.29838359813753e-27
"Serpinb6a",302.228779886073,3.18792567913041,0.285192042897696,11.1781718968716,5.21532268782133e-29,3.44641920370432e-27
"Pax5",173.434286662356,-5.5036784476435,0.492623865019416,-11.1721717895794,5.57996126319979e-29,3.67054438162813e-27
"Rhoh",121.067885017619,-3.09192710875862,0.276856672370637,-11.1679703518916,5.85023905450026e-29,3.83084290086958e-27
"Tmem131l",205.401758736622,-2.32439064551165,0.208181506221352,-11.1652119715197,6.03470782013949e-29,3.93375569488369e-27
"Pik3ip1",97.02995422667,-4.52475334091294,0.405932913786835,-11.1465544853281,7.44330339616539e-29,4.83010039302516e-27
"Mical2",32.9266525972741,4.18830927079931,0.377019480498215,11.1089996338243,1.1342301332777e-28,7.32722838564959e-27
"Gamt",35.840091888692,5.53497496932807,0.498675609614952,11.0993496826561,1.26359944310341e-28,8.12652391845883e-27
"Ralgps2",78.0712189505975,-4.26862827013979,0.384803131852722,-11.0930185250508,1.35632345545865e-28,8.68408697748328e-27
"Tmem106a",349.418190383745,2.32566088453462,0.210246464613148,11.0615933010518,1.92644620324273e-28,1.22798159309357e-26
"Lck",186.432386498878,-5.99869793813593,0.542677767013128,-11.0538855703495,2.09927725347328e-28,1.32641175936562e-26
"Sp100",726.744682425929,-2.10876531082953,0.190764969480248,-11.0542586334116,2.09056849595467e-28,1.32641175936562e-26
"Jak2",709.860433008392,-2.36173033784441,0.213834909924787,-11.0446434526295,2.32689555030878e-28,1.46381036234709e-26
"C3ar1",38.4690115718616,4.84721459479425,0.440449914345462,11.0051436881252,3.60940094672102e-28,2.26074043645491e-26
"Slfn1",307.641037228955,-4.1855061058098,0.380351059781602,-11.0043235010654,3.6423938019777e-28,2.271529225597e-26
"Ap1s1",233.65191986972,2.32444962521301,0.2113582446002,10.997676620611,3.92104439919137e-28,2.4347657592565e-26
"Amz1",62.6035699640752,2.73220905655565,0.248652361840394,10.9880679850908,4.36162514214286e-28,2.69671981964421e-26
"Adam15",87.124823078117,2.42006213729092,0.220409433904695,10.9798482506759,4.77725619972656e-28,2.94107490654961e-26
"Aplp2",491.221624388754,2.34968761920215,0.214337968363433,10.9625356493909,5.78552466005058e-28,3.54664971288037e-26
"Hsd17b11",124.81782247969,2.35372273734072,0.214778748782225,10.9588250731792,6.02768250932864e-28,3.67944043344866e-26
"Rusc2",129.766287830471,3.57026818986494,0.325819509554761,10.9578097233766,6.09567990817213e-28,3.70524745810665e-26
"Rabgap1l",82.7712608977572,-3.77302170144081,0.344929649230624,-10.9385253191677,7.54166054589094e-28,4.56492276571869e-26
"Chd3",153.269443257415,-2.4845615594247,0.227539214872339,-10.9192675241438,9.32447435072207e-28,5.62043420487456e-26
"Rflnb",79.1332530075054,-5.63341993801115,0.517836734302354,-10.8787568838674,1.45534106018199e-27,8.73568471374237e-26
"Cd8b1",114.125276636429,-5.30837509832039,0.488068386090868,-10.8762936703138,1.49519513129298e-27,8.93766849021025e-26
"Timp2",403.699195316126,3.86383123639411,0.355423585096565,10.8710603302939,1.58349723115974e-27,9.42638888929225e-26
"Speg",59.8828379448122,7.4939921530768,0.690228069817334,10.8572694747985,1.8417398673089e-27,1.09185615343424e-25
"Bank1",76.2160493955978,-5.3147345762875,0.490163734761037,-10.8427739536433,2.15825845388839e-27,1.27425701994738e-25
"Litaf",809.632478749276,1.49353070293366,0.137793028513936,10.8389424272114,2.25057630735616e-27,1.32333886872542e-25
"Hk3",871.918676006575,2.81390209427576,0.259730581348929,10.8339267546454,2.37736709638186e-27,1.39220936546655e-25
"Dennd4a",132.049967605263,-3.875307796489,0.358502017266384,-10.8097238225844,3.09600741310396e-27,1.80571185397473e-25
"Cotl1",1680.56013035408,1.31865919059645,0.122204979856558,10.7905520065081,3.81491179774603e-27,2.21603303864231e-25
"Stk40",246.825222453298,-2.69956305154497,0.250525663022747,-10.7755948790758,4.48871086574197e-27,2.59696259967385e-25
"Fcer1g",1802.39801007895,2.08386205039479,0.193668275638546,10.7599556175324,5.31957800782243e-27,3.0653536312276e-25
"Tmem50a",852.667007813197,1.31522744207637,0.122619195216503,10.7261138009766,7.67566967432785e-27,4.40540626806243e-25
"Dok7",117.602868873884,6.17123204521701,0.577192430664175,10.691810421207,1.11179265263118e-26,6.35574799754157e-25
"Slc36a2",40.1234270041734,6.64803108868434,0.622666295333431,10.6767158243637,1.30818072732623e-26,7.44887413354216e-25
"Tcirg1",681.008513346438,2.65293201037791,0.248679786193416,10.6680645459239,1.43586033933649e-26,8.14370238129195e-25
"Il17ra",343.708974273782,-2.03902048009027,0.191510029207924,-10.6470689212652,1.79941794336532e-26,1.01656528988709e-24
"Egr2",132.077312186325,1.93703134087385,0.182769859115464,10.5981990151349,3.03773684308653e-26,1.70943894380877e-24
"Vat1",357.066640461625,3.28356614295851,0.310818138942016,10.5642680769383,4.36359296269148e-26,2.44598911363943e-24
"Rilpl2",682.454433972549,1.59749065941134,0.151322146656809,10.5568860520752,4.72062517785174e-26,2.63586536093536e-24
"Pdpn",120.205464292311,4.37839709525696,0.415668107499586,10.5333967563564,6.06071825327274e-26,3.37106977438792e-24
"C1qc",583.398450549505,3.23148384550127,0.307356560946775,10.513794908256,7.46287469511245e-26,4.11916371102643e-24
"Plod3",344.855576796765,2.18891645520923,0.208192750687215,10.513893725809,7.45505629518724e-26,4.11916371102643e-24
"Ms4a7",193.911302653747,3.70494326888614,0.352947056788222,10.4971643696386,8.90139530038156e-26,4.89440842356094e-24
"Adssl1",100.749355556417,2.45228366668288,0.233837114389001,10.4871447506976,9.89741669355341e-26,5.42137585122929e-24
"Ypel2",25.1955334830758,4.10224956562574,0.391204788785838,10.4861946561485,9.99741074067757e-26,5.45540527008337e-24
"Cxcl3",6713.28985622684,-3.12101392873869,0.298225687815031,-10.4652753141588,1.24713462327046e-25,6.77970618220158e-24
"Fcgr3",836.503073627678,1.98105174398073,0.189328917056555,10.4635455311296,1.27012102327505e-25,6.87870806815805e-24
"Aldh1a2",207.743858045938,-5.48726661360684,0.525341052881819,-10.4451509805027,1.54209814914987e-25,8.32039922721088e-24
"Dgka",263.461637228879,-3.83651739984653,0.367397355846896,-10.4424197365354,1.58712686547735e-25,8.53139911345771e-24
"Psme2",1961.06990944928,-1.54851790929987,0.148305064848466,-10.4414364464363,1.60365490170484e-25,8.5881979605799e-24
"Lipe",94.7768817782586,-2.42253756845973,0.232448517822782,-10.4218241146483,1.97135465672384e-25,1.05182722906532e-23
"Abhd12",197.795151784537,1.87373000206324,0.179875504460368,10.4168158287283,2.07793805635383e-25,1.10460426715252e-23
"Spib",216.049887856981,-5.27868572874435,0.507736267556461,-10.3965110748315,2.57177797922986e-25,1.36209682238181e-23
"Fcrl1",92.4905431268878,-4.56758166501532,0.43940283934826,-10.3949753073743,2.61354631249638e-25,1.37914828490194e-23
"Colec12",77.0950866235304,5.50167956763053,0.529885256412924,10.3827753292747,2.97012965061859e-25,1.56159444331429e-23
"Rab11fip5",76.3924793977221,3.31072191106198,0.319035841853915,10.3772726343955,3.14635431124121e-25,1.64823200755421e-23
"Ccdc88c",75.3800333285991,-4.65705892389127,0.449140608265304,-10.3688217858502,3.43736669008638e-25,1.79415596149944e-23
"Acp2",127.771476429315,2.12150163205431,0.204639538768085,10.367017267658,3.50288085588882e-25,1.82175096064745e-23
"Glb1",123.129751673638,2.01866068507891,0.19476928414389,10.3643687655985,3.6012832806792e-25,1.86619017775053e-23
"Lair1",67.3109545466921,3.80544589131772,0.367698287678322,10.3493707173499,4.2124540370097e-25,2.17507572964737e-23
"Rhof",81.5449317908266,-3.80482834463622,0.368137769099186,-10.3353381913147,4.87688787522608e-25,2.50915881180382e-23
"Myo1f",510.74126665244,2.62598008982976,0.254407169340811,10.3219578938513,5.60679863506522e-25,2.87443206892347e-23
"Ramp3",168.561648622516,-7.61208847410909,0.740266249205879,-10.2829062952349,8.41510745404219e-25,4.29886659513942e-23
"Pla2g15",86.7704117660453,2.71365039459897,0.264008119501862,10.2786626400702,8.79393264429237e-25,4.47651567751505e-23
"Sh3bp5",226.190686413309,-2.56358471532052,0.249710417977269,-10.2662305244865,1.00037354957104e-24,5.07443005461985e-23
"Anxa5",1762.14799979021,2.35383596144992,0.229891818657428,10.2388852948155,1.32757066458598e-24,6.71052034878091e-23
"Plxna1",756.797088779544,3.13760140424462,0.306679561967406,10.2308787195219,1.4420490758812e-24,7.26369195354705e-23
"Cd247",81.359822702389,-5.51859794695691,0.539865266775475,-10.2221763217304,1.57758595024818e-24,7.91871191612378e-23
"Mitf",96.8983695311737,2.71378273459172,0.265657712182087,10.2153357879241,1.69291976162097e-24,8.4681257242749e-23
"Nagk",197.47416537938,1.82170502333767,0.1784265465303,10.2098317697827,1.79175220643197e-24,8.91260389672754e-23
"Tut4",182.070892689712,-2.49330213634502,0.244209102216843,-10.2097019059147,1.79415183260516e-24,8.91260389672754e-23
"Spsb4",41.1541114640039,5.2017801430581,0.509664951490088,10.2062739999089,1.85865678259556e-24,9.2013091443545e-23
"Nfkb2",938.218295746062,-2.45861196467889,0.241082484852987,-10.1982189464248,2.01941679740212e-24,9.96291725458047e-23
"Prkcb",366.0364910935,1.76623773692483,0.17332243979232,10.190473541921,2.18696317041888e-24,1.07526933218615e-22
"Sumf1",100.619192843593,2.22646339703468,0.218586045248736,10.1857526838052,2.29576329969668e-24,1.12492401685137e-22
"Gramd2b",191.00786783058,-2.18293824416586,0.214413914810387,-10.1809541889868,2.41184660609535e-24,1.17779871889524e-22
"Cd5l",77.4888057799432,-4.33487708065574,0.426358950042591,-10.1672008532311,2.777766109454e-24,1.35190873556738e-22
"Trac",125.130336248507,-4.40121494592068,0.433793974004048,-10.1458646492854,3.45703316156097e-24,1.67683568099149e-22
"Trp53inp2",118.862194513583,2.34802310384188,0.231476051967056,10.1436977341226,3.534611068104e-24,1.70871164587605e-22
"Emb",332.285492115573,1.12588150219861,0.111085656698475,10.1352554025462,3.85365192938245e-24,1.85671269881885e-22
"Rbm5",262.17675614746,-1.44137710986387,0.14250937298891,-10.114261817544,4.77603694422482e-24,2.29345294061676e-22
"Cd300ld",102.212216505873,4.61779143955859,0.456682026743164,10.1116119512967,4.90701678974447e-24,2.34852105890561e-22
"Cd151",82.0844871257128,2.53588382054656,0.250808897656273,10.110820805177,4.94680746501672e-24,2.35972544175599e-22
"Ms4a6b",122.372871119848,-3.8012407296487,0.37687340244714,-10.0862536463604,6.35487350006303e-24,3.02139629181214e-22
"Msi2",79.9693612456949,-3.41043662271488,0.338218242469924,-10.0835383621218,6.53302151460969e-24,3.09587855064037e-22
"Creg1",3193.66403855015,2.94162803243484,0.291877190577645,10.0783073408825,6.89028349798446e-24,3.25447292039227e-22
"Slc39a1",106.378598304959,2.40258589744952,0.238622950436937,10.0685449285167,7.60955027162462e-24,3.57078766166203e-22
"Tmed3",163.577029365546,1.61738586126105,0.160636591993934,10.0686016877284,7.60516071008252e-24,3.57078766166203e-22
"Apobec1",158.600360480904,1.67403808772218,0.166884518962401,10.0311167155016,1.11251154601145e-23,5.20351991293535e-22
"Pon2",153.137635778104,1.93561835942451,0.192991055877685,10.0295754672241,1.13001410234864e-23,5.26827933929921e-22
"Mroh1",162.154503030596,1.73913553771881,0.173545880422822,10.0211859450748,1.2301784191525e-23,5.71675816332609e-22
"Mpeg1",501.01586904477,2.29765201028417,0.229306301793541,10.0200124999307,1.2448720054242e-23,5.76643926371094e-22
