"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Aopep",372.689620053693,2.93919321787911,0.182877604901089,16.0719144340763,4.01492774408338e-58,5.79577982903113e-56
"Ctsb",494.312452490946,3.86694191631916,0.240751421913012,16.0619691696623,4.71346647483308e-58,6.73935925587324e-56
"Apbb2",154.853155599798,5.24378865041236,0.326566969650096,16.0573148473371,5.08074538103444e-58,7.19596513259151e-56
"S100a1",323.406276934277,4.94505521268265,0.308669044056853,16.0205738408022,9.17991736967568e-58,1.28801962122375e-55
"Itgam",1645.26124438818,2.78492262868432,0.173977636767386,16.0073597988221,1.13525941506173e-57,1.57811570354831e-55
"Pdpn",120.205464292311,5.94176213347644,0.371334319206858,16.0011122757724,1.25512528268331e-57,1.72873356595638e-55
"Abcc5",393.96222936596,2.45025666063123,0.153443143330427,15.9684988683711,2.11822607385836e-57,2.89099345880323e-55
"Ahnak2",186.338245248114,6.44349275782161,0.403566709031923,15.9663634626312,2.19198742207498e-57,2.9647123574425e-55
"Arhgap45",613.044956125921,-3.72923051951158,0.234263322482834,-15.9189687911339,4.68027061212559e-57,6.27365202677156e-55
"Rab7",1329.40381492309,1.69816591154188,0.106762364154165,15.9060350995012,5.75442905347939e-57,7.64524277698107e-55
"Dusp2",260.863392849656,-3.73796561698503,0.235181275807429,-15.8939762706524,6.97587527872589e-57,9.18673820697471e-55
"Chd2",212.301998342505,-2.16733795881207,0.136549143772921,-15.8722193265182,9.86886297075703e-57,1.28835860678239e-54
"Tut4",182.070892689712,-3.01877089297286,0.190662618721206,-15.8330506169488,1.84075962711749e-56,2.38235554154438e-54
"Npc2",2461.24182328738,2.12895801464282,0.134473376889964,15.8318178949644,1.87718359980437e-56,2.40873140033018e-54
"Gas7",106.555475356481,2.56563032055097,0.162433924074845,15.7949168264186,3.37237740692729e-56,4.29063576357622e-54
"Mtpn",418.727502035803,2.87317715485247,0.182416563135601,15.7506374720846,6.79924480011693e-56,8.57790438522315e-54
"Sash3",155.103571479448,-3.71133116655473,0.235790232330612,-15.7399699295046,8.0481913778155e-56,1.0068958096262e-53
"Tmem50a",852.667007813197,1.70196978302017,0.108268936305958,15.7198347105819,1.10611872415121e-55,1.37240995088282e-53
"Atp6v1a",752.737508116393,2.86969668850163,0.182644413939801,15.7119324188446,1.25300863847981e-55,1.54191956471291e-53
"Pim2",72.507741493547,-4.37349654191739,0.278732680339138,-15.6906486049504,1.75255667794594e-55,2.13911653707336e-53
"Chpf2",318.360839586917,2.41963335626532,0.154498216011053,15.6612381601365,2.78423550824998e-55,3.37094578107717e-53
"Tnfrsf4",106.053628686316,-5.8175894091838,0.37163121283903,-15.6542002076226,3.10998377760769e-55,3.73521491625794e-53
"Mapkapk2",1929.12230132229,1.85208252349435,0.118505308052277,15.6286883172973,4.64261737394912e-55,5.53171544723001e-53
"Spryd7",268.748939237566,3.31633351214289,0.212212228995652,15.6274382859003,4.7345808949624e-55,5.596871100478e-53
"Rhof",81.5449317908266,-4.30861145638844,0.276418198031319,-15.5872930475448,8.88181676447936e-55,1.04173996160257e-52
"Psmd8",1032.3693066615,2.02997179278396,0.130363721540177,15.5716005097195,1.1353048631824e-54,1.3212660396091e-52
"C1qb",693.305442368194,3.69023190898374,0.237017481040758,15.5694503746294,1.17411764330934e-54,1.3559252445387e-52
"Gde1",198.711251457488,2.11818786817533,0.136588243376074,15.5078344652492,3.07061436357659e-54,3.51901781987598e-52
"Rbm47",155.192481717516,2.86213921454409,0.184889171104524,15.4802966417435,4.7129465630379e-54,5.36026263264303e-52
"Tbc1d4",200.943858216325,-5.04788679638545,0.326928669820148,-15.4403307582734,8.76496283583505e-54,9.89386368830012e-52
"Nfe2l2",819.532712292732,2.94457715348882,0.191205429521936,15.4000708078795,1.63490230610003e-53,1.83170062100595e-51
"Cd9",2398.12350350429,2.47510225523406,0.161590923522549,15.3170871313739,5.87938771273383e-53,6.53831464676096e-51
"Clmp",120.050612991353,6.50306014098822,0.424685303216871,15.3126564346102,6.29398911803536e-53,6.94791607566654e-51
"Nrp2",1178.25458143428,3.35736807069579,0.219961010436329,15.2634690304245,1.33934476522954e-52,1.46770678543e-50
"Slc7a8",126.340463177246,3.13019634247208,0.20513238451831,15.2593962665738,1.42561221631307e-52,1.55092146402232e-50
"Rab7b",252.703782850157,5.66625300046997,0.371459971952974,15.2540069679091,1.54832629533359e-52,1.67230378934124e-50
"Mfsd12",369.707861137398,3.3141972791203,0.217442696542968,15.2417042826058,1.86930024128715e-52,2.00455746588885e-50
"Igkc",1814.7561482961,-4.65749200910679,0.305685831925077,-15.2362050271546,2.03343176024673e-52,2.16510007209817e-50
"Pck2",115.105199338968,-3.04200305207436,0.199958578389417,-15.2131660295668,2.89211151457775e-52,3.05769508227858e-50
"Rin2",99.7016472348921,3.75984397377064,0.247162649349511,15.2120232715821,2.94304765222342e-52,3.08978841977834e-50
"Ckb",532.27522128523,5.2512916970589,0.34562384167107,15.1936616168295,3.89538512363127e-52,4.06120950424141e-50
"Cd79b",696.767497492731,-4.78736085423802,0.315216206400613,-15.1875466966114,4.27626948501156e-52,4.4275609502399e-50
"Myof",486.286715714389,3.15888543662441,0.208383137202087,15.1590262006707,6.60412422140849e-52,6.79093951616477e-50
"Scarf1",75.3198802069455,4.52181910778817,0.298998871882145,15.1231978880861,1.13875530169644e-51,1.1630022683244e-49
"Ppfia3",69.7801752482017,4.87180798365257,0.323365599609631,15.0659439023008,2.71263532985121e-51,2.75167528426055e-49
"Tnfrsf18",94.8880683715514,-5.37547064226769,0.357341070464,-15.0429689911875,3.83937022153246e-51,3.86848759301119e-49
"Ifnar2",262.899669422609,1.61422513213576,0.107395421247268,15.0306699614237,4.62306306431475e-51,4.62706971897049e-49
"Atp6v1b2",585.783924072534,1.93209524966379,0.128561853909031,15.0285266657007,4.77508478391947e-51,4.74757270602536e-49
"Dync1i2",461.097573318328,1.95486230107979,0.130393147976032,14.9920630909158,8.27425492651994e-51,8.17245981656867e-49
"Dok7",117.602868873884,7.24480148309376,0.483637031165356,14.979832015007,9.94681299817549e-51,9.76022898964763e-49
"Eeig1",101.674075139382,-4.21471750449293,0.28168664799884,-14.9624326691916,1.29214943539777e-50,1.25967788789784e-48
"Lamp2",591.954446585448,2.70255341477673,0.180836541428131,14.9447307133486,1.6857121889434e-50,1.63274819952305e-48
"Ets1",298.296556704348,-4.11586844269374,0.275655207129908,-14.9312196404621,2.06455097526704e-50,1.98686562767206e-48
"Gna15",118.086746791603,3.35345095858287,0.225194843204589,14.8913310396556,3.75224449566403e-50,3.58805392442064e-48
"Snhg12",89.788720186494,-3.15674812397994,0.212563552289107,-14.8508438534489,6.86984223779233e-50,6.52765452632761e-48
"Plxna1",756.797088779544,4.13526619885726,0.278580857444423,14.8440428994022,7.60322054337553e-50,7.17906603884886e-48
"Tnfrsf13c",151.99340981659,-5.21744508678832,0.351935339026471,-14.8250104727218,1.00964162372993e-49,9.47359356066087e-48
"Rassf4",591.475735754273,3.09252882842967,0.209382294461645,14.7697723744075,2.29486685081184e-49,2.13992770380361e-47
"Sptlc2",377.471011840945,2.09164097541905,0.141644995268431,14.7667834748075,2.39891438750769e-49,2.22314208022549e-47
"Ramp3",168.561648622516,-6.34854139595638,0.430613109514073,-14.7430286159203,3.41136501779278e-49,3.14201368172533e-47
"Clcn7",718.248804163669,3.21142270203716,0.217870965705413,14.7400214234116,3.56671595656296e-49,3.26506747901706e-47
"Cyb5r3",554.7385249471,2.26879517642765,0.153969579563053,14.7353469618233,3.8222923446994e-49,3.47782272551346e-47
"Ms4a6b",122.372871119848,-4.19171322206506,0.285750604657069,-14.6691315914994,1.01637511344374e-48,9.19207203501864e-47
"Procr",1037.09638094209,2.64022978123556,0.181016229926485,14.5855970059028,3.46874197155505e-48,3.11833671969796e-46
"Naglu",169.796997729788,2.61423047039645,0.180096864523059,14.5156911938449,9.63812461380103e-48,8.61292647779731e-46
"Hsh2d",93.7422447152855,-5.53422899176107,0.38281877926845,-14.4565243176856,2.28025108054613e-47,2.02545945685737e-45
"Jaml",168.8613014101,-3.8702089314413,0.267721057734256,-14.4561244610161,2.29353298918107e-47,2.02545945685737e-45
"Mob3a",198.461184190102,-2.11932794987057,0.146682917213611,-14.4483624278091,2.5671703724613e-47,2.25385548548313e-45
"Srsf5",679.445306962349,-1.3338784155344,0.0923247505081347,-14.4476796112964,2.59274312060073e-47,2.26307281799877e-45
"Tmbim1",168.96933806646,2.34679856077769,0.162440029423279,14.4471690205282,2.61203122855607e-47,2.2667297592088e-45
"Igsf6",413.173744039169,2.77308878247799,0.192303760252118,14.4203565174303,3.85346861174605e-47,3.32483472805422e-45
"Grk3",133.153363651376,-3.47719038853881,0.241235808463854,-14.4140723165476,4.22072172173677e-47,3.62089686905338e-45
"2410006H16Rik",357.326050140349,-4.01025524549836,0.278285438688416,-14.410582402008,4.43950906280531e-47,3.78695167953955e-45
"Adamtsl5",113.600565168923,5.6815081718832,0.394778451206933,14.3916370169483,5.83971227108306e-47,4.95319775851808e-45
"Pkib",414.953809571573,-4.53530582884172,0.315855687285653,-14.3587910916421,9.3849940645493e-47,7.91555707253251e-45
"Adam15",87.124823078117,3.43844614911201,0.240711569044741,14.2845072331065,2.73336035955198e-46,2.28093285383314e-44
"Lgals3",14332.8829354708,2.85484163666258,0.199856296300014,14.2844718405921,2.73474930853237e-46,2.28093285383314e-44
"Fcgr3",836.503073627678,2.5704365001316,0.180192126092427,14.2649768104358,3.61712158873717e-46,3.00021250893432e-44
"Il16",160.458554382723,-4.81029581043999,0.338219984570573,-14.222387883281,6.65429804363901e-46,5.48906464445893e-44
"Fam169b",83.8848636912592,-5.68114497207777,0.400032881059714,-14.20169501324,8.94230004720387e-46,7.3361065906378e-44
"Lipa",1156.55447561065,3.66507253915644,0.259086956062697,14.1461098422474,1.97377921154685e-45,1.61045365776918e-43
"Cd80",81.6230153678423,-3.85732966212934,0.273052400449769,-14.1267011598345,2.6004347429071e-45,2.11028793487915e-43
"Slco3a1",488.01827209417,2.49588243460924,0.176809409816785,14.1162307888225,3.01702070281032e-45,2.43518988232749e-43
"Psmb6",1037.02249452535,1.57429912800128,0.111534419346187,14.1149175046572,3.0737542858672e-45,2.46771513870183e-43
"Gimap1",152.636813294055,-4.68442108289309,0.332023649184285,-14.1086970593865,3.35723564700003e-45,2.68096695576657e-43
"Rcc2",213.01783924585,-3.15959512008502,0.22403443515873,-14.1031673003591,3.6310014392368e-45,2.88424468821492e-43
"Lrp12",133.648550548893,3.59104745009522,0.25487685146087,14.089343263276,4.41649635534063e-45,3.48972946224888e-43
"Shmt2",195.105417011654,-3.46308421575744,0.245861723161801,-14.0854955835415,4.66375549278409e-45,3.6658094876004e-43
"Micall2",85.4790163658373,4.16746733082385,0.296078674099008,14.0755403728614,5.36928959183852e-45,4.19839295011832e-43
"Aga",104.743902334655,2.58225327003486,0.183493943850542,14.072689353378,5.59023742664146e-45,4.34850955886882e-43
"Lamp1",3124.20295360857,2.43524572102141,0.173299330362917,14.0522511882856,7.46236129843042e-45,5.77486753470803e-43
"Dusp3",236.238754266476,3.10521244222743,0.221032083847183,14.0486955023883,7.84660948718619e-45,6.04108452467314e-43
"Tbxas1",192.885111175715,3.13106589020863,0.223158699240186,14.0306692092638,1.01192160940648e-44,7.75100975613236e-43
"Agtrap",145.880978701145,2.26481341200856,0.161436947685436,14.0290896506642,1.03471248195452e-44,7.88534948811327e-43
"Dcbld2",149.718429419984,4.71304964110494,0.336577704519315,14.0028575209279,1.49727296811598e-44,1.13528076112754e-42
"Bcl11a",85.6913325351487,-5.96670838455984,0.426653175887888,-13.9849149655169,1.92707037689141e-44,1.45382450091813e-42
"Itk",72.1062370354489,-6.48080588415402,0.463526555508667,-13.9815201677973,2.02124055668215e-44,1.51724422387346e-42
"Kcnn4",292.027472009237,3.03707539385667,0.217652362872376,13.9537901347642,2.98321164443332e-44,2.22820678695908e-42
"Mdm2",534.486527174752,1.94358093553741,0.13957094086844,13.9253982486901,4.44059403831042e-44,3.300328628572e-42
"Cebpb",1849.50985720947,2.11938033059464,0.152314074328736,13.9145403334194,5.16911854827135e-44,3.82285599828561e-42
"Itgax",868.545756071216,4.4582080533674,0.320489925674695,13.9106027872233,5.46171991439561e-44,4.01945103307948e-42
"Cers6",298.189368918043,3.12747649547124,0.225069393348278,13.8956099225437,6.73473618084074e-44,4.93212655038839e-42
"H2bc4",328.194006383563,2.94474040213628,0.211926834302255,13.8950804027791,6.78472811126274e-44,4.94461762788289e-42
"P4ha1",154.619495859689,2.66693809683131,0.191977162727974,13.8919549540915,7.08741291422142e-44,5.14025749184571e-42
"2510009E07Rik",90.4480964287124,3.04689773575987,0.219457877859315,13.88374737549,7.94776714041871e-44,5.73653019611087e-42
"Dennd2a",61.1656615936037,4.66068192949649,0.336633707439885,13.8449650955669,1.36447012874125e-43,9.80133494870451e-42
"Cyb5a",475.005449965778,2.63932546763869,0.191199032854882,13.8040733168453,2.40849746466077e-43,1.72184630652153e-41
"Rragc",669.983152936024,2.2497103877975,0.163092896877499,13.794042725768,2.76802830870592e-43,1.96020797163217e-41
"Slc2a1",333.917416869598,2.37554818170587,0.172212873910752,13.7942543304688,2.75991856855245e-43,1.96020797163217e-41
"Fchsd2",179.941844498771,-2.6519562469926,0.193255363085688,-13.7225492977224,7.44026079318374e-43,5.24416128112993e-41
"Cbx7",121.424192056255,-5.23967185513162,0.382529604847381,-13.697428352564,1.05184103807671e-42,7.37910724516152e-41
"Slc7a2",1472.0926880048,2.98765996903678,0.218237074539474,13.6899744250209,1.16550274213419e-42,8.13846170588866e-41
"Chchd10",453.65366719735,1.26458522107027,0.0923834039584631,13.6884458342631,1.1902795971248e-42,8.27299425538637e-41
"Kdm2b",51.72332359988,-4.50336416102286,0.329032252209557,-13.6866952427348,1.21929905226223e-42,8.43563901917646e-41
"Mitf",96.8983695311737,2.91484122320614,0.213277689587973,13.6668829676338,1.60107930964676e-42,1.1026148475104e-40
"Plekho2",582.635803854798,2.6694648082436,0.195538058509145,13.6518937980493,1.96699451855753e-42,1.3484241418769e-40
"Pgap2",232.901011315066,2.50201159048738,0.18335967708044,13.6453752009486,2.15103539967806e-42,1.46788611160758e-40
"Grn",2161.72847851667,2.52399299694643,0.185034519252941,13.6406601705282,2.29473767378658e-42,1.55886410391665e-40
"Leprot",176.946215311966,1.99438214101732,0.146335849522083,13.6288007862104,2.699802763082e-42,1.82577202171847e-40
"Pecam1",64.9114432311836,-4.20329670533659,0.309709126364429,-13.5717560366324,5.88939578541729e-42,3.96491026576098e-40
"Gtpbp1",146.12204810682,-2.52126028666815,0.186122883299546,-13.5462133509421,8.34239342504938e-42,5.5912657361726e-40
"Traf3ip3",87.6149876888064,-4.40207544289502,0.325282363164099,-13.5330898363962,9.97415192912624e-42,6.65519746275432e-40
"Dtnbp1",421.378976881579,1.66574857951259,0.123151800494119,13.5259782871963,1.09872216121757e-41,7.2987238081236e-40
"Il18bp",91.3480230387524,3.05499358211066,0.225917378474853,13.5226143412899,1.15014603281835e-41,7.60667065669685e-40
"Rhoc",519.89906974653,3.09404174494755,0.229391254268945,13.4880545241712,1.83889061614753e-41,1.21084494825539e-39
"Prdx5",2480.83746603957,2.26779243284093,0.16843919829455,13.4635670069815,2.56241269825613e-41,1.67989090999647e-39
"Acp3",167.070202616988,4.32204130102394,0.321123310729229,13.4591328521407,2.7209058138643e-41,1.77604169493673e-39
"Ptpn12",175.775950609425,1.77494269704842,0.132100521228614,13.4363035099362,3.7048647974382e-41,2.4078413508199e-39
"Rhob",517.055678133262,3.7959468919312,0.283019648038918,13.4123087150798,5.12191475196476e-41,3.31445285220892e-39
"Ighd",344.648024793812,-4.71971418523841,0.352928596348057,-13.3730001877882,8.69612130311878e-41,5.60321326711254e-39
"Pax5",173.434286662356,-5.08395699745248,0.38050423906514,-13.3611047539004,1.02038408344819e-40,6.54659241231098e-39
"Gusb",424.994036946793,2.51760934795172,0.188546708434423,13.3527090918554,1.14218248418166e-40,7.296844951072e-39
"Stxbp1",109.908176928152,2.31854413812768,0.173713881085067,13.3469134627894,1.23459235814482e-40,7.85378604780853e-39
"Pttg1ip",246.995437878051,2.15614104092161,0.161686892035595,13.3352865762732,1.44299133830944e-40,9.14077171394075e-39
"Cxcl16",906.770203507549,2.40921485634232,0.180903167927342,13.3177040730981,1.82638085134186e-40,1.1520779714788e-38
"Pltp",182.566258772809,5.03954608121553,0.3786274953818,13.3100372864727,2.02380715106134e-40,1.27127266773573e-38
"Ppfibp2",451.323592290851,2.4477486759537,0.183944381508385,13.3070043014177,2.10764330200917e-40,1.31841870387765e-38
"Sh3tc1",90.5280581487551,4.35952117493509,0.32775066923407,13.3013341669843,2.27374520070047e-40,1.41642060988034e-38
"Lrp8",72.8532696809698,-4.34661398572686,0.327196474971763,-13.2844156896922,2.85075045284441e-40,1.76852547721294e-38
"Mgst1",356.120067970041,3.08922368947349,0.232772002892061,13.2714572675907,3.38924963006778e-40,2.09394258009085e-38
"Siglecg",101.518339164511,-5.18801515109027,0.390955014868322,-13.2701076947118,3.45084458592544e-40,2.12325941674175e-38
"Niban3",68.8945631963315,-4.30939916589813,0.325679183592277,-13.2320374865995,5.73123628063315e-40,3.51196123596512e-38
"Eno3",70.6974103695602,-4.34111894982949,0.328112214404939,-13.230592337754,5.84250995316339e-40,3.56559357426187e-38
"Grap",146.19285796956,-3.41460022330657,0.258235395460687,-13.2228202768834,6.47883252309189e-40,3.93792358984528e-38
"Nfatc1",102.023877504638,-2.72367860170777,0.206243269518509,-13.2061453838781,8.08603277964239e-40,4.89498427906335e-38
"S1pr1",177.910419767101,-4.06225190024164,0.307639909351125,-13.2045673424159,8.2572779912459e-40,4.97857487881826e-38
"Xkr8",42.2794281336158,4.61599321306807,0.350680970403362,13.1629418264659,1.43392077729165e-39,8.61098105179184e-38
"Tlr13",171.557075486746,3.0380199046847,0.230961605432966,13.1537876132683,1.61858911419117e-39,9.68122644276973e-38
"Ppp1r16b",76.9432766761958,-3.96640878922921,0.3018166732104,-13.1417815557995,1.89707039735968e-39,1.1279456077036e-37
"Wfs1",210.377461252834,4.48237335765828,0.341081938335324,13.1416321237496,1.90082088023054e-39,1.1279456077036e-37
"Abhd12",197.795151784537,2.24533105257334,0.170903491709125,13.1380057254468,1.99413212257508e-39,1.17865769906377e-37
"Cd84",329.242800493711,2.37326428577743,0.180676232686754,13.1354536813487,2.0625158456172e-39,1.21429609373534e-37
"Inhba",3390.43626896958,3.28516260184977,0.250176733243629,13.1313674107759,2.17689776373562e-39,1.27663148933449e-37
"Dennd4a",132.049967605263,-3.98207112355085,0.303379858087222,-13.1256938039901,2.34624041332118e-39,1.37058783366501e-37
"Sash1",158.122082611548,3.15127381817103,0.240224837028777,13.1180183412656,2.59635586709411e-39,1.51081746638309e-37
"Irf2bp2",94.2124446651201,-2.65492104119261,0.203122578137085,-13.0705363507194,4.85221973805343e-39,2.81260134854812e-37
"Trbc1",201.22329387617,-5.25686012652033,0.402245882798752,-13.0687729851803,4.96600772200668e-39,2.86748745886486e-37
"Inppl1",116.707184362011,2.58520596620198,0.197995037516015,13.0569230352194,5.80260614936417e-39,3.33772130729518e-37
"Lox",59.2275000090273,6.62477237672315,0.507508068559338,13.0535311399657,6.06688906513498e-39,3.47642005858288e-37
"Iglc1",361.964663987853,-4.84443917314319,0.371497827023233,-13.0402893927027,7.21825473195849e-39,4.12044328102254e-37
"Lap3",340.610494886173,2.5105424706412,0.192582702993089,13.0361783878965,7.61808585385754e-39,4.33220920166527e-37
"Rabgap1l",82.7712608977572,-3.32806142591677,0.255352821541411,-13.0331883776622,7.92264994848283e-39,4.48840542175746e-37
"Acod1",3307.45621273203,3.02811158086906,0.232381402163823,13.0307828108134,8.1764455664288e-39,4.61477358228555e-37
"Ms4a7",193.911302653747,3.89053973835332,0.298993396476314,13.0121259673423,1.04396715398347e-38,5.87006699728611e-37
"Cd8b1",114.125276636429,-4.59487428454079,0.353155382761545,-13.0109139172977,1.06065932913718e-38,5.92197710830879e-37
"Lmbr1l",89.7601343782597,-2.56268992409864,0.196965103755998,-13.0108830205441,1.06108828490979e-38,5.92197710830879e-37
"Cav2",121.663698891772,5.03768656068464,0.38762907119032,12.9961525981915,1.28654735185077e-38,7.15367977530947e-37
"Hk3",871.918676006575,3.01135989294068,0.231781943245342,12.9922109150372,1.35456579597237e-38,7.5040945737761e-37
"Avpi1",82.5752378849987,-4.72080211078226,0.363421241267435,-12.9898904486662,1.39626779637152e-38,7.70667956872267e-37
"Slc31a2",351.865220807219,2.77129248335079,0.213474690095653,12.9818316265457,1.55125921001054e-38,8.53078920142425e-37
"Myc",135.603212666555,-3.79023251572025,0.29232571601882,-12.9657854510351,1.91261141090054e-38,1.04795748583394e-36
"Ly86",478.992346356647,-1.94393890974422,0.150082290269251,-12.9524869740243,2.27463733697512e-38,1.24178655781846e-36
"Klf9",158.020980425074,3.30959618285967,0.255678477543281,12.9443675301118,2.52836904887266e-38,1.3753045119828e-36
"Rnf128",606.053443112301,5.40644747460885,0.418913063688975,12.9058937121687,4.1694979295436e-38,2.25980766845625e-36
"Batf3",141.17469100382,-4.29964932292632,0.33316732173424,-12.9053752947477,4.19765415652582e-38,2.26688423927778e-36
"Kmo",45.9086563297935,-4.91461714569196,0.381364033071312,-12.8869445451165,5.3314551064096e-38,2.86885790367481e-36
"Rab1a",423.470653260527,1.60186165689341,0.124380126372155,12.8787588790553,5.92811852906516e-38,3.1785301241734e-36
"Fth1",54494.9281397603,1.95688208581289,0.15216276855234,12.8604526878056,7.51353532368988e-38,4.01425999340057e-36
"Ppp2r5a",682.919076892547,1.95918101561619,0.1526186031095,12.8371048856379,1.01603470157482e-37,5.40912374990878e-36
"Ltb",489.569529846884,-4.94625822253753,0.38554779543346,-12.8291700305966,1.12563532372052e-37,5.9714357296877e-36
"Tamalin",59.0352394599045,-5.96727237025416,0.4661172632674,-12.8020840258621,1.59609539833973e-37,8.4373873997445e-36
"Mars1",140.324483467944,-1.94065180151086,0.151595599549823,-12.8015048409967,1.60804568705692e-37,8.47073329817039e-36
"Phip",321.443787760314,-2.05057533588622,0.160195877527314,-12.800425126649,1.63056130623291e-37,8.55930660506109e-36
"Msr1",82.8102304036787,3.14695779083836,0.245932261548571,12.7960348553817,1.7253863350409e-37,9.02551395399616e-36
"Itgb5",227.563132935018,3.77820725951485,0.295657711388046,12.7789910899906,2.14838281206536e-37,1.11991913741449e-35
"Pkp4",102.686351257279,2.90063437767716,0.227062409046536,12.774612891043,2.27275636467343e-37,1.18065367829904e-35
"Prkcq",65.0747745643707,-5.74705735371889,0.450125963000626,-12.7676646674809,2.48498757841248e-37,1.28645236257609e-35
"Chst3",93.1548684681767,-4.00907695071947,0.31404626311339,-12.7658801317179,2.54260345331438e-37,1.31175620771852e-35
"Hsd17b12",184.279136134304,1.66183036474242,0.130279898334425,12.7558463430525,2.89216472942373e-37,1.4869886672205e-35
"Stx2",140.481146388378,2.69514555083696,0.211397862348404,12.7491617980275,3.15115127156029e-37,1.6146154962435e-35
"Dcstamp",113.524131954885,5.21545563212017,0.410475693576386,12.7058817701945,5.48476984488397e-37,2.80077720004228e-35
"Chd3",153.269443257415,-2.65844436512754,0.209312278321966,-12.7008524604481,5.84891072221928e-37,2.97659988720942e-35
"Elovl1",327.205687133417,1.27799174669378,0.100660223466211,12.6960948693181,6.21546000621381e-37,3.15245611734081e-35
"St6gal1",115.278882884878,-3.47927056476464,0.274184020265776,-12.6895453695371,6.75769019939493e-37,3.41593275971435e-35
"Arl11",157.213162628758,3.42820258472739,0.270175841135474,12.6887828694068,6.82379658447006e-37,3.437773762505e-35
"Gstm2",60.9554043042948,4.96506301709292,0.39163596861248,12.6777502962344,7.85542540224558e-37,3.9442642663516e-35
"Jpt1",663.408561920044,1.1319694949865,0.0893455517626141,12.6695674564087,8.71938584545659e-37,4.36347132326133e-35
"Pdlim2",62.0174460413718,-3.26509908656064,0.257816685286238,-12.6644211678371,9.31045698237157e-37,4.64378374340015e-35
"Cflar",894.773117084519,1.62615090972776,0.128477901128621,12.6570475968454,1.02273790618734e-36,5.08422655152006e-35
"Sod2",2668.1750939878,1.96230387584738,0.155098162372103,12.6520124148185,1.09045407229126e-36,5.40296600241209e-35
"Ssh2",80.9518330639499,-3.82327795229564,0.302197907095755,-12.651569923296,1.09661378062089e-36,5.41561272646757e-35
"Cd44",352.674505411787,1.76356397395694,0.139571016562171,12.6356031316242,1.34359932090804e-36,6.61359232944015e-35
"Sirpa",934.696904357229,2.42182291373124,0.191785601326626,12.6277619225788,1.48440340815804e-36,7.28279358388124e-35
"Slc23a2",204.142829975803,2.41923573322484,0.191627527105302,12.6246775177318,1.54372547161664e-36,7.54916954572659e-35
"Rgs14",110.332202315914,2.50083121450178,0.198187512565072,12.6185105314376,1.66949049261899e-36,8.13768206678212e-35
"Gbp8",85.7083637329261,-4.64328873581885,0.368888696160915,-12.5872350769821,2.48216302256435e-36,1.20597778180449e-34
"Ciita",376.071661500133,-3.02882559616943,0.240801172080616,-12.5781181627946,2.78587284547637e-36,1.34917125900441e-34
"Gimap5",53.8395872621399,-4.7689196386293,0.379495714762528,-12.5664650564328,3.22838818798988e-36,1.55844989923769e-34
"Pid1",208.822478066655,2.45471866764844,0.195602834818729,12.5495045607253,4.00004900729247e-36,1.9247671713616e-34
"Trac",125.130336248507,-4.44290947606237,0.354549628090823,-12.5311356268699,5.04352705777151e-36,2.41912050218286e-34
"Lamtor3",166.828312871079,1.87727529617042,0.149816006058072,12.5305389294835,5.08161842517058e-36,2.42962858016197e-34
"Ly6e",3039.99605005089,-1.27981682143617,0.102396983497119,-12.4985793304368,7.59972655839891e-36,3.62205380384898e-34
"Ap1s1",233.65191986972,2.33501604351591,0.186999898381114,12.4867235957372,8.82121006496173e-36,4.19091223750856e-34
"Mir142hg",244.743375526471,-2.67848025137279,0.214711913750909,-12.474763065454,1.02510665769573e-35,4.85486632554765e-34
"Id1",81.1728838977893,-4.24272045124766,0.340257042518578,-12.4691627830628,1.09975410221946e-35,5.1920152001952e-34
"Birc2",125.343488435788,-2.25381947506229,0.180845412877482,-12.4626853355091,1.19285203893051e-35,5.61388327914223e-34
"Cd63",2619.2704923928,2.073635810548,0.166595756652734,12.4471106120095,1.45000001547146e-35,6.80276569758533e-34
"Fcho1",105.670908180887,-2.29257926165919,0.184199107307658,-12.4462018039535,1.46660072525729e-35,6.85921392158496e-34
"Kremen1",78.5389862954797,2.56236445459812,0.20623025407843,12.424774755035,1.91765784166994e-35,8.9409308003077e-34
"Aplp2",491.221624388754,2.42049617061651,0.195062247390049,12.4088397575798,2.34019338300674e-35,1.08771898634923e-33
"P2ry14",218.083231211513,3.72485687595514,0.300836241962451,12.3816759964049,3.28412159417337e-35,1.52174436707792e-33
"Timp2",403.699195316126,4.10766928237142,0.332129200764456,12.3676848434792,3.90927363016022e-35,1.80584384644909e-33
"Acp2",127.771476429315,2.27410275426279,0.183998357674652,12.3593644150014,4.33571207363878e-35,1.99668850802267e-33
"Vamp8",638.170701292358,1.69957550535014,0.137546309812226,12.3563875153783,4.49925509790509e-35,2.0656671799648e-33
"Ggh",145.671356660608,2.32518902041768,0.189088612337415,12.2968220649297,9.42082141535323e-35,4.31203633867982e-33
"Smpdl3a",199.001077595819,2.54863397458379,0.20741478662491,12.2876194896979,1.05569184693828e-34,4.81735613923539e-33
"Cmtm3",239.646503186134,2.39690107509147,0.195139656075738,12.2830034821891,1.11770372305334e-34,5.08487454369688e-33
"Dapk1",94.9420013079917,2.80710585163542,0.228876927792457,12.2646956104762,1.40137911908539e-34,6.3561645664136e-33
