"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Slain1",19.2619531584291,-3.93300158445808,0.499931943289677,-7.86707398326651,3.63031973206342e-15,4.98824515346544e-14
"Pisd",278.193107991923,1.39020844959257,0.176769668931022,7.86451916779372,3.70517853502284e-15,5.08661547030297e-14
"St3gal6",24.1505683463452,-3.45241241479013,0.439085800030455,-7.86272845660385,3.75855213783966e-15,5.15534270325003e-14
"Sema7a",274.338888432743,-4.63750351771374,0.59020438887356,-7.85745346042698,3.92021588239528e-15,5.37235218812761e-14
"Rcan1",45.7091071096724,1.95663470554778,0.249089801029003,7.85513777547224,3.99332943236207e-15,5.46773549718669e-14
"Inpp5d",306.248486259158,-1.62392932738344,0.206745916425279,-7.85471053291811,4.00696477827264e-15,5.48158415361586e-14
"Acsl4",104.800719200984,1.79156402460701,0.228091858289721,7.85457244305222,4.01138167801592e-15,5.48280860082106e-14
"Lgmn",1229.3609535409,1.984326750969,0.252659320829636,7.8537642880272,4.03732735383015e-15,5.50859879442838e-14
"Txk",27.8760207940176,-6.74526031875142,0.858852161072727,-7.85380840204957,4.03590682745303e-15,5.50859879442838e-14
"Arid5a",205.530195918181,-1.42968590652741,0.182100382935582,-7.85108676588097,4.12447481403078e-15,5.62257652406577e-14
"Jag1",54.9719078501118,3.12521334768797,0.398130729039557,7.84971648691165,4.16978814559051e-15,5.67937548998714e-14
"Pgd",1761.02348227398,1.56751644395652,0.199717833363849,7.84865536319332,4.20521451711244e-15,5.72262059461596e-14
"Cxxc5",40.4853760381016,-2.64404558728159,0.336975042372106,-7.84641369482162,4.28103125104791e-15,5.82070694465623e-14
"Chd7",149.238054120713,-2.03762123698709,0.259761441786512,-7.84420206083448,4.35715049701112e-15,5.91903306609678e-14
"Xist",50.6030504325997,8.09844393839452,1.0326784650214,7.84217373819902,4.42813108037061e-15,6.01021313506624e-14
"Cblb",87.3589025225957,-2.02362886306799,0.258320124950848,-7.83380258682142,4.7333177773251e-15,6.41884069315306e-14
"Inhba",3649.78597990974,3.29138987852941,0.420168886102545,7.83349264401774,4.74500621709873e-15,6.42909110424657e-14
"Zfand2a",247.473022623951,1.38846205335904,0.177267041279314,7.83260127398009,4.77877980512744e-15,6.46922121793252e-14
"Gas2l1",115.149310233552,1.62802544064509,0.207866853243666,7.83205891290747,4.79944529435448e-15,6.49155207146052e-14
"Oxct1",174.028714971893,1.94319004124237,0.248118654095629,7.83169668691427,4.81329610088821e-15,6.50463486967254e-14
"Rrad",22.647234958228,-3.09748300554534,0.395563758522614,-7.83055307471565,4.85728431462804e-15,6.55838700868425e-14
"Lysmd2",23.5323705034775,-2.56127378861846,0.327111604799924,-7.82996919410747,4.87989522223592e-15,6.58320700344617e-14
"Stat5b",177.185003214019,-1.12652179848027,0.143905445699918,-7.82820825856292,4.94871718480358e-15,6.67027092060797e-14
"Gnas",3346.69218176608,1.02549955184946,0.131063327587316,7.82445837998628,5.09847167048561e-15,6.86617707319377e-14
"Gss",89.8411182176982,2.45286066590533,0.313531296319081,7.82333596263723,5.14415755768415e-15,6.92171519948374e-14
"Vgll4",70.3973864413102,-3.2327808966408,0.41350132916981,-7.8180665177819,5.36408456799379e-15,7.21140488381065e-14
"Zfand6",297.45952613993,-1.07365930187738,0.137386808653609,-7.81486455940887,5.5022161289281e-15,7.39072482270515e-14
"Arid4b",99.215588486046,-1.15192063663037,0.147415963457221,-7.81408342499251,5.53644182284274e-15,7.43028674982895e-14
"Atf7ip",41.1312292013352,-2.51276622360783,0.321590383304692,-7.81356145599386,5.55942880530578e-15,7.45471039112837e-14
"Tuba1a",355.411743883664,-2.22905667858801,0.285334004515919,-7.81209615155999,5.62446256276858e-15,7.53542454192609e-14
"Prkcd",1488.27019278321,1.0383686165807,0.132937328707226,7.81096345682972,5.6752469424526e-15,7.59692557180586e-14
"Ubash3b",178.527282720571,1.69841341685711,0.217477718554738,7.80959736079642,5.7370966108201e-15,7.67312027811403e-14
"Pou3f1",31.5934310832648,4.43719997623543,0.568237568812525,7.80870575929725,5.77782099321626e-15,7.72095426801638e-14
"Thap2",43.3219721221286,-2.60394680383079,0.33393362780269,-7.79779748737786,6.29969980608226e-15,8.41112577882407e-14
"Ptgr3",107.24250031973,1.75963513675359,0.225743765757329,7.79483380571038,6.44933052620229e-15,8.60352850316343e-14
"Fbxl12",57.8851579877632,-1.94739899365521,0.249864012030646,-7.79383544604399,6.50051927271654e-15,8.66439075664822e-14
"Smchd1",80.8763842679791,-2.57632163265241,0.330592065180875,-7.79305344561988,6.54089377294296e-15,8.71074715630249e-14
"Zdhhc14",63.6727849874034,-3.07048411407833,0.394011809539343,-7.79287330922435,6.55022909298036e-15,8.71572363414685e-14
"Tnfrsf25",15.4425773500145,-4.32769532819375,0.555359171984695,-7.79260620244698,6.56409567790108e-15,8.72671575692264e-14
"Kmt5a",500.496714470779,1.16527472476739,0.149708465710592,7.7836261245241,7.04748256888758e-15,9.36136592426978e-14
"Lnpk",55.5231965126564,2.05177603170821,0.263606828357291,7.7834707260589,7.05614858636603e-15,9.36488671718213e-14
"Pdcd11",59.1358165540675,-1.62156581466191,0.208415386701499,-7.78045153155793,7.22661499024312e-15,9.58295929881643e-14
"Baiap2",107.640627612487,2.42530596973702,0.311768168536707,7.77919689851683,7.29863900993913e-15,9.66200783220513e-14
"Nedd8",522.396063480572,0.789656177030912,0.101507964448927,7.7792533947247,7.29538062599802e-15,9.66200783220513e-14
"Laptm4b",67.4724992504831,-1.99021244398523,0.255941655838345,-7.77603957224637,7.48303076492283e-15,9.89769098966174e-14
"A630001G21Rik",142.536536321113,-1.23029212051035,0.158281939580008,-7.77278901038781,7.67765686570674e-15,1.01464993281259e-13
"Blvrb",1191.24955117887,1.87550661839882,0.241421764862757,7.76858962763779,7.93648389030073e-15,1.04796591352164e-13
"Arpc5l",253.460506441974,-1.39800281348721,0.180060410721742,-7.7640765556601,8.22422139001412e-15,1.08503964915034e-13
"Chchd10",642.860736867263,1.26922545939196,0.163564387549651,7.75979098143646,8.5069470473255e-15,1.12138993761866e-13
"Rps6ka3",117.661032843252,1.6224041007433,0.209337525558638,7.75018285142024,9.17603203728868e-15,1.20856570859992e-13
"Atp6v1f",1152.07585079419,1.10758237803285,0.142939037404897,7.74863464971753,9.28858422602138e-15,1.22235569932968e-13
"Sat1",266.185526475704,1.3911975341598,0.179601396251121,7.74602850088434,9.48112386806146e-15,1.24663966535457e-13
"Nucb1",312.494880932566,1.60536705408919,0.207389328682126,7.74083731448786,9.8764206823613e-15,1.29751997622785e-13
"Tm2d2",337.385947523305,1.5633386284278,0.201995051713933,7.73948973087627,9.98165999156197e-15,1.31024015808294e-13
"Hgh1",25.933927470598,-2.8458460903846,0.367747437344403,-7.73858850230248,1.00526562691078e-14,1.31844779104861e-13
"Mepce",115.033686931413,-1.14198999590509,0.147698374600445,-7.73190631917524,1.0594790156838e-14,1.38838125556948e-13
"H2ax",90.1852391444748,-1.47657776259987,0.191030964377544,-7.72952053826014,1.07952392708194e-14,1.41345908299509e-13
"Sigmar1",165.867812178796,1.47238090161216,0.190541139766432,7.72736482744372,1.09795648741642e-14,1.43638542824359e-13
"Ext1",56.9630860555629,2.10167723530132,0.272083338096515,7.72438786588174,1.12392129662391e-14,1.46911895431075e-13
"Ripk2",134.526174109599,2.10742761788059,0.272977046118517,7.72016419639043,1.16179944095408e-14,1.51735685375613e-13
"Slc35e4",25.1378388964783,3.63320574330514,0.470869825962334,7.71594513596157,1.200889646155e-14,1.5670955583689e-13
"Ly86",543.988604876642,-1.93795732710876,0.251266244884773,-7.71276431498977,1.23121334451974e-14,1.60532071586962e-13
"Serpinb6a",445.452821172216,2.0779625814024,0.26955312524999,7.70891667264199,1.26890225996076e-14,1.65307701950369e-13
"Mmp13",219.403887646236,4.86112880094221,0.630713079179165,7.70735372614862,1.28453401752849e-14,1.67204227298357e-13
"Cgrrf1",97.6557460595594,1.49622117136215,0.194308984681183,7.7002160956021,1.35836317141512e-14,1.76666648726739e-13
"Tmem50b",343.689835634759,2.06089181368899,0.267890439740321,7.6930397952488,1.43679799658254e-14,1.86711779722847e-13
"Stap2",50.9028117800796,-2.41955917927353,0.314554690195824,-7.69201431320972,1.44836410394609e-14,1.88057817933551e-13
"Mroh1",224.9565234813,1.19881387183097,0.155898224159036,7.68972115171775,1.47456047471119e-14,1.91299645585866e-13
"Ing3",64.7030085301881,-1.84288705890574,0.239779515152143,-7.68575688267784,1.52095093686008e-14,1.97153740091904e-13
"Epb41l4aos",91.1368292976602,-1.78866826758039,0.232780047362657,-7.6839415054923,1.54267124355508e-14,1.99802877867433e-13
"Bnip2",316.807108345143,0.883157205898973,0.114954699501422,7.68265420839145,1.55825790833064e-14,2.01653857995772e-13
"Tmem106a",443.956144328182,1.74419381571555,0.227046912972336,7.68208557818211,1.56519215340466e-14,2.02382985416975e-13
"Bcl2l14",24.9304314995831,-5.84487447703748,0.7612951975189,-7.67754019214389,1.62172374052934e-14,2.09518632303409e-13
"Rnf14",213.245766761573,1.36061314784603,0.177367668946201,7.67114523142732,1.70467397664985e-14,2.20052773370521e-13
"Slc66a3",241.851789319229,2.05335036097554,0.267693444895405,7.67052910756869,1.7128829031291e-14,2.20929254647173e-13
"Slc7a2",1557.73538388002,2.99427025282858,0.390515525346509,7.66748069791011,1.75407408769853e-14,2.26054846004062e-13
"Tank",363.546633558656,2.2635160521418,0.295240992053519,7.66667269473029,1.76515450898109e-14,2.27267904680747e-13
"Tnfrsf13b",109.010828144595,-2.01806213672911,0.263228412974475,-7.6665817110131,1.76640650477713e-14,2.27267904680747e-13
"Zfp687",61.6660847159537,-1.52176557383197,0.198496734151786,-7.66645144231092,1.76820060882232e-14,2.27310875954962e-13
"Slc4a8",28.7543299892668,-5.85868506566993,0.764281042995212,-7.66561609680883,1.77974794626685e-14,2.28606567883518e-13
"Spred1",111.689826363124,1.98198722277298,0.258757533767731,7.65963098315846,1.86468085727205e-14,2.39318644567282e-13
"Mex3b",22.3561227494978,-3.75100993199464,0.489766044964222,-7.65877906515273,1.87708990544401e-14,2.40712814233545e-13
"Ncl",1110.56284252078,-1.61894842566282,0.211398266141256,-7.6582862064774,1.88430594783421e-14,2.41439300377638e-13
"Vcl",71.8154493073088,2.01251145277826,0.262945132954334,7.65373152249131,1.95229658683796e-14,2.49945339341228e-13
"Gpr137b-ps",171.750913835963,1.84295982735798,0.240839739341467,7.65222480474869,1.97531516446628e-14,2.5268452325728e-13
"Aff3",33.9009293349767,-4.15113315415827,0.542707622949875,-7.64893098717664,2.02656959857569e-14,2.59028206162778e-13
"Ak3",122.436824361813,1.89676669984036,0.248064610872537,7.64626075911721,2.06907875900981e-14,2.64244611322927e-13
"Acvr1b",107.002576489574,1.96423152401892,0.256894285940067,7.64606934261345,2.07215951946434e-14,2.64421142614925e-13
"Cnpy2",217.123508990656,1.1329355637715,0.148239066640908,7.64262477796023,2.12837571436633e-14,2.7137226143534e-13
"Trappc13",96.2440719886707,1.18023709585966,0.154607345555154,7.63377116153013,2.27984443299814e-14,2.90446956897832e-13
"Map7",18.5243109449161,-3.174276964254,0.415889200923147,-7.63250634353591,2.30233123124422e-14,2.93071893769501e-13
"Nsun4",31.5601915687144,-2.35246480551776,0.30828765185825,-7.63074612731948,2.33398902897955e-14,2.96858996757791e-13
"Chst11",91.2586253279004,1.73388383701861,0.227316411805254,7.62762276268928,2.39122063973209e-14,3.03889983015095e-13
"Stk17b",268.044991850144,-1.96223405526967,0.257272117491513,-7.62707624285949,2.40137583836718e-14,3.04931639899675e-13
"Vim",8445.42941902619,1.72507723614055,0.226313662081808,7.62250595157163,2.48797645882869e-14,3.15670884360595e-13
"Prr13",1013.80522510187,1.30170371705176,0.17081966745972,7.62033866714269,2.53011012453502e-14,3.20755329143006e-13
"Acadsb",79.2014825360781,1.76990040867976,0.232386360019411,7.61619747618546,2.61257891443024e-14,3.30940834335639e-13
"Ighg3",25.801768987858,-5.72562118597465,0.752049206729397,-7.61335978382974,2.67061026826563e-14,3.38016753303735e-13
"Dlgap4",392.118711463994,1.11755446476042,0.1468105930261,7.61221953896573,2.69428392388603e-14,3.4073608551631e-13
"Ap1g2",85.9390624497292,-1.3854511336189,0.182039792404399,-7.61070486468774,2.72605090385973e-14,3.44473705124094e-13
"Nmral1",30.4974344193077,-2.87162624675632,0.377450542879463,-7.60795368010204,2.78469597213439e-14,3.51598920471924e-13
"Gm8369",48.1767600133462,-4.71624079290461,0.620410793517976,-7.60180326032314,2.92032475143304e-14,3.68424762806398e-13
"Grap2",44.4296017209543,-5.24992473075792,0.691417382647064,-7.59298921681546,3.12608569854502e-14,3.94063985060315e-13
"Atg5",208.724655899483,0.974726866486939,0.128385379727894,7.59219522154951,3.14530654328835e-14,3.96166118656255e-13
"Ano6",91.2451805254784,1.45417174847604,0.191570792021983,7.5907800616556,3.17985299664463e-14,4.00193625317409e-13
"Pou2f2",315.274796277685,-2.9510800101962,0.388936892256404,-7.58755486802913,3.25998586097625e-14,4.09947171919857e-13
"Capza2",276.472669893652,1.23995234837039,0.16344982370888,7.58613451048358,3.29590273331867e-14,4.14129247395521e-13
"Pglyrp1",56.8297255972405,-4.42753670855455,0.583656573884812,-7.58585940201944,3.30290431006707e-14,4.14674308863904e-13
"Faap100",58.7762403046588,-1.77784871352695,0.234410814939004,-7.5843288800031,3.34212434719936e-14,4.19260208196613e-13
"Kcnk13",48.8353230295726,3.51197624733107,0.463329983861618,7.57985964573358,3.4592898331458e-14,4.33608889874507e-13
"Las1l",39.292117905357,-1.89243369978641,0.249840488678431,-7.57456771637265,3.60325409528382e-14,4.51290907122916e-13
"Clec2i",60.690660163991,-4.48777781914722,0.592502734964103,-7.57427359287905,3.61142615081529e-14,4.5195082247502e-13
"Cox7c",1025.72674155248,1.00654324038591,0.132939217490173,7.57145452928755,3.69068256408529e-14,4.61498362712288e-13
"Cdadc1",74.4227719984825,1.51067064545042,0.199532258772007,7.57105971108447,3.70191834330541e-14,4.62531819972542e-13
"Atg7",212.492760464283,1.3046999585881,0.172368634760903,7.56924228353891,3.75407421159962e-14,4.68672231966182e-13
"Rbm7",316.10611940482,1.2777112528832,0.168810601561331,7.56890409171957,3.76385894863308e-14,4.69517276541024e-13
"5830468F06Rik",16.4278052531827,-8.19622855709455,1.08294268849377,-7.56847859464698,3.77620527845822e-14,4.70680254403824e-13
"Anxa7",598.530842425045,0.892229937276232,0.117909797047445,7.56705515248421,3.81779840682872e-14,4.75483884780076e-13
"Creld1",65.5888887221523,2.23831235002166,0.29586494701893,7.56531779980832,3.8691748945956e-14,4.81497320216342e-13
"Gstt3",39.2560294796859,-3.0131399896971,0.398366303759356,-7.56374211689669,3.91635808968592e-14,4.86979734346888e-13
"Arhgap4",103.965549017152,-2.46124802901192,0.325418677715884,-7.56332748411197,3.92886784801532e-14,4.8814536837911e-13
"Gvin3",16.0326527491083,-4.54885468650272,0.602634324861821,-7.54828342634771,4.41032337720584e-14,5.47527227562523e-13
"Ptgfrn",45.3244822573561,4.3056963397395,0.570517965613873,7.54699518551813,4.45415045596002e-14,5.525276039712e-13
"Itgb2l",23.5399543564972,-5.52025689589299,0.731876800633605,-7.54260401629613,4.60678399828605e-14,5.71006475201571e-13
"Fryl",92.6052971345185,-1.41773544450236,0.18813164369972,-7.53586912133307,4.85092933142133e-14,6.0078972021931e-13
"Ldha",2166.6900090946,1.3479203839521,0.178927082569224,7.53335025976634,4.94547189472971e-14,6.12011975017107e-13
"Dut",75.3246135767812,-1.79839347970451,0.238790460582814,-7.53126182392374,5.02523079274484e-14,6.21388347747829e-13
"Wdfy4",133.168689384723,-1.3518814089723,0.179523836934951,-7.53037274633423,5.05956789689847e-14,6.25137722372344e-13
"C3ar1",58.8007287919417,4.04688678819143,0.537463281030642,7.52960607919317,5.08936253620518e-14,6.28320348641097e-13
"C2cd3",57.5291744526427,-1.60994562460041,0.213850795017928,-7.52835931456529,5.13818376473488e-14,6.33845046350179e-13
"Srsf7",507.453248806527,-1.54866826613838,0.205803026660576,-7.52500238343216,5.27193625194334e-14,6.49829798656009e-13
"Ppp3cc",87.7860907611057,-1.94823453547204,0.258995416883087,-7.52227417349043,5.38315471654572e-14,6.63013865721391e-13
"Hck",660.50968747158,1.1021370960247,0.146545859087901,7.52076587413923,5.44562907709644e-14,6.70178288318082e-13
"Atp6v0a2",122.181019360675,1.21808784511386,0.161993361010074,7.51936892671864,5.50412675473156e-14,6.7684238007631e-13
"Tmc8",90.9012579873687,-1.8515673281834,0.246289825482172,-7.5178392958723,5.56888933043259e-14,6.83974003761673e-13
"Vwf",53.0824907970983,2.05096582529576,0.272814924420249,7.51779188640141,5.57090850956964e-14,6.83974003761673e-13
"Cmklr1",111.827520070826,2.08740460350636,0.277691178956537,7.51700004065695,5.60473998821899e-14,6.87585438428631e-13
"Anapc11",325.424010131546,1.08292551771651,0.144082802702735,7.51599425748784,5.64800326237866e-14,6.92347360541031e-13
"Ciart",19.0107622750318,-4.17076235638423,0.554930034312432,-7.51583460706335,5.65490067549491e-14,6.92647472195946e-13
"Dnajc1",154.558708021372,1.93894815388461,0.258150272009572,7.51092818454482,5.87095948430616e-14,7.18546362041496e-13
"Pcsk7",128.053205761827,1.44174705554968,0.191990307015832,7.50947835835688,5.93634311234065e-14,7.25977922803765e-13
"Atg4c",39.3585905117092,2.52068947163218,0.33596063531327,7.50293101833713,6.24063982380786e-14,7.61994359035613e-13
"Phf1",52.4046674042783,-2.82896429013222,0.377046891573732,-7.50295083543744,6.23969605248794e-14,7.61994359035613e-13
"Rab11fip5",139.76112629662,2.91477232191629,0.388736913240033,7.49805902820581,6.4769734097241e-14,7.902313639701e-13
"Plbd2",217.245368577333,1.50182626092078,0.200299613218833,7.49789895639986,6.48488574323894e-14,7.90577143701987e-13
"Gng11",70.634480767318,3.7104970019716,0.494921143594957,7.49714787899275,6.52213850141602e-14,7.93875310320911e-13
"Runx2",59.508982469259,-2.21477493282565,0.295415184752567,-7.49716008904786,6.52153121482645e-14,7.93875310320911e-13
"Cd79a",54.0476686484641,-3.47320273875267,0.463305723944998,-7.49656772892577,6.55105735583148e-14,7.96150358435476e-13
"Tsr1",78.3513013071758,-1.52689287982916,0.203678175881475,-7.49659541686832,6.54967432953875e-14,7.96150358435476e-13
