from	to
PPBP	TAS2R13
PPBP	TAS2R10
PPBP	TAS2R7
PPBP	TAS2R4
PPBP	TAS2R3
PPBP	TAS2R1
PPBP	GABBR1
PPBP	LPAR3
PPBP	GPR55
PF4	CHRM2
PF4	CHRM4
PF4	ADRA2A
PF4	ADORA3
PF4	DRD2
PF4	ADRA2B
PF4	ADRA2C
PF4	S1PR1
PF4	CNR1
PF4	DRD4
PF4	ADORA1
PF4	CNR2
PF4	DRD3
PF4	CASR
PF4	PTGER3
PF4	HCAR3
PF4	P2RY4
PF4	TAS2R38
PF4	TAS2R39
PF4	TAS2R40
PF4	TAS2R41
PF4	TAS2R31
PF4	TAS2R46
PF4	TAS2R60
PF4	GPR17
PF4	GPR18
PF4	GRM2
PF4	GRM7
PF4	GRM3
PF4	HCAR2
PF4	OXGR1
PF4	S1PR3
PF4	GPER1
PF4	P2RY13
PF4	SUCNR1
PF4	HCAR1
PF4	LPAR5
PF4	S1PR5
PF4	P2RY12
PF4	TAS2R16
PF4	TAS2R14
PF4	TAS2R13
PF4	TAS2R10
PF4	TAS2R7
PF4	TAS2R4
PF4	TAS2R3
PF4	TAS2R1
PF4	GABBR1
PF4	LPAR3
PF4	GPR55
CXCL10	CHRM2
CXCL10	CHRM4
CXCL10	ADRA2A
CXCL10	ADORA3
CXCL10	DRD2
CXCL10	ADRA2B
CXCL10	ADRA2C
CXCL10	S1PR1
CXCL10	CNR1
CXCL10	DRD4
CXCL10	ADORA1
CXCL10	CNR2
CXCL10	DRD3
CXCL10	CASR
CXCL10	PTGER3
CXCL10	HCAR3
CXCL10	P2RY4
CXCL10	TAS2R38
CXCL10	TAS2R39
CXCL10	TAS2R40
CXCL10	TAS2R41
CXCL10	TAS2R31
CXCL10	TAS2R46
CXCL10	TAS2R60
CXCL10	GPR17
CXCL10	GPR18
CXCL10	GRM2
CXCL10	GRM7
CXCL10	GRM3
CXCL10	HCAR2
CXCL10	OXGR1
CXCL10	S1PR3
CXCL10	GPER1
CXCL10	P2RY13
CXCL10	SUCNR1
CXCL10	HCAR1
CXCL10	LPAR5
CXCL10	S1PR5
CXCL10	P2RY12
CXCL10	TAS2R16
CXCL10	TAS2R14
CXCL10	TAS2R13
CXCL10	TAS2R10
CXCL10	TAS2R7
CXCL10	TAS2R4
CXCL10	TAS2R3
CXCL10	TAS2R1
CXCL10	GABBR1
CXCL10	LPAR3
CXCL10	GPR55
RLN2	ADRB2
RLN2	ADRB1
RLN2	ADRB3
RLN2	DRD1
RLN2	DRD5
RLN2	ADORA2A
RLN2	ADORA2B
RLN2	PTGER4
RLN2	PTGER2
RLN2	PTGIR
RLN2	GPR15
RLN2	PTGDR
RLN2	GPR176
RLN2	GPR150
RLN2	GPBAR1
RLN2	TAAR1
RLN2	GPR20
RLN2	GPR84
RLN2	GPR27
RLN2	GPR83
RLN2	GPR45
CSF2	PTPN6
TFF1	RARG
WNT1	FRZB
RLN1	AR
IFNA4	PTPN6
IL5	PTPN6
EDN1	CHRM5
EDN1	CHRM1
EDN1	CHRM3
EDN1	TBXA2R
EDN1	ADRA1D
EDN1	PTAFR
EDN1	PTGER1
EDN1	ADRA1A
EDN1	ADRA1B
EDN1	CASR
EDN1	P2RY2
EDN1	GRM5
EDN1	PTGFR
EDN1	LPAR6
EDN1	GPR4
EDN1	P2RY1
EDN1	GRM1
EDN1	GPR17
EDN1	P2RY6
EDN1	LTB4R
EDN1	GPR68
EDN1	GPRC6A
EDN1	GPR65
EDN1	LPAR5
EDN1	LTB4R2
EDN1	CYSLTR2
EDN1	LPAR3
EDN1	OPN4
EDN1	GPR132
EDN1	CYSLTR1
CCK	CHRM5
CCK	CHRM1
CCK	CHRM3
CCK	TBXA2R
CCK	ADRA1D
CCK	PTAFR
CCK	PTGER1
CCK	ADRA1A
CCK	ADRA1B
CCK	CASR
CCK	P2RY2
CCK	GRM5
CCK	PTGFR
CCK	LPAR6
CCK	GPR4
CCK	P2RY1
CCK	GRM1
CCK	GPR17
CCK	P2RY6
CCK	LTB4R
CCK	GPR68
CCK	GPRC6A
CCK	GPR65
CCK	LPAR5
CCK	LTB4R2
CCK	CYSLTR2
CCK	LPAR3
CCK	OPN4
CCK	GPR132
CCK	CYSLTR1
GPI	FKBP1B
GPI	DLG4
CRH	ADRB2
CRH	ADRB1
CRH	ADRB3
CRH	DRD1
CRH	DRD5
CRH	ADORA2A
CRH	ADORA2B
CRH	PTGER4
CRH	PTGER2
CRH	PTGIR
CRH	GPR15
CRH	PTGDR
CRH	GPR176
CRH	GPR150
CRH	GPBAR1
CRH	TAAR1
CRH	GPR20
CRH	GPR84
CRH	GPR27
CRH	GPR83
CRH	GPR45
GRP	CHRM5
GRP	CHRM1
GRP	CHRM3
GRP	TBXA2R
GRP	ADRA1D
GRP	PTAFR
GRP	PTGER1
GRP	ADRA1A
GRP	ADRA1B
GRP	CASR
GRP	P2RY2
GRP	GRM5
GRP	PTGFR
GRP	LPAR6
GRP	GPR4
GRP	P2RY1
GRP	GRM1
GRP	GPR17
GRP	P2RY6
GRP	LTB4R
GRP	GPR68
GRP	GPRC6A
GRP	GPR65
GRP	LPAR5
GRP	LTB4R2
GRP	CYSLTR2
GRP	LPAR3
GRP	OPN4
GRP	GPR132
GRP	CYSLTR1
FGF4	FGFRL1
NMB	CHRM1
NMB	CHRM3
NMB	TBXA2R
NMB	ADRA1D
NMB	PTAFR
NMB	PTGER1
NMB	ADRA1A
NMB	ADRA1B
NMB	CASR
NMB	P2RY2
NMB	GRM5
NMB	PTGFR
NMB	LPAR6
NMB	GPR4
NMB	P2RY1
NMB	DLG4
NMB	GRM1
NMB	GPR17
NMB	P2RY6
NMB	LTB4R
NMB	GPR68
NMB	GPRC6A
NMB	GPR65
NMB	LPAR5
NMB	LTB4R2
NMB	CYSLTR2
NMB	LPAR3
NMB	OPN4
NMB	GPR132
NMB	CYSLTR1
HMGB1	ITGA4
HMGB1	PTPRZ1
HMGB1	LY96
WNT2	ROR2
WNT2	FZD5
WNT2	FZD8
WNT2	FZD3
WNT2	FZD4
GIP	ADRB3
GIP	DRD1
GIP	DRD5
GIP	ADORA2A
GIP	ADORA2B
GIP	PTGER4
GIP	PTGER2
GIP	PTGIR
GIP	GPR15
GIP	PTGDR
GIP	GPR176
GIP	GPR150
GIP	GPBAR1
GIP	TAAR1
GIP	GPR20
GIP	GPR84
GIP	GPR27
GIP	GPR83
GIP	GPR45
SCT	ADRB3
SCT	DRD1
SCT	DRD5
SCT	ADORA2A
SCT	ADORA2B
SCT	PTGER4
SCT	PTGER2
SCT	PTGIR
SCT	GPR15
SCT	PTGDR
SCT	GPR176
SCT	GPR150
SCT	GPBAR1
SCT	TAAR1
SCT	GPR20
SCT	GPR84
SCT	GPR27
SCT	GPR83
SCT	GPR45
SAA1	ADORA3
SAA1	CHRM1
SAA1	DRD2
SAA1	ADRA2B
SAA1	ADRA2C
SAA1	CHRM3
SAA1	S1PR1
SAA1	CNR1
SAA1	TBXA2R
SAA1	DRD4
SAA1	ADRA1D
SAA1	PTAFR
SAA1	ADORA1
SAA1	CNR2
SAA1	PTGER1
SAA1	ADRA1A
SAA1	ADRA1B
SAA1	DRD3
SAA1	CASR
SAA1	P2RY2
SAA1	GRM5
SAA1	PTGFR
SAA1	PTGER3
SAA1	LPAR6
SAA1	GPR4
SAA1	P2RY1
SAA1	HCAR3
SAA1	P2RY4
SAA1	TAS2R38
SAA1	TAS2R39
SAA1	TAS2R40
SAA1	TAS2R41
SAA1	TAS2R31
SAA1	TAS2R46
SAA1	TAS2R60
SAA1	GRM1
SAA1	GPR17
SAA1	GPR18
SAA1	GRM2
SAA1	GRM7
SAA1	GRM3
SAA1	P2RY6
SAA1	AGER
SAA1	LTB4R
SAA1	GPR68
SAA1	GPRC6A
SAA1	GPR65
SAA1	HCAR2
SAA1	OXGR1
SAA1	S1PR3
SAA1	GPER1
SAA1	P2RY13
SAA1	SELENOS
SAA1	SUCNR1
SAA1	HCAR1
SAA1	LPAR5
SAA1	S1PR5
SAA1	P2RY12
SAA1	LTB4R2
SAA1	CYSLTR2
SAA1	TAS2R16
SAA1	TAS2R14
SAA1	TAS2R13
SAA1	TAS2R10
SAA1	TAS2R7
SAA1	TAS2R4
SAA1	TAS2R3
SAA1	TAS2R1
SAA1	GABBR1
SAA1	LPAR3
SAA1	OPN4
SAA1	GPR132
SAA1	CYSLTR1
SAA1	GPR55
PYY	DRD2
PYY	ADRA2B
PYY	ADRA2C
PYY	S1PR1
PYY	CNR1
PYY	DRD4
PYY	ADORA1
PYY	CNR2
PYY	DRD3
PYY	CASR
PYY	PTGER3
PYY	HCAR3
PYY	P2RY4
PYY	TAS2R38
PYY	TAS2R39
PYY	TAS2R40
PYY	TAS2R41
PYY	TAS2R31
PYY	TAS2R46
PYY	TAS2R60
PYY	GPR17
PYY	GPR18
PYY	GRM2
PYY	GRM7
PYY	GRM3
PYY	HCAR2
PYY	OXGR1
PYY	S1PR3
PYY	GPER1
PYY	P2RY13
PYY	SUCNR1
PYY	HCAR1
PYY	LPAR5
PYY	S1PR5
PYY	P2RY12
PYY	TAS2R16
PYY	TAS2R14
PYY	TAS2R13
PYY	TAS2R10
PYY	TAS2R7
PYY	TAS2R4
PYY	TAS2R3
PYY	TAS2R1
PYY	GABBR1
PYY	LPAR3
PYY	GPR55
CALCB	ADRB3
CALCB	DRD1
CALCB	DRD5
CALCB	ADORA2A
CALCB	ADORA2B
CALCB	PTGER4
CALCB	PTGER2
CALCB	PTGIR
CALCB	GPR15
CALCB	PTGDR
CALCB	GPR176
CALCB	GPR150
CALCB	GPBAR1
CALCB	TAAR1
CALCB	GPR20
CALCB	GPR84
CALCB	GPR27
CALCB	GPR83
CALCB	GPR45
MAPT	PTK2B
IAPP	ADRB3
IAPP	DRD1
IAPP	DRD5
IAPP	ADORA2A
IAPP	ADORA2B
IAPP	PTGER4
IAPP	PTGER2
IAPP	PTGIR
IAPP	GPR15
IAPP	PTGDR
IAPP	GPR176
IAPP	GPR150
IAPP	GPBAR1
IAPP	TAAR1
IAPP	GPR20
IAPP	GPR84
IAPP	GPR27
IAPP	GPR83
IAPP	GPR45
FGF3	FGFRL1
PTHLH	ADRB3
PTHLH	DRD1
PTHLH	DRD5
PTHLH	ADORA2A
PTHLH	ADORA2B
PTHLH	PTGER4
PTHLH	PTGER2
PTHLH	PTGIR
PTHLH	GPR15
PTHLH	PTGDR
PTHLH	GPR176
PTHLH	GPR150
PTHLH	GPBAR1
PTHLH	TAAR1
PTHLH	GPR20
PTHLH	GPR84
PTHLH	GPR27
PTHLH	GPR83
PTHLH	GPR45
BMP4	TSKU
CCL5	DRD2
CCL5	ADRA2B
CCL5	ADRA2C
CCL5	S1PR1
CCL5	CNR1
CCL5	DRD4
CCL5	ADORA1
CCL5	CNR2
CCL5	DRD3
CCL5	CASR
CCL5	PTGER3
CCL5	HCAR3
CCL5	P2RY4
CCL5	TAS2R38
CCL5	TAS2R39
CCL5	TAS2R40
CCL5	TAS2R41
CCL5	TAS2R31
CCL5	TAS2R46
CCL5	TAS2R60
CCL5	GPR17
CCL5	GPR18
CCL5	GRM2
CCL5	GRM7
CCL5	GRM3
CCL5	HCAR2
CCL5	OXGR1
CCL5	S1PR3
CCL5	GPER1
CCL5	P2RY13
CCL5	SUCNR1
CCL5	HCAR1
CCL5	LPAR5
CCL5	S1PR5
CCL5	P2RY12
CCL5	TAS2R16
CCL5	TAS2R14
CCL5	TAS2R13
CCL5	TAS2R10
CCL5	TAS2R7
CCL5	TAS2R4
CCL5	TAS2R3
CCL5	TAS2R1
CCL5	GABBR1
CCL5	LPAR3
CCL5	GPR55
EDN3	CHRM3
EDN3	TBXA2R
EDN3	ADRA1D
EDN3	PTAFR
EDN3	PTGER1
EDN3	ADRA1A
EDN3	ADRA1B
EDN3	CASR
EDN3	P2RY2
EDN3	GRM5
EDN3	PTGFR
EDN3	LPAR6
EDN3	GPR4
EDN3	P2RY1
EDN3	GRM1
EDN3	GPR17
EDN3	P2RY6
EDN3	LTB4R
EDN3	GPR68
EDN3	GPRC6A
EDN3	GPR65
EDN3	LPAR5
EDN3	LTB4R2
EDN3	CYSLTR2
EDN3	LPAR3
EDN3	OPN4
EDN3	GPR132
EDN3	CYSLTR1
AREG	GRIA1
VEGFA	GRIN2B
VEGFA	PTK2B
VEGFA	LYVE1
LGALS3	PTPRZ1
LGALS3	FCGR2B
LGALS3	FLT4
LGALS3	TGFBR2
LGALS3	PTPRK
LGALS3	SLC1A5
LGALS3	COLEC12
LGALS3	SCARA3
LGALS3	RTN4RL2
LGALS3	LPAR1
LGALS3	CLEC7A
LGALS3	P2RY12
LGALS3	GPR35
LGALS3	MRC2
LGALS3	GPR52
LGALS3	GPR55
ADCYAP1	DRD1
ADCYAP1	DRD5
ADCYAP1	ADORA2A
ADCYAP1	ADORA2B
ADCYAP1	PTGER4
ADCYAP1	PTGER2
ADCYAP1	PTGIR
ADCYAP1	GPR15
ADCYAP1	PTGDR
ADCYAP1	GPR176
ADCYAP1	GPR150
ADCYAP1	GPBAR1
ADCYAP1	TAAR1
ADCYAP1	GPR20
ADCYAP1	GPR84
ADCYAP1	GPR27
ADCYAP1	GPR83
ADCYAP1	GPR45
CXCL2	S1PR1
CXCL2	CNR1
CXCL2	DRD4
CXCL2	ADORA1
CXCL2	CNR2
CXCL2	DRD3
CXCL2	CASR
CXCL2	PTGER3
CXCL2	HCAR3
CXCL2	P2RY4
CXCL2	TAS2R38
CXCL2	TAS2R39
CXCL2	TAS2R40
CXCL2	TAS2R41
CXCL2	TAS2R31
CXCL2	TAS2R46
CXCL2	TAS2R60
CXCL2	GPR17
CXCL2	GPR18
CXCL2	GRM2
CXCL2	GRM7
CXCL2	GRM3
CXCL2	HCAR2
CXCL2	OXGR1
CXCL2	S1PR3
CXCL2	GPER1
CXCL2	P2RY13
CXCL2	SUCNR1
CXCL2	HCAR1
CXCL2	LPAR5
CXCL2	S1PR5
CXCL2	P2RY12
CXCL2	TAS2R16
CXCL2	TAS2R14
CXCL2	TAS2R13
CXCL2	TAS2R10
CXCL2	TAS2R7
CXCL2	TAS2R4
CXCL2	TAS2R3
CXCL2	TAS2R1
CXCL2	GABBR1
CXCL2	LPAR3
CXCL2	GPR55
CXCL3	S1PR1
CXCL3	CNR1
CXCL3	DRD4
CXCL3	ADORA1
CXCL3	CNR2
CXCL3	DRD3
CXCL3	CASR
CXCL3	PTGER3
CXCL3	HCAR3
CXCL3	P2RY4
CXCL3	TAS2R38
CXCL3	TAS2R39
CXCL3	TAS2R40
CXCL3	TAS2R41
CXCL3	TAS2R31
CXCL3	TAS2R46
CXCL3	TAS2R60
CXCL3	GPR17
CXCL3	GPR18
CXCL3	GRM2
CXCL3	GRM7
CXCL3	GRM3
CXCL3	HCAR2
CXCL3	OXGR1
CXCL3	S1PR3
CXCL3	GPER1
CXCL3	P2RY13
CXCL3	SUCNR1
CXCL3	HCAR1
CXCL3	LPAR5
CXCL3	S1PR5
CXCL3	P2RY12
CXCL3	TAS2R16
CXCL3	TAS2R14
CXCL3	TAS2R13
CXCL3	TAS2R10
CXCL3	TAS2R7
CXCL3	TAS2R4
CXCL3	TAS2R3
CXCL3	TAS2R1
CXCL3	GABBR1
CXCL3	LPAR3
CXCL3	GPR55
PMCH	S1PR1
PMCH	CNR1
PMCH	TBXA2R
PMCH	DRD4
PMCH	ADRA1D
PMCH	PTAFR
PMCH	ADORA1
PMCH	CNR2
PMCH	PTGER1
PMCH	ADRA1A
PMCH	ADRA1B
PMCH	DRD3
PMCH	CASR
PMCH	P2RY2
PMCH	GRM5
PMCH	PTGFR
PMCH	PTGER3
PMCH	LPAR6
PMCH	GPR4
PMCH	P2RY1
PMCH	HCAR3
PMCH	P2RY4
PMCH	TAS2R38
PMCH	TAS2R39
PMCH	TAS2R40
PMCH	TAS2R41
PMCH	TAS2R31
PMCH	TAS2R46
PMCH	TAS2R60
PMCH	GRM1
PMCH	GPR17
PMCH	GPR18
PMCH	GRM2
PMCH	GRM7
PMCH	GRM3
PMCH	P2RY6
PMCH	LTB4R
PMCH	GPR68
PMCH	GPRC6A
PMCH	GPR65
PMCH	HCAR2
PMCH	OXGR1
PMCH	S1PR3
PMCH	GPER1
PMCH	P2RY13
PMCH	SUCNR1
PMCH	HCAR1
PMCH	LPAR5
PMCH	S1PR5
PMCH	P2RY12
PMCH	LTB4R2
PMCH	CYSLTR2
PMCH	TAS2R16
PMCH	TAS2R14
PMCH	TAS2R13
PMCH	TAS2R10
PMCH	TAS2R7
PMCH	TAS2R4
PMCH	TAS2R3
PMCH	TAS2R1
PMCH	GABBR1
PMCH	LPAR3
PMCH	OPN4
PMCH	GPR132
PMCH	CYSLTR1
PMCH	GPR55
TRH	TBXA2R
TRH	ADRA1D
TRH	PTAFR
TRH	PTGER1
TRH	ADRA1A
TRH	ADRA1B
TRH	CASR
TRH	P2RY2
TRH	GRM5
TRH	PTGFR
TRH	LPAR6
TRH	GPR4
TRH	P2RY1
TRH	GRM1
TRH	GPR17
TRH	P2RY6
TRH	LTB4R
TRH	GPR68
TRH	GPRC6A
TRH	GPR65
TRH	LPAR5
TRH	LTB4R2
TRH	CYSLTR2
TRH	LPAR3
TRH	OPN4
TRH	GPR132
TRH	CYSLTR1
EDN2	TBXA2R
EDN2	ADRA1D
EDN2	PTAFR
EDN2	PTGER1
EDN2	ADRA1A
EDN2	ADRA1B
EDN2	CASR
EDN2	P2RY2
EDN2	GRM5
EDN2	PTGFR
EDN2	LPAR6
EDN2	GPR4
EDN2	P2RY1
EDN2	GRM1
EDN2	GPR17
EDN2	P2RY6
EDN2	LTB4R
EDN2	GPR68
EDN2	GPRC6A
EDN2	GPR65
EDN2	LPAR5
EDN2	LTB4R2
EDN2	CYSLTR2
EDN2	LPAR3
EDN2	OPN4
EDN2	GPR132
EDN2	CYSLTR1
PTN	RYR1
KITLG	PTPN6
ZP3	ZP2
ZP3	OR2L13
GAL	ADORA1
GAL	CNR2
GAL	DRD3
GAL	CASR
GAL	PTGER3
GAL	HCAR3
GAL	P2RY4
GAL	TAS2R38
GAL	TAS2R39
GAL	TAS2R40
GAL	TAS2R41
GAL	TAS2R31
GAL	TAS2R46
GAL	TAS2R60
GAL	GPR17
GAL	GPR18
GAL	GRM2
GAL	GRM7
GAL	GRM3
GAL	HCAR2
GAL	OXGR1
GAL	S1PR3
GAL	GPER1
GAL	P2RY13
GAL	SUCNR1
GAL	HCAR1
GAL	LPAR5
GAL	S1PR5
GAL	P2RY12
GAL	TAS2R16
GAL	TAS2R14
GAL	TAS2R13
GAL	TAS2R10
GAL	TAS2R7
GAL	TAS2R4
GAL	TAS2R3
GAL	TAS2R1
GAL	GABBR1
GAL	LPAR3
GAL	GPR55
GDF1	ACVR1B
GDF1	ACVR2B
GDF1	ACVR1C
GDF1	TSKU
GRN	CLEC4M
NTS	PTGER1
NTS	ADRA1A
NTS	ADRA1B
NTS	CASR
NTS	P2RY2
NTS	GRM5
NTS	PTGFR
NTS	LPAR6
NTS	GPR4
NTS	P2RY1
NTS	GRM1
NTS	GPR17
NTS	P2RY6
NTS	LTB4R
NTS	GPR68
NTS	GPRC6A
NTS	GPR65
NTS	LPAR5
NTS	LTB4R2
NTS	CYSLTR2
NTS	LPAR3
NTS	OPN4
NTS	GPR132
NTS	CYSLTR1
ADM	PTGER4
ADM	PTGER2
ADM	PTGIR
ADM	GPR15
ADM	PTGDR
ADM	GPR176
ADM	GPR150
ADM	GPBAR1
ADM	TAAR1
ADM	GPR20
ADM	GPR84
ADM	GPR27
ADM	GPR83
ADM	GPR45
THBS4	FKBP1B
THBS4	LRP1
WNT5A	DAB2
WNT5A	SCARB2
WNT5A	PTPRK
WNT5A	SFRP1
WNT5A	FRZB
WNT5A	ANTXR1
CXCL5	PTGER3
CXCL5	HCAR3
CXCL5	P2RY4
CXCL5	TAS2R38
CXCL5	TAS2R39
CXCL5	TAS2R40
CXCL5	TAS2R41
CXCL5	TAS2R31
CXCL5	TAS2R46
CXCL5	TAS2R60
CXCL5	GPR17
CXCL5	GPR18
CXCL5	GRM2
CXCL5	GRM7
CXCL5	GRM3
CXCL5	HCAR2
CXCL5	OXGR1
CXCL5	S1PR3
CXCL5	GPER1
CXCL5	P2RY13
CXCL5	SUCNR1
CXCL5	HCAR1
CXCL5	LPAR5
CXCL5	S1PR5
CXCL5	P2RY12
CXCL5	TAS2R16
CXCL5	TAS2R14
CXCL5	TAS2R13
CXCL5	TAS2R10
CXCL5	TAS2R7
CXCL5	TAS2R4
CXCL5	TAS2R3
CXCL5	TAS2R1
CXCL5	GABBR1
CXCL5	LPAR3
CXCL5	GPR55
NAMPT	CUL5
XCL1	GRM1
XCL1	GPR17
XCL1	P2RY6
XCL1	LTB4R
XCL1	GPR68
XCL1	GPRC6A
XCL1	GPR65
XCL1	LPAR5
XCL1	LTB4R2
XCL1	CYSLTR2
XCL1	LPAR3
XCL1	OPN4
XCL1	GPR132
XCL1	CYSLTR1
CXCL12	HCAR3
CXCL12	P2RY4
CXCL12	TAS2R38
CXCL12	TAS2R39
CXCL12	TAS2R40
CXCL12	TAS2R41
CXCL12	TAS2R31
CXCL12	TAS2R46
CXCL12	TAS2R60
CXCL12	GPR17
CXCL12	GPR18
CXCL12	GRM2
CXCL12	GRM7
CXCL12	GRM3
CXCL12	HCAR2
CXCL12	OXGR1
CXCL12	S1PR3
CXCL12	GPER1
CXCL12	P2RY13
CXCL12	SUCNR1
CXCL12	HCAR1
CXCL12	LPAR5
CXCL12	S1PR5
CXCL12	P2RY12
CXCL12	TAS2R16
CXCL12	TAS2R14
CXCL12	TAS2R13
CXCL12	TAS2R10
CXCL12	TAS2R7
CXCL12	TAS2R4
CXCL12	TAS2R3
CXCL12	TAS2R1
CXCL12	GABBR1
CXCL12	LPAR3
CXCL12	GPR55
INSL3	PTGDR
INSL3	GPR176
INSL3	GPR150
INSL3	GPBAR1
INSL3	TAAR1
INSL3	GPR20
INSL3	GPR84
INSL3	GPR27
INSL3	GPR83
INSL3	GPR45
EFNA5	EFNB3
EFNA5	EPHA10
COPA	SPHK1
FGF8	FGFRL1
WNT3	ROR1
WNT3	PTPRO
WNT3	SFRP4
WNT3	SFRP1
WNT3	FRZB
WNT3A	PTPRO
WNT3A	SFRP4
WNT3A	SFRP1
WNT3A	FRZB
PROK1	GRM1
PROK1	GPR17
PROK1	P2RY6
PROK1	LTB4R
PROK1	GPR68
PROK1	GPRC6A
PROK1	GPR65
PROK1	LPAR5
PROK1	LTB4R2
PROK1	CYSLTR2
PROK1	LPAR3
PROK1	OPN4
PROK1	GPR132
PROK1	CYSLTR1
SST	GPR17
SST	GPR18
SST	GRM2
SST	GRM7
SST	GRM3
SST	HCAR2
SST	OXGR1
SST	S1PR3
SST	GPER1
SST	P2RY13
SST	SUCNR1
SST	HCAR1
SST	LPAR5
SST	S1PR5
SST	P2RY12
SST	TAS2R16
SST	TAS2R14
SST	TAS2R13
SST	TAS2R10
SST	TAS2R7
SST	TAS2R4
SST	TAS2R3
SST	TAS2R1
SST	GABBR1
SST	LPAR3
SST	GPR55
CCL20	GPR17
CCL20	GPR18
CCL20	GRM2
CCL20	GRM7
CCL20	GRM3
CCL20	HCAR2
CCL20	OXGR1
CCL20	S1PR3
CCL20	GPER1
CCL20	P2RY13
CCL20	SUCNR1
CCL20	HCAR1
CCL20	LPAR5
CCL20	S1PR5
CCL20	P2RY12
CCL20	TAS2R16
CCL20	TAS2R14
CCL20	TAS2R13
CCL20	TAS2R10
CCL20	TAS2R7
CCL20	TAS2R4
CCL20	TAS2R3
CCL20	TAS2R1
CCL20	GABBR1
CCL20	LPAR3
CCL20	GPR55
CXCL6	GPR17
CXCL6	GPR18
CXCL6	GRM2
CXCL6	GRM7
CXCL6	GRM3
CXCL6	HCAR2
CXCL6	OXGR1
CXCL6	S1PR3
CXCL6	GPER1
CXCL6	P2RY13
CXCL6	SUCNR1
CXCL6	HCAR1
CXCL6	LPAR5
CXCL6	S1PR5
CXCL6	P2RY12
CXCL6	TAS2R16
CXCL6	TAS2R14
CXCL6	TAS2R13
CXCL6	TAS2R10
CXCL6	TAS2R7
CXCL6	TAS2R4
CXCL6	TAS2R3
CXCL6	TAS2R1
CXCL6	GABBR1
CXCL6	LPAR3
CXCL6	GPR55
QRFP	GRM1
QRFP	GPR17
QRFP	P2RY6
QRFP	LTB4R
QRFP	GPR68
QRFP	GPRC6A
QRFP	GPR65
QRFP	LPAR5
QRFP	LTB4R2
QRFP	CYSLTR2
QRFP	LPAR3
QRFP	OPN4
QRFP	GPR132
QRFP	CYSLTR1
CXCL9	GPR17
CXCL9	GPR18
CXCL9	GRM2
CXCL9	GRM7
CXCL9	GRM3
CXCL9	HCAR2
CXCL9	OXGR1
CXCL9	S1PR3
CXCL9	GPER1
CXCL9	P2RY13
CXCL9	SUCNR1
CXCL9	HCAR1
CXCL9	LPAR5
CXCL9	S1PR5
CXCL9	P2RY12
CXCL9	TAS2R16
CXCL9	TAS2R14
CXCL9	TAS2R13
CXCL9	TAS2R10
CXCL9	TAS2R7
CXCL9	TAS2R4
CXCL9	TAS2R3
CXCL9	TAS2R1
CXCL9	GABBR1
CXCL9	LPAR3
CXCL9	GPR55
PNOC	GPR18
PNOC	GRM2
PNOC	GRM7
PNOC	GRM3
PNOC	HCAR2
PNOC	OXGR1
PNOC	S1PR3
PNOC	GPER1
PNOC	P2RY13
PNOC	SUCNR1
PNOC	HCAR1
PNOC	LPAR5
PNOC	S1PR5
PNOC	P2RY12
PNOC	TAS2R16
PNOC	TAS2R14
PNOC	TAS2R13
PNOC	TAS2R10
PNOC	TAS2R7
PNOC	TAS2R4
PNOC	TAS2R3
PNOC	TAS2R1
PNOC	GABBR1
PNOC	LPAR3
PNOC	GPR55
EBI3	IL12RB2
SHH	DERL1
UTS2B	GPR65
UTS2B	LPAR5
UTS2B	LTB4R2
UTS2B	CYSLTR2
UTS2B	LPAR3
UTS2B	OPN4
UTS2B	GPR132
UTS2B	CYSLTR1
ADM2	GPR150
ADM2	GPBAR1
ADM2	TAAR1
ADM2	GPR20
ADM2	GPR84
ADM2	GPR27
ADM2	GPR83
ADM2	GPR45
RLN3	OXGR1
RLN3	TAAR1
RLN3	S1PR3
RLN3	GPER1
RLN3	GPR20
RLN3	P2RY13
RLN3	SUCNR1
RLN3	HCAR1
RLN3	LPAR5
RLN3	S1PR5
RLN3	P2RY12
RLN3	GPR84
RLN3	GPR27
RLN3	GPR83
RLN3	TAS2R16
RLN3	TAS2R14
RLN3	TAS2R13
RLN3	TAS2R10
RLN3	TAS2R7
RLN3	TAS2R4
RLN3	TAS2R3
RLN3	TAS2R1
RLN3	GABBR1
RLN3	LPAR3
RLN3	GPR55
RLN3	GPR45
WNT8B	FZD1
SCGB3A1	NOTCH3
GPHA2	INPP5K
CCL19	P2RY13
CCL19	SUCNR1
CCL19	HCAR1
CCL19	LPAR5
CCL19	S1PR5
CCL19	P2RY12
CCL19	TAS2R16
CCL19	TAS2R14
CCL19	TAS2R13
CCL19	TAS2R10
CCL19	TAS2R7
CCL19	TAS2R4
CCL19	TAS2R3
CCL19	TAS2R1
CCL19	GABBR1
CCL19	LPAR3
CCL19	GPR55
WNT8A	FZD1
CXCL16	TAS2R16
CXCL16	TAS2R14
CXCL16	TAS2R13
CXCL16	TAS2R10
CXCL16	TAS2R7
CXCL16	TAS2R4
CXCL16	TAS2R3
CXCL16	TAS2R1
CXCL16	GABBR1
CXCL16	LPAR3
CXCL16	GPR55
CCL28	TAS2R16
CCL28	TAS2R14
CCL28	TAS2R13
CCL28	TAS2R10
CCL28	TAS2R7
CCL28	TAS2R4
CCL28	TAS2R3
CCL28	TAS2R1
CCL28	GABBR1
CCL28	LPAR3
CCL28	GPR55
