"","baseMean","lgFC_PcDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Stmp1",381.188034426086,-0.75701649207923,0.0996600192663534,-7.5959898227193,3.05448535195091e-14,6.54134267674611e-13
"Mcm4",207.316145963936,1.03742952209032,0.13664888258697,7.59193564155235,3.1516155673558e-14,6.74016940180487e-13
"Mboat1",54.2854256821251,1.75021651395323,0.230593072795375,7.59006544618255,3.19743949874056e-14,6.82615523839281e-13
"Mical1",236.333368385179,0.997705506858116,0.131451019079377,7.58994121038842,3.20050665480979e-14,6.82615523839281e-13
"Ms4a4c",105.614340633266,-2.62207159530956,0.345551780720865,-7.58807143126156,3.24701910553563e-14,6.91597470459546e-13
"Shmt1",99.7713961312246,-1.01724790719639,0.134167189719356,-7.58194242067833,3.40419361756239e-14,7.24093632942669e-13
"Katna1",162.99698579735,-1.55267425374415,0.204815441650947,-7.58084566880592,3.43309784658462e-14,7.29254933114374e-13
"Tm7sf3",38.0064630069401,2.0075474627491,0.265094867921712,7.57293974978787,3.648715563308e-14,7.7401025559566e-13
"Grwd1",74.8575741383598,-1.35939571618467,0.179593592111302,-7.56928852640908,3.75273823496822e-14,7.9500393956153e-13
"Crlf2",578.846595876936,-0.801732722749225,0.105986540264759,-7.5644767792822,3.8942889305997e-14,8.23880588157426e-13
"Lrig1",17.8775181306225,-2.63032284509138,0.347803469211147,-7.56266994994967,3.94878671966329e-14,8.34287344709506e-13
"Rrs1",140.258817448619,-0.960402402375352,0.127015678210317,-7.56129019588498,3.99090737995301e-14,8.42054672556797e-13
"Shisa5",2656.71306424077,-1.21158539143391,0.160416498850811,-7.55274800356227,4.26169081920349e-14,8.97982814839941e-13
"Elane",572.43790790272,3.18035554344331,0.421122894159926,7.55208417197936,4.28347490720155e-14,9.01364686295865e-13
"Nmi",239.353418523189,-2.32271334638619,0.307621519175256,-7.55055547678673,4.3340573439119e-14,9.10789403595604e-13
"H2az2",455.973348480021,0.695174740601304,0.0920873910853364,7.54907628946826,4.38356057529025e-14,9.19962465727469e-13
"Trim10",46.7146583958016,-6.78144575489273,0.898953676759459,-7.54370990431725,4.56786653859772e-14,9.57363921602901e-13
"Optn",51.8385698869566,-1.46764972015151,0.194750044251484,-7.53606873771131,4.84351341672627e-14,1.01378411980719e-12
"Pprc1",82.1042542743239,-1.77549264849219,0.235701974890383,-7.53278647460597,4.96687977634205e-14,1.03822318090852e-12
"Itpr3",146.078235916637,1.44750705162333,0.192214174950936,7.53069877386939,5.04694967008196e-14,1.05355912170011e-12
"Larp1",185.253950359043,-1.48830527715438,0.197843647656919,-7.52263362903241,5.3683702196529e-14,1.11916991356398e-12
"Tnfaip2",426.21062707498,-1.4737520478507,0.195941723102829,-7.5213794413622,5.42012933313544e-14,1.12846374817955e-12
"Pfdn2",229.407421863611,-0.983532228824728,0.130787859463602,-7.52005754095578,5.47521398275575e-14,1.13842445231399e-12
"Muc13",46.3192535117497,2.60741620154285,0.346956488158925,7.51511008016806,5.68630678655189e-14,1.18075371701201e-12
"Dok3",500.57176457942,0.868052327710712,0.115515663487235,7.51458548135887,5.70915357412501e-14,1.1823739793369e-12
"Lipg",99.2383766660474,2.7985689392074,0.372413618690119,7.51467937464462,5.70505780997271e-14,1.1823739793369e-12
"Sdad1",152.007690826316,-1.11292511198062,0.148156776646665,-7.51180700046415,5.83167222191926e-14,1.20615862705722e-12
"Gm12185",13.3790063439752,-3.24575728748576,0.432174359179558,-7.5102958297839,5.89938962287367e-14,1.21856117584693e-12
"Sfxn2",47.6357209674535,-1.51952453214515,0.20237840741159,-7.50833328307993,5.98848872463997e-14,1.2353419194569e-12
"Arhgef3",220.077285559373,-0.932779861375485,0.124373084025656,-7.49985311277696,6.38893869809583e-14,1.3143129792794e-12
"Sco1",46.1876673298412,-1.71899686768809,0.229208744393566,-7.49970020662242,6.39639563043923e-14,1.3143129792794e-12
"Stx2",75.8908806653194,-1.71057031157847,0.228080976356193,-7.4998377282772,6.38968858303294e-14,1.3143129792794e-12
"Cdk1",184.956042237147,1.46852093358448,0.195840599688843,7.49855206692434,6.45266214298151e-14,1.32414355385805e-12
"Mcm3",354.339991907517,0.985616309007544,0.131459793280759,7.49747344347757,6.50596503715546e-14,1.33334112671508e-12
"Dnajc13",178.962039564296,-1.01731084936771,0.135721224952558,-7.49559142074729,6.60000839800493e-14,1.35085328135728e-12
"Incenp",151.416195802941,1.12610214769022,0.150339474984809,7.490395638298,6.86663073528177e-14,1.40359646980357e-12
"Slc26a11",36.6534614525452,2.31373271498167,0.309253886419115,7.48166091547833,7.33891045894992e-14,1.49818614940563e-12
"Map4",258.739701867783,-0.747127199433091,0.099891179437482,-7.47941113159735,7.46563757710382e-14,1.52207985829436e-12
"Wfdc21",506.73851155937,1.64672055072828,0.22023692379033,7.47704118995045,7.60145953300753e-14,1.54776350258219e-12
"Sipa1",504.02342406139,1.01781717334308,0.13622712481782,7.47147218077338,7.93025356089691e-14,1.61262167818549e-12
"Cep97",50.9768499034618,1.82350283042796,0.244148103653159,7.46883880375518,8.09055744745904e-14,1.6430939601629e-12
"Tpx2",136.166862614636,1.13621740921939,0.152219571137982,7.46433195629911,8.37232869511508e-14,1.6981243194647e-12
"Manba",50.9006893646428,1.54675985478111,0.207657831906199,7.4485986903677,9.43368486159218e-14,1.91092902499185e-12
"Tspo",1301.16895233447,-1.10943646755713,0.149020634842071,-7.44485130353177,9.70536732605759e-14,1.96343203344015e-12
"Slc25a10",40.8312723314994,2.02773313078584,0.272716006911915,7.43532861802566,1.04308323794897e-13,2.10748398680203e-12
"Lpxn",214.771561504907,-1.21662499379954,0.163635720720671,-7.43495972909449,1.04599824151586e-13,2.11066063650679e-12
"Gm13822",15.0506190886329,-3.62625023301157,0.48807255156396,-7.42973605336288,1.08814594726946e-13,2.19289309552931e-12
"Adap2",40.7841122168054,-4.13757429347763,0.556982776352859,-7.4285498028693,1.09794742533738e-13,2.20698664691538e-12
"Stk26",51.2206592938524,1.74424619804928,0.234802585005617,7.42856471536525,1.09782367292477e-13,2.20698664691538e-12
"Espl1",53.7342539146185,1.66873495197325,0.2247920995498,7.42345907758898,1.14100433240817e-13,2.29060627089707e-12
"Nsun5",97.2905775793047,-1.25828734592975,0.169583620514657,-7.41986367616793,1.17240944919542e-13,2.35065103723251e-12
"Fam117a",205.086015464622,-0.958556126519218,0.129230250457667,-7.41742837396433,1.19416229615699e-13,2.39121492143843e-12
"Grk6",286.851792746138,1.35751860490916,0.183120533806859,7.4132516801254,1.2323968716943e-13,2.46463694989347e-12
"4933412E12Rik",42.8942875811457,-1.74460468412374,0.235367704965041,-7.41225175468684,1.24172746428734e-13,2.48014155160517e-12
"Entpd5",66.1600197738656,1.62252053813957,0.218931121014337,7.41110048960702,1.25255624826668e-13,2.49542860158478e-12
"Fam53c",182.91537923447,-0.969120570104956,0.13076600714744,-7.41110469949779,1.25251648153302e-13,2.49542860158478e-12
"Lrch4",273.476226041866,1.27755621560661,0.172430286670126,7.40911727445359,1.27142837791331e-13,2.52982059144548e-12
"Atp10a",69.5416869721533,-1.53559846170839,0.20730119592562,-7.40757164883586,1.28632992662009e-13,2.55623516011899e-12
"Ncf2",481.583201101928,0.994479329847716,0.134331064466596,7.40319697306508,1.32944323804412e-13,2.63857553772923e-12
"Gpr84",162.409848604667,1.95983458441329,0.264735133431656,7.40300147928512,1.33140265929514e-13,2.63913220699373e-12
"Syk",706.689335478268,0.953888269421186,0.128876952490954,7.40154271950326,1.34611357994672e-13,2.66493190972071e-12
"Cdca3",222.843757135744,1.45958137165774,0.197352708533924,7.39580106348957,1.40558307346694e-13,2.77916482161344e-12
"Mcur1",129.52998106049,-0.937607610065396,0.126868956063286,-7.39036277399245,1.46428751737081e-13,2.89159993537083e-12
"Gna15",91.2020746856462,1.55373910481165,0.210243576083449,7.39018586800931,1.46623707170548e-13,2.89181687956567e-12
"Fam43a",170.569088347608,1.31350100365937,0.178006584618847,7.37894615792934,1.59547331459033e-13,3.14276253534404e-12
"Rec114",42.3499311029818,-3.57317997337045,0.484266659502536,-7.37853804976169,1.6003705688198e-13,3.1484637010361e-12
"Prkcq",134.656782679923,-1.1328300426102,0.153771750383992,-7.36695810369168,1.74565314886073e-13,3.42999023086772e-12
"Ppp1r15b",357.486000717471,-0.613929401215342,0.0833393071560159,-7.36662473166511,1.75002204768235e-13,3.43428171879137e-12
"Rars",220.951796287775,-1.03248841770095,0.140174908238292,-7.36571495339064,1.76199958798969e-13,3.45347525232043e-12
"Tmem40",51.3092352295472,2.72759193751457,0.37033277496498,7.36524585967985,1.76820679981864e-13,3.46132536567238e-12
"Larp1b",161.642182728607,-1.20085926408321,0.163329604170176,-7.35236744241425,1.94726614769107e-13,3.80709907656167e-12
"Sqstm1",1627.28575388162,-1.0219654893859,0.139021107416695,-7.35115342106081,1.9650371078444e-13,3.83707059605045e-12
"Map4k2",404.297055868575,0.8570785554772,0.116602241132712,7.35044667367674,1.97545581867573e-13,3.85262903396573e-12
"Smagp",57.0940294032892,-1.60667080891413,0.218596898763255,-7.34992498980593,1.98318116065513e-13,3.86290268455241e-12
"Cd200",83.7217341351762,-1.41605173243792,0.192683384623279,-7.34911178359507,1.99528273432067e-13,3.87771841025411e-12
"Slc15a3",245.197870737651,-1.65677218688081,0.225439326262701,-7.34908240876395,1.99572122520235e-13,3.87771841025411e-12
"Ankib1",172.993627213835,-1.13701154678932,0.154769730749105,-7.34647234498657,2.03506305657143e-13,3.9492785415119e-12
"Midn",247.509890740762,1.03266870129882,0.140620959937084,7.34363285360057,2.07872857540785e-13,4.02904247556547e-12
"Cd7",84.5954105694577,1.99869226808281,0.27222391067427,7.34208932320552,2.10284969732321e-13,4.06576806792417e-12
"Slc6a9",100.058659935011,-1.94419418839499,0.264798073999175,-7.34217647066818,2.10148052897176e-13,4.06576806792417e-12
"Lig1",136.443500758052,1.06470948615289,0.14506661792707,7.33945204876943,2.14470083679324e-13,4.14159121051018e-12
"Acat2",64.8748262754085,1.5709322726362,0.21409066749329,7.3376961781178,2.17301752920174e-13,4.19112423822357e-12
"Tmem205",31.6029789916379,2.54833491629399,0.347360141027025,7.33629053914889,2.19595049465584e-13,4.230164929595e-12
"Hpse",55.0260837556206,-1.6225115391294,0.221167877608515,-7.33610846508813,2.19893836721169e-13,4.23073588668306e-12
"Mrpl18",305.624711908968,0.791324019314689,0.107897043443562,7.33406582849145,2.2327333966382e-13,4.29050565547137e-12
"Ifi205",20.213595701339,-5.80440622840903,0.791719517648048,-7.33139211428324,2.27774147916084e-13,4.37165058741505e-12
"Tmem176b",289.535657618823,1.27938419687557,0.174512887630756,7.33117315428622,2.28146658849157e-13,4.37346015908523e-12
"Ctse",59.5326856282253,-2.19290662810707,0.299177205911255,-7.32979179154961,2.30510570711276e-13,4.41339300975707e-12
"N4bp1",325.83446388037,-0.982823486811799,0.134102934188027,-7.32887384427974,2.3209473420866e-13,4.43831767278094e-12
"Rnf123",153.261031255711,-0.884937549953762,0.120907551305994,-7.31912556655914,2.49591970992761e-13,4.76711566468434e-12
"Hspa1a",105.112879196549,-3.67869949969891,0.502741923463779,-7.31727219873269,2.53062212787901e-13,4.8216786943188e-12
"Kif22",122.436009595275,1.15118785373107,0.157324001085297,7.31730597867853,2.52998541274066e-13,4.8216786943188e-12
"Cd81",357.447145786661,1.18948148897682,0.162562306849769,7.31708052147702,2.53423801676221e-13,4.82272244376333e-12
"Tlcd1",19.043943587514,-2.27945111004448,0.311537931100618,-7.31676910734918,2.5401235011539e-13,4.82807754711464e-12
"Dll4",43.8496768101994,3.13080221133361,0.428209995571941,7.31137115833071,2.64430001459647e-13,5.02001834896641e-12
"Smim29",180.23825261976,1.09861068774128,0.150313127644171,7.30881397360025,2.69510575868911e-13,5.11029763821883e-12
"Lilra6",56.455457534155,2.06055973312626,0.281988605848583,7.30724465595147,2.72675818820198e-13,5.16408577835505e-12
"Fzd5",20.6422573842084,-2.1613910532451,0.295998622544373,-7.30203078198812,2.83456396015291e-13,5.36179433088371e-12
"Plpp5",66.7642749382982,1.83738770445158,0.251698783486269,7.29994670217312,2.87881741473863e-13,5.4389580459467e-12
"Cep19",30.5475917365401,2.05963655949303,0.282226210237184,7.29782169332218,2.92463854724494e-13,5.51889475679991e-12
"Id1",145.504793792039,1.73616884299113,0.237924009183412,7.29715697440502,2.93911827406448e-13,5.5395683633117e-12
"Fads2",50.5133528736149,2.7275811785308,0.373809159744173,7.29672108729892,2.9486515047302e-13,5.55088059914419e-12
"Fas",51.119530490736,-1.9073253792653,0.261508361456212,-7.2935540899891,3.01883438276095e-13,5.67620306969132e-12
"Sorl1",157.490104224346,1.26235416053988,0.17318394262229,7.28909471297257,3.12044635729212e-13,5.86025045284049e-12
"Gtf3c6",121.2251333212,-0.90582956737753,0.124318463876107,-7.28636390070153,3.18432154093312e-13,5.97307282839232e-12
"Dck",205.244439540406,-1.21905356682604,0.167412255639874,-7.28174626264148,3.29526439286959e-13,6.17380941496033e-12
"Gpx1",4104.59377294061,1.02803455509164,0.14130375860763,7.27535180395499,3.45518814922539e-13,6.46572649019927e-12
"Noc4l",127.488663532454,-1.09648403968697,0.150781868721575,-7.27198866139319,3.54233335984217e-13,6.62092010503674e-12
"Epb41",435.846271863787,-1.1655814067897,0.160295592536757,-7.27145012750384,3.55648682039008e-13,6.63947937407502e-12
"Pelp1",161.251029965122,-0.86214230634721,0.118608163453189,-7.26882772017183,3.62620509366907e-13,6.76160354298744e-12
"Hspa1b",103.540017944966,-3.65366442438742,0.502798059375579,-7.26666373558578,3.68474520732678e-13,6.86261965805327e-12
"Trim12a",312.147114606489,-0.908980182975276,0.125103149487381,-7.26584571771282,3.70711510790726e-13,6.89611152440168e-12
"Asprv1",39.7416672205223,-2.7052463851393,0.372487264525801,-7.26265470735822,3.79565992552224e-13,7.05247971268133e-12
"Dnajb9",139.691243888645,1.0772964004948,0.148416399543502,7.25860756498837,3.91095318304906e-13,7.25811960854169e-12
"Hjurp",158.646003871062,1.31489053430897,0.18138386736308,7.24921435089332,4.19196031500737e-13,7.77045096599067e-12
"Alas2",328.991788054958,-3.17591622399647,0.438180556670237,-7.24796245668787,4.23087840056496e-13,7.83335424952657e-12
"Cblb",113.158748698599,-1.08907880843733,0.150384506036702,-7.24196153672596,4.42241285869258e-13,8.17834208538690e-12
"Alas1",841.225391757035,1.34910216396181,0.186414413696905,7.2371129313817,4.58336493192124e-13,8.46602977260517e-12
"Abhd8",104.872145174736,1.10838634207505,0.153192596811441,7.23524742804196,4.64681170983297e-13,8.57314944446766e-12
"Pde8a",57.0781977281201,1.41514899129658,0.19566454920283,7.23252626529503,4.74090911839849e-13,8.73650063682367e-12
"Aif1",117.017293241684,-1.72999240221953,0.239656255708731,-7.21864070313312,5.2509788678341e-13,9.66512140790214e-12
"Ewsr1",638.765366606369,-0.690777851757282,0.0957440433930627,-7.21483893176934,5.39978523755555e-13,9.92739463732581e-12
"Spag5",60.2997859272295,1.48656159482041,0.206146506945122,7.21118983217187,5.54650661284457e-13,1.01852263373018e-11
"Mcpt8",614.515097622985,2.28680350918331,0.317150384254135,7.21047056134379,5.57588509695401e-13,1.02272272857666e-11
"Nop16",149.249599161695,-1.08573685943723,0.150656982197943,-7.20668132068855,5.7331965222558e-13,1.05035100388507e-11
"Bin1",314.864116779642,0.796054217095294,0.110533047813716,7.20195663505905,5.9354571815851e-13,1.08614029612731e-11
"M6pr",848.441160245979,-0.806905382120204,0.112089564199156,-7.19875563693451,6.07645367153927e-13,1.1106485495689e-11
"Herc3",56.7786792018104,-1.32214477074122,0.183702060237994,-7.19722342268958,6.14510270817064e-13,1.12189163147194e-11
"Mycbp2",411.031103598314,-0.813475080948811,0.113034413213735,-7.19670282545391,6.16860029502796e-13,1.12487503523834e-11
"Irs2",182.066427240342,1.09300540686858,0.151913277112541,7.19493007881634,6.24927817337288e-13,1.1382665539658e-11
"Stat5a",194.358601424757,-1.19254445672655,0.165846731439513,-7.19064190397684,6.44874137519555e-13,1.1732380286655e-11
"Ociad1",387.007447884053,-0.654193600656873,0.0910056613274976,-7.18849345320023,6.55101276007781e-13,1.19046670029668e-11
"Nfatc1",299.526735373463,-1.00517903048986,0.139836206577236,-7.18826014444746,6.56221419498534e-13,1.19112523014982e-11
"Pmaip1",77.2796415328953,-1.45266084252413,0.202163163342543,-7.18558622899444,6.69194237779289e-13,1.21327153675348e-11
"Gbp6",25.4736723488841,-2.33937808749825,0.32576235352687,-7.18124136251764,6.9081270065372e-13,1.25102359925989e-11
"Tbkbp1",77.4387167966975,-1.40720740155647,0.196113732093094,-7.17546592243972,7.20613461869846e-13,1.30348941393925e-11
"Traf1",466.344321555692,-0.834080092119622,0.116327276669062,-7.17011621008277,7.49341307284149e-13,1.35297790400843e-11
"Xrn2",472.252350278754,-0.89572943925227,0.124926494521456,-7.17005181873912,7.49693844641098e-13,1.35297790400843e-11
"Phyh",131.866221518241,-1.13723098424464,0.158699365190553,-7.16594538912705,7.72515664994548e-13,1.39256579564786e-11
"Gm5431",12.4847131552287,-3.14411184459548,0.438839195852697,-7.16461035000815,7.80081105853862e-13,1.40459277238452e-11
"Ncapg",27.8062153413921,2.25684226237535,0.31536265684646,7.15633957724465,8.28597421236534e-13,1.49024289066557e-11
"Pdlim7",99.8213375698823,1.95745028051187,0.273537522448622,7.156057651577,8.30302359315008e-13,1.49160260412258e-11
"Knstrn",95.8003911255628,1.29443108442191,0.181051760814789,7.14950839802147,8.70892207621426e-13,1.56273454470333e-11
"Emp1",18.3594407022751,-2.26867128019953,0.31741303087501,-7.14737915436395,8.84503255989771e-13,1.58534853830139e-11
"Kmt5c",118.514474884108,1.23806804968965,0.173256583835644,7.14586437225449,8.94313281198683e-13,1.60110597575878e-11
"Ccna2",160.611509264588,1.56974792061542,0.219678051792022,7.14567480824874,8.95548427924693e-13,1.60149325808285e-11
