"","baseMean","lgFC_CD8_Tumor_vs_CD8_DLN","lfcSE","stat","pvalue","padj"
"Gtpbp6",500.576730553153,-1.39713480874947,0.186847654035931,-7.47740085878094,7.58069157049621e-14,1.448506027889e-12
"Cdca5",538.806420921134,1.28330619422888,0.171669137850777,7.47546245233892,7.69328232550819e-14,1.46878229313848e-12
"Wnk4",144.156424670859,3.3745350213088,0.451505402746964,7.47396376826964,7.78145741399632e-14,1.48436699417032e-12
"Cyb5r2",42.0004918888571,4.95231327614321,0.662628525306344,7.4737399417776,7.79471122550336e-14,1.48564575887094e-12
"Jam3",132.930422648432,3.79694437592656,0.508079328687699,7.47313295688208,7.83076542104646e-14,1.49126440398619e-12
"Irs1",40.1576606934721,4.01484216244655,0.537255561915723,7.47287221770323,7.84630331146056e-14,1.49296984402044e-12
"Ifih1",1680.77554289786,2.18832725626772,0.292868258216421,7.47205337169251,7.89529703203459e-14,1.50103295878941e-12
"Kantr",176.250449610137,-1.81671863632869,0.243266330761814,-7.46802334149345,8.14084059537689e-14,1.54641880689902e-12
"Ighv1-82",87.2766967773429,-4.31641573382597,0.578265040606017,-7.46442449521485,8.36644724818601e-14,1.58794468649462e-12
"Gm2682",1776.27718223695,-3.24784230136846,0.435147415696313,-7.46377476738852,8.40782765593939e-14,1.59446437344784e-12
"Klk8",1524.33203574155,-2.35765128598509,0.316074278442303,-7.45916845117614,8.70702322847877e-14,1.64982450998435e-12
"Ttc23",130.698745336059,2.60627648283676,0.349501812820286,7.45711863925841,8.8435068997837e-14,1.67428697824703e-12
"Kctd15",309.989291988132,3.3123016190558,0.444250759819876,7.45592786470144,8.92375616895044e-14,1.68807100640505e-12
"Ccl8",2523.14479914541,8.79640553388766,1.17986213063466,7.45545204434688,8.95602265838454e-14,1.69276291595683e-12
"Tk2",1159.48850639134,-1.81759118043489,0.243842872547852,-7.45394426108642,9.05902826061969e-14,1.71080616135816e-12
"Nagk",670.948792610006,1.69675615289247,0.227637012384995,7.45377974836008,9.07033731039253e-14,1.71151680979212e-12
"Mmp9",183.297833428283,3.60287191473933,0.483444117952945,7.45250956821033,9.15812135046732e-14,1.72664464131296e-12
"Gpx3",710.674205074549,4.60002400007946,0.617862591600157,7.44505989295483,9.69004469827491e-14,1.82541448340177e-12
"Mzb1",100.574164333299,-5.24786374888763,0.705027034421452,-7.44349293384763,9.8057349902432e-14,1.84567531380669e-12
"Rabggta",1228.07788333769,-1.45825202816318,0.196012592279582,-7.43958340229086,1.01003315969654e-13,1.89954909577755e-12
"Fads2",867.826815473682,3.68428071086847,0.495294593416956,7.43856436116377,1.01785382174776e-13,1.91267129503404e-12
"Slc25a4",7312.9695142521,1.07704752073075,0.144805457139783,7.43789317063557,1.02303737124865e-13,1.92082041533862e-12
"Sigirr",1416.29562381955,-1.82093985554972,0.244860388867368,-7.43664528171628,1.03274376548578e-13,1.93744097146262e-12
"Rasip1",223.414890366266,4.63548845755776,0.623769696341494,7.43141015786053,1.07445970325009e-13,2.01403475449714e-12
"Pag1",3310.22340331842,-2.03179132151299,0.273527216253337,-7.42811391620776,1.10157072513684e-13,2.06314827554325e-12
"AA467197",750.289977752902,5.29529605575325,0.713143831014344,7.42528480996808,1.12537492541522e-13,2.10599246562233e-12
"Rab17",73.3752852706905,5.83765665619013,0.786311237904009,7.42410431745956,1.13545645553173e-13,2.12310699653051e-12
"Neurl4",2075.17220998015,-1.5981012235713,0.215418914562231,-7.41857430123497,1.18387756850508e-13,2.2118226632013e-12
"Tek",232.017337661418,8.21069376273354,1.10693402735347,7.41750958940541,1.19343050350303e-13,2.22783516460512e-12
"Rbms3",62.1556488267754,5.04629513247199,0.68065202804158,7.41391331337328,1.2262608951606e-13,2.28723876341591e-12
"Gm40003",101.144840215892,8.59249244098095,1.15905213815035,7.41337870675353,1.23121649305261e-13,2.29459501059378e-12
"Lgi2",56.548661831109,9.64133545895574,1.30072701193151,7.41226665589026,1.24158790862014e-13,2.31202424921292e-12
"Ighv1-7",81.2551359132678,-4.88248347160988,0.658845976402829,-7.41065992125699,1.25672473427248e-13,2.33829152567958e-12
"Lgalsl",416.094463227491,1.91289066727344,0.258193877934443,7.40873750600364,1.27507397108914e-13,2.37048792936661e-12
"Ift56",67.8675226331883,4.17737735922276,0.563999068660852,7.40670967620822,1.29471470834543e-13,2.40503065519923e-12
"Dmac2",1369.91285196367,-1.5787276896254,0.213343423059341,-7.39993606077221,1.36250086249293e-13,2.52698836485225e-12
"Zbtb4",1787.52139453892,-1.7817076421528,0.240773688957038,-7.39992666919148,1.36259722684816e-13,2.52698836485225e-12
"Fmo2",81.0547786739829,9.17207244450214,1.23967699912729,7.39875987935493,1.37462157622239e-13,2.5472052263317e-12
"Car4",88.0781088009008,8.41937945702443,1.13828073209863,7.3965755719169,1.39741291222197e-13,2.58732426629441e-12
"Tex2",2217.95231073873,1.68663188098357,0.228036931999517,7.39631017745468,1.40020724509306e-13,2.59038340342216e-12
"Smim3",887.575945032263,2.7308906887984,0.36922918655891,7.39619398523005,1.4014323581248e-13,2.59053686345791e-12
"Zfp526",362.894918280565,-1.86518195069261,0.252331974562897,-7.3917780492289,1.44878220896862e-13,2.67588186332388e-12
"Mtfr2",313.026748735963,2.58397088781797,0.349758872090835,7.38786373701165,1.49206531075123e-13,2.75358285705034e-12
"Ano3",256.984019348368,7.76745975789327,1.05144869852997,7.38738824704711,1.49740889673241e-13,2.76119765746242e-12
"Arhgef15",206.837054462216,6.09205611178408,0.824876435534987,7.38541659010174,1.51976786410316e-13,2.80015068446172e-12
"Zhx2",1332.07963730618,-1.75683461922187,0.237974303329174,-7.38245514177118,1.55396898533204e-13,2.86084176593473e-12
"Troap",468.015945416974,2.14147672107641,0.29013743433478,7.38090459090995,1.57217644991896e-13,2.89201411683794e-12
"Litaf",7182.77955072353,3.55398759528334,0.481657961466019,7.37865431408233,1.5989739069306e-13,2.93892440705777e-12
"Pank4",1400.13324810411,-1.66000911036889,0.225020686633799,-7.37714000966679,1.61725912354187e-13,2.97012584461968e-12
"Vegfc",105.170696783705,4.93259425825969,0.66865665056442,7.37687160382842,1.62052148908385e-13,2.97370937652999e-12
"Hsd11b1",1421.28556272232,-2.34924320585474,0.318760630691019,-7.36992896758289,1.70718974773097e-13,3.13021589881053e-12
"Mpp2",304.499345824992,2.59261105643433,0.351856892490611,7.36836796938264,1.72729480083275e-13,3.16452127444973e-12
"Srpx2",65.2501851981914,5.74989669871561,0.780369763454354,7.36816951141642,1.72986747237608e-13,3.16667668611477e-12
"Prdm16",480.767926737195,3.05359275359301,0.414520409811466,7.36656792118358,1.75076762958285e-13,3.20235166182005e-12
"Gm16170",157.254864723247,-5.39010024438046,0.731720678166287,-7.36633582351152,1.75381692754073e-13,3.20276342460155e-12
"Pdgfa",834.860845849491,4.81027970552485,0.652999939553537,7.36643208391977,1.75255162605031e-13,3.20276342460155e-12
"Csf3",122.045670176281,6.04631476246645,0.821002631690203,7.36454979446151,1.77745698907058e-13,3.24332276501286e-12
"Esam",799.64241581931,5.7394932837184,0.779427844066356,7.36372626075926,1.78846255469908e-13,3.26078128642523e-12
"Dpt",224.707709815369,7.44935718013851,1.012339710125,7.35855474761401,1.85912008479758e-13,3.38416554119533e-12
"Ighv1-81",99.7797465569112,-6.47144261284426,0.879442810559885,-7.35857128529405,1.85888981965482e-13,3.38416554119533e-12
"Lpar4",46.4136862221611,6.62277999886565,0.900393177819271,7.35543111833194,1.90311875906996e-13,3.46147847429558e-12
"Cep290",321.526276406571,1.62796613982185,0.221345833209936,7.35485333612672,1.91136863956316e-13,3.47369808605224e-12
"Gpr137b",1473.98392847484,2.91033171931233,0.395966346542843,7.34994714758526,1.98285243504314e-13,3.60072666767122e-12
"Trip6",560.068043634105,2.11808049186622,0.288224553855792,7.34871635164701,2.00119346609142e-13,3.63112552035357e-12
"Abca4",52.3524753836647,4.72974743965055,0.643901615640591,7.3454504923786,2.05067224652458e-13,3.71792943432647e-12
"Grm6",68.3556170153351,-5.96843359248844,0.812752190564443,-7.34348508903245,2.08102591256415e-13,3.7699479810597e-12
"Drp2",74.9553887833686,5.55233814564677,0.75690825972964,7.33554968422462,2.20813303326611e-13,3.99702037729518e-12
"Dusp3",1181.20737927469,3.41625440501104,0.465777980962225,7.33451246010726,2.22530064955375e-13,4.02488389414103e-12
"1700003F12Rik",48.1620314819809,4.61937202560518,0.630336155755116,7.32842624277417,2.32871064306176e-13,4.20856462910628e-12
"Sema3e",66.8169920861645,8.01797969346884,1.09437813207049,7.32651672991618,2.36211718780919e-13,4.2655398038774e-12
"Eda2r",45.7236183295161,5.88667147830668,0.803488018407054,7.32639609234899,2.36424345633019e-13,4.2659829620545e-12
"Steap4",375.595653370835,7.1288163656383,0.973308125259513,7.32431609336205,2.4012010379527e-13,4.32922422430884e-12
"Myadm",4135.50127047776,3.88653655013231,0.530946377920638,7.32001707093903,2.47939412926589e-13,4.46665117123746e-12
"Ttc9",50.4029197213341,4.36831956728723,0.596864792349709,7.31877574834033,2.50243371266429e-13,4.50457928864593e-12
"Plpp1",324.421304226664,4.10017500016022,0.560303423100243,7.31777610330013,2.52114039414672e-13,4.53465386833004e-12
"Actg1",38637.0726838065,0.977705131289627,0.133618178402203,7.31715656492969,2.53280289079878e-13,4.5520207897153e-12
"Met",6345.93390230913,7.00662284511297,0.957827097022886,7.31512280962914,2.57146105289745e-13,4.61783912436795e-12
"Lrrc15",67.0869211853361,6.07141807990763,0.830036346528842,7.31464122661364,2.58069964257531e-13,4.62710265559293e-12
"Prrx1",723.82424064685,6.64654109469979,0.908650654605288,7.31473758480591,2.57884852145965e-13,4.62710265559293e-12
"Ifi214",795.92376016552,-2.220612184599,0.303598032168678,-7.31431679163596,2.58694190921015e-13,4.63463107762996e-12
"Igkv3-7",65.0070373396215,-9.13010067704685,1.24841146235251,-7.31337459834121,2.60515430671045e-13,4.66357575615625e-12
"Sgsm2",1055.89303664694,1.69760566024147,0.232173072246316,7.31181115801602,2.63565354256573e-13,4.71445252357519e-12
"Scd1",6334.30895042106,-2.91586043980993,0.398848958770147,-7.31068835882385,2.65777296227698e-13,4.75027175393255e-12
"Adcyap1r1",81.8821092806128,10.1704743909102,1.3913650422616,7.30970958877804,2.67720365432613e-13,4.78123276250165e-12
"Pdk4",87.8070691111039,10.2704731141732,1.40512506972543,7.3092946211401,2.68548371237062e-13,4.79224674117058e-12
"Golim4",1168.07060744031,1.08107761789802,0.1479074606502,7.30914866055851,2.68840211295881e-13,4.7936830443411e-12
"4930426D05Rik",149.587726465881,-10.3345791450285,1.41420673321142,-7.30768628258506,2.71781404421023e-13,4.84232052920127e-12
"Vash2",46.75629318323,3.06306709218518,0.419362919093224,7.30409617237583,2.79136677473296e-13,4.96946544880049e-12
"Fcgr1",1744.64244751603,8.27234209539373,1.13342157522221,7.29855710905443,2.90870044757353e-13,5.17429292952276e-12
"Il18bp",1017.33503222517,2.51500460865346,0.344768177607819,7.2947701441121,2.99169383411436e-13,5.31775923601473e-12
"Rbm38",4827.73202285207,-1.86458449083042,0.255705025167655,-7.29193526645747,3.05533969365045e-13,5.42663739950556e-12
"Lrrc49",185.990935060821,2.96274364250172,0.406313821038062,7.29176190692313,3.05927464850167e-13,5.42937467157015e-12
"Slc44a3",214.516004214208,6.41638240403492,0.880029862934788,7.2910962164819,3.07443095050203e-13,5.45200691073781e-12
"Xlr3a",81.8984432286917,3.15221867354285,0.432371901730591,7.29052619036049,3.08746778101682e-13,5.47084818290957e-12
"Entrep3",2435.54640093943,-2.89724734083037,0.397461230744281,-7.28938350894004,3.11376529638087e-13,5.50883858714622e-12
"Samd5",47.0172303386587,5.51744736107151,0.756904725265014,7.28948727217906,3.11136825025088e-13,5.50883858714622e-12
"Tbc1d2",151.599974363913,2.43044442231129,0.333712407240686,7.2830508233347,3.26354206991705e-13,5.76932172157355e-12
"Mical2",318.915082526366,3.96492321946073,0.54451433302311,7.28157732313071,3.29939449085737e-13,5.82815938061807e-12
"Cables2",1559.97143667252,-1.33601233881033,0.183598328562273,-7.2768219039488,3.41775974071432e-13,6.03254542250128e-12
"Igkv4-55",89.0312468163535,-6.89316270354061,0.947547746269863,-7.27473916821225,3.4709042783174e-13,6.12158475400599e-12
"Fcer1g",3636.03581416251,3.89494112558063,0.535500417135071,7.27346048845035,3.50393315884432e-13,6.17503558475121e-12
"Ighv1-39",52.1156327258289,-5.16757942950537,0.710745270101587,-7.27064905935534,3.57764286986556e-13,6.30004021206683e-12
"Evc",226.082948121781,3.99010877389771,0.549047447021571,7.26732961885704,3.66663357199228e-13,6.4517390260944e-12
"Large1",204.781820729198,2.29831230271694,0.316446905524465,7.26286862849177,3.78965960093454e-13,6.66304414021676e-12
"Lpl",5192.35909335743,8.11205118775153,1.11725555515387,7.26069443139561,3.85108042898928e-13,6.76579048876111e-12
"Dkk3",1312.89416888027,6.6683459471482,0.918516397014285,7.25990953326932,3.87349300883117e-13,6.79989898864549e-12
"Slc16a3",2123.35086918141,4.38022305242651,0.603470441953624,7.25838872612609,3.91728443303141e-13,6.87145616593855e-12
"Npdc1",590.933706093739,4.31345426466314,0.594400204830113,7.25681826757779,3.9630157599364e-13,6.94630297149286e-12
"Bvht",46.3288669514278,5.14486503876835,0.709658132999187,7.24977957629389,4.17450434446334e-13,7.31134618044579e-12
"Bmp6",60.9365910345062,4.36680970513311,0.602395700901888,7.2490718286921,4.19637316014969e-13,7.34397682448728e-12
"Cd276",360.658111784896,4.62637088765832,0.638349450814079,7.24739542230102,4.24862253863015e-13,7.42968448717583e-12
"Mrc1",3018.4355557587,8.68745523915,1.20004657903115,7.23926503433205,4.51122697323011e-13,7.88283042987921e-12
"Sox17",123.937249167484,9.80679029450778,1.35469590458954,7.23910824656929,4.51644459179179e-13,7.8858721929507e-12
"Plch1",64.7478204076307,4.15706877016541,0.574350806861009,7.23785658609061,4.5583106494225e-13,7.95284952611936e-12
"Dus3l",2356.72083459864,-1.2175050831556,0.168264627784799,-7.23565671040926,4.63281836405377e-13,8.07662977056907e-12
"Gpr158",60.4721324731294,7.88870982972423,1.09046292131305,7.23427608178119,4.68018833392569e-13,8.15294559153368e-12
"Bicdl1",1834.90006810828,-2.23741473096021,0.309287682035262,-7.23408936378242,4.6866311084187e-13,8.15790331312699e-12
"Ndrg1",2388.43026537763,3.21706561372507,0.444719290376436,7.2339241479765,4.6923392031608e-13,8.16157557261427e-12
"Cdc42bpb",2155.7420426596,3.85567423414485,0.533045048767097,7.23329902990902,4.71399845376873e-13,8.19296543524356e-12
"Fcrl1",1303.02188593558,-6.11902426823024,0.846042196189449,-7.23252846700809,4.74083223234313e-13,8.2332937107025e-12
"Slc7a8",1122.63482150073,6.53867071661692,0.904298897119498,7.23065209682863,4.80680305302955e-13,8.3414766676177e-12
"Igkv4-91",81.9234787249072,-4.25611171261511,0.588711576212091,-7.22953630366831,4.8464594372875e-13,8.39765588834737e-12
"Skap1",3665.56919455261,-1.80811983767691,0.250101889996339,-7.22953288239193,4.84658152543835e-13,8.39765588834737e-12
"Foxc1",406.352850086138,6.44990761707421,0.893074227996168,7.22214057340582,5.11755295388301e-13,8.86039836236799e-12
"Cped1",76.4474690240189,5.61115758630264,0.777259047130162,7.21916021051214,5.2309599190578e-13,9.04983996370327e-12
"Zfp661",115.920461456775,-2.2947730437333,0.318065944742859,-7.21477128143509,5.40247030412138e-13,9.33943818351959e-12
"Epha3",910.65344124262,7.41674145474608,1.02812953937923,7.21382002040734,5.44036530250082e-13,9.39778563793002e-12
"Ighv3-6",215.733410043588,-5.48162106158911,0.759891071965044,-7.21369320396657,5.44543691124716e-13,9.39938771567709e-12
"Ighv1-69",66.2715382796313,-9.15747082604076,1.26978449406571,-7.2118307231171,5.52045760923975e-13,9.52163490761724e-12
"Unc13b",152.502181757558,4.23713109030736,0.587632098684381,7.21051674983999,5.57399395478191e-13,9.606668456566e-12
"Atp6v1g1",2540.98574699668,1.41569520367964,0.196502458561479,7.20446560334877,5.82719297273091e-13,1.00354262577456e-11
"Tyms",1210.43293645021,2.15154353190213,0.298652001521011,7.20418252998301,5.83931013994989e-13,1.00486641338546e-11
"Echdc2",109.202584279628,3.31435868249881,0.460195647059276,7.20206439082615,5.93076710393816e-13,1.01983114999561e-11
"Galm",607.080109116663,1.99105101299229,0.276495205076253,7.20103269943937,5.97582129299486e-13,1.02680002080618e-11
"Hcn1",155.215674101886,6.61187034347635,0.91873339277034,7.19672365836075,6.16765829254476e-13,1.05896031592133e-11
"P4ha3",79.9388585109792,9.17709517708159,1.27543197522504,7.19528391583752,6.23309270370558e-13,1.06938559465012e-11
"Tram1l1",42.6194298001509,9.20877724705709,1.28010334793436,7.19377639463005,6.30233793656997e-13,1.08044842584538e-11
"Cyp2s1",156.850108848022,-3.94165730698298,0.54797188645469,-7.19317432959019,6.33020322941004e-13,1.08440588705626e-11
"Crybg3",937.934587786349,1.35166502716148,0.187996704945775,7.18983360666534,6.48703300843566e-13,1.11043317482513e-11
"Nudt4",2545.55898000432,1.67783242299532,0.233432771321969,7.1876472763163,6.5917283769173e-13,1.12750370525536e-11
"Ccdc13",64.6223012073314,7.41171034771051,1.03150189775925,7.18535793662725,6.70313418801365e-13,1.14569545228589e-11
"Dgka",12295.3355345152,-3.30666066866488,0.460205990270786,-7.18517520104256,6.71210585977066e-13,1.14636500757122e-11
"Cacna1h",75.7629915149053,-2.74451620937816,0.382135244653364,-7.18205464630126,6.86714606789138e-13,1.17196192600334e-11
"Loxl4",85.321422103029,3.58892437281251,0.499725659961043,7.18178925031044,6.88049292995199e-13,1.17335684318978e-11
"2810029C07Rik",59.4528410586905,2.83147815743795,0.394348348495486,7.18014458090309,6.96377364661258e-13,1.18577590149264e-11
"Cdca8",1172.56435667487,1.91259172479981,0.26637159837217,7.18016386314417,6.96279154767699e-13,1.18577590149264e-11
