"","baseMean","lgFC_PMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"S100a10",1091.22939950799,0.86509674887826,0.130663362261844,6.62080581658873,3.57246010286283e-11,2.23780154338101e-09
"F730043M19Rik",18.4640586136819,2.26248660336661,0.343419148073694,6.58812013266395,4.45430184520907e-11,2.77800606782864e-09
"B3gnt7",26.9407954290433,-1.92324204958483,0.292177641345122,-6.58244087648408,4.62786858862235e-11,2.86126489968417e-09
"Slc7a7",64.3493715442455,1.43661501663403,0.218248047988605,6.58248735727085,4.62642156103952e-11,2.86126489968417e-09
"Hars1",302.764891717115,-0.584908206212356,0.0888827066914766,-6.58067500399879,4.6831724428226e-11,2.88297710467209e-09
"Tmem97",75.3417578306178,-1.48778900695996,0.22631912949599,-6.57385440759361,4.9029174897819e-11,3.0052990381573e-09
"Scin",55.01486615795,1.3710031024302,0.208689473133922,6.56958437740838,5.04558969531542e-11,3.07953470207243e-09
"Parp14",512.132203784709,0.989769978058591,0.150735160249998,6.56628471032923,5.15861404487898e-11,3.13512024633879e-09
"1700020L24Rik",69.5805751182058,-1.77490952331153,0.270457021204917,-6.56263059987907,5.28667016678099e-11,3.19933149669348e-09
"Slc41a1",84.2417100334341,0.901806605299056,0.137446487296592,6.56114698190193,5.3395456596856e-11,3.21769582749492e-09
"Epsti1",514.92854689997,0.983639456920399,0.150456719503851,6.53769044123831,6.24760666376033e-11,3.74908900721954e-09
"Uhrf1",107.148078790273,-1.00271954927498,0.153571560501879,-6.52933099069938,6.60641114071263e-11,3.94781438960911e-09
"Samhd1",2010.46243699538,0.833926135448448,0.127909994485107,6.51963233057243,7.04799363878157e-11,4.19414354787827e-09
"Id1",173.749351833006,-1.52950761191518,0.234991008035053,-6.5087920797677,7.57574926333865e-11,4.47227941068682e-09
"Mx2",100.384464756737,1.3111637746665,0.201446412104379,6.50874721951922,7.57801160472069e-11,4.47227941068682e-09
"Azin2",10.3374174567655,3.8381456783521,0.590208460693731,6.5030339853833,7.87160032341412e-11,4.6264278114815e-09
"Cd3g",96.103264295157,0.878064461214208,0.135299885709824,6.4897649884005,8.59703717948481e-11,5.0320854507132e-09
"Slc22a3",17.3899742628718,-3.04630551500783,0.470080792813378,-6.4803871197886,9.1487578607904e-11,5.33316570480851e-09
"Fam89a",14.1479756454447,2.42096849462918,0.373832485285141,6.47607843064411,9.4137128951404e-11,5.46531087676403e-09
"Snx20",456.193346770567,0.57079133367382,0.0881770350105201,6.47324253538034,9.59217956756182e-11,5.54637686574566e-09
"Dach1",41.5529700508422,-1.68653861003023,0.260874652377248,-6.46493860044074,1.01339948499839e-10,5.83603687288183e-09
"Gga3",161.653313965924,0.751812848275043,0.116994684304297,6.42604279626599,1.30968544681589e-10,7.51201909695764e-09
"Cdc20",153.579880870474,-0.903380755816411,0.140674282349284,-6.42179039928123,1.34680784488389e-10,7.69404385625269e-09
"Palld",25.7609530913233,1.85107766497744,0.288355087418044,6.41943820569337,1.36778162672792e-10,7.78273194937379e-09
"Trip10",65.7900894300696,1.1247323266792,0.175479106888031,6.40949425048568,1.46003153861776e-10,8.27467080735669e-09
"Nomo1",260.067882725985,-1.04877834491125,0.163673229880001,-6.40775736924219,1.47675668477505e-10,8.33637904029929e-09
"Ptger3",17.6592783749517,-2.26191576766855,0.353235490580746,-6.40342159263156,1.51932896648336e-10,8.54293555091155e-09
"Csf2rb2",1269.71893481012,0.738521368993951,0.115344386103821,6.40275087449174,1.52602086340456e-10,8.54691371417407e-09
"Shmt2",621.365970443088,-0.934330480710018,0.146088029967445,-6.39566760478751,1.59847394989167e-10,8.91773630951283e-09
"Sqle",126.094064465182,-1.00422125785632,0.157386942592915,-6.3805881308322,1.76409168990838e-10,9.80340759349085e-09
"Psmg4",218.61752691445,0.752332099752269,0.118074220194563,6.37168806630758,1.86958847236076e-10,1.03494040938978e-08
"Dhcr24",83.5322164098444,-1.62981348845077,0.256019140577471,-6.36598296820542,1.94042965346917e-10,1.06787411107147e-08
"Serbp1",3107.30092118739,-0.397488760427441,0.0624422901667926,-6.36569798073854,1.94403633159629e-10,1.06787411107147e-08
"Dmkn",51.0936604413753,-1.72171050890184,0.270888412182756,-6.35579239078075,2.07354922967444e-10,1.1346524941843e-08
"Kif23",115.708544803223,-0.921243842003586,0.145224938151461,-6.34356504970782,2.24508110100475e-10,1.22382627040267e-08
"Bcl2l11",234.673497930277,0.891577904023217,0.140782096084522,6.33303473112048,2.40385424192461e-10,1.30539339479724e-08
"Gm16685",13.8560262124398,2.32555716029507,0.367845110372978,6.32210975412194,2.58016006236576e-10,1.3958275004056e-08
"Tbc1d2",55.2823347747737,-1.481101279153,0.235148862612987,-6.29856875638232,3.00406469706105e-10,1.61902083031796e-08
"Galm",23.9582892354509,1.63560121103019,0.259910014352329,6.29295187069244,3.11484940686297e-10,1.67135926781722e-08
"Marchf5",302.411267015391,0.792300807362239,0.125912573663571,6.29246773621839,3.1245828630948e-10,1.67135926781722e-08
"Phf11b",214.06048579732,1.29859131148839,0.206630254366706,6.28461362286176,3.28670080372013e-10,1.75151719696757e-08
"Snrpa1",231.359371480924,-0.585671158575182,0.0932268894085197,-6.28221280674478,3.33787506689905e-10,1.77217589983094e-08
"Mcm5",300.267797261225,-0.870073437713895,0.138613763742442,-6.27696279375674,3.45250658519208e-10,1.82624811295234e-08
"Agpat2",152.826697549282,-1.10344573447077,0.176093219942043,-6.26625905775329,3.69824892793994e-10,1.94901812504938e-08
"Nrg1",58.8513259889513,1.43486515535541,0.22982070004205,6.24341129886421,4.28129144026582e-10,2.24799280698075e-08
"Gpr132",360.26166991551,0.989548675334344,0.158613604107103,6.23873772306542,4.41115872791006e-10,2.30769849641068e-08
"Thop1",49.967266372011,-1.42676160943894,0.228901897642171,-6.23307025470499,4.5738091947666e-10,2.37847683493011e-08
"Tmem40",69.2016149474988,-1.86350130851812,0.298979811164621,-6.2328666984543,4.57975864448803e-10,2.37847683493011e-08
"Rnf213",693.820383630376,1.11101488172316,0.178369428211606,6.22872928877207,4.70233506143528e-10,2.43328801983401e-08
"Slc25a5",1834.33984976698,-0.513930711069883,0.0826179843673136,-6.22056704730273,4.95361328073044e-10,2.55406154784809e-08
"Muc13",64.3361599577869,-1.78474447001272,0.287034496982926,-6.21787446725918,5.03934453074385e-10,2.58891793482315e-08
"Exosc5",196.901992960036,-0.752119161597277,0.121026771839987,-6.21448585435026,5.14929723992385e-10,2.63592341149077e-08
"Pnrc1",1150.23943530087,0.443910495201691,0.0714507539524558,6.21281750920465,5.2042878548046e-10,2.65455854079712e-08
"Nlrc5",279.285970476555,0.938193009385712,0.151153008897524,6.20690925194728,5.4036780161981e-10,2.74645300453172e-08
"Bop1",175.158239182552,-0.732135438294511,0.118067948775844,-6.20096686599081,5.61173286565218e-10,2.84208399954768e-08
"Slamf1",18.8997359952394,1.94099057919014,0.313775316739212,6.18592500952952,6.17393541786911e-10,3.1157648635338e-08
"Lif",19.8816403842077,2.2256709579931,0.360028025155062,6.18193807838853,6.33193641906807e-10,3.17889482426867e-08
"Tubb6",126.071349291837,0.843188542110333,0.13640187941758,6.18164900447594,6.34354449598496e-10,3.17889482426867e-08
"Dop1b",93.018410380611,0.895723672913152,0.145026652973155,6.17626935842581,6.56339740099102e-10,3.26614779376146e-08
"Ncoa7",125.001344287316,0.839555758133888,0.13593244046673,6.17627223679083,6.56327780473635e-10,3.26614779376146e-08
"Tkt",1390.78867604262,-0.944725515846227,0.153149075521063,-6.16866613547591,6.88684661845602e-10,3.41520636822183e-08
"Plekha1",79.7002408032118,1.1447369754343,0.185621528813633,6.16704852476261,6.95764115185309e-10,3.43837477269086e-08
"Pik3r1",105.30307842646,0.728359929970607,0.118125933138306,6.16596128064288,7.00562268484475e-10,3.44986899014116e-08
"Tmod1",8.51235836540893,3.30007063714509,0.53525397811815,6.16542944481703,7.02921072770674e-10,3.44986899014116e-08
"Naaa",99.9012380395539,0.863034462100458,0.140010619654827,6.16406429903763,7.09011307237419e-10,3.46784229108384e-08
"Aurka",118.608353267662,-0.879054468218932,0.142898299945382,-6.15160900133117,7.67007830126595e-10,3.73870506138841e-08
"Nrgn",50.8036038590141,-1.26532140611433,0.206071142351172,-6.14021639166757,8.24091425117916e-10,4.00329038555581e-08
"Arl11",82.5221908830532,-1.37406365621175,0.223888386448068,-6.13727079823531,8.39512137812638e-10,4.06437706855596e-08
"Stk16",195.317176314991,-0.716595379925006,0.117136030409475,-6.11763415082438,9.49747996512715e-10,4.58253408317385e-08
"Cblb",101.414003614665,0.920250786621259,0.15094577151071,6.09656552423506,1.08371540180627e-09,5.19383334516682e-08
"Lamp1",1493.07572293901,0.493717626209539,0.0809815261704897,6.09666981541098,1.08300892685252e-09,5.19383334516682e-08
"Hacd1",33.5170940508569,-1.88142043740465,0.308677619086928,-6.09509831963169,1.09370209251514e-09,5.2241649783616e-08
"Rnf114",877.41717945727,0.669989019299526,0.109944378073306,6.0938906658129,1.10198939567936e-09,5.24620418303087e-08
"C1qbp",672.040338713659,-0.533292042635983,0.0875316717029751,-6.09256092406901,1.11118533122387e-09,5.27240827260444e-08
"Mllt6",360.809263560777,0.669533517064857,0.110028622995822,6.08508494276328,1.16429566513885e-09,5.50611612235533e-08
"Plppr3",40.210267409059,-1.62426082687963,0.267089749751486,-6.08132969681886,1.19189919818158e-09,5.59957379882543e-08
"Trbv14",10.5037131938304,3.0267984179042,0.497712257903535,6.08142228735472,1.19121098788805e-09,5.59957379882543e-08
"Cd1d1",76.4314758049543,0.955805439339149,0.157270813732905,6.0774495702833,1.22109064206422e-09,5.71790706556107e-08
"Ranbp1",684.460837542508,-0.591907039775211,0.0975081096181055,-6.07033652988904,1.27642486249269e-09,5.95748362291521e-08
"Hspd1",592.411280505127,-0.605032950143984,0.0997340752552148,-6.06646172429767,1.30758870113937e-09,6.08305597057735e-08
"Fth1",23453.0692090284,0.761496257988964,0.12569633349999,6.05822172202838,1.37634598388881e-09,6.38213420191558e-08
"Gart",227.231294733755,-0.674844414910906,0.111588780648118,-6.04760094152252,1.47018556011807e-09,6.79520717462988e-08
"Crybg1",128.8759591456,0.916124671025273,0.151547535385633,6.04513078153381,1.4928885443579e-09,6.8778819969418e-08
"Rab11fip1",76.28614497435,1.1266900106488,0.186551577347719,6.03956303488513,1.54532136228747e-09,7.09655295697415e-08
"Prss57",94.1004105841513,-1.81545648987015,0.300669982853031,-6.03803702864998,1.5600027277291e-09,7.14101248635483e-08
"Rtp4",409.178174826672,0.884965627332562,0.146758694351352,6.03007291148204,1.63885723470767e-09,7.4541907726417e-08
"Stat1",1853.53651027318,0.937056540524958,0.155385903886517,6.03051188741881,1.63441147451788e-09,7.4541907726417e-08
"Tmem106a",53.6191806111608,1.35768466234672,0.225857925612319,6.01123320629963,1.84117320763718e-09,8.34782087348388e-08
"Mettl1",110.783175424425,-0.8437340550527,0.140583988790167,-6.00163690270618,1.95338140189522e-09,8.82854214616062e-08
"2410006H16Rik",1396.40521756473,0.853824011205533,0.14270012984036,5.98334431903263,2.1860197309627e-09,9.84881192353605e-08
"Angptl4",14.1547163800459,-2.0409476138193,0.341970038116014,-5.96820594302154,2.39876481582663e-09,1.07465620387876e-07
"Mcm6",409.182775354349,-0.588127315652334,0.0985451609827298,-5.96809939511291,2.40033138942253e-09,1.07465620387876e-07
"Mcub",27.622058696017,1.47500002484134,0.247643177599963,5.95615045460294,2.58248599363237e-09,1.1508552289072e-07
"Srsf3",926.291084154553,-0.439704950320571,0.0738269417364463,-5.95588737632214,2.58664422685345e-09,1.1508552289072e-07
"Cd70",15.1053704305134,2.5388762051579,0.426452834778195,5.95347479980619,2.625082923643e-09,1.16433025824439e-07
"Kdelr2",231.804135987245,-0.779344992145946,0.13099800079363,-5.94928920612841,2.69309425225789e-09,1.19079789816555e-07
"Rgs10",247.299017466232,0.831671244419778,0.139862868804068,5.94633337304739,2.74215395422841e-09,1.20874823377439e-07
"Lmo1",31.9012058120304,-2.42642456338643,0.408621935800815,-5.93806732042207,2.88401623929548e-09,1.26736984398825e-07
"Tmem268",26.5238011796697,1.42993001640702,0.240893242971205,5.93594904850837,2.92150527156517e-09,1.27990608246913e-07
"Pi4k2a",127.287784477266,0.868229944159022,0.146301974358591,5.93450599669256,2.94731560078270e-09,1.28726487493512e-07
"Gbp8",77.9977937580625,1.36618060590329,0.230284698508776,5.93257222364351,2.98225131620157e-09,1.29855223469484e-07
"Tspan3",226.447917417759,1.08035775203282,0.182210316788143,5.92917992283036,3.04451347074175e-09,1.32163347687336e-07
"Gclm",1238.42574861783,-0.904812968100692,0.152815445238195,-5.92095234019277,3.20082618749383e-09,1.38527877605415e-07
"Tspan13",237.427915338589,0.781485418601809,0.132065966157444,5.91738690398214,3.27096626928452e-09,1.41135771171968e-07
"Pfkfb3",193.13751584086,1.12196631262621,0.18971271537066,5.91402801037408,3.33841074937306e-09,1.43611994947428e-07
"Tnfaip2",413.04816834566,1.02210288743862,0.172990811566585,5.90842298606826,3.45398218888412e-09,1.48137458323252e-07
"H2-T22",624.284737336572,0.808270880917305,0.136814148776077,5.9078018476013,3.46702683273507e-09,1.48251728218929e-07
"Ido1",32.693394591901,1.69024990832319,0.286349324149373,5.9027550120617,3.57480931961434e-09,1.52404258814125e-07
"Il2rb",321.119642438645,0.874907796924055,0.148389344250584,5.89602846041699,3.72354777175174e-09,1.58272944274281e-07
"Padi4",156.29162863524,-1.14471474184969,0.194225703116326,-5.8937345752024,3.77563474112544e-09,1.60010728109061e-07
"Eef2k",64.3904883935373,-1.16592063022781,0.197998454391453,-5.88853399796105,3.89636399936004e-09,1.64638670529172e-07
"Mtmr1",92.6517974850874,0.857905045605792,0.145930804818186,5.87884817516526,4.13131071324189e-09,1.74051267275872e-07
"Nfe2",179.211488328279,-1.19538894456022,0.203381212733842,-5.87757801466445,4.16312531681602e-09,1.74875752278725e-07
"Cdh23",8.26588724438938,3.2822421432018,0.559507979146998,5.86630086706853,4.45624875930837e-09,1.8663972076376e-07
"Pla1a",34.3676101117877,1.55772227911303,0.265619044498366,5.86449771346353,4.50494304698756e-09,1.88127475430048e-07
"Dnajc12",48.5530062771558,1.20828749850868,0.206067313642349,5.86355728694455,4.5305443868886e-09,1.88644999806248e-07
"Mir22hg",84.2352098658838,1.05018625780285,0.179377726297137,5.85460792419249,4.7813663917189e-09,1.98510101181771e-07
"Tacc3",213.285682057895,-0.751030276270034,0.12843035846,-5.84776282863014,4.98228233658155e-09,2.06252047336399e-07
"Dlgap4",213.013085807381,0.595527778771779,0.101949513846345,5.84139890720165,5.1764287227185e-09,2.13669812190363e-07
"Adgrg1",141.234105470708,-1.72396412171371,0.295345138335708,-5.83711697923446,5.31118077942153e-09,2.18600241762819e-07
"Ubash3b",87.8961503099983,0.825686484373275,0.141514471691535,5.83464344320247,5.3905715967396e-09,2.21230297542054e-07
"Nr4a3",37.6168069280606,2.10229050117781,0.360730822791423,5.82786490189492,5.61409966460359e-09,2.29501616762826e-07
"Spcs2",650.408901162784,-0.457735214659071,0.0785465881630217,-5.82756330178278,5.62425191618745e-09,2.29501616762826e-07
"Ptprf",13.1446943664765,2.23734672001203,0.384003422424713,5.8263718221175,5.66453360124002e-09,2.29832013900312e-07
"Tspo",1191.75865262353,0.951001291328379,0.163221971477879,5.82642938764689,5.66258098302535e-09,2.29832013900312e-07
"4930520O04Rik",8.42071651742451,3.00960166687966,0.517494300005463,5.81571945207491,6.03736496525412e-09,2.4426528734776e-07
"Hsp90ab1",4516.85907534516,-0.382622136650655,0.0659170599624835,-5.8045995508359,6.45200175993361e-09,2.60303641625344e-07
"Hsp90b1",1178.46496493516,-0.507083963510952,0.087430836782885,-5.79982969590217,6.63823019671708e-09,2.67062545547925e-07
"Ubc",2969.68523230974,0.513584904089057,0.0885712177123268,5.79855304414065,6.68895460734018e-09,2.68347330623687e-07
"Mmp14",119.403473022981,1.60244711332808,0.276463433882211,5.79623529530062,6.78200940956787e-09,2.71318370833189e-07
"Kif21b",247.467425623825,0.653953841464411,0.112965335263379,5.7889780076314,7.08159680344133e-09,2.82512194264662e-07
"Ifi27l2a",4038.96878162774,0.894183162403017,0.154492379195131,5.78787877474281,7.12808214666502e-09,2.8317279052862e-07
"Kif20a",105.15105301555,-0.840627295422972,0.14524502182965,-5.78764962016323,7.13781015196073e-09,2.8317279052862e-07
"Cdca3",270.236029297039,-0.759478511108196,0.131277697143998,-5.78528209765232,7.23907431285295e-09,2.86394624199905e-07
"Tmcc3",108.174143105454,1.08185715696043,0.18711547503651,5.78176207365715,7.39222084440584e-09,2.91645574861337e-07
"Ccnd2",709.001608886095,0.597046330990255,0.103284065608706,5.78062383070957,7.44241336677107e-09,2.9281693582431e-07
"Slc35c2",155.944691009783,-0.949958861173732,0.164389800679228,-5.77869708004195,7.52813258059689e-09,2.95375795373859e-07
"Atmin",88.0674497128895,0.893934218270836,0.154948514545369,5.76923387031951,7.96327270880906e-09,3.11593043362222e-07
"Kif1b",58.5357031777533,1.10431401369274,0.191726942665791,5.75982696191911,8.42002088910097e-09,3.28564858847377e-07
"Phyh",100.013820211764,0.918670772886054,0.159613877567158,5.75558207649909,8.63437573183717e-09,3.36011319351767e-07
"Rogdi",294.441692585159,0.689152144037206,0.119798662201694,5.75258630916047,8.78883716591923e-09,3.4109285979255e-07
"Sqstm1",2006.35914989876,0.839803619577052,0.146034593219653,5.75071701205681,8.88657543893415e-09,3.43951410349207e-07
"C1qa",22.4118836066307,2.45260766012787,0.426536849042225,5.75004871357567,8.92177392842037e-09,3.44380473637026e-07
"F13a1",47.8892002074443,1.99866121424159,0.347909616605414,5.7447713970735,9.20452537006677e-09,3.54337011685428e-07
"Hmgb3",67.5913645511397,-1.17934944559905,0.205387715913757,-5.74206417531936,9.3529360425255e-09,3.59082345589648e-07
"Castor2",19.0104387580848,1.78729655306739,0.311417427736157,5.73923099314034,9.51074234598013e-09,3.6318829461307e-07
