"","GeneNameA","GeneNameB"
"910","Ehbp1","Rab8a"
"911","Gab1","Met"
"912","Hgf","Met"
"913","Cbx1","Mki67"
"914","Rrp1b","Mki67"
"915","Pparg","Mlh1"
"916","Map4k1","Map3k11"
"917","Bmal1","Kmt2a"
"918","Clock","Kmt2a"
"919","Sirt1","Kmt2a"
"920","Cbx8","Mllt3"
"921","Mras","Afdn"
"922","Rit2","Afdn"
"923","Foxg1","Foxo4"
"924","Pcsk9","Mmp2"
"925","Cbx7","Mov10"
"926","Mbp","Mpp2"
"927","Zfp365","Mre11a"
"928","Lrrk2","Msn"
"929","Plxnb1","Mst1r"
"930","Des","Mtm1"
"931","Pip4k2a","Mtm1"
"932","Stxbp3","Mtnr1b"
"933","Snap25","Mtnr1b"
"934","Cdk13","Mtrr"
"935","Hus1","Mutyh"
"936","Sin3a","Myc"
"937","Il1rap","Myd88"
"938","Trim59","Myh9"
"939","Yap1","Myh9"
"940","Fcho2","Myh9"
"941","Trim59","Myh10"
"942","Trim59","Myl6"
"943","Dab2","Myo6"
"944","Mapk13","Nap1l4"
"945","Mapk13","Nasp"
"946","H2ax","Nbn"
"947","Rngtt","Nck1"
"948","Tnk2","Nck1"
"949","Mbp","Nck1"
"950","Rrp1b","Ncl"
"951","Mapk13","Ncl"
"952","Ankrd1","Ncl"
"953","Mbp","Neb"
"954","Sirt3","Ndufa9"
"955","Usp2","Nedd4"
"956","Ndfip1","Nedd4"
"957","Rrp1b","Rpl10a"
"958","Spred2","Nf1"
"959","Schip1","Nf2"
"960","Ksr1","Nf2"
"961","Ppp3cb","Nfatc1"
"962","Ncf1","Nfe2l2"
"963","Rara","Nfe2l2"
"964","Keap1","Nfe2l2"
"965","Ube2e1","Nfe2l2"
"966","Ikbkb","Nfkbia"
"967","Ikbkg","Nfkbia"
"968","Ndn","Ngfr"
"969","Ruvbl1","Snu13"
"970","Ruvbl2","Snu13"
"971","Bhlhe41","Nono"
"972","Mapk13","Nono"
"973","Polr2a","Nono"
"974","Ncor2","Cnot2"
"975","Fbxw7","Notch1"
"976","Bicdl1","Npy"
"977","Psma1","Notch3"
"978","Cry1","Npas2"
"979","Bmal1","Npas2"
"980","Was","Nphs1"
"981","Nphs2","Nphs1"
"982","Cdkn2a","Npm1"
"983","Rrp1b","Npm1"
"984","Grb7","Nras"
"985","Pik3ca","Nras"
"986","Raf1","Nras"
"987","Prep","Nrgn"
"988","Rax","Nrl"
"989","Mapk13","Ybx1"
"990","Bdnf","Ntrk2"
"991","Src","Ror1"
"992","Gpsm2","Numa1"
"993","Nup98","Nup88"
"994","Hgs","Gpr143"
"995","Hspd1","Ogg1"
"996","P4ha2","P4hb"
"997","Erbb3","Pa2g4"
"998","Tnfrsf19","Pbp2"
"999","Gdf11","Furin"
"1000","Gdf11","Pcsk6"
"1001","Nudc","Pafah1b1"
"1002","Nde1","Pafah1b1"
"1003","Myc","Prdx1"
"1004","Ube2g1","Prkn"
"1005","Ubb","Prkn"
"1006","Ywhah","Prkn"
"1007","Rps27a","Prkn"
"1008","Ube2l3","Prkn"
"1009","Septin5","Prkn"
"1010","Mfn2","Prkn"
"1011","Sncaip","Prkn"
"1012","Egfr","Prkn"
"1013","Ubc","Prkn"
"1014","Uba52","Prkn"
"1015","Eps15","Prkn"
"1016","Spsb2","Pawr"
"1017","Spsb4","Pawr"
"1018","Spsb1","Pawr"
"1019","Rad23b","Pax3"
"1020","Dynll1","Pax6"
"1021","Pax6","Pax6"
"1022","Cep290","Pcm1"
"1023","Poli","Pcna"
"1024","Gadd45b","Pcna"
"1025","Cdkn1a","Pcna"
"1026","Lig1","Pcna"
"1027","Rev1","Pcna"
"1028","Sdc1","Pcolce"
"1029","Sdc2","Pcolce"
"1030","Sdc4","Pcolce"
"1031","Arl3","Pde6d"
"1032","Kdr","Pdgfrb"
"1033","Pparg","Pdyn"
"1034","Cry2","Per1"
"1035","Mbp","Pex13"
"1036","Ncr1","Cfp"
"1037","Ostm1","Pfkp"
"1038","Mapk13","Pfn1"
"1039","Mapk13","Pgam1"
"1040","Mapk13","Pgk1"
"1041","Ncoa2","Pgr"
"1042","Mbp","Phex"
"1043","Prkcb","Pik3cg"
"1044","Pik3r6","Pik3cg"
"1045","Pik3ca","Pik3r1"
"1046","Kit","Pik3r1"
"1047","Syk","Pik3r1"
"1048","Nyap1","Pik3r1"
"1049","Thra","Pik3r1"
"1050","Tek","Pik3r1"
"1051","Myo16","Pik3r1"
"1052","Sstr2","Pik3r1"
"1053","Gab1","Pik3r1"
"1054","Lepr","Pik3r1"
"1055","Mbp","Pik3r2"
"1056","Lamp2","Pi4kb"
"1057","Lamp1","Pi4kb"
"1058","Myb","Pin1"
"1059","Irak1","Pin1"
"1060","Nanog","Pin1"
"1061","Trp63","Pin1"
"1062","Mapk13","Pkd1"
"1063","Trpv4","Pkd2"
"1064","Pkd1","Pkd2"
"1065","Diaph1","Pkd2"
"1066","Mapk13","Pkm"
"1067","Des","Pkp1"
"1068","Plgrkt","Plat"
"1069","Dnm2","Plcg1"
"1070","Lepr","Plcg1"
"1071","Pparg","Pld2"
"1072","Plgrkt","Plg"
"1073","Ogn","Plk1"
"1074","Dvl2","Plk1"
"1075","Dnajc17","Plrg1"
"1076","Hnrnpf","Pls3"
"1077","Hnrnph2","Pls3"
"1078","Mapk13","Pls3"
"1079","Aif1","Pls3"
"1080","Mcl1","Pmaip1"
"1081","Mlip","Pml"
"1082","Senp2","Pml"
"1083","Hipk1","Pml"
"1084","Zfp36","Exosc9"
"1085","Mdm2","Pole"
"1086","Shprh","Polh"
"1087","Ep300","Polr2a"
"1088","Supt6","Polr2a"
"1089","Hmgb2","Pou5f1"
"1090","Mapk13","Ppa1"
"1091","Gadd45b","Ppara"
"1092","Gadd45b","Ppard"
"1093","Gadd45b","Pparg"
"1094","Smurf1","Pparg"
"1095","Pparg","Pparg"
"1096","Ppargc1a","Pparg"
"1097","Med10","Med1"
"1098","Calm1","Ppef2"
"1099","Calm2","Ppef2"
"1100","Calm3","Ppef2"
"1101","Calm1","Ppef1"
"1102","Calm2","Ppef1"
"1103","Calm3","Ppef1"
"1104","Supt5","Ppia"
"1105","Smurf2","Ppm1b"
"1106","Rrp1b","Ppp1ca"
"1107","Csnk1e","Ppp1cc"
"1108","Clock","Ppp1cc"
"1109","Btrc","Ppp1cc"
"1110","Lmtk2","Ppp1r2"
"1111","Ccng1","Ppp2ca"
"1112","Nxn","Ppp2ca"
"1113","Igbp1","Ppp2ca"
"1114","Adcy8","Ppp2ca"
"1115","Fbxl16","Ppp2cb"
"1116","Bhlhe41","Ppp2cb"
"1117","Ostm1","Ppp2r1a"
"1118","Fbxl16","Ppp2r1a"
"1119","Gna12","Ppp2r1a"
"1120","Ccng1","Ppp2r1a"
"1121","Bhlhe41","Ppp2r1b"
"1122","Cry2","Ppp2r1b"
"1123","Cry1","Ppp2r1b"
"1124","Fbxl16","Ppp2r2a"
"1125","Mapt","Ppp2r2a"
"1126","Yap1","Ppp2r2a"
"1127","Nkd1","Ppp2r3a"
"1128","Ccng1","Ppp2r5a"
"1129","Cry1","Ppp2r5d"
"1130","Cry2","Ppp2r5e"
"1131","Btrc","Ppp2r5e"
"1132","Bhlhe41","Ppp2r5e"
"1133","Csnk1e","Ppp2r5e"
"1134","Cry1","Ppp2r5e"
"1135","Clock","Ppp2r5e"
"1136","Fbxo32","Ppp3ca"
"1137","Itgb1bp2","Ppp5c"
"1138","Sorbs1","Prkaa1"
"1139","Rc3h1","Prkaa1"
"1140","Tfpt","Prkaa1"
"1141","Thap7","Prkaa1"
"1142","Lzts2","Prkaa1"
"1143","Prkab1","Prkaa1"
"1144","Kif1c","Prkaa1"
"1145","Cpe","Prkaa1"
"1146","Emilin1","Prkaa1"
"1147","Crtc2","Prkaa1"
"1148","Xrn2","Prkaa1"
"1149","Nedd1","Prkaa1"
"1150","Ulk1","Prkaa2"
"1151","Stk11","Prkaa2"
"1152","Ubc","Prkab1"
"1153","Uba52","Prkab1"
"1154","Rps27a","Prkab1"
"1155","Cidea","Prkab1"
"1156","Ubb","Prkab1"
"1157","Akap7","Prkar1a"
"1158","Rrp1b","Prkar1a"
"1159","Glrb","Prkcb"
"1160","Glrb","Prkcd"
"1161","Glrb","Prkcg"
"1162","Frs2","Prkci"
"1163","Usp19","Pkn2"
"1164","Mapk13","Prkd1"
"1165","Yap1","Prkdc"
"1166","Dusp2","Mapk1"
"1167","Ksr1","Mapk1"
"1168","Rps6ka3","Mapk1"
"1169","Ptprr","Mapk1"
"1170","Klf4","Mapk3"
"1171","Ksr1","Mapk3"
"1172","Nsmf","Mapk3"
"1173","Rps6ka3","Mapk3"
"1174","Ptprr","Mapk3"
"1175","Dusp22","Mapk8"
"1176","Ctnnb1","Mapk9"
"1177","Mapk14","Map2k3"
"1178","Mapk14","Map2k6"
"1179","Dusp22","Map2k7"
"1180","Jak2","Eif2ak2"
"1181","Prnp","Prnp"
"1182","Ago2","Prnp"
"1183","Pkm","Prnp"
"1184","Serpinb1a","Prtn3"
"1185","Bace1","Psap"
"1186","Psmd4","Psd"
"1187","Apba2","Psen1"
"1188","Notch1","Psen1"
"1189","Kcnip3","Psen1"
"1190","Zfand2a","Psma1"
"1191","Psmb4","Psma2"
"1192","Psmd14","Psma2"
"1193","Bhlhe41","Psma4"
"1194","Psmd10","Psmc4"
"1195","Adrm1","Psmd1"
"1196","Hacd3","Psmd2"
"1197","Adrm1","Psmd4"
"1198","Raver2","Ptbp1"
"1199","Vcp","Ptgs2"
"1200","Drosha","Ptgs2"
"1201","Elavl1","Ptk2"
"1202","Tgfb1i1","Ptk2"
"1203","Src","Ptk2"
"1204","Ctnnd1","Ptpn1"
"1205","Insr","Ptpn1"
"1206","Sumo1","Ptpn1"
"1207","Dok1","Ptpn1"
"1208","Clk1","Ptpn1"
"1209","Cttn","Ptpn1"
"1210","Egfr","Ptpn1"
"1211","Adam17","Ptpn3"
"1212","Kit","Ptpn6"
"1213","Pik3r1","Ptpn6"
"1214","Ros1","Ptpn6"
"1215","Kit","Ptpn11"
"1216","Epor","Ptpn11"
"1217","Cd244a","Ptpn11"
"1218","Il6st","Ptpn11"
"1219","Pdlim4","Ptpn13"
"1220","Yap1","Ptpn14"
"1221","Yes1","Ptpre"
"1222","Ptpra","Ptprf"
"1223","Lepr","Ptprj"
"1224","Ptpra","Ptprm"
"1225","Cdh4","Ptprm"
"1226","Cdh2","Ptprm"
"1227","Mst1r","Ptprr"
"1228","Nectin2","Nectin2"
"1229","Sorbs1","Pxn"
"1230","Bcl2","Pxn"
"1231","Gdi2","Rab1a"
"1232","Gdi2","Rab2a"
"1233","Blzf1","Rab2a"
"1234","Cdk4","Rgl2"
"1235","Gdi2","Rab4a"
"1236","Dennd5a","Rab6a"
"1237","Gdi2","Rab6a"
"1238","Bicdl1","Rab6a"
"1239","Ehbp1l1","Rab13"
"1240","Pard6a","Rac1"
"1241","Ngly1","Rad23a"
"1242","Ngly1","Rad23b"
"1243","Psmc3ip","Rad51"
"1244","Mnd1","Rad51"
"1245","Lox","Raf1"
"1246","Ksr1","Raf1"
"1247","Stk3","Raf1"
"1248","Mapk8ip3","Raf1"
"1249","Ccnd1","Rala"
"1250","Exoc3","Ralb"
"1251","Rit2","Ralgds"
"1252","Nxt1","Ran"
"1253","Parp14","Ran"
"1254","Ranbp1","Ran"
"1255","Tiam2","Ran"
"1256","Mapk13","Ran"
"1257","Rangap1","Ranbp2"
"1258","Ube2i","Ranbp2"
"1259","Senp2","Rangap1"
"1260","Rassf5","Rap1a"
"1261","Rassf5","Rap1b"
"1262","Rassf5","Rap2a"
"1263","Mink1","Rap2a"
"1264","Gadd45b","Rara"
"1265","Rxra","Rara"
"1266","Wtip","Rara"
"1267","Med25","Rara"
"1268","Nr0b2","Rara"
"1269","Limd1","Rara"
"1270","Mbp","Rasa1"
"1271","Khdrbs2","Rasa1"
"1272","Mdm2","Rb1"
"1273","Cdk4","Rb1"
"1274","Ifi204","Rb1"
"1275","Ifi211","Rb1"
"1276","Tfdp1","Rb1"
"1277","Psmd10","Rb1"
"1278","Mta2","Rbbp4"
"1279","Mecom","Rbbp4"
"1280","Fbxl16","Rbbp5"
"1281","Mta2","Rbbp7"
"1282","Lmo2","Rbbp8"
"1283","Smarca4","Rbl1"
"1284","Ifi211","Rbl2"
"1285","Ifi204","Rbl2"
"1286","Pax3","Rbl2"
"1287","Vsx2","Rbl2"
"1288","Fhl1","Rbp3"
"1289","Rrp1b","Rcn1"
"1290","Hacd3","Rcn2"
"1291","Hdac1","Rela"
"1292","Uba52","Rela"
"1293","Rps27a","Rela"
"1294","Cul2","Rela"
"1295","Commd1","Rela"
"1296","Ubc","Rela"
"1297","Myocd","Rela"
"1298","Ubb","Rela"
"1299","Pdlim2","Rela"
"1300","Nfkbib","Rela"
"1301","Gspt2","Upf1"
"1302","Shc1","Ret"
"1303","Eef1a1","Rgs12"
"1304","Blzf1","Rheb"
"1305","Traf2","Rheb"
"1306","Bmi1","Ring1"
"1307","Cbx2","Ring1"
"1308","Trpm7","Ring1"
"1309","Fhl1","Ring1"
"1310","Dnajc3","Rnase1"
"1311","Cbx8","Rnf2"
"1312","Cbx2","Rnf2"
"1313","Bmi1","Rnf2"
"1314","Trpm7","Rnf2"
"1315","Bhlhe41","Rora"
"1316","Clock","Rorc"
"1317","Per2","Rorc"
"1318","Cipc","Rorc"
"1319","Bhlhe41","Rorc"
"1320","Pde6d","Rpgr"
"1321","Rrp1b","Rpl4"
"1322","Supt5","Rpl8"
"1323","Mapk13","Rplp2"
"1324","Fgf1","Rps2"
"1325","Eif4ebp1","Rps6kb1"
"1326","Fbxl16","Rps9"
"1327","Mapk13","Rps14"
"1328","Fbxl16","Rps29"
"1329","Rassf5","Rras"
"1330","Rhoa","Rtkn"
"1331","Diaph1","Clip1"
"1332","Pparg","Rxra"
"1333","Asxl1","Rxra"
"1334","Gadd45b","Rxra"
"1335","Nr0b2","Rxrg"
"1336","Kpna2","S100a6"
"1337","Cic","Atxn1"
"1338","Sh3gl2","Atxn2"
"1339","Igfbp7","Ccl5"
"1340","Pf4","Ccl5"
"1341","Igfbp7","Ccl21a"
"1342","Sox4","Sdcbp"
"1343","Ppm1l","Sec14l1"
"1344","Nrp1","Sema3f"
"1345","Ptk6","Sfpq"
"1346","Thra","Sfpq"
"1347","Nono","Sfpq"
"1348","Rxra","Sfpq"
"1349","Mapk13","Sfpq"
"1350","Sin3a","Sfpq"
"1351","Srpk1","Srsf1"
"1352","Rrp1b","Srsf1"
"1353","Mapk14","Srsf3"
"1354","Dazl","Srsf3"
"1355","Rrp1b","Srsf6"
"1356","Dmbt1","Sftpd"
"1357","Tmem109","Sgk1"
"1358","Rabac1","Sgk1"
"1359","Wnk4","Sgk1"
"1360","Adrm1","Sgta"
"1361","Sos1","Itsn1"
"1362","Dab2","Itsn1"
"1363","Cbl","Itsn1"
"1364","Fcho2","Itsn1"
"1365","Cblb","Itsn1"
"1366","Mbp","Itsn1"
"1367","Adam10","Sh3gl1"
"1368","Pi4k2a","Sh3gl1"
"1369","Drd4","Sh3gl1"
"1370","Adrb1","Sh3gl1"
"1371","Adgrb2","Sh3gl2"
"1372","Pi4k2a","Sh3gl2"
"1373","Adrb1","Sh3gl2"
"1374","Drd4","Sh3gl2"
"1375","Pacsin1","Sh3gl2"
"1376","Adrb1","Sh3gl3"
"1377","Pdgfra","Shb"
"1378","Csf2rb2","Shc1"
"1379","Ghr","Shc1"
"1380","Cd3e","Shc1"
"1381","Inpp5d","Shc1"
"1382","Jak2","Shc1"
"1383","Grap2","Shc1"
"1384","Grb2","Shc1"
"1385","Ccn4","Siah1a"
"1386","Pou2af1","Siah1a"
"1387","Pou2af1","Siah2"
"1388","Fam89b","Ski"
"1389","Satb2","Ski"
"1390","Fbxo2","Skp1"
"1391","Skp2","Skp1"
"1392","Cry2","Skp1"
"1393","Fbxl16","Skp1"
"1394","Fbxo45","Skp1"
"1395","Fbxl3","Skp1"
"1396","Fbxl21","Skp1"
"1397","Cdh1","Skp2"
"1398","Stub1","Skp2"
"1399","Ube2i","Slc2a1"
"1400","Ube2i","Slc2a4"
"1401","Slc7a8","Slc3a2"
"1402","Gpm6b","Slc6a4"
"1403","Nherf1","Slc9a3"
"1404","Oxsr1","Slc12a1"
"1405","Shprh","Hltf"
"1406","Nr1h4","Smarca4"
"1407","Mbd3","Smarca4"
"1408","Cebpb","Smarca4"
"1409","Arid1a","Smarca4"
"1410","Dnmt3a","Smarca4"
"1411","Nfe2l2","Smarcc2"
"1412","Rxra","Smarcd3"
"1413","Esrra","Smarcd3"
"1414","Esr1","Smarce1"
"1415","Snrpf","Smn1"
"1416","Snrpd1","Smn1"
"1417","Snrpd3","Smn1"
"1418","Snrpd2","Smn1"
"1419","Smn1","Smn1"
"1424","Ubc","Smo"
"1425","Rps27a","Smo"
"1426","Uba52","Smo"
"1427","Ubb","Smo"
"1428","Nfatc2ip","Sumo3"
"1429","Desi1","Sumo3"
"1430","Rnf4","Sumo3"
"1431","Senp6","Sumo3"
"1432","Senp1","Sumo3"
"1433","Senp6","Sumo2"
"1434","Rnf111","Sumo2"
"1435","Rnf4","Sumo2"
"1436","Senp1","Sumo2"
"1437","Desi1","Sumo2"
"1438","Tuba1a","Sncb"
"1439","Tubb3","Sncb"
"1440","Rab5a","Snca"
"1441","Slc6a3","Snca"
"1442","Tuba1a","Snca"
"1443","Ywhah","Snca"
"1444","Rab8a","Snca"
"1445","Rab3a","Snca"
"1446","Snrpc","Snrpb"
"1447","Chga","Sod1"
"1448","Hspa5","Sod1"
"1449","Chgb","Sod1"
"1450","Itsn1","Sos1"
"1451","Grap2","Sos1"
"1452","Cbx1","Sox2"
"1453","Cbx5","Sox2"
"1454","Arid5a","Sox9"
"1455","Lnx1","Src"
"1456","Mbp","Src"
"1457","Arap3","Src"
"1458","Htr4","Src"
"1459","Adrb3","Src"
"1460","Srcin1","Src"
"1461","Ctnnb1","Src"
"1462","Ptk2","Src"
"1463","Afap1","Src"
"1464","Ptpra","Src"
"1465","Kdr","Src"
"1466","Ryr2","Sri"
"1467","Plk1","Srebf1"
"1468","Scap","Srebf2"
"1469","Kpnb1","Srebf2"
"1470","Ahcyl1","Srp14"
"1471","Rrp1b","Srp14"
"1472","Srp54b","Srp19"
"1473","Srp54a","Srp19"
"1474","Safb","Srpk1"
"1475","Chd1","Ssrp1"
"1476","Supt16","Ssrp1"
"1477","Jak2","Stat1"
"1478","Egfr","Stat1"
"1479","Rbm8a","Stat3"
"1480","Ctr9","Stat3"
"1481","Stat3","Stat3"
"1482","Klf4","Stau1"
"1483","Rrp1b","Stau1"
"1484","Prdx1","Stk4"
"1485","Stk38","Stk4"
"1486","Akt1","Stk4"
"1487","Incenp","Aurka"
"1488","Sirt2","Aurka"
"1489","Ogn","Aurka"
"1490","Ap2m1","Stk11"
"1491","Sirt1","Stk11"
"1492","Hacd3","Stk11"
"1493","Eif2b1","Stk11"
"1494","Snap23","Stx1a"
"1495","Snap23","Stx3"
"1496","Snap23","Stx4a"
"1497","Unc93b1","Surf4"
"1498","Med11","Med22"
"1499","Med30","Med22"
"1500","Med8","Med22"
"1501","Hdac9","Suv39h1"
"1502","Cbl","Syk"
"1503","Nfam1","Syk"
"1504","Rxra","Tacc1"
"1505","Pparg","Tacc1"
"1506","Trim30a","Map3k7"
"1507","Il17rd","Map3k7"
"1508","Notch4","Map3k7"
"1509","Stat3","Map3k7"
"1510","Pparg","Map3k7"
"1511","Lmo2","Tal1"
"1512","Sin3a","Tbp"
"1513","Taf1b","Tbp"
"1514","Abt1","Tbp"
"1515","Taf1c","Tbp"
"1516","Taf1a","Tbp"
"1517","Ctnnb1","Tbx5"
"1518","Nkx2-5","Tbx5"
"1519","Wwtr1","Tbx5"
"1520","Socs1","Eloc"
"1521","Socs6","Eloc"
"1522","Socs2","Eloc"
"1523","Socs5","Eloc"
"1524","Socs7","Eloc"
"1525","Zswim8","Eloc"
"1526","Wsb1","Eloc"
"1527","Lrrc41","Eloc"
"1528","Socs4","Eloc"
"1529","Cish","Eloc"
"1530","Socs3","Eloc"
"1531","Zswim8","Elob"
"1532","Lrrc41","Elob"
"1533","Socs2","Elob"
"1534","Wsb1","Elob"
"1535","Socs5","Elob"
"1536","Socs4","Elob"
"1537","Socs6","Elob"
"1538","Socs1","Elob"
"1539","Cish","Elob"
"1540","Socs3","Elob"
"1541","Socs7","Elob"
"1542","Ctnnb1","Tcf4"
"1543","Sox17","Tcf4"
"1544","Sp7","Tcf4"
"1545","Sp7","Hnf1a"
"1546","Ascl1","Tcf3"
"1547","Tcf3","Tcf3"
"1548","Neurog1","Tcf3"
"1549","Neurog2","Tcf3"
"1550","Mlxipl","Mlx"
"1551","Ostm1","Tcp1"
"1552","Esr1","Tdg"
"1553","Yap1","Tead1"
"1554","Wwtr1","Tead1"
"1555","Vgll4","Tead4"
"1556","Yap1","Tead4"
"1557","Yap1","Tead3"
"1558","Angpt2","Tek"
"1559","Angpt1","Tek"
"1560","Ppp1r10","Terf2"
"1561","Cpne6","Trf"
"1562","Fcho2","Tfap2a"
"1563","Gata3","Nr2f2"
"1564","Magi3","Tgfa"
"1565","Pparg","Tgfb1i1"
"1566","Rhebl1","Tgfbr1"
"1567","Arl4d","Tgfbr1"
"1568","Rnf5","Tgfbr1"
"1569","Ubd","Tgfbr1"
"1570","Ubxn1","Tgfbr1"
"1571","Nat8","Tgfbr1"
"1572","Rgs19","Tgfbr1"
"1573","Rhod","Tgfbr1"
"1574","Plk4","Tgfbr1"
"1575","Chn1","Tgfbr1"
"1576","Fancl","Tgfbr1"
"1577","Rab13","Tgfbr1"
"1578","Cdc42ep4","Tgfbr1"
"1579","Fbxl12","Tgfbr1"
"1580","Med12","Tgfbr2"
"1581","Daxx","Tgfbr2"
"1582","Axin1","Tgif1"
"1583","Axin2","Tgif1"
"1584","Nr4a1","Th"
"1585","Nr0b2","Thra"
"1586","Hdac2","Thra"
"1587","Hdac2","Thrb"
"1588","Yap1","Tjp1"
"1589","Wwtr1","Tjp1"
"1590","Tmsb4x","Tle1"
"1591","Morf4l1","Tle1"
"1592","Mapk13","Tmpo"
"1593","Gmcl1","Tmpo"
"1594","Map3k7","Tnf"
"1595","Casp8","Tnf"
"1596","Ywhaz","Tnfaip3"
"1597","Il17ra","Tnfaip3"
"1598","Smyd2","Trp53"
"1599","Banp","Trp53"
"1600","Mapk1","Trp53"
"1601","Trp53","Trp53"
"1602","Klf4","Trp53"
"1603","Mdm2","Trp53"
"1604","Pml","Trp53"
"1605","Phf20","Trp53"
"1606","Twist1","Trp53"
"1607","Tmsb4x","Trp53"
"1608","Bard1","Trp53"
"1609","Ifi211","Trp53"
"1610","Sin3a","Trp53"
"1611","Mdm4","Trp53"
"1612","Ifi204","Trp53"
"1613","Melk","Trp53"
"1614","Paxip1","Trp53bp1"
"1615","H2ax","Trp53bp1"
"1616","Irs2","Trp53bp2"
"1617","Yap1","Trp73"
"1618","Cables1","Trp73"
"1619","Sumo1","Trp73"
"1620","Tpd52","Tpd52"
"1621","Mapk13","Hsp90b1"
"1622","Tnfrsf1b","Traf1"
"1623","Tnfrsf12a","Traf1"
"1624","Tnfrsf12a","Traf2"
"1625","Tnfrsf1b","Traf2"
"1626","Tnfrsf14","Traf2"
"1627","Tnfrsf9","Traf2"
"1628","Casp12","Traf2"
"1629","Ern2","Traf2"
"1630","Cd27","Traf2"
"1631","Traf5","Traf2"
"1632","Tnfrsf12a","Traf3"
"1633","Azi2","Traf3"
"1634","Irf1","Traf3"
"1635","Traf3ip2","Traf5"
"1636","Tnfrsf12a","Traf5"
"1637","Tnfrsf14","Traf5"
"1638","Rps27a","Traf6"
"1639","Rsad2","Traf6"
"1640","Traf3ip2","Traf6"
"1641","Uba52","Traf6"
"1642","Ubc","Traf6"
"1643","Ubb","Traf6"
"1644","Mapk13","Cct3"
"1645","Ostm1","Cct3"
"1646","Nup210","Trip6"
"1647","Pdlim4","Trip6"
"1648","Rere","Trip6"
"1649","Prkaa1","Trip6"
"1650","Yap1","Trip6"
"1651","Nedd9","Trip6"
"1652","Wnk4","Trpc3"
"1653","Ctbp2","Trps1"
"1654","Hgs","Tsg101"
"1655","Cit","Ttc3"
"1656","Ankrd1","Ttn"
"1657","Pparg","Ttn"
"1658","Yap1","Tubb2a"
"1659","Melk","Txn1"
"1660","Txnip","Txn1"
"1661","Cav1","Txnrd1"
"1662","Pax3","Ubb"
"1663","Fbxl20","Ubb"
"1664","Mast2","Ubb"
"1665","Hdac6","Ubc"
"1666","Itpr3","Ubc"
"1667","Nploc4","Ubc"
"1668","Sqstm1","Ubc"
"1669","Ufd1","Ubc"
"1670","Trpc4","Ubc"
"1671","Smad7","Ubc"
"1672","Melk","Ubc"
"1673","Zswim2","Ubc"
"1674","Usp19","Ubc"
"1675","Rag1","Ubc"
"1676","Cop1","Ubc"
"1677","Brca1","Ubc"
"1678","Trp53inp2","Ubc"
"1679","Fbxl20","Ubc"
"1680","Pja1","Ubc"
"1681","Fzd4","Ubc"
"1682","Pi4k2a","Ubc"
"1683","Bid","Ubc"
"1684","Usp5","Ubc"
"1685","Rybp","Ubc"
"1686","Mib2","Ubc"
"1687","Cyld","Ubc"
"1688","Uchl5","Ubc"
"1689","Trpv4","Ubc"
"1690","Rnf25","Ubc"
"1691","Grm1","Ubc"
"1692","Mapk13","Uba1"
"1693","Uhrf1","Ube2d1"
"1694","Zswim2","Ube2d1"
"1695","Rnf112","Ube2d1"
"1696","Fbxw15","Ube2d1"
"1697","Trim56","Ube2d1"
"1698","Nedd4","Ube2d1"
"1699","Anapc11","Ube2d1"
"1700","Skp1","Ube2d1"
"1701","Rag1","Ube2d1"
"1702","Rbx1","Ube2d1"
"1703","Stub1","Ube2d1"
"1704","Ubox5","Ube2d1"
"1705","Rnf115","Ube2d2a"
"1706","Ube3a","Ube2d2a"
"1707","Rnf112","Ube2d2a"
"1708","Rag1","Ube2d2a"
"1709","Dapk3","Ube2d2a"
"1710","Nedd4","Ube2d2a"
"1711","Rnf112","Ube2e1"
"1712","Rag1","Ube2e1"
"1713","Rnf115","Ube2e1"
"1714","Rnf115","Ube2h"
"1715","Rag1","Ube2h"
"1716","Slc1a2","Ube2i"
"1717","Ubox5","Ube2l3"
"1718","Itch","Ube2l3"
"1719","Nedd4","Ube2l3"
"1720","Traf6","Ube2v1"
"1721","Stub1","Ube2v1"
"1722","Ube2n","Ube2v2"
"1723","Smad1","Uchl3"
"1724","Vcp","Ufd1"
"1725","Has2","Usp4"
"1726","Senp3","Nr1h2"
"1727","Coro2a","Nr1h2"
"1728","Peli1","Uqcrfs1"
"1729","Urod","Urod"
"1730","Tsc1","Usp1"
"1731","Ush1c","Ush2a"
"1732","Slamf1","Uvrag"
"1733","Mbp","Vav1"
"1734","Mbp","Vav2"
"1735","Sorbs1","Vcl"
"1736","Ubox5","Vcp"
"1737","Hdac6","Vcp"
"1738","Cul1","Vcp"
"1739","Kifap3","Vhl"
"1740","Hif1a","Vhl"
"1741","Kif3a","Vhl"
"1742","Tsc1","Ezr"
"1743","Hacd3","Vipr2"
"1744","Reln","Vldlr"
"1745","Clu","Vldlr"
"1746","Dab1","Vldlr"
"1747","Trp53","Vrk1"
"1748","Nfatc2","Vrk2"
"1749","Mapk8ip1","Vrk2"
"1750","Map3k7","Vrk2"
"1751","Cttn","Was"
"1752","Cdc42","Was"
"1753","Pstpip1","Was"
"1754","Ywhaz","Wee1"
"1755","Fzd5","Wnt7a"
"1756","Reck","Wnt7a"
"1757","Reck","Wnt7b"
"1758","Ranbp1","Xpo1"
"1759","Rad51d","Xrcc2"
"1760","Fbxl16","Xrcc5"
"1761","Rnf126","Xrcc5"
"1762","Uvrag","Xrcc5"
