InteractorA	InteractorB	Sources	CrossConfidence	StandardConfidence	PublicationCount	Publications
27185	28000	MINT	3	3	1	29961565
27185	27374	MINT	3	3	1	29961565
27185	52036	MINT	3	3	1	29961565
27185	67857	MINT	3	3	1	29961565
27185	19046	MINT	3	3	1	29961565
27185	72542	MINT	3	3	1	29961565
27185	56376	MINT	3	3	1	29961565
27185	18472	MINT	3	3	1	29961565
27185	74143	MINT	3	3	1	29961565
27185	71805	MINT	3	3	1	29961565
27185	59015	MINT	3	3	1	29961565
27185	170762	MINT	3	3	1	29961565
27185	55989	MINT	3	3	1	29961565
27185	83431	MINT	2	2	1	29961565
27185	67203	MINT	2	2	1	29961565
27185	26562	MINT	3	3	1	29961565
27185	78658	MINT	3	3	1	29961565
27185	215690	MINT	3	3	1	29961565
27185	238505	MINT	3	3	1	29961565
27185	67472	MINT	3	3	1	29961565
27185	30853	MINT	3	3	1	29961565
27185	17220	MINT	3	3	1	29961565
27185	17184	MINT	3	3	1	29961565
27185	26413	MINT	3	3	1	29961565
27185	17755	MINT	3	3	1	29961565
27185	17754	MINT	3	3	1	29961565
27185	94275	MINT	3	3	1	29961565
27185	56150	MINT	2	2	1	29961565
27185	29806	MINT	3	3	1	29961565
27185	76130	MINT	3	3	1	29961565
27185	16211	MINT	3	3	1	29961565
27185	16647	MINT	3	3	1	29961565
27185	226922	MINT	3	3	1	29961565
27185	16370	MINT	3	3	1	29961565
27185	16179	MINT	3	3	1	29961565
27185	233726	MINT	3	3	1	29961565
27185	76614	MINT	3	3	1	29961565
27185	15433	MINT	3	3	1	29961565
27185	433759	MINT	3	3	1	29961565
27185	23897	MINT	3	3	1	29961565
27185	70239	MINT	3	3	1	29961565
27185	14784	MINT	3	3	1	29961565
27185	14694	MINT	3	3	1	29961565
27185	14693	MINT	3	3	1	29961565
27185	14688	MINT	3	3	1	29961565
27185	231659	MINT	3	3	1	29961565
27185	240121	MINT	3	3	1	29961565
27185	105732	MINT	3	3	1	29961565
27185	53413	MINT	3	3	1	29961565
27185	13726	MINT	3	3	1	29961565
27185	55944	MINT	3	3	1	29961565
27185	13667	MINT	3	3	1	29961565
27185	13629	MINT	3	3	1	29961565
27185	13627	MINT	3	3	1	29961565
27185	13424	MINT	3	3	1	29961565
27185	264134	MINT	3	3	1	29961565
27185	19720	MINT	3	3	1	29961565
27185	320938	MINT	3	3	1	29961565
27185	71718	MINT	3	3	1	29961565
27185	76795	MINT	3	3	1	29961565
27185	64009	MINT	3	3	1	29961565
27185	58231	MINT	3	3	1	29961565
27185	106504	MINT	3	3	1	29961565
27185	56274	MINT	3	3	1	29961565
27185	71728	MINT	3	3	1	29961565
27185	20460	MINT	3	3	1	29961565
27185	20832	MINT	3	3	1	29961565
27185	20817	MINT	3	3	1	29961565
27185	20742	MINT	3	3	1	29961565
27185	74478	MINT	3	3	1	29961565
27185	320632	MINT	3	3	1	29961565
27185	70099	MINT	3	3	1	29961565
27185	13006	MINT	3	3	1	29961565
27185	230935	MINT	3	3	1	29961565
27185	23950	MINT	3	3	1	29961565
27185	83945	MINT	3	3	1	29961565
27185	12945	MINT	3	3	1	29961565
27185	13191	MINT	3	3	1	29961565
27185	110750	MINT	3	3	1	29961565
27185	54160	MINT	3	3	1	29961565
27185	12847	MINT	3	3	1	29961565
27185	26371	MINT	3	3	1	29961565
27185	545389	MINT	2	2	1	29961565
27185	80280	MINT	3	3	1	29961565
27185	12534	MINT	3	3	1	29961565
27185	12545	MINT	3	3	1	29961565
27185	12462	MINT	3	3	1	29961565
27185	12321	MINT	3	3	1	29961565
27185	69719	MINT	3	3	1	29961565
27185	231841	MINT	3	3	1	29961565
27185	213539	MINT	3	3	1	29961565
27185	11842	MINT	3	3	1	29961565
27185	67489	MINT	3	3	1	29961565
27185	68737	MINT	3	3	1	29961565
27185	100986	MINT	3	3	1	29961565
27185	56399	MINT	3	3	1	29961565
27185	26926	MINT	3	3	1	29961565
27185	69597	MINT	3	3	1	29961565
27185	11461	MINT	3	3	1	29961565
203228	53380	MINT, Biogrid	3	2	1	27103069
203228	105787	MINT, Biogrid	3	2	1	27103069
203228	20333	MINT, Biogrid	3	2	1	27103069
203228	72183	MINT, Biogrid	3	2	1	27103069
203228	20479	MINT, Biogrid	3	2	1	27103069
203228	56298	MINT, Biogrid	3	2	1	27103069
203228	68653	MINT, Biogrid	3	2	1	27103069
203228	223754	MINT, Biogrid	3	2	1	27103069
203228	70294	MINT, Biogrid	3	2	1	27103069
203228	26441	MINT, Biogrid	3	2	1	27103069
203228	19338	MINT, Biogrid	3	2	1	27103069
203228	12421	MINT, Biogrid	3	2	1	27103069
203228	67790	MINT, Biogrid	3	2	1	27103069
203228	230908	MINT, Biogrid	3	2	1	27103069
203228	18412	MINT, Biogrid	3	2	1	27103069
203228	228361	MINT, Biogrid	3	2	1	27103069
203228	29875	MINT, Biogrid	3	2	1	27103069
203228	15519	MINT, Biogrid	3	2	1	27103069
203228	13424	MINT, Biogrid	3	2	1	27103069
203228	15481	MINT, Biogrid	3	2	1	27103069
203228	59026	MINT, Biogrid	3	2	1	27103069
203228	74682	MINT, Biogrid	3	2	1	27103069
203228	64051	MINT, Biogrid	3	2	1	27103069
203228	231834	MINT, Biogrid	3	2	1	27103069
203228	19820	MINT, Biogrid	3	2	1	27103069
203228	69654	MINT, Biogrid	3	2	1	27103069
203228	19185	MINT, Biogrid	3	2	1	27103069
203228	19346	MINT, Biogrid	3	2	1	27103069
203228	56480	MINT, Biogrid	3	2	1	27103069
203228	67727	MINT, Biogrid	3	2	1	27103069
203228	328778	MINT, Biogrid	3	2	1	27103069
203228	57296	MINT, Biogrid	3	2	1	27103069
203228	17274	MINT, Biogrid	3	2	1	27103069
203228	56424	MINT, Biogrid	3	2	1	27103069
203228	13191	MINT, Biogrid	3	2	1	27103069
203228	18195	MINT, Biogrid	3	2	1	27103069
203228	218460	MINT, Biogrid	3	2	1	27103069
203228	237782	MINT, Biogrid	3	2	1	27103069
203228	29810	MINT, Biogrid	3	2	1	27103069
203228	69116	MINT, Biogrid	3	2	1	27103069
203228	269254	MINT, Biogrid	3	2	1	27103069
237782	67790	MINT, Biogrid	3	2	1	27103069
237782	17274	MINT, Biogrid	3	2	1	27103069
237782	218460	MINT, Biogrid	3	2	1	27103069
237782	73205	MINT, Biogrid	3	2	1	27103069
58234	75141	MINT	3	3	1	28701918
58234	58234	MINT, Biogrid	3	3	2	28701918, 29111324
20595	59013	MINT	2	2	1	32938453
20595	98758	MINT	2	2	1	32938453
20595	102866	MINT	2	2	1	32938453
98758	59013	MINT, Biogrid	3	3	2	32938453, 32325033
98758	102866	MINT	3	3	1	32938453
56258	20595	MINT	2	2	1	32938453
98758	5358	MINT	2	2	1	32938453
56258	5358	MINT	2	2	1	32938453
17246	433759	MINT	2	2	1	29950602
19417	11820	MINT	2	2	1	23719799
218772	28019	MINT, IntAct, Biogrid	1	1	2	31420607, 20211142
80231	100561	UniProt	2	2	1	32433612
15228	17257	MINT	2	2	1	22357867
20617	13175	MINT	2	2	1	31748376
20191	6717	MINT	1	1	1	33060591
56505	22059	IntAct	2	2	1	25857266
17257	75956	MINT	3	3	1	24270455
17257	19647	MINT	3	3	1	24270455
17257	229279	MINT	3	3	1	24270455
17257	53379	MINT	3	3	1	24270455
17257	17975	MINT	3	3	1	24270455
17257	20624	MINT	3	3	1	24270455
17257	20591	MINT	3	3	1	24270455
17257	66971	MINT	3	3	1	24270455
17257	56215	MINT	3	3	1	24270455
17257	21976	MINT	3	3	1	24270455
17257	21969	MINT	3	3	1	24270455
17257	71514	MINT	3	3	1	24270455
17257	19883	MINT	3	3	1	24270455
17257	192159	MINT	3	3	1	24270455
17257	18039	MINT	3	3	1	24270455
17257	17876	MINT	3	3	1	24270455
17257	382207	MINT	3	3	1	24270455
17257	51810	MINT	3	3	1	24270455
17257	76936	MINT	3	3	1	24270455
17257	15114	MINT	3	3	1	24270455
17257	13211	MINT	3	3	1	24270455
17257	13205	MINT	3	3	1	24270455
17257	67040	MINT	3	3	1	24270455
17257	20586	MINT	2	2	2	24270455, 19602036
17257	67155	MINT	3	3	1	24270455
18414	66885	MINT	3	3	1	32807793
18414	13884	MINT	3	3	1	32807793
18414	11363	MINT	3	3	1	32807793
18414	93747	MINT	3	3	1	32807793
18414	66399	MINT	3	3	1	32807793
18414	67426	MINT	3	3	1	32807793
18414	110842	MINT	3	3	1	32807793
18414	224805	MINT	3	3	1	32807793
18414	67003	MINT	3	3	1	32807793
18414	15929	MINT	3	3	1	32807793
18414	226646	MINT	3	3	1	32807793
18414	227197	MINT	3	3	1	32807793
18414	66945	MINT	3	3	1	32807793
18414	66821	MINT	3	3	1	32807793
18414	27402	MINT	3	3	1	32807793
18414	110446	MINT	3	3	1	32807793
18414	14661	MINT	3	3	1	32807793
18414	231086	MINT	3	3	1	32807793
18414	66865	MINT	3	3	1	32807793
18414	11669	MINT	3	3	1	32807793
18414	22334	MINT	3	3	1	32807793
18414	56451	MINT	3	3	1	32807793
18414	53333	MINT	3	3	1	32807793
18414	50799	MINT	3	3	1	32807793
18414	14194	MINT	3	3	1	32807793
18414	21856	MINT	3	3	1	32807793
18414	52538	MINT	3	3	1	32807793
18414	18597	MINT	3	3	1	32807793
18414	67863	MINT	3	3	1	32807793
18414	74142	MINT	3	3	1	32807793
18414	12974	MINT	3	3	1	32807793
18414	15526	MINT	3	3	1	32807793
18414	107476	MINT	3	3	1	32807793
18414	110821	MINT	3	3	1	32807793
18414	72039	MINT	3	3	1	32807793
19213	19664	MINT	2	2	1	30030434
50873	68943	MINT	2	2	1	29899409
50873	26416	MINT	2	2	1	29899409
5071	68943	MINT	2	2	1	29899409
72293	101023	IntAct, Biogrid	1	1	1	20211142
101023	22691	IntAct, Biogrid	1	1	1	20211142
103136	14030	IntAct, Biogrid	1	1	1	20211142
72475	103136	IntAct, Biogrid	1	1	1	20211142
103806	16151	IntAct, Biogrid	1	1	1	20211142
103806	76893	IntAct, Biogrid	1	1	1	20211142
104360	16825	IntAct, Biogrid	1	1	1	20211142
103806	18676	IntAct, Biogrid	1	1	1	20211142
104360	16826	IntAct, Biogrid	1	1	1	20211142
16872	104360	IntAct, Biogrid	1	1	1	20211142
104360	66970	IntAct, Biogrid	1	1	1	20211142
72475	104360	IntAct, Biogrid	1	1	1	20211142
72135	104360	IntAct, Biogrid	1	1	1	20211142
72475	105377	IntAct, Biogrid	1	1	1	20211142
105377	66970	IntAct, Biogrid	1	1	1	20211142
105859	16825	IntAct, Biogrid	1	1	1	20211142
105859	18022	IntAct, Biogrid	1	1	1	20211142
107503	12611	IntAct, Biogrid	1	1	1	20211142
107568	15432	IntAct, Biogrid	1	1	1	20211142
107932	15399	IntAct, Biogrid	1	1	1	20211142
108655	17128	IntAct, Biogrid	1	1	1	20211142
13180	107932	IntAct, Biogrid	1	1	1	20211142
107932	14030	IntAct, Biogrid	1	1	1	20211142
108655	108655	IntAct, Biogrid	1	1	1	20211142
108098	18022	IntAct, Biogrid	1	1	1	20211142
107932	69716	IntAct, Biogrid	1	1	1	20211142
108655	18626	IntAct, Biogrid	1	1	1	20211142
108655	18627	IntAct, Biogrid	1	1	1	20211142
18676	108655	IntAct, Biogrid	1	1	1	20211142
108655	21423	IntAct, Biogrid	1	1	1	20211142
107932	18022	IntAct, Biogrid	1	1	1	20211142
109593	16826	IntAct, Biogrid	1	1	1	20211142
109593	16825	IntAct, Biogrid	1	1	1	20211142
108672	21423	IntAct, Biogrid	1	1	1	20211142
109593	66970	IntAct, Biogrid	1	1	1	20211142
109593	21350	IntAct, Biogrid	1	1	1	20211142
21349	109593	IntAct, Biogrid	1	1	1	20211142
110052	27140	IntAct, Biogrid	1	1	1	20211142
109594	66970	IntAct, Biogrid	1	1	1	20211142
109594	21350	IntAct, Biogrid	1	1	1	20211142
109594	16826	IntAct, Biogrid	1	1	1	20211142
109594	16825	IntAct, Biogrid	1	1	1	20211142
108655	114606	IntAct, Biogrid	1	1	1	20211142
110648	16826	IntAct, Biogrid	1	1	1	20211142
110648	66970	IntAct, Biogrid	1	1	1	20211142
72057	110648	IntAct, Biogrid	1	1	1	20211142
110648	16825	IntAct, Biogrid	1	1	1	20211142
103806	114606	IntAct, Biogrid	1	1	1	20211142
11695	114606	IntAct, Biogrid	1	1	1	20211142
14030	114606	IntAct, Biogrid	1	1	1	20211142
27217	114606	IntAct, Biogrid	1	1	1	20211142
27140	114606	IntAct, Biogrid	1	1	1	20211142
13180	114606	IntAct, Biogrid	1	1	1	20211142
18022	114606	IntAct, Biogrid	1	1	1	20211142
15434	114606	IntAct, Biogrid	1	1	1	20211142
15399	114606	IntAct, Biogrid	1	1	1	20211142
21423	114606	IntAct, Biogrid	1	1	1	20211142
56222	114606	IntAct, Biogrid	1	1	1	20211142
72475	114606	IntAct, Biogrid	1	1	1	20211142
97064	114606	IntAct, Biogrid	1	1	1	20211142
13180	114774	IntAct, Biogrid	1	1	1	20211142
114774	20183	IntAct, Biogrid	1	1	1	20211142
114889	21869	IntAct, Biogrid	1	1	1	20211142
11632	11622	IntAct, Biogrid	1	1	1	20211142
11695	11695	IntAct, Biogrid	1	1	1	20211142
117198	13716	IntAct, Biogrid	1	1	1	20211142
117198	21423	IntAct, Biogrid	1	1	1	20211142
117198	56222	IntAct, Biogrid	1	1	1	20211142
117198	71241	IntAct, Biogrid	1	1	1	20211142
12395	11921	IntAct, Biogrid	1	1	1	20211142
12592	11695	IntAct, Biogrid	1	1	1	20211142
12395	11923	IntAct, Biogrid	1	1	1	20211142
12591	11695	IntAct, Biogrid	1	1	1	20211142
12590	11695	IntAct, Biogrid	1	1	1	20211142
12021	13180	IntAct, Biogrid	1	1	1	20211142
13180	12192	IntAct, Biogrid	1	1	1	20211142
13180	13180	IntAct, Biogrid	1	1	1	20211142
140577	27140	IntAct, Biogrid	1	1	1	20211142
14106	11695	IntAct, Biogrid	1	1	1	20211142
14030	12265	IntAct, Biogrid	1	1	1	20211142
14030	12189	IntAct, Biogrid	1	1	1	20211142
13395	12591	IntAct, Biogrid	1	1	1	20211142
13395	11695	IntAct, Biogrid	1	1	1	20211142
13392	13390	IntAct, Biogrid	1	1	1	20211142
13392	11695	IntAct, Biogrid	1	1	1	20211142
13390	12592	IntAct, Biogrid	1	1	1	20211142
13390	12590	IntAct, Biogrid	1	1	1	20211142
13390	12022	IntAct, Biogrid	1	1	1	20211142
13390	11695	IntAct, Biogrid	1	1	1	20211142
13198	12606	IntAct, Biogrid	1	1	2	20211142, 26167872
15375	13390	IntAct, Biogrid	1	1	1	20211142
15375	11695	IntAct, Biogrid	1	1	1	20211142
14465	13796	IntAct, Biogrid	1	1	1	20211142
15423	11695	IntAct, Biogrid	1	1	1	20211142
15421	12189	IntAct, Biogrid	1	1	1	20211142
15416	14605	IntAct, Biogrid	1	1	1	20211142
15416	14050	IntAct, Biogrid	1	1	1	20211142
15408	13395	IntAct, Biogrid	1	1	1	20211142
15395	11695	IntAct, Biogrid	1	1	1	20211142
15408	11695	IntAct, Biogrid	1	1	1	20211142
15403	14605	IntAct, Biogrid	1	1	1	20211142
15399	12265	IntAct, Biogrid	1	1	1	20211142
15399	12189	IntAct, Biogrid	1	1	1	20211142
15396	11695	IntAct, Biogrid	1	1	1	20211142
15408	13390	IntAct, Biogrid	1	1	1	20211142
15903	13796	IntAct, Biogrid	1	1	1	20211142
15460	15460	IntAct, Biogrid	1	1	1	20211142
15433	11695	IntAct, Biogrid	1	1	1	20211142
15432	12848	IntAct, Biogrid	1	1	1	20211142
15432	11695	IntAct, Biogrid	1	1	1	20211142
15460	15396	IntAct, Biogrid	1	1	1	20211142
15904	12395	IntAct, Biogrid	1	1	1	20211142
16870	16826	IntAct, Biogrid	1	1	1	20211142
16870	16825	IntAct, Biogrid	1	1	1	20211142
16869	16826	IntAct, Biogrid	1	1	1	20211142
16869	16825	IntAct, Biogrid	1	1	1	20211142
16392	16826	IntAct, Biogrid	1	1	1	20211142
16825	15429	IntAct, Biogrid	1	1	1	20211142
16825	11695	IntAct, Biogrid	1	1	1	20211142
16468	14030	IntAct, Biogrid	1	1	1	20211142
16391	15416	IntAct, Biogrid	1	1	1	20211142
16391	14842	IntAct, Biogrid	1	1	1	20211142
16391	13796	IntAct, Biogrid	1	1	1	20211142
16872	16825	IntAct, Biogrid	1	1	1	20211142
16873	16825	IntAct, Biogrid	1	1	1	20211142
16872	16826	IntAct, Biogrid	1	1	1	20211142
16873	16826	IntAct, Biogrid	1	1	1	20211142
16876	16825	IntAct, Biogrid	1	1	1	20211142
16876	16826	IntAct, Biogrid	1	1	1	20211142
170574	13864	IntAct, Biogrid	1	1	1	20211142
170574	13395	IntAct, Biogrid	1	1	1	20211142
170574	13394	IntAct, Biogrid	1	1	1	20211142
170574	13392	IntAct, Biogrid	1	1	1	20211142
170574	13390	IntAct, Biogrid	1	1	1	20211142
16917	16826	IntAct, Biogrid	1	1	1	20211142
16917	16825	IntAct, Biogrid	1	1	1	20211142
16917	11695	IntAct, Biogrid	1	1	1	20211142
16911	16826	IntAct, Biogrid	1	1	1	20211142
16911	16825	IntAct, Biogrid	1	1	1	20211142
16909	16826	IntAct, Biogrid	1	1	1	20211142
16909	16825	IntAct, Biogrid	1	1	2	20211142, 26764384
17937	13653	IntAct, Biogrid	1	1	1	20211142
17765	14030	IntAct, Biogrid	1	1	1	20211142
17536	13796	IntAct, Biogrid	1	1	1	20211142
17286	15434	IntAct, Biogrid	1	1	1	20211142
17257	14030	IntAct, Biogrid	1	1	1	20211142
17187	16918	IntAct, Biogrid	1	1	1	20211142
170791	56222	IntAct, Biogrid	1	1	1	20211142
170791	55942	IntAct, Biogrid	1	1	1	20211142
170791	20218	IntAct, Biogrid	1	1	1	20211142
170791	15399	IntAct, Biogrid	1	1	1	20211142
18508	170787	IntAct, Biogrid	1	1	1	20211142
170787	14030	IntAct, Biogrid	1	1	1	20211142
103806	170787	IntAct, Biogrid	1	1	1	20211142
170767	14030	IntAct, Biogrid	1	1	1	20211142
170574	15242	IntAct, Biogrid	1	1	1	20211142
13560	18022	IntAct, Biogrid	1	1	1	20211142
18022	13395	IntAct, Biogrid	1	1	1	20211142
18022	11568	IntAct, Biogrid	1	1	1	20211142
18014	12395	IntAct, Biogrid	1	1	1	20211142
18012	12395	IntAct, Biogrid	1	1	1	20211142
18022	12265	IntAct, Biogrid	1	1	1	20211142
18022	14884	IntAct, Biogrid	1	1	1	20211142
18022	15163	IntAct, Biogrid	1	1	1	20211142
18505	11695	IntAct, Biogrid	1	1	1	20211142
18432	18022	IntAct, Biogrid	1	1	1	20211142
18393	18022	IntAct, Biogrid	1	1	1	20211142
18124	17764	IntAct, Biogrid	1	1	1	20211142
18124	17135	IntAct, Biogrid	1	1	1	20211142
18089	12590	IntAct, Biogrid	1	1	1	20211142
18034	18033	IntAct, Biogrid	1	1	1	20211142
18033	17344	IntAct, Biogrid	1	1	1	20211142
17134	18024	IntAct, Biogrid	1	1	1	20211142
18022	16151	IntAct, Biogrid	1	1	1	20211142
18022	15412	IntAct, Biogrid	1	1	1	20211142
18022	15401	IntAct, Biogrid	1	1	1	20211142
18508	15405	IntAct, Biogrid	1	1	1	20211142
18508	15421	IntAct, Biogrid	1	1	1	20211142
18514	17536	IntAct, Biogrid	1	1	1	20211142
18514	15436	IntAct, Biogrid	1	1	1	20211142
18514	15430	IntAct, Biogrid	1	1	1	20211142
18514	15424	IntAct, Biogrid	1	1	1	20211142
18514	15423	IntAct, Biogrid	1	1	1	20211142
18514	15421	IntAct, Biogrid	1	1	1	20211142
18514	15403	IntAct, Biogrid	1	1	1	20211142
18514	15402	IntAct, Biogrid	1	1	1	20211142
18514	15395	IntAct, Biogrid	1	1	1	20211142
18515	15395	IntAct, Biogrid	1	1	1	20211142
18515	15430	IntAct, Biogrid	1	1	1	20211142
18515	15421	IntAct, Biogrid	1	1	1	20211142
18626	18022	IntAct, Biogrid	1	1	1	20211142
18626	14030	IntAct, Biogrid	1	1	1	20211142
18519	18022	IntAct, Biogrid	1	1	1	20211142
18516	17536	IntAct, Biogrid	1	1	1	20211142
18516	17268	IntAct, Biogrid	1	1	1	20211142
18516	15438	IntAct, Biogrid	1	1	1	20211142
18516	15436	IntAct, Biogrid	1	1	1	20211142
18516	15430	IntAct, Biogrid	1	1	1	20211142
18516	15425	IntAct, Biogrid	1	1	1	20211142
18516	15424	IntAct, Biogrid	1	1	1	20211142
18516	15423	IntAct, Biogrid	1	1	1	20211142
18516	15421	IntAct, Biogrid	1	1	1	20211142
18516	15416	IntAct, Biogrid	1	1	1	20211142
18516	15413	IntAct, Biogrid	1	1	1	20211142
18516	15405	IntAct, Biogrid	1	1	1	20211142
18516	15403	IntAct, Biogrid	1	1	1	20211142
18515	17536	IntAct, Biogrid	1	1	1	20211142
18515	17268	IntAct, Biogrid	1	1	1	20211142
18997	11695	IntAct, Biogrid	1	1	1	20211142
18986	18986	IntAct, Biogrid	1	1	1	20211142
18986	16391	IntAct, Biogrid	1	1	1	20211142
18986	15423	IntAct, Biogrid	1	1	1	20211142
18986	15416	IntAct, Biogrid	1	1	1	20211142
18986	15405	IntAct, Biogrid	1	1	1	20211142
18986	15403	IntAct, Biogrid	1	1	1	20211142
18983	12226	IntAct, Biogrid	1	1	1	20211142
18933	11695	IntAct, Biogrid	1	1	1	20211142
18854	18854	IntAct, Biogrid	1	1	1	20211142
18771	18516	IntAct, Biogrid	1	1	1	20211142
18771	18515	IntAct, Biogrid	1	1	2	20211142, 17623278
18514	18771	IntAct, Biogrid	1	1	3	20211142, 17623278, 10654609
18994	11695	IntAct, Biogrid	1	1	1	20211142
192195	14030	IntAct, Biogrid	1	1	1	20211142
192195	18022	IntAct, Biogrid	1	1	1	20211142
19434	11695	IntAct, Biogrid	1	1	1	20211142
193796	18022	IntAct, Biogrid	1	1	1	20211142
193796	13796	IntAct, Biogrid	1	1	1	20211142
19697	13433	IntAct, Biogrid	1	1	1	20211142
20670	18742	IntAct, Biogrid	1	1	1	20211142
20670	11695	IntAct, Biogrid	1	1	1	20211142
20613	18022	IntAct, Biogrid	1	1	1	20211142
20592	18022	IntAct, Biogrid	1	1	1	20211142
20592	14030	IntAct, Biogrid	1	1	1	20211142
20591	18022	IntAct, Biogrid	1	1	1	20211142
20585	12591	IntAct, Biogrid	1	1	1	20211142
20375	13796	IntAct, Biogrid	1	1	1	20211142
20183	19015	IntAct, Biogrid	1	1	1	20211142
20183	18171	IntAct, Biogrid	1	1	1	20211142
14106	20183	IntAct, Biogrid	1	1	1	20211142
20183	12355	IntAct, Biogrid	1	1	1	20211142
20181	19015	IntAct, Biogrid	1	1	1	20211142
20181	19013	IntAct, Biogrid	1	1	2	20211142, 26443578
20019	18986	IntAct, Biogrid	1	1	1	20211142
20019	18109	IntAct, Biogrid	1	1	1	20211142
20019	14030	IntAct, Biogrid	1	1	1	20211142
13180	20019	IntAct, Biogrid	1	1	1	20211142
19885	14030	IntAct, Biogrid	1	1	1	20211142
19826	15432	IntAct, Biogrid	1	1	1	20211142
19727	15421	IntAct, Biogrid	1	1	1	20211142
19725	15223	IntAct, Biogrid	1	1	1	20211142
19712	14030	IntAct, Biogrid	1	1	1	20211142
19708	18022	IntAct, Biogrid	1	1	1	20211142
19698	18033	IntAct, Biogrid	1	1	1	20211142
20670	15433	IntAct, Biogrid	1	1	1	20211142
20851	15416	IntAct, Biogrid	1	1	1	20211142
208258	19697	IntAct, Biogrid	1	1	1	20211142
208076	80720	IntAct, Biogrid	1	1	1	20211142
208076	18516	IntAct, Biogrid	1	1	1	20211142
208076	18515	IntAct, Biogrid	1	1	1	20211142
208076	18514	IntAct, Biogrid	1	1	1	20211142
208076	15416	IntAct, Biogrid	1	1	1	20211142
208076	15403	IntAct, Biogrid	1	1	1	20211142
20787	19697	IntAct, Biogrid	1	1	1	20211142
20787	14030	IntAct, Biogrid	1	1	1	20211142
13180	20787	IntAct, Biogrid	1	1	1	20211142
20679	16391	IntAct, Biogrid	1	1	1	20211142
18508	20674	IntAct, Biogrid	1	1	1	20211142
20674	11695	IntAct, Biogrid	1	1	1	20211142
20674	13876	IntAct, Biogrid	1	1	1	20211142
21405	13796	IntAct, Biogrid	1	1	1	20211142
13180	21405	IntAct, Biogrid	1	1	2	20211142, 15182178
21350	12395	IntAct, Biogrid	1	1	1	20211142
72475	212168	IntAct, Biogrid	1	1	1	20211142
212168	14030	IntAct, Biogrid	1	1	1	20211142
209357	23894	IntAct, Biogrid	1	1	1	20211142
20924	20922	IntAct, Biogrid	1	1	1	20211142
20922	18022	IntAct, Biogrid	1	1	1	20211142
21423	17536	IntAct, Biogrid	1	1	1	20211142
21423	16151	IntAct, Biogrid	1	1	1	20211142
15569	21423	IntAct, Biogrid	1	1	1	20211142
21423	14605	IntAct, Biogrid	1	1	1	20211142
14581	21423	IntAct, Biogrid	1	1	1	20211142
21423	12265	IntAct, Biogrid	1	1	1	20211142
21413	15903	IntAct, Biogrid	1	1	2	20211142, 8759016
21412	18516	IntAct, Biogrid	1	1	1	20211142
18514	21412	IntAct, Biogrid	1	1	1	20211142
21410	13180	IntAct, Biogrid	1	1	1	20211142
21423	12189	IntAct, Biogrid	1	1	1	20211142
214384	70392	IntAct, Biogrid	1	1	1	20211142
214384	68910	IntAct, Biogrid	1	1	1	20211142
214384	21408	IntAct, Biogrid	1	1	1	20211142
214384	100090	IntAct, Biogrid	1	1	1	20211142
21340	21423	IntAct, Biogrid	1	1	1	20211142
21423	20019	IntAct, Biogrid	1	1	1	20211142
18676	21423	IntAct, Biogrid	1	1	1	20211142
21869	15405	IntAct, Biogrid	1	1	1	20211142
21869	15421	IntAct, Biogrid	1	1	1	20211142
21869	13797	IntAct, Biogrid	1	1	1	20211142
21843	18022	IntAct, Biogrid	1	1	1	20211142
21834	20183	IntAct, Biogrid	1	1	1	20211142
217082	26381	IntAct, Biogrid	1	1	1	20211142
217082	13170	IntAct, Biogrid	1	1	1	20211142
21685	13170	IntAct, Biogrid	1	1	2	20211142, 1916262
21652	14030	IntAct, Biogrid	1	1	1	20211142
22062	22062	IntAct, Biogrid	1	1	1	20211142
22062	22061	IntAct, Biogrid	1	1	1	20211142
21945	14030	IntAct, Biogrid	1	1	1	20211142
21929	16151	IntAct, Biogrid	1	1	3	20211142, 24859449, 31585000
18510	21869	IntAct, Biogrid	1	1	1	20211142
21869	13864	IntAct, Biogrid	1	1	1	20211142
22088	16151	IntAct, Biogrid	1	1	1	20211142
22702	14030	IntAct, Biogrid	1	1	1	20211142
22697	18854	IntAct, Biogrid	1	1	1	20211142
22693	15416	IntAct, Biogrid	1	1	1	20211142
22691	18022	IntAct, Biogrid	1	1	1	20211142
18029	22690	IntAct, Biogrid	1	1	1	20211142
226182	16658	IntAct, Biogrid	1	1	1	20211142
225998	217082	IntAct, Biogrid	1	1	1	20211142
225998	18124	IntAct, Biogrid	1	1	1	20211142
225998	15460	IntAct, Biogrid	1	1	1	20211142
225998	14464	IntAct, Biogrid	1	1	1	20211142
223701	16870	IntAct, Biogrid	1	1	1	20211142
22337	13796	IntAct, Biogrid	1	1	1	20211142
22286	22286	IntAct, Biogrid	1	1	1	20211142
22260	20183	IntAct, Biogrid	1	1	2	20211142, 32325033
22259	20183	IntAct, Biogrid	1	1	1	20211142
22259	20181	IntAct, Biogrid	1	1	1	20211142
22221	18022	IntAct, Biogrid	1	1	1	20211142
22221	14030	IntAct, Biogrid	1	1	1	20211142
22088	22088	IntAct, Biogrid	1	1	1	20211142
22088	18022	IntAct, Biogrid	1	1	1	20211142
22779	17865	IntAct, Biogrid	1	1	1	20211142
227644	14030	IntAct, Biogrid	1	1	1	20211142
83602	227644	IntAct, Biogrid	1	1	1	20211142
229004	78912	IntAct, Biogrid	1	1	1	20211142
