InteractorA	InteractorB	Sources	CrossConfidence	StandardConfidence	PublicationCount	Publications
14812	13385	MINT, IntAct, DIP, Biogrid	1	1	17	10862698, 16635246, 16710293, 16332682, 17950729, 19455133, 20141836, 22234183, 19240213, 19243221, 28671696, 9647694, 16554481, 15663482, 23760271, 20467438, 27507650
14812	12322	MINT, IntAct, Biogrid	2	2	7	10862698, 16635246, 16710293, 20141836, 22234183, 24725413, 24734203
14812	14811	MINT, IntAct, Biogrid	2	2	4	10862698, 16635246, 16554481, 14645471
54401	22627	IntAct, MINT, Biogrid	2	2	3	16635246, 18687683, 32325033
54401	54126	IntAct, Biogrid	2	2	2	16635246, 20338996
54401	18754	IntAct, MINT	2	2	4	16635246, 19429675, 18237277, 18604201
54401	13728	IntAct, Biogrid	2	2	3	16635246, 16959763, 32325033
54401	17967	IntAct, Biogrid	2	2	2	16635246, 20598904
54401	17999	IntAct, Biogrid	2	2	3	16635246, 18687683, 16099816
54401	17762	IntAct, Biogrid	2	2	3	16635246, 19014373, 30068389
14810	77579	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	67300	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	12322	IntAct, MINT, Biogrid	2	2	4	16635246, 22234183, 10862698, 24734203
14810	12217	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	18641	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	233908	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	83997	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	27223	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	226180	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	13383	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	72993	IntAct, Biogrid	2	2	2	16635246, 10862698
14810	21872	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	67300	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	17756	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	12558	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	13510	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	210274	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	13043	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	12387	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18803	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18125	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18783	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	12313	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	11838	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18015	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	12704	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	56044	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	19353	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	15461	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	19259	IntAct, Biogrid	2	2	2	16635246, 27457929
14812	19060	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	20779	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	19229	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	110651	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	110157	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18752	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18754	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	18751	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	19088	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	319520	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	26396	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	26395	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	26413	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	26417	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	26556	IntAct, Biogrid	2	2	2	16635246, 10862698
14812	19052	IntAct, Biogrid	2	2	2	16635246, 10862698
11891	83671	IntAct	2	2	1	11773082
11891	83672	IntAct	2	2	1	11773082
11891	171531	IntAct, DIP, Biogrid	1	1	4	11773082, 18940604, 11887186, 12578829
11891	320051	IntAct	2	2	1	11773082
11891	27359	IntAct, DIP	1	1	2	11773082, 18940603
11891	19894	IntAct, Biogrid	2	2	3	11773082, 14722103, 12578829
27359	19339	IntAct	2	2	1	11773082
17274	27359	IntAct	2	2	1	11773082
19894	19339	IntAct, Biogrid	1	1	6	11773082, 14722103, 10707984, 15099020, 12578829, 32325033
19894	17274	IntAct, Biogrid	2	2	3	11773082, 14722103, 12578829
54797	56771	IntAct	2	2	2	12584197, 24882805
69790	69790	IntAct	2	2	1	12584197
69790	9440	IntAct	2	2	2	12584197, 24882805
69790	9442	IntAct	2	2	2	12584197, 24882805
69790	6837	IntAct	2	2	2	12584197, 24882805
69790	29079	IntAct	2	2	1	12584197
9440	381379	IntAct	2	2	1	12584197
381379	9442	IntAct	2	2	1	12584197
381379	67279	IntAct	2	2	1	12584197
219541	67279	IntAct	2	2	1	12584197
13685	26987	IntAct	1	1	1	15094042
55829	269523	IntAct	2	2	1	15215856
79139	269523	IntAct, Biogrid	2	2	2	15215856, 24089527
18189	83671	IntAct	2	2	1	11243866
83672	18189	IntAct	2	2	1	11243866
73173	13131	IntAct	2	2	1	11716507
11803	73173	IntAct	2	2	1	11716507
13859	13858	IntAct, Biogrid	2	2	2	9446614, 32325033
56488	56001	IntAct	2	2	1	10567585
56488	728343	IntAct	2	2	1	10567585
7316	13858	MINT	1	1	1	12750381
15239	7251	MINT	1	1	2	12802020, 12900395
15239	22088	MINT, Biogrid	1	1	2	12802020, 32325033
15185	7316	MINT	1	1	1	11689694
22225	7316	MINT	2	2	1	11689694
15185	269523	MINT, Biogrid	2	2	2	11689694, 16810319
18786	15185	MINT, Biogrid	2	2	2	11689694, 32325033
57441	15430	IntAct, Biogrid	1	1	1	14973489
57441	15396	IntAct, Biogrid	1	1	1	14973489
29871	57441	IntAct, Biogrid	1	1	2	14973489, 23207902
57441	15404	IntAct, Biogrid	1	1	1	14973489
57441	15415	IntAct, Biogrid	1	1	1	14973489
57441	15426	IntAct, Biogrid	1	1	1	14973489
57441	15427	IntAct, Biogrid	1	1	1	14973489
57441	15395	IntAct, Biogrid	1	1	1	14973489
23938	26406	IntAct	1	1	2	12912994, 15102471
13131	11803	IntAct, UniProt	1	1	2	10460257, 12826668
11804	13131	IntAct	2	2	1	10460257
13131	20437	IntAct	1	1	1	12646221
22034	26406	IntAct, MINT	2	2	2	14661019, 16362041
16179	93834	IntAct, Biogrid	2	2	1	12370331
11772	13858	MINT, Biogrid	1	1	3	10430869, 12057195, 32325033
228775	11911	IntAct, Biogrid	1	1	1	12749859
273	11772	MINT	1	1	2	12057195, 17762867
11772	8867	MINT	1	1	1	12057195
67177	17216	IntAct	2	2	1	14672932
67177	18393	IntAct	1	1	1	12192004
17219	67177	IntAct, Biogrid	1	1	2	12192004, 15286659
57441	67177	IntAct, Biogrid	1	1	3	12192004, 15286659, 14973489
998	18481	IntAct, MINT, Biogrid	1	1	3	7493928, 23022564, 14505571
5879	18481	IntAct	1	1	1	7493928
11423	16777	MINT	1	1	1	15474030
17754	16531	MINT	2	2	1	15251455
26419	11909	MINT	1	1	1	15304344
11909	26413	MINT, Biogrid	1	1	2	15304344, 15192015
19094	11909	MINT	1	1	1	15304344
26416	11909	MINT, Biogrid	1	1	3	15304344, 15767678, 15192015
18754	12306	MINT	1	1	1	15251432
22041	18754	MINT	1	1	1	15251432
18754	26934	MINT	1	1	1	15251432
18754	11461	MINT, Biogrid	1	1	2	15251432, 32325033
55984	18126	MINT	1	1	1	15556629
20616	11772	MINT, Biogrid	2	2	2	7730311, 32325033
11772	13429	MINT, Biogrid	2	2	2	7730311, 32325033
218038	11772	MINT, Biogrid	2	2	2	7730311, 32325033
15114	580	IntAct	1	1	1	15383276
55791	15114	IntAct	1	1	1	15383276
57562	15114	IntAct	1	1	1	15383276
22059	1107	IntAct	1	1	1	15383276
51588	22059	IntAct	1	1	2	15383276, 11388671
22059	7157	IntAct	1	1	1	15383276
11244	22059	IntAct	1	1	1	15383276
15114	7582	IntAct	1	1	1	15383276
268591	243084	IntAct, Biogrid	1	1	1	15328353
22218	15251	MINT	2	2	1	15225651
68041	17318	IntAct, Biogrid	1	1	1	15070402
15512	15512	MINT	1	1	1	15498567
7533	13548	MINT	1	1	1	15369779
65961	12400	IntAct	1	1	1	11404095
57330	14783	MINT	1	1	1	12771153
227331	14783	MINT	1	1	1	12771153
57330	16000	MINT	2	2	1	12771153
12540	7454	IntAct	2	2	1	15361624
14609	56320	IntAct	2	2	1	15084279
14470	3265	IntAct	1	1	1	11335720
22800	14470	IntAct	1	1	1	11335720
14470	387	IntAct	1	1	1	11335720
5906	14470	IntAct	2	2	1	11335720
11551	1967	IntAct	1	1	1	9235896
11552	1967	IntAct	1	1	1	9235896
11553	1967	IntAct	2	2	1	9235896
11555	1967	IntAct	2	2	1	9235896
11651	228775	IntAct	1	1	1	12791994
22059	75560	DIP	2	2	1	9194565
22059	328572	DIP, I2D, IntAct, Biogrid	1	1	6	9194565, 21057544, 25117711, 22666487, 10706102, 14555661
14463	16468	IntAct	2	2	1	15542826
18091	16468	IntAct	2	2	1	15542826
17776	7314	IntAct	2	2	2	14764729, 15308666
8772	14102	IntAct, DIP, Biogrid	1	1	3	7536190, 20935634, 10542291
355	14102	IntAct	1	1	1	7536190
12306	22187	MINT	2	2	1	15620714
12306	22190	MINT	2	2	1	15620714
12306	78294	MINT	2	2	1	15620714
12306	22186	MINT	2	2	1	15620714
217039	243897	MINT	1	1	1	15642376
243897	53814	MINT	1	1	1	15642376
243897	70772	MINT	1	1	1	15642376
66917	15519	MINT, Biogrid	1	1	4	15642353, 16083881, 23184943, 32325033
15516	66917	MINT, Biogrid	1	1	3	15642353, 16083881, 32325033
11769	8906	IntAct	1	1	1	9733768
108012	8906	IntAct	1	1	1	9733768
108012	164	IntAct	1	1	1	9733768
11769	164	IntAct	1	1	1	9733768
54519	13800	MINT	2	2	1	15642358
54519	22323	MINT	2	2	1	15642358
54519	15461	MINT	2	2	1	15642358
54519	16653	MINT	2	2	1	15642358
10256	110157	MINT	1	1	1	15670823
14199	8535	MINT, Biogrid	1	1	1	15710417
14199	3516	MINT	2	2	1	15710417
14199	6015	MINT, Biogrid	2	2	1	15710417
8717	21937	IntAct, HPIDb, Biogrid	1	1	2	7758105, 11374864
16818	10657	IntAct	2	2	1	9045636
20218	15469	IntAct	1	1	1	12529443
13992	15469	IntAct	2	2	1	12529443
22030	22163	IntAct, DIP	1	1	2	9418902, 21282629
21942	22030	IntAct	1	1	1	9418902
21942	22029	IntAct	1	1	1	9418902
22163	22031	IntAct	1	1	1	9418902
22163	22029	IntAct	1	1	1	9418902
7186	22163	IntAct	2	2	1	9418902
21942	7186	IntAct	2	2	1	9418902
22031	21942	IntAct	1	1	1	9418902
22318	12540	IntAct, Biogrid	2	2	2	15537656, 32325033
14163	13043	MINT, Biogrid	1	1	1	12913069
13169	14163	MINT	1	1	1	12913069
19229	13196	MINT, Biogrid	1	1	2	12771146, 32325033
20963	5295	MINT	2	2	1	15536084
21936	240873	IntAct, DIP	1	1	2	14647196, 18182486
8764	22030	IntAct	1	1	1	9153189
8764	22033	IntAct	1	1	1	9153189
22030	230979	IntAct	1	1	1	9153189
22033	230979	IntAct	1	1	1	9153189
22196	14102	IntAct, Biogrid	1	1	2	11034606, 9257699
14102	15259	IntAct	1	1	1	11034606
15259	14082	IntAct	2	2	1	11034606
13163	15259	IntAct	2	2	1	11034606
13385	23390	IntAct	1	1	1	15603740
22034	211550	IntAct, Biogrid	1	1	1	12566447
211550	16179	IntAct	2	2	1	12566447
16179	22034	IntAct, Biogrid	1	1	4	12566447, 15102471, 16831874, 21460221
211550	211550	IntAct	2	2	1	12566447
58235	93742	MINT	1	1	1	12515806
93742	58998	MINT	1	1	1	12515806
54473	16180	IntAct, Biogrid	1	1	2	10854325, 32325033
54473	16179	IntAct, Biogrid	2	2	2	10854325, 19273233
16179	17874	IntAct, InnateDB, DIP, Biogrid	1	1	7	10854325, 21441935, 22011580, 15952741, 21743479, 30108181, 31930677
16177	54473	IntAct	2	2	1	10854325
16177	17874	IntAct, DIP, Biogrid	2	2	3	10854325, 16477040, 17507369
16177	16179	IntAct, Biogrid	2	2	2	10854325, 17507369
10458	13860	IntAct	1	1	1	15289329
21939	22034	IntAct, Biogrid	1	1	3	8910514, 18635759, 10748240
11610	11607	MINT, IntAct, Biogrid	1	1	2	15757644, 10358057
26940	22034	IntAct, DIP, Biogrid	1	1	3	10465784, 15102471, 21525932
7189	26940	IntAct, Biogrid	2	2	1	10465784
659	18751	IntAct, Biogrid	2	2	1	15188402
659	12269	IntAct	2	2	1	15188402
239528	23405	UniProt, Biogrid	2	2	1	12526743
22067	26941	MINT	2	2	1	10980202
22066	26941	MINT	2	2	1	10980202
21940	22030	IntAct, Biogrid	2	2	2	9692890, 20974987
22029	943	IntAct, Biogrid	1	1	1	8627180
943	22030	IntAct, Biogrid	1	1	1	8627180
22029	10913	IntAct, Biogrid	2	2	1	11035039
22030	10913	IntAct, Biogrid	2	2	1	11035039
16367	22352	IntAct, Biogrid	2	2	2	15602769, 26773517
21938	7185	IntAct, Biogrid	1	1	2	8069916, 8548810
21938	7186	IntAct, Biogrid	1	1	2	8069916, 8548810
7133	22029	IntAct	2	2	1	8069916
74053	13844	IntAct	1	1	1	9883737
53378	1947	IntAct	1	1	1	9883737
74053	1947	IntAct	1	1	1	9883737
14787	76378	MINT	1	1	1	10591629
76378	76378	MINT	1	1	1	10591629
11491	5774	MINT	2	2	1	12207026
65962	194352	IntAct	2	2	1	15665527
224903	6732	IntAct	1	1	1	11509566
14784	14388	MINT, IntAct, Biogrid	1	1	7	10871282, 15102471, 11445578, 23452850, 25159185, 11896055, 32325033
20416	14388	MINT, Biogrid	1	1	2	10871282, 12808090
14388	18803	MINT	1	1	1	10871282
14388	3636	MINT	1	1	1	10871282
14388	4233	MINT	2	2	1	10871282
14388	1399	MINT	2	2	1	10871282
16438	76299	IntAct, Biogrid	2	2	2	15652484, 32325033
11429	16438	IntAct	2	2	1	15652484
20181	6421	IntAct, Biogrid	1	1	1	11259580
4841	20181	IntAct, Biogrid	1	1	1	11259580
20181	25942	IntAct, Biogrid	1	1	1	11259580
71954	20466	IntAct, Biogrid	1	1	2	11909966, 15489224
71954	20467	IntAct, Biogrid	1	1	2	11909966, 15489224
71954	71954	IntAct, Biogrid	1	1	2	11909966, 15489224
30948	8723	MINT	2	2	1	12668730
27218	14360	MINT	1	1	3	12545173, 11477403, 16847311
20400	27218	MINT, UniProt	2	2	4	12545173, 11477403, 16847311, 19151721
27218	16331	MINT	1	1	2	12545173, 11477403
20400	14360	MINT	2	2	2	12545173, 16847311
4086	69260	MINT	2	2	1	15761153
80981	4086	MINT	2	2	1	15761153
30843	4086	MINT	2	2	1	15761153
225896	90	MINT	2	2	1	15761153
225896	658	MINT	2	2	1	15761153
225896	7046	MINT	2	2	1	15761153
71865	4086	MINT	2	2	1	15761153
71865	90	MINT	2	2	1	15761153
71865	4089	MINT	2	2	1	15761153
69159	4086	MINT	2	2	1	15761153
69159	4089	MINT	2	2	1	15761153
69908	4086	MINT	2	2	1	15761153
140859	90	MINT	2	2	1	15761153
54197	7046	MINT	2	2	1	15761153
4086	27276	MINT	2	2	1	15761153
20873	7046	MINT	2	2	1	15761153
68396	4089	MINT	2	2	1	15761153
68396	7046	MINT	2	2	1	15761153
74131	658	MINT	2	2	1	15761153
74131	4092	MINT	2	2	1	15761153
57756	4086	MINT	2	2	1	15761153
74131	4089	MINT	2	2	1	15761153
66176	4086	MINT	2	2	1	15761153
225896	4086	MINT	2	2	1	15761153
73542	21812	MINT	2	2	1	15761153
23962	75788	MINT	2	2	1	15761153
73542	75788	MINT	2	2	1	15761153
11477	66593	MINT	2	2	1	15761153
21812	66593	MINT	2	2	1	15761153
20660	74105	MINT	2	2	1	15774496
20528	74105	MINT	2	2	1	15774496
384783	17975	MINT	1	1	1	9813005
17975	16367	MINT	1	1	1	9813005
384783	233410	MINT	1	1	1	9813005
384783	74142	MINT	1	1	1	9813005
6426	20817	IntAct	2	2	1	10196197
20815	6426	IntAct	1	1	1	10196197
20466	60406	IntAct	1	1	1	9702189
60406	433759	IntAct	2	2	1	9702189
15182	60406	IntAct	2	2	1	9702189
19646	60406	IntAct	2	2	1	9702189
60406	20467	IntAct	2	2	1	9702189
20848	6885	IntAct	2	2	1	15764709
23880	13169	MINT	1	1	1	15848169
433759	16969	IntAct, DIP	2	2	2	15337766, 26816381
66354	13163	MINT	1	1	1	15878163
140477	140477	MINT	2	2	1	15890343
16924	13052	MINT	1	1	1	12468544
19341	12488	MINT	1	1	1	12559036
12488	12402	MINT, IntAct, Biogrid	1	1	3	12559036, 27474268, 15001553
12488	12488	MINT	1	1	1	12559036
27278	23880	MINT	2	2	1	12681493
27278	17096	MINT	2	2	1	12681493
27278	54353	MINT	2	2	1	12681493
27278	14360	MINT	2	2	1	12681493
16818	54353	MINT	2	2	1	12681493
23880	14360	MINT	2	2	1	12681493
23880	16818	MINT	2	2	1	12681493
54353	17096	MINT	2	2	1	12681493
54353	14360	MINT	2	2	1	12681493
23880	17096	MINT	2	2	1	12681493
433759	207667	IntAct, Biogrid	2	2	1	15528197
21885	207667	IntAct, Biogrid	2	2	1	15528197
207667	13016	IntAct	2	2	1	15528197
21885	16814	IntAct	2	2	1	15528197
16814	207667	IntAct, Biogrid	1	1	1	15528197
207667	15258	IntAct	2	2	1	15528197
7157	63955	IntAct	2	2	1	11706030
63955	7161	IntAct	2	2	1	11706030
17096	15163	MINT, IntAct	1	1	2	10428862, 10713104
13043	17096	MINT	1	1	1	10428862
384783	17096	MINT	1	1	1	10428862
17096	13644	MINT, IntAct	1	1	2	10428862, 15102471
17096	12927	MINT	1	1	1	10428862
13449	17096	MINT	1	1	1	10428862
13169	17096	MINT	1	1	1	10428862
17974	13449	MINT, IntAct, Biogrid	2	2	2	10428862, 20697350
695	17060	MINT	2	2	1	10556826
3937	16428	MINT	1	1	1	10556826
17060	16428	MINT	2	2	1	10556826
20375	53610	UniProt	2	2	1	8626664
84092	17444	MINT	1	1	1	12176364
17060	17444	MINT, IntAct	1	1	2	12176364, 15102471
17444	9101	MINT, DIP	1	1	3	12176364, 12773374, 19523899
14388	17444	MINT	1	1	1	12176364
23880	17444	MINT	1	1	1	12176364
9846	17444	MINT	2	2	1	12176364
17444	29760	MINT	1	1	2	12176364, 12773374
12737	21872	MINT	2	2	2	10601346, 11689568
12738	21872	MINT	2	2	1	10601346
12739	21872	MINT	2	2	1	10601346
12741	21872	MINT	2	2	1	10601346
54419	21872	MINT	2	2	1	10601346
12740	21872	MINT, Biogrid	2	2	2	10601346, 32325033
53624	21872	MINT	2	2	1	10601346
54420	21872	MINT	2	2	1	10601346
12737	21873	MINT	2	2	1	10601346
1080	26941	MINT, Biogrid	2	2	2	9613608, 17110338
20779	13449	MINT	2	2	1	15831486
12988	13449	MINT	2	2	1	15831486
13649	13449	MINT	2	2	1	15831486
867	16818	MINT	2	2	1	11741956
17444	3937	MINT, DIP	1	1	4	12773374, 17010654, 16511262, 19523899
139716	17444	MINT	1	1	1	12773374
17444	2549	MINT	1	1	1	12773374
17444	10617	MINT	1	1	1	12773374
216233	2057	IntAct	2	2	1	15644415
20850	2057	IntAct	2	2	1	15644415
2057	20851	IntAct	2	2	1	15644415
2057	12700	IntAct, MINT	2	2	2	15644415, 11781573
18803	13857	IntAct	1	1	1	15953601
234779	13857	IntAct	2	2	1	15953601
18803	16331	IntAct	2	2	1	15953601
18803	14784	IntAct, InnateDB, Biogrid	2	2	3	15953601, 22561606, 32325033
20663	14784	IntAct	1	1	3	15953601, 15102471, 23452850
18803	20662	IntAct, Biogrid	2	2	2	15953601, 32325033
11350	13449	MINT	2	2	1	12777393
11184	17444	MINT	1	1	1	15100220
17444	26411	MINT, Biogrid	1	1	1	15100220
224105	30011	MINT	2	2	1	12829691
21873	30011	MINT	2	2	1	12829691
21343	30011	MINT	2	2	1	12829691
107723	53416	IntAct	1	1	1	12386165
108737	107723	IntAct	1	1	1	12386165
20496	53416	IntAct, Biogrid	1	1	2	12386165, 14563843
6557	53416	IntAct	1	1	1	12386165
108737	20496	IntAct, Biogrid	1	1	2	12386165, 32325033
108737	6557	IntAct	1	1	1	12386165
106952	6714	IntAct	1	1	1	15546919
4067	106952	IntAct	1	1	1	15546919
56468	13649	MINT, Biogrid	2	2	1	15695332
56468	6923	MINT, Biogrid	1	1	2	15695332, 19385048
56468	6921	MINT, Biogrid	1	1	2	15695332, 19385048
12229	2969	IntAct	2	2	1	9012831
8976	16443	MINT	2	2	1	15824104
16443	6654	MINT	2	2	1	15824104
18148	4193	UniProt	2	2	1	15144954
55934	70020	IntAct	1	1	1	15652350
55934	66935	IntAct	1	1	1	15652350
83602	71828	MINT	2	2	1	15927180
83602	237336	MINT	2	2	1	15927180
71828	71828	MINT	2	2	1	15927180
83602	83602	MINT	2	2	1	15927180
20352	13385	MINT, Biogrid	2	2	2	15978582, 32325033
26456	13385	MINT	2	2	1	15978582
20353	13385	MINT	2	2	1	15978582
67903	18186	MINT	2	2	2	15978582, 10414980
20352	67903	MINT, UniProt	1	1	2	15978582, 10318831
17984	15251	MINT, Biogrid	1	1	2	15978586, 17826745
53378	923	MINT	1	1	1	16034076
12412	12412	IntAct, Biogrid	1	1	1	10747027
27221	12412	IntAct, Biogrid	1	1	2	10747027, 26365490
21849	12412	IntAct, Biogrid	1	1	5	10747027, 15342492, 17381543, 10562550, 29795351
12402	14784	IntAct, Biogrid	2	2	9	7657591, 23452850, 27474268, 9174058, 17372273, 21703542, 21725061, 8635998, 32325033
12402	1956	IntAct, Biogrid	2	2	3	7657591, 19263517, 31260484
242570	5725	MINT	2	2	1	16051233
66917	3320	MINT	1	1	1	16083881
66917	19060	MINT, Biogrid	1	1	2	16083881, 32325033
66917	3303	MINT	2	2	1	16083881
66917	3304	MINT	2	2	1	16083881
66917	10392	MINT	2	2	1	16083881
13138	15530	MINT	1	1	1	16098969
12481	10421	MINT	1	1	1	15105431
21353	22030	IntAct	1	1	1	15102471
56440	16150	IntAct	1	1	1	15102471
11702	20416	IntAct	1	1	1	15102471
83490	16443	IntAct	1	1	1	15102471
209456	83490	IntAct	1	1	1	15102471
12387	18708	IntAct, Biogrid	1	1	2	15102471, 32325033
26992	18708	IntAct	1	1	1	15102471
17347	22030	IntAct	1	1	1	15102471
21416	22029	IntAct	1	1	1	15102471
21415	22029	IntAct	1	1	1	15102471
17347	26413	IntAct	1	1	1	15102471
23897	20848	IntAct	1	1	1	15102471
15507	20848	IntAct	1	1	1	15102471
16678	20848	IntAct	1	1	1	15102471
30853	20848	IntAct	1	1	1	15102471
59026	20848	IntAct	1	1	1	15102471
18718	18718	IntAct	1	1	1	15102471
53761	11308	IntAct	1	1	1	15102471
50932	11308	IntAct, Biogrid	1	1	2	15102471, 32325033
12328	12322	IntAct	1	1	1	15102471
74155	14784	IntAct	1	1	1	15102471
20419	20416	IntAct	1	1	1	15102471
233406	19261	IntAct	1	1	1	15102471
226169	14388	IntAct	1	1	1	15102471
19041	11651	IntAct	1	1	1	15102471
28185	246709	IntAct	1	1	1	15102471
140580	330662	IntAct	1	1	1	15102471
234683	330662	IntAct	1	1	1	15102471
387609	330662	IntAct	1	1	1	15102471
20525	21937	IntAct	1	1	1	15102471
110147	21937	IntAct	1	1	1	15102471
18263	21937	IntAct	1	1	1	15102471
26431	54126	IntAct	1	1	1	15102471
16801	16801	IntAct	1	1	1	15102471
192196	20190	IntAct	1	1	1	15102471
360013	16801	IntAct	1	1	1	15102471
117198	16801	IntAct	1	1	1	15102471
217331	16801	IntAct	1	1	1	15102471
20168	109689	IntAct	1	1	1	15102471
52469	20190	IntAct	1	1	1	15102471
69178	73178	IntAct	1	1	1	15102471
17973	83490	IntAct	1	1	1	15102471
215280	22376	IntAct	1	1	1	15102471
11865	20416	IntAct	1	1	1	15102471
18016	20111	IntAct	1	1	1	15102471
11702	22376	IntAct	1	1	1	15102471
215280	30955	IntAct	1	1	1	15102471
52440	20416	IntAct	1	1	1	15102471
23983	79221	IntAct	1	1	1	15102471
11798	16179	IntAct	1	1	1	15102471
18129	16179	IntAct	1	1	1	15102471
66912	16150	IntAct	1	1	1	15102471
98752	22030	IntAct	1	1	1	15102471
21929	22030	IntAct, InnateDB, Biogrid	1	1	3	15102471, 21765415, 20185725
18604	18709	IntAct	1	1	1	15102471
56722	18019	IntAct	1	1	1	15102471
104112	17260	IntAct	1	1	1	15102471
22340	16412	IntAct, Biogrid	1	1	2	15102471, 32325033
17972	208727	IntAct	1	1	1	15102471
70223	208727	IntAct	1	1	1	15102471
219131	79221	IntAct	1	1	1	15102471
240069	79221	IntAct	1	1	1	15102471
71835	23938	IntAct	1	1	1	15102471
18708	18706	IntAct, DIP, Biogrid	1	1	4	15102471, 18449193, 24651434, 8947469
17246	109689	IntAct	1	1	1	15102471
22330	16801	IntAct	1	1	1	15102471
17975	14679	IntAct	1	1	1	15102471
227753	234779	IntAct	1	1	1	15102471
67052	234779	IntAct	1	1	1	15102471
18571	234779	IntAct	1	1	1	15102471
12331	234779	IntAct	1	1	1	15102471
13543	234779	IntAct	1	1	1	15102471
14268	234779	IntAct	1	1	1	15102471
192176	234779	IntAct	1	1	1	15102471
19720	234779	IntAct	1	1	1	15102471
24064	234779	IntAct	1	1	1	15102471
22245	234779	IntAct	1	1	1	15102471
12328	20190	IntAct	1	1	1	15102471
54342	20190	IntAct	1	1	1	15102471
19242	20190	IntAct, Biogrid	1	1	2	15102471, 32325033
20135	20190	IntAct	1	1	1	15102471
20190	51788	IntAct	1	1	1	15102471
224727	14679	IntAct	1	1	1	15102471
140580	94176	IntAct	1	1	1	15102471
103213	22034	IntAct, InnateDB, Biogrid	1	1	3	15102471, 21822257, 22649194
224727	22034	IntAct, Biogrid	1	1	2	15102471, 27501752
14694	16150	IntAct	1	1	1	15102471
76332	22030	IntAct	1	1	1	15102471
67454	22030	IntAct	1	1	1	15102471
51792	16150	IntAct	1	1	1	15102471
20970	16150	IntAct	1	1	1	15102471
14859	16150	IntAct	1	1	1	15102471
331026	16150	IntAct	1	1	1	15102471
14199	22034	IntAct	1	1	1	15102471
19303	22034	IntAct	1	1	1	15102471
21353	22029	IntAct	1	1	1	15102471
17346	26413	IntAct	1	1	1	15102471
15353	22029	IntAct	1	1	1	15102471
71844	22029	IntAct	1	1	1	15102471
328365	22030	IntAct	1	1	1	15102471
18643	20852	IntAct	1	1	1	15102471
50868	16150	IntAct	1	1	1	15102471
100040531	18783	IntAct	1	1	1	15102471
100040563	18783	IntAct	1	1	1	15102471
100310872	18783	IntAct	1	1	1	15102471
21648	18783	IntAct	1	1	1	15102471
11758	18783	IntAct	1	1	1	15102471
12317	22034	IntAct	1	1	1	15102471
18984	18783	IntAct	1	1	1	15102471
17938	18783	IntAct	1	1	1	15102471
29875	22029	IntAct	1	1	1	15102471
56174	16150	IntAct	1	1	1	15102471
56299	22029	IntAct	1	1	1	15102471
26419	18783	IntAct	1	1	1	15102471
59040	22029	IntAct	1	1	1	15102471
66641	22029	IntAct	1	1	1	15102471
75646	22029	IntAct	1	1	1	15102471
83945	22029	IntAct	1	1	1	15102471
13528	22029	IntAct	1	1	1	15102471
233406	18783	IntAct	1	1	1	15102471
26413	217344	IntAct	1	1	1	15102471
216987	22029	IntAct	1	1	1	15102471
228071	27062	IntAct	1	1	1	15102471
74026	27062	IntAct	1	1	1	15102471
